UNITID,UGPO9_N,UGPO9_T,UGPO9_A,GPO9_N,GPO9_T,GPO9_A,PO9_N,PO9_T,PO9_A,UGDOD_N,UGDOD_T,UGDOD_A,GDOD_N,GDOD_T,GDOD_A,DOD_N,DOD_T,DOD_A
167783,11,175166,15924,120,1954934,16291,131,2130100,16260,0,0,,1,4500,4500,1,4500,4500
167792,4,64055,16014,,,,4,64055,16014,0,0,,,,,0,0,
167835,14,386814,27630,1,13105,13105,15,399919,26661,0,0,,0,0,,0,0,
167871,2,10803,5402,,,,2,10803,5402,0,0,,,,,0,0,
167899,13,302303,23254,5,113611,22722,18,415914,23106,0,0,,0,0,,0,0,
167905,48,212174,4420,,,,48,212174,4420,0,0,,,,,0,0,
167987,58,630242,10866,27,392501,14537,85,1022743,12032,0,0,,1,750,750,1,750,750
167996,7,155860,22266,2,8010,4005,9,163870,18208,0,0,,0,0,,0,0,
168005,72,1910168,26530,38,1255000,33026,110,3165168,28774,0,0,,0,0,,0,0,
168032,0,0,,,,,0,0,,0,0,,,,,0,0,
168148,21,447166,21294,59,1324575,22450,80,1771741,22147,0,0,,1,4500,4500,1,4500,4500
168218,8,198698,24837,,,,8,198698,24837,0,0,,,,,0,0,
168227,72,857671,11912,0,0,,72,857671,11912,0,0,,0,0,,0,0,
168254,27,540196,20007,7,94601,13514,34,634797,18671,0,0,,1,750,750,1,750,750
168263,86,600745,6985,16,104200,6513,102,704945,6911,0,0,,0,0,,0,0,
168281,5,102272,20454,,,,5,102272,20454,0,0,,,,,0,0,
168342,8,245686,30711,0,0,,8,245686,30711,0,0,,0,0,,0,0,
168421,36,791467,21985,18,238265,13237,54,1029732,19069,0,0,,0,0,,0,0,
168430,45,275325,6118,6,17476,2913,51,292801,5741,2,3750,1875,1,3750,3750,3,7500,2500
168528,12,244224,20352,1,14587,14587,13,258811,19909,0,0,,0,0,,0,0,
168546,10,248655,24866,,,,10,248655,24866,0,0,,,,,0,0,
168555,0,0,,,,,0,0,,0,0,,,,,0,0,
168573,52,662736,12745,,,,52,662736,12745,0,0,,,,,0,0,
168591,13,335099,25777,0,0,,13,335099,25777,0,0,,0,0,,0,0,
168607,27,122545,4539,,,,27,122545,4539,1,3038,3038,,,,1,3038,3038
168740,11,145505,13228,4,12463,3116,15,157968,10531,0,0,,0,0,,0,0,
168786,7,95194,13599,0,0,,7,95194,13599,0,0,,0,0,,0,0,
168847,145,800759,5522,14,145559,10397,159,946318,5952,67,108492,1619,4,5166,1292,71,113658,1601
168883,24,106390,4433,,,,24,106390,4433,0,0,,,,,0,0,
168892,0,0,,,,,0,0,,0,0,,,,,0,0,
169080,18,451012,25056,1,11904,11904,19,462916,24364,0,0,,0,0,,0,0,
169099,,,,3,10080,3360,3,10080,3360,,,,0,0,,0,0,
169187,1,16477,16477,,,,1,16477,16477,0,0,,,,,0,0,
169220,,,,2,50324,25162,2,50324,25162,,,,0,0,,0,0,
169248,162,1328958,8203,271,1714654,6327,433,3043612,7029,57,139500,2447,253,615977,2435,310,755477,2437
169275,100,452618,4526,,,,100,452618,4526,0,0,,,,,0,0,
169284,0,0,,,,,0,0,,0,0,,,,,0,0,
169327,4,15304,3826,1,2925,2925,5,18229,3646,0,0,,0,0,,0,0,
169363,10,214588,21459,0,0,,10,214588,21459,0,0,,0,0,,0,0,
169442,17,458172,26951,0,0,,17,458172,26951,0,0,,0,0,,0,0,
169479,191,2641364,13829,31,279847,9027,222,2921211,13159,45,110967,2466,5,10500,2100,50,121467,2429
169503,0,0,,,,,0,0,,0,0,,,,,0,0,
169521,81,263422,3252,,,,81,263422,3252,1,598,598,,,,1,598,598
169576,1,25162,25162,,,,1,25162,25162,0,0,,,,,0,0,
169655,188,2590267,13778,,,,188,2590267,13778,0,0,,,,,0,0,
169716,13,242481,18652,19,301588,15873,32,544069,17002,0,0,,0,0,,0,0,
169761,1,15720,15720,,,,1,15720,15720,0,0,,,,,0,0,
169798,194,2215493,11420,33,361840,10965,227,2577333,11354,17,28350,1668,8,16500,2063,25,44850,1794
169813,0,0,,,,,0,0,,0,0,,,,,0,0,
169910,170,1610715,9475,13,187054,14389,183,1797769,9824,34,111089,3267,2,6000,3000,36,117089,3252
169974,6,16471,2745,,,,6,16471,2745,0,0,,,,,0,0,
169983,25,569650,22786,11,119184,10835,36,688834,19134,0,0,,0,0,,0,0,
169992,11,37243,3386,,,,11,37243,3386,0,0,,,,,0,0,
170000,69,279743,4054,6,14828,2471,75,294571,3928,8,12000,1500,1,1500,1500,9,13500,1500
170037,17,192428,11319,6,39053,6509,23,231481,10064,2,5000,2500,0,0,,2,5000,2500
170055,121,496848,4106,,,,121,496848,4106,10,13659,1366,,,,10,13659,1366
170082,241,4859416,20164,24,527513,21980,265,5386929,20328,21,79125,3768,2,3750,1875,23,82875,3603
170091,0,0,,,,,0,0,,0,0,,,,,0,0,
170240,64,298882,4670,,,,64,298882,4670,9,16488,1832,,,,9,16488,1832
170286,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
170301,14,369968,26426,,,,14,369968,26426,1,3000,3000,,,,1,3000,3000
170444,97,201492,2077,,,,97,201492,2077,10,11295,1130,,,,10,11295,1130
170532,4,40773,10193,,,,4,40773,10193,0,0,,,,,0,0,
170541,88,318041,3614,,,,88,318041,3614,3,6892,2297,,,,3,6892,2297
170550,43,175765,4088,,,,43,175765,4088,1,3280,3280,,,,1,3280,3280
170587,31,132198,4264,,,,31,132198,4264,0,0,,,,,0,0,
170611,2,11664,5832,,,,2,11664,5832,0,0,,,,,0,0,
170620,20,58357,2918,,,,20,58357,2918,0,0,,,,,0,0,
170639,48,477266,9943,,,,48,477266,9943,16,31050,1941,,,,16,31050,1941
170657,170,911456,5362,,,,170,911456,5362,7,8470,1210,,,,7,8470,1210
170675,17,274620,16154,4,28581,7145,21,303201,14438,0,0,,0,0,,0,0,
170736,0,0,,,,,0,0,,0,0,,,,,0,0,
170790,212,530964,2505,,,,212,530964,2505,15,17666,1178,,,,15,17666,1178
170806,33,432904,13118,5,36619,7324,38,469523,12356,0,0,,0,0,,0,0,
170967,7,77051,11007,0,0,,7,77051,11007,0,0,,0,0,,0,0,
170976,190,2899777,15262,169,6500684,38466,359,9400461,26185,5,20250,4050,5,8938,1788,10,29188,2919
171012,0,0,,,,,0,0,,0,0,,,,,0,0,
171100,313,4064248,12985,177,2769860,15649,490,6834108,13947,18,51300,2850,26,58429,2247,44,109729,2494
171128,50,852494,17050,11,168129,15284,61,1020623,16732,3,9000,3000,0,0,,3,9000,3000
171137,56,683163,12199,39,408347,10470,95,1091510,11490,0,0,,6,15000,2500,6,15000,2500
171146,103,1039298,10090,21,210397,10019,124,1249695,10078,13,37684,2899,0,0,,13,37684,2899
171155,73,184718,2530,,,,73,184718,2530,2,2244,1122,,,,2,2244,1122
171225,26,60148,2313,,,,26,60148,2313,3,2405,802,,,,3,2405,802
171234,15,51992,3466,,,,15,51992,3466,0,0,,,,,0,0,
171304,40,150200,3755,,,,40,150200,3755,3,6187,2062,,,,3,6187,2062
171395,34,196576,5782,,,,34,196576,5782,0,0,,,,,0,0,
171456,115,1137803,9894,2,30282,15141,117,1168085,9984,27,86000,3185,0,0,,27,86000,3185
171483,111,734219,6615,,,,111,734219,6615,7,8502,1215,,,,7,8502,1215
171492,86,564451,6563,29,305935,10549,115,870386,7569,86,181211,2107,2,3309,1655,88,184520,2097
171535,145,313673,2163,,,,145,313673,2163,32,89493,2797,,,,32,89493,2797
171571,168,1794156,10680,20,207609,10380,188,2001765,10648,7,16250,2321,0,0,,7,16250,2321
171599,12,223876,18656,1,5275,5275,13,229151,17627,0,0,,1,1000,1000,1,1000,1000
171775,0,0,,,,,0,0,,0,0,,,,,0,0,
171881,2,49200,24600,0,0,,2,49200,24600,0,0,,0,0,,0,0,
171988,1,10705,10705,,,,1,10705,10705,0,0,,,,,0,0,
171997,0,0,,,,,0,0,,0,0,,,,,0,0,
172015,1,14389,14389,,,,1,14389,14389,0,0,,,,,0,0,
172033,2,18173,9087,2,3435,1718,4,21608,5402,0,0,,0,0,,0,0,
172051,109,768450,7050,0,0,,109,768450,7050,4,13800,3450,0,0,,4,13800,3450
172200,199,449553,2259,,,,199,449553,2259,11,17523,1593,,,,11,17523,1593
172264,46,447348,9725,5,52194,10439,51,499542,9795,0,0,,0,0,,0,0,
172291,40,173032,4326,,,,40,173032,4326,1,1005,1005,,,,1,1005,1005
172307,24,74901,3121,,,,24,74901,3121,0,0,,,,,0,0,
172334,21,264268,12584,28,282063,10074,49,546331,11150,0,0,,2,5212,2606,2,5212,2606
172422,0,0,,,,,0,0,,0,0,,,,,0,0,
172440,6,81142,13524,,,,6,81142,13524,0,0,,,,,0,0,
172477,,,,27,362923,13442,27,362923,13442,,,,0,0,,0,0,
172495,2,38200,19100,,,,2,38200,19100,0,0,,,,,0,0,
172608,19,178691,9405,20,176774,8839,39,355465,9114,4,16500,4125,2,9000,4500,6,25500,4250
172617,174,367218,2110,,,,174,367218,2110,1,1053,1053,,,,1,1053,1053
172635,49,91240,1862,,,,49,91240,1862,0,0,,,,,0,0,
172644,178,1996375,11216,58,599887,10343,236,2596262,11001,11,24416,2220,2,3500,1750,13,27916,2147
172671,16,21435,1340,,,,16,21435,1340,0,0,,,,,0,0,
172680,0,0,,,,,0,0,,0,0,,,,,0,0,
172699,265,3635114,13717,50,383526,7671,315,4018640,12758,20,31000,1550,3,12718,4239,23,43718,1901
172705,,,,3,32424,10808,3,32424,10808,,,,0,0,,0,0,
172866,19,434538,22870,,,,19,434538,22870,0,0,,,,,0,0,
172918,29,118203,4076,,,,29,118203,4076,0,0,,,,,0,0,
172954,35,160004,4572,,,,35,160004,4572,0,0,,,,,0,0,
172963,76,227123,2988,,,,76,227123,2988,0,0,,,,,0,0,
173045,24,477742,19906,15,127136,8476,39,604878,15510,0,0,,1,2500,2500,1,2500,2500
173063,28,99087,3539,,,,28,99087,3539,0,0,,,,,0,0,
173115,5,22838,4568,,,,5,22838,4568,0,0,,,,,0,0,
173124,61,378399,6203,4,18347,4587,65,396746,6104,9,25500,2833,0,0,,9,25500,2833
173142,6,111546,18591,0,0,,6,111546,18591,0,0,,0,0,,0,0,
173160,50,1379258,27585,30,640600,21353,80,2019858,25248,6,18000,3000,3,11000,3667,9,29000,3222
173203,43,204577,4758,,,,43,204577,4758,2,2410,1205,,,,2,2410,1205
173258,13,548957,42227,,,,13,548957,42227,0,0,,,,,0,0,
173300,11,261044,23731,1,10107,10107,12,271151,22596,0,0,,0,0,,0,0,
173328,102,1334906,13087,29,140008,4828,131,1474914,11259,21,54250,2583,3,6750,2250,24,61000,2542
173416,51,261979,5137,,,,51,261979,5137,3,5525,1842,,,,3,5525,1842
173452,4,55311,13828,0,0,,4,55311,13828,2,4750,2375,0,0,,2,4750,2375
173461,98,1299175,13257,,,,98,1299175,13257,23,23063,1003,,,,23,23063,1003
173470,0,0,,,,,0,0,,0,0,,,,,0,0,
173559,38,157981,4157,,,,38,157981,4157,0,0,,,,,0,0,
173638,13,72727,5594,,,,13,72727,5594,2,6684,3342,,,,2,6684,3342
173647,12,267440,22287,,,,12,267440,22287,5,22500,4500,,,,5,22500,4500
173665,32,593598,18550,23,116032,5045,55,709630,12902,2,8000,4000,1,500,500,3,8500,2833
173683,,,,2,34008,17004,2,34008,17004,,,,0,0,,0,0,
173708,83,270771,3262,,,,83,270771,3262,0,0,,,,,0,0,
173735,13,64434,4956,,,,13,64434,4956,0,0,,,,,0,0,
173744,8,115405,14426,,,,8,115405,14426,0,0,,,,,0,0,
173799,63,195395,3102,,,,63,195395,3102,0,0,,,,,0,0,
173805,12,41671,3473,,,,12,41671,3473,0,0,,,,,0,0,
173896,,,,4,30315,7579,4,30315,7579,,,,0,0,,0,0,
173902,13,420757,32366,,,,13,420757,32366,0,0,,,,,0,0,
173911,39,150762,3866,,,,39,150762,3866,3,4087,1362,,,,3,4087,1362
173920,143,873247,6107,10,38177,3818,153,911424,5957,55,155580,2829,0,0,,55,155580,2829
173957,5,25254,5051,1,1450,1450,6,26704,4451,0,0,,0,0,,0,0,
173993,14,55725,3980,,,,14,55725,3980,1,1299,1299,,,,1,1299,1299
174020,146,787154,5391,4,12902,3226,150,800056,5334,0,0,,0,0,,0,0,
174066,282,3489442,12374,143,4025574,28151,425,7515016,17682,53,154250,2910,8,15104,1888,61,169354,2776
174075,36,280078,7780,,,,36,280078,7780,14,30706,2193,,,,14,30706,2193
174127,5,138471,27694,1,5255,5255,6,143726,23954,0,0,,0,0,,0,0,
174136,72,224054,3112,,,,72,224054,3112,8,16889,2111,,,,8,16889,2111
174154,16,220246,13765,0,0,,16,220246,13765,2,500,250,0,0,,2,500,250
174190,2,17246,8623,,,,2,17246,8623,0,0,,,,,0,0,
174233,97,1081135,11146,6,67254,11209,103,1148389,11149,21,71250,3393,0,0,,21,71250,3393
174251,6,66750,11125,,,,6,66750,11125,0,0,,,,,0,0,
174321,1,3000,3000,,,,1,3000,3000,0,0,,,,,0,0,
174358,33,202226,6128,2,7294,3647,35,209520,5986,11,27748,2523,0,0,,11,27748,2523
174376,67,177523,2650,,,,67,177523,2650,14,19159,1369,,,,14,19159,1369
174428,98,336312,3432,,,,98,336312,3432,17,37730,2219,,,,17,37730,2219
174437,6,56320,9387,0,0,,6,56320,9387,1,2266,2266,0,0,,1,2266,2266
174473,31,114784,3703,,,,31,114784,3703,11,19778,1798,,,,11,19778,1798
174491,28,572132,20433,6,55884,9314,34,628016,18471,12,35750,2979,0,0,,12,35750,2979
174507,2,10015,5008,9,203191,22577,11,213206,19382,0,0,,0,0,,0,0,
174525,0,0,,,,,0,0,,0,0,,,,,0,0,
174570,10,41687,4169,,,,10,41687,4169,0,0,,,,,0,0,
174604,0,0,,,,,0,0,,0,0,,,,,0,0,
174738,74,257241,3476,,,,74,257241,3476,0,0,,,,,0,0,
174747,8,238693,29837,0,0,,8,238693,29837,0,0,,0,0,,0,0,
174756,55,207192,3767,,,,55,207192,3767,16,37252,2328,,,,16,37252,2328
174783,144,960321,6669,10,38939,3894,154,999260,6489,58,161477,2784,1,1500,1500,59,162977,2762
174792,10,290802,29080,0,0,,10,290802,29080,2,2000,1000,0,0,,2,2000,1000
174817,15,96438,6429,70,377317,5390,85,473755,5574,2,1500,750,7,10500,1500,9,12000,1333
174844,10,218335,21834,,,,10,218335,21834,0,0,,,,,0,0,
174862,12,159982,13332,4,24595,6149,16,184577,11536,10,16750,1675,1,3250,3250,11,20000,1818
174899,32,582487,18203,12,71359,5947,44,653846,14860,3,7250,2417,2,5000,2500,5,12250,2450
174914,59,1403884,23795,48,585127,12190,107,1989011,18589,10,21500,2150,5,8750,1750,15,30250,2017
174978,3,32851,10950,,,,3,32851,10950,0,0,,,,,0,0,
175005,48,691816,14413,16,231888,14493,64,923704,14433,0,0,,0,0,,0,0,
175014,75,955102,12735,0,0,,75,955102,12735,0,0,,0,0,,0,0,
175041,40,154998,3875,,,,40,154998,3875,5,8565,1713,,,,5,8565,1713
175078,13,74977,5767,1,3309,3309,14,78286,5592,4,10708,2677,0,0,,4,10708,2677
175120,0,0,,,,,0,0,,0,0,,,,,0,0,
175157,0,0,,,,,0,0,,0,0,,,,,0,0,
175227,111,2013660,18141,,,,111,2013660,18141,0,0,,,,,0,0,
175236,35,131107,3746,,,,35,131107,3746,5,6985,1397,,,,5,6985,1397
175263,29,93363,3219,,,,29,93363,3219,0,0,,,,,0,0,
175272,68,423072,6222,4,21770,5443,72,444842,6178,18,56414,3134,0,0,,18,56414,3134
175281,,,,62,1653434,26668,62,1653434,26668,,,,0,0,,0,0,
175315,101,333194,3299,,,,101,333194,3299,0,0,,,,,0,0,
175342,81,603167,7447,12,87930,7328,93,691097,7431,6,16104,2684,0,0,,6,16104,2684
175421,53,502391,9479,76,542391,7137,129,1044782,8099,18,29970,1665,50,109480,2190,68,139450,2051
175430,6,51708,8618,0,0,,6,51708,8618,0,0,,0,0,,0,0,
175494,2,20000,10000,,,,2,20000,10000,1,3600,3600,,,,1,3600,3600
175519,11,20004,1819,,,,11,20004,1819,0,0,,,,,0,0,
175573,22,54611,2482,,,,22,54611,2482,1,2190,2190,,,,1,2190,2190
175616,37,264253,7142,24,90215,3759,61,354468,5811,15,35750,2383,6,7500,1250,21,43250,2060
175643,16,32022,2001,,,,16,32022,2001,5,8172,1634,,,,5,8172,1634
175652,60,160913,2682,,,,60,160913,2682,4,3245,811,,,,4,3245,811
175698,0,0,,,,,0,0,,0,0,,,,,0,0,
175722,0,0,,,,,0,0,,0,0,,,,,0,0,
175786,143,315845,2209,,,,143,315845,2209,7,5305,758,,,,7,5305,758
175810,43,100915,2347,,,,43,100915,2347,7,11164,1595,,,,7,11164,1595
175829,66,147376,2233,,,,66,147376,2233,0,0,,,,,0,0,
175856,14,52844,3775,40,163133,4078,54,215977,4000,0,0,,0,0,,0,0,
175883,72,117799,1636,,,,72,117799,1636,0,0,,,,,0,0,
175935,59,186911,3168,,,,59,186911,3168,9,9730,1081,,,,9,9730,1081
175980,15,378401,25227,3,37629,12543,18,416030,23113,0,0,,0,0,,0,0,
176008,7,11481,1640,,,,7,11481,1640,0,0,,,,,0,0,
176017,307,2136674,6960,52,590106,11348,359,2726780,7595,17,59250,3485,3,8250,2750,20,67500,3375
176035,40,235229,5881,3,18533,6178,43,253762,5901,4,14458,3615,0,0,,4,14458,3615
176044,12,66364,5530,2,5304,2652,14,71668,5119,0,0,,0,0,,0,0,
176053,61,601385,9859,27,374000,13852,88,975385,11084,39,21688,556,0,0,,39,21688,556
176062,0,0,,,,,0,0,,0,0,,,,,0,0,
176071,344,1081708,3145,,,,344,1081708,3145,172,287222,1670,,,,172,287222,1670
176080,486,4031507,8295,58,480311,8281,544,4511818,8294,36,77500,2153,31,74985,2419,67,152485,2276
176169,18,40004,2222,,,,18,40004,2222,0,0,,,,,0,0,
176178,5,13838,2768,,,,5,13838,2768,0,0,,,,,0,0,
176239,95,282618,2975,,,,95,282618,2975,3,5130,1710,,,,3,5130,1710
176318,0,0,,,,,0,0,,0,0,,,,,0,0,
176336,2,5535,2768,,,,2,5535,2768,0,0,,,,,0,0,
176354,23,74534,3241,,,,23,74534,3241,0,0,,,,,0,0,
176372,430,2912413,6773,72,398295,5532,502,3310708,6595,114,346818,3042,13,32000,2462,127,378818,2983
176406,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
176433,0,0,,,,,0,0,,0,0,,,,,0,0,
176451,0,0,,1,10060,10060,1,10060,10060,0,0,,0,0,,0,0,
176479,74,580044,7838,46,310155,6743,120,890199,7418,9,24973,2775,2,8250,4125,11,33223,3020
176600,,,,1,5634,5634,1,5634,5634,,,,0,0,,0,0,
176628,37,488586,13205,4,43775,10944,41,532361,12984,1,750,750,1,750,750,2,1500,750
176664,2,22836,11418,0,0,,2,22836,11418,0,0,,0,0,,0,0,
176716,0,0,,,,,0,0,,0,0,,,,,0,0,
176770,19,166882,8783,4,58355,14589,23,225237,9793,1,1000,1000,0,0,,1,1000,1000
176789,8,40374,5047,5,15227,3045,13,55601,4277,2,9000,4500,0,0,,2,9000,4500
176798,8,36552,4569,,,,8,36552,4569,0,0,,,,,0,0,
176910,1,239,239,0,0,,1,239,239,0,0,,0,0,,0,0,
176947,10,110399,11040,,,,10,110399,11040,1,3250,3250,,,,1,3250,3250
176965,608,1213572,1996,101,180668,1789,709,1394240,1966,217,495263,2282,29,31205,1076,246,526468,2140
176983,4,10563,2641,,,,4,10563,2641,0,0,,,,,0,0,
177038,4,36999,9250,6,118560,19760,10,155559,15556,0,0,,0,0,,0,0,
177065,1427,9048077,6341,89,408454,4589,1516,9456531,6238,2097,4020941,1917,36,77750,2160,2133,4098691,1922
177083,0,0,,,,,0,0,,0,0,,,,,0,0,
177092,,,,4,54906,13727,4,54906,13727,,,,0,0,,0,0,
177117,2,19833,9917,,,,2,19833,9917,0,0,,,,,0,0,
177126,,,,12,85710,7143,12,85710,7143,,,,0,0,,0,0,
177135,52,175971,3384,,,,52,175971,3384,2,6624,3312,,,,2,6624,3312
177144,9,208043,23116,0,0,,9,208043,23116,0,0,,0,0,,0,0,
177214,13,126879,9760,24,120722,5030,37,247601,6692,0,0,,10,22250,2225,10,22250,2225
177250,37,88598,2395,,,,37,88598,2395,3,5443,1814,,,,3,5443,1814
177278,,,,4,24696,6174,4,24696,6174,,,,0,0,,0,0,
177302,87,833837,9584,,,,87,833837,9584,0,0,,,,,0,0,
177339,18,256425,14246,16,111332,6958,34,367757,10816,2,8500,4250,0,0,,2,8500,4250
177418,9,110169,12241,5,18552,3710,14,128721,9194,0,0,,0,0,,0,0,
177436,0,0,,,,,0,0,,0,0,,,,,0,0,
177472,220,652635,2967,,,,220,652635,2967,66,98103,1486,,,,66,98103,1486
177542,8,152939,19117,1,7034,7034,9,159973,17775,0,0,,0,0,,0,0,
177551,6,32904,5484,,,,6,32904,5484,0,0,,,,,0,0,
177588,0,0,,,,,0,0,,0,0,,,,,0,0,
177603,0,0,,,,,0,0,,0,0,,,,,0,0,
177676,52,188204,3619,,,,52,188204,3619,2,6666,3333,,,,2,6666,3333
177685,0,0,,,,,0,0,,0,0,,,,,0,0,
177719,78,499804,6408,0,0,,78,499804,6408,0,0,,0,0,,0,0,
177746,10,185702,18570,,,,10,185702,18570,0,0,,,,,0,0,
177834,,,,60,582098,9702,60,582098,9702,,,,6,7750,1292,6,7750,1292
177870,2,6944,3472,,,,2,6944,3472,0,0,,,,,0,0,
177931,2,18833,9417,,,,2,18833,9417,0,0,,,,,0,0,
177940,49,204016,4164,3,15835,5278,52,219851,4228,27,39194,1452,0,0,,27,39194,1452
177968,178,1902159,10686,56,375572,6707,234,2277731,9734,0,0,,1,4225,4225,1,4225,4225
177977,63,261308,4148,,,,63,261308,4148,0,0,,,,,0,0,
177986,11,50270,4570,32,398367,12449,43,448637,10433,30,85300,2843,6,15000,2500,36,100300,2786
177995,238,632730,2659,,,,238,632730,2659,2,2424,1212,,,,2,2424,1212
178004,1,5499,5499,,,,1,5499,5499,0,0,,,,,0,0,
178059,224,2603127,11621,141,1472121,10441,365,4075248,11165,38,86500,2276,29,86144,2970,67,172644,2577
178077,0,0,,,,,0,0,,0,0,,,,,0,0,
178183,11,149554,13596,,,,11,149554,13596,0,0,,,,,0,0,
178208,28,178206,6365,50,181816,3636,78,360022,4616,5,7250,1450,12,9000,750,17,16250,956
178217,38,104284,2744,,,,38,104284,2744,0,0,,,,,0,0,
178244,36,488071,13558,7,27445,3921,43,515516,11989,5,11250,2250,2,2250,1125,7,13500,1929
178341,81,401107,4952,2,16277,8139,83,417384,5029,29,81391,2807,1,1500,1500,30,82891,2763
178369,18,215877,11993,0,0,,18,215877,11993,0,0,,0,0,,0,0,
178387,63,340050,5398,3,17902,5967,66,357952,5424,15,62920,4195,2,1500,750,17,64420,3789
178396,257,2417428,9406,98,946105,9654,355,3363533,9475,86,245690,2857,33,47672,1445,119,293362,2465
178402,168,1282596,7635,59,542062,9187,227,1824658,8038,22,64292,2922,3,7784,2595,25,72076,2883
178411,113,1267485,11217,73,509067,6974,186,1776552,9551,21,62797,2990,92,215545,2343,113,278342,2463
178420,151,1237584,8196,31,222417,7175,182,1460001,8022,12,26137,2178,0,0,,12,26137,2178
178448,42,351478,8369,,,,42,351478,8369,9,11673,1297,,,,9,11673,1297
178518,,,,3,13864,4621,3,13864,4621,,,,1,750,750,1,750,750
178527,1,5559,5559,,,,1,5559,5559,0,0,,,,,0,0,
178615,21,145222,6915,3,13265,4422,24,158487,6604,5,15236,3047,0,0,,5,15236,3047
178624,62,522701,8431,17,66750,3926,79,589451,7461,44,138190,3141,8,13500,1688,52,151690,2917
178679,9,93115,10346,,,,9,93115,10346,0,0,,,,,0,0,
178697,3,3841,1280,,,,3,3841,1280,0,0,,,,,0,0,
178721,2368,9671775,4084,475,2400310,5053,2843,12072085,4246,4867,9517411,1955,279,599850,2150,5146,10117261,1966
178767,6,63925,10654,,,,6,63925,10654,0,0,,,,,0,0,
178828,0,0,,,,,0,0,,0,0,,,,,0,0,
178891,188,2416985,12856,,,,188,2416985,12856,21,89239,4249,,,,21,89239,4249
178989,3,34557,11519,1,4475,4475,4,39032,9758,0,0,,0,0,,0,0,
179043,17,204022,12001,12,210490,17541,29,414512,14294,1,4000,4000,0,0,,1,4000,4000
179052,5,48051,9610,,,,5,48051,9610,0,0,,,,,0,0,
179159,174,2078433,11945,55,756828,13761,229,2835261,12381,13,25000,1923,3,8000,2667,16,33000,2063
179195,0,0,,,,,0,0,,0,0,,,,,0,0,
179229,0,0,,,,,0,0,,0,0,,,,,0,0,
179256,2,20750,10375,,,,2,20750,10375,0,0,,,,,0,0,
179265,6,60819,10137,6,82854,13809,12,143673,11973,0,0,,0,0,,0,0,
179308,150,273265,1822,,,,150,273265,1822,62,104476,1685,,,,62,104476,1685
179326,37,493184,13329,4,49428,12357,41,542612,13234,0,0,,0,0,,0,0,
179344,26,93038,3578,,,,26,93038,3578,1,2490,2490,,,,1,2490,2490
179511,1,8440,8440,,,,1,8440,8440,0,0,,,,,0,0,
179539,84,364621,4341,,,,84,364621,4341,199,253047,1272,,,,199,253047,1272
179548,7,68902,9843,3,90630,30210,10,159532,15953,0,0,,0,0,,0,0,
179557,111,607774,5475,6,23563,3927,117,631337,5396,89,352820,3964,2,3226,1613,91,356046,3913
179566,204,1304579,6395,38,194252,5112,242,1498831,6194,45,155663,3459,33,60902,1846,78,216565,2776
179645,25,109758,4390,,,,25,109758,4390,0,0,,,,,0,0,
179715,19,84832,4465,,,,19,84832,4465,2,6422,3211,,,,2,6422,3211
179812,,,,8,281361,35170,8,281361,35170,,,,0,0,,0,0,
179867,43,1460514,33965,90,2099701,23330,133,3560215,26769,0,0,,0,0,,0,0,
179894,186,1751671,9418,1285,7076509,5507,1471,8828180,6001,71,166250,2342,267,847345,3174,338,1013595,2999
179946,6,71696,11949,,,,6,71696,11949,1,4000,4000,,,,1,4000,4000
179955,15,280113,18674,0,0,,15,280113,18674,0,0,,0,0,,0,0,
179964,16,182234,11390,13,38019,2925,29,220253,7595,10,29555,2956,2,2250,1125,12,31805,2650
179991,0,0,,,,,0,0,,0,0,,,,,0,0,
180054,11,22695,2063,,,,11,22695,2063,0,0,,,,,0,0,
180063,0,0,,,,,0,0,,0,0,,,,,0,0,
180081,9,39259,4362,,,,9,39259,4362,0,0,,,,,0,0,
180090,0,0,,,,,0,0,,0,0,,,,,0,0,
180106,48,1060790,22100,0,0,,48,1060790,22100,0,0,,0,0,,0,0,
180151,12,35561,2963,,,,12,35561,2963,0,0,,,,,0,0,
180160,0,0,,,,,0,0,,0,0,,,,,0,0,
180179,126,540844,4292,4,19768,4942,130,560612,4312,10,22037,2204,0,0,,10,22037,2204
180197,55,225209,4095,,,,55,225209,4095,0,0,,,,,0,0,
180203,0,0,,,,,0,0,,0,0,,,,,0,0,
180212,0,0,,,,,0,0,,0,0,,,,,0,0,
180249,50,123306,2466,,,,50,123306,2466,14,14151,1011,,,,14,14151,1011
180258,27,532563,19725,6,59069,9845,33,591632,17928,21,42750,2036,0,0,,21,42750,2036
180276,33,120011,3637,,,,33,120011,3637,1,543,543,,,,1,543,543
180328,0,0,,,,,0,0,,0,0,,,,,0,0,
180373,4,12000,3000,,,,4,12000,3000,0,0,,,,,0,0,
180416,38,286820,7548,11,49272,4479,49,336092,6859,5,13954,2791,10,31189,3119,15,45143,3010
180461,375,2500227,6667,23,114663,4985,398,2614890,6570,20,52462,2623,0,0,,20,52462,2623
180489,270,1769088,6552,34,321989,9470,304,2091077,6879,11,27983,2544,2,5904,2952,13,33887,2607
180522,25,136918,5477,0,0,,25,136918,5477,2,5193,2597,0,0,,2,5193,2597
180595,26,549987,21153,1,15097,15097,27,565084,20929,0,0,,0,0,,0,0,
