UNITID,TUITION1,FEE1,HRCHG1,TUITION2,FEE2,HRCHG2,TUITION3,FEE3,HRCHG3,TUITION5,FEE5,HRCHG5,TUITION6,FEE6,HRCHG6,TUITION7,FEE7,HRCHG7,ISPROF1,ISPFEE1,OSPROF1,OSPFEE1,ISPROF2,ISPFEE2,OSPROF2,OSPFEE2,ISPROF3,ISPFEE3,OSPROF3,OSPFEE3,ISPROF4,ISPFEE4,OSPROF4,OSPFEE4,ISPROF5,ISPFEE5,OSPROF5,OSPFEE5,ISPROF6,ISPFEE6,OSPROF6,OSPFEE6,ISPROF7,ISPFEE7,OSPROF7,OSPFEE7,ISPROF8,ISPFEE8,OSPROF8,OSPFEE8,ISPROF9,ISPFEE9,OSPROF9,OSPFEE9,CHG1AT0,CHG1AF0,CHG1AY0,CHG1AT1,CHG1AF1,CHG1AY1,CHG1AT2,CHG1AF2,CHG1AY2,CHG1AT3,CHG1AF3,CHG1AY3,CHG1TGTD,CHG1FGTD,CHG2AT0,CHG2AF0,CHG2AY0,CHG2AT1,CHG2AF1,CHG2AY1,CHG2AT2,CHG2AF2,CHG2AY2,CHG2AT3,CHG2AF3,CHG2AY3,CHG2TGTD,CHG2FGTD,CHG3AT0,CHG3AF0,CHG3AY0,CHG3AT1,CHG3AF1,CHG3AY1,CHG3AT2,CHG3AF2,CHG3AY2,CHG3AT3,CHG3AF3,CHG3AY3,CHG3TGTD,CHG3FGTD,CHG4AY0,CHG4AY1,CHG4AY2,CHG4AY3,CHG5AY0,CHG5AY1,CHG5AY2,CHG5AY3,CHG6AY0,CHG6AY1,CHG6AY2,CHG6AY3,CHG7AY0,CHG7AY1,CHG7AY2,CHG7AY3,CHG8AY0,CHG8AY1,CHG8AY2,CHG8AY3,CHG9AY0,CHG9AY1,CHG9AY2,CHG9AY3
125091,1402,23,46,1402,23,46,10102,23,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380,22,1402,1402,22,1424,1424,23,1447,1402,23,1425,,,1380,22,1402,1402,22,1424,1424,22,1446,1402,23,1425,,,9142,22,9164,9352,22,9374,9210,23,9233,10102,23,10125,,,1917,1971,1917,1080,,,,,,,,,13779,15084,17253,16580,4248,3996,3843,3784,4365,3564,3276,3225
125170,1104,44,46,1104,44,46,8464,212,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104,153,1257,1104,63,1167,1104,44,1148,1104,44,1148,,,1104,153,1257,1104,63,1167,1104,44,1148,1104,44,1148,,,7464,321,7785,7296,231,7527,7296,212,7508,8472,212,8684,,,1971,1971,1971,1971,,,,,,,,,15084,22066,22066,22066,7038,6736,6736,6736,7038,6736,6736,6736
125231,10552,495,343,10552,495,343,10552,495,343,9902,479,726,9902,479,726,9902,479,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11700,450,12150,11700,480,12180,11700,480,12180,11988,495,12483,,,11700,450,12150,11700,480,12180,11700,480,12180,11988,495,12483,,,11700,450,12150,11700,480,12180,11700,480,12180,11988,495,12483,,,900,900,900,900,,,,,,,,,9119,9839,9839,10818,1127,1321,1321,1350,4500,4500,4500,4500
125462,1380,0,46,1380,0,46,10110,0,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380,0,1380,1380,0,1380,1380,0,1380,1380,0,1380,,,1380,0,1380,1380,0,1380,1380,0,1380,1380,0,1380,,,9330,0,9330,10080,0,10080,10590,0,10590,10110,0,10110,,,1970,1080,1126,1126,7890,7890,7890,7490,3717,2934,2978,2978,15084,16580,17252,17252,5274,4642,4762,4762,4698,4164,4276,4276
125471,1196,42,46,1196,42,46,9828,42,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196,24,1220,1196,42,1238,1196,42,1238,1196,42,1238,,,1196,24,1220,1196,42,1238,1196,42,1238,1196,42,1238,,,8086,24,8110,8528,42,8570,8970,42,9012,9828,42,9870,,,1971,1080,1125,1152,,,,,,,,,15084,16580,17253,17784,5274,4642,4761,4860,4698,4163,4275,4374
125499,1380,110,46,1380,110,46,9210,110,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380,104,1484,1380,106,1486,1380,110,1490,1380,110,1490,,,1380,104,1484,1380,106,1486,1380,110,1490,1380,110,1490,,,7740,104,7844,8700,106,8806,8700,106,8806,8700,110,8810,,,1854,1080,1080,1152,,,,,,,,,13293,16580,16580,19348,4509,4722,4722,5410,5247,4722,5247,5410
125718,,,,,,,,,,15600,200,520,15600,200,520,15600,200,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125727,48840,1226,2420,48840,1226,2420,48840,1226,2420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45410,1184,46594,46980,1200,48180,47450,1210,48660,48840,1226,50066,,,45410,1184,46594,46980,1200,48180,47450,1210,48660,48840,1226,50066,,,45410,1184,46594,46980,1200,48180,47450,1210,48660,48840,1226,50066,,,1600,1600,1600,1600,14646,15040,15370,15760,1400,1400,1400,1400,8550,8550,8550,8550,2300,2300,2300,2300,2800,2800,2800,2800
125763,48924,940,2039,48924,940,2039,48924,940,2039,14742,0,819,14742,0,819,14742,0,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48924,590,49514,48924,590,49514,48924,590,49514,48924,940,49864,,,48924,590,49514,48924,590,49514,48924,590,49514,48924,940,49864,,,48924,590,49514,48924,590,49514,48924,590,49514,48924,940,49864,,,1000,1000,1000,1000,14154,14878,15168,15623,1000,1000,1000,1000,9000,9000,9300,9300,1500,1500,1500,1500,1500,1500,1500,1500
125897,43392,1516,1413,43392,1516,1413,43392,1516,1413,42390,1130,1413,42390,1130,1413,42390,1130,1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39712,1470,41182,41102,1494,42596,41924,1494,43418,43392,1516,44908,,,39712,1470,41182,41102,1494,42596,41924,1494,43418,43392,1516,44908,,,39712,1470,41182,41102,1494,42596,41924,1494,43418,43392,1516,44908,,,1971,1080,1125,1152,12408,13331,13896,14138,3717,2933,2979,3051,15084,16580,17253,17784,5274,4642,4761,4860,4698,4163,4275,4374
126012,,,,,,,,,,39500,0,,39500,0,,39500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126049,,,,,,,,,,1100,2200,1100,1100,2200,1100,1100,2200,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29333,2200,29333,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126076,15000,700,,15000,700,,15000,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000,700,15700,15000,700,15700,15000,700,15700,15000,700,15700,,,15000,700,15700,15000,700,15700,15000,700,15700,15000,700,15700,,,15000,700,15700,15000,700,15700,15000,700,15700,15000,700,15700,,,0,0,0,0,8100,8100,8100,8100,3800,3800,3800,3800,12112,12278,12510,13690,3800,3800,3800,3800,3800,3800,3800,3800
126119,1104,24,46,1104,24,46,7464,24,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104,20,1124,1104,24,1128,1104,24,1128,1104,24,1128,,,1104,20,1124,1104,24,1128,1104,24,1128,1104,24,1128,,,7464,20,7484,7464,24,7488,7464,24,7488,7464,24,7488,,,1971,1080,1080,1080,,,,,,,,,15084,16580,16580,16580,5274,4642,4642,4642,4698,4163,4163,4163
126182,6072,3704,253,6072,3704,253,18144,3704,756,7704,2721,445,7704,2721,445,10440,2721,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5736,3704,9440,5856,3704,9560,5976,3704,9680,6072,3704,9776,,,5736,3704,9440,5856,3704,9560,5976,3704,9680,6072,3704,9776,,,17160,3704,20864,17592,3704,21296,14229,3704,17933,18144,3704,21848,,,1800,1800,1800,1800,8760,8916,9167,9220,2916,3105,3150,3186,10242,11439,11844,12411,3069,3105,3150,3186,2916,2952,2997,3033
126207,1728,218,72,2736,218,114,10632,218,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608,218,1826,1608,218,1826,1608,218,1826,1728,218,1946,,,2544,218,2762,2544,218,2762,2544,218,2762,2736,218,2954,,,10200,218,10418,10200,218,10418,10200,218,10418,10632,218,10850,,,1475,1475,1475,1488,,,,,,,,,10488,11800,11800,12420,5409,5409,5409,5868,5256,5256,5337,5724
126289,3680,400,153,3680,400,153,15102,400,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574,347,3921,3680,347,4027,3680,347,4027,3680,400,4080,,,3574,347,3921,3680,347,4027,3680,347,4027,3680,400,4080,,,14662,347,15009,15102,349,15451,15102,349,15451,15102,400,15502,,,2000,2200,2200,2200,,,,,,,,,11547,12702,12702,12702,5490,6039,6039,6039,5337,5871,5871,5871
126359,13819,0,,13819,0,,13819,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12338,0,12338,12338,0,12338,12338,0,12338,13819,0,13819,0,,12338,0,12338,12338,0,12338,12338,0,12338,13819,0,13819,0,,12338,0,12338,12338,0,12338,12338,0,12338,13819,0,13819,0,,909,892,917,731,,,,,,,,,11799,11439,11844,12411,5769,6255,6300,6336,5616,6102,6147,6183
126562,8736,898,361,8736,898,361,25992,898,1083,7722,826,429,7722,826,429,23994,826,1333,,,,,41344,223,66647,223,43450,223,69405,223,,,,,,,,,32470,223,41265,223,,,,,,,,,,,,,7920,1415,9335,7920,1481,9401,8160,1224,9384,8736,826,9562,,,7920,1415,9335,7920,1481,9401,8160,1224,9384,8736,826,9562,,,24408,1415,25823,24408,1481,25889,25152,1224,26376,25992,826,26818,,,1800,1800,1460,1460,13250,13380,13790,14230,5769,6255,6300,6336,11799,11439,11844,12411,5769,6255,6300,6336,5769,6255,6300,6336
126580,10990,1390,448,10990,1390,448,20906,1426,843,14560,0,771,14560,0,771,28330,0,1214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7080,1444,8524,7120,1460,8580,7296,1470,8766,7632,1497,9129,,,7080,1444,8524,7120,1460,8580,7296,1470,8766,7632,1497,9129,,,19176,1444,20620,18760,1460,20220,19752,1470,21222,20544,1497,22041,,,1800,1800,1800,1800,10920,10920,10920,11400,4660,4660,4660,4660,11080,11080,11080,11800,4660,4660,4660,4660,4660,4660,4660,4660
126605,16576,0,,16576,0,,16576,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15430,100,15530,14099,100,14199,15790,0,15790,16576,0,16576,,,15430,100,15530,14099,100,14199,15790,0,15790,16576,0,16576,,,15430,100,15530,14099,100,14199,15790,0,15790,16576,0,16576,,,4105,4697,4697,5647,,,,,,,,,8616,8981,8981,8981,4304,4242,4242,4242,4304,4242,4242,4242
126614,11004,1586,450,11004,1586,480,37376,1586,1557,15251,1553,847,15251,1553,847,35017,1553,1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31518,1553,38700,1553,10728,1772,12500,10728,1738,12466,10728,1768,12496,11520,1586,13106,4,,10728,1772,12500,10728,1738,12466,10728,1768,12496,11520,1586,13106,4,,36546,1772,38318,36546,1738,38284,36546,1768,38314,38770,1586,40356,3,,1200,1200,1200,1200,14778,15220,15676,16146,2556,2556,2979,3014,13050,13050,13050,15164,2556,2556,2979,3014,2556,4617,4806,2862
126669,25751,1095,1011,25751,1095,1011,25751,1095,1011,13931,1152,580,13931,1152,580,13931,1152,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32934,500,33434,34250,500,34750,34936,500,35436,36682,750,37432,,,32934,500,33434,34250,500,34750,34936,500,35436,36682,750,37432,,,32934,500,33434,34250,500,34750,34936,500,35436,36682,750,37432,,,1000,1000,1000,1000,11342,11694,11194,11194,1118,886,500,580,8910,8910,8910,10608,1118,886,500,580,1118,886,886,580
126678,64554,474,2710,64554,474,2710,64554,474,2710,27600,0,1050,27600,0,1050,27600,0,1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57612,474,58086,60390,474,60864,61596,474,62070,64554,474,65028,,,57612,474,58086,60390,474,60864,61596,474,62070,64554,474,65028,,,57612,474,58086,60390,474,60864,61596,474,62070,64554,474,65028,,,1240,1240,1240,1240,12956,13392,13668,14376,2478,2584,2584,2584,12956,13392,13668,14376,2478,2584,2584,2584,1318,1354,1354,1354
126711,2280,300,95,4680,300,195,11520,300,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920,300,2220,2040,300,2340,2160,300,2460,2280,300,2580,,,4320,300,4620,4440,300,4740,4560,300,4860,4680,300,4980,,,10872,300,11172,11184,300,11484,11184,300,11484,11520,300,11820,,,840,840,750,840,9658,10431,10880,11320,1666,1666,1666,1666,11547,11439,11844,12411,1666,1666,1666,1666,1566,1666,1666,1666
126748,3754,482,156,3754,482,156,6258,482,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574,444,4018,3680,460,4140,3680,460,4140,3754,482,4236,,,3574,444,4018,3680,460,4140,3680,460,4140,3754,482,4236,,,5957,444,6401,6136,460,6596,6136,460,6596,6258,482,6740,,,1800,1800,1460,1460,7590,7812,7966,8356,5769,6255,6300,6336,11799,11439,11844,12411,5769,6255,6300,6336,5616,6102,6147,6183
126775,17520,2520,584,17520,2520,584,39600,2520,1320,17676,2520,982,17676,2520,982,39618,2520,2201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16650,2412,19062,16650,2450,19100,17160,2378,19538,17520,2520,20040,,,16650,2412,19062,16650,2450,19100,17160,2378,19538,17520,2520,20040,,,37350,2412,39762,37350,2450,39800,38460,2378,40838,39600,2520,42120,,,1500,1500,1500,1500,14211,14720,15286,16110,1879,1879,1879,1879,10142,10142,10142,12015,3083,3065,3065,3065,2505,2505,2505,2505
126818,9903,2656,450,9903,2656,450,29861,2656,1493,10834,2656,602,10834,2656,602,26564,2656,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36434,2889,60653,2889,,,,,9583,2475,12058,9710,2550,12260,9710,2550,12260,10218,2656,12874,,,9583,2475,12058,9710,2550,12260,9710,2550,12260,10218,2656,12874,,,28305,2475,30780,28990,2550,31540,28990,2550,31540,30078,2656,32734,,,1200,1200,1200,1200,12078,12440,13038,13728,2754,2566,2611,2647,11800,11440,11844,12411,2754,2566,2611,2647,2754,2566,2458,2647
126827,12036,660,334,12036,660,334,12036,660,334,13937,660,581,13937,660,581,13937,660,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11896,633,12529,11934,639,12573,11939,642,12581,12036,660,12696,,,11896,633,12529,11934,639,12573,11939,642,12581,12036,660,12696,,,11896,633,12529,11934,639,12573,11939,642,12581,12036,660,12696,,,1416,1394,1385,,,,,,,,,,8517,8695,7864,7960,1453,1481,1319,1620,1444,1473,1313,1616
126863,3754,276,156,3754,276,156,15556,276,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574,266,3840,3680,260,3940,3680,267,3947,3754,276,4030,,,3574,266,3840,3680,260,3940,3680,267,3947,3754,276,4030,,,14662,266,14928,15102,260,15362,15102,267,15369,15556,276,15832,,,1800,1800,1460,1460,,,,,,,,,11799,11439,11844,12411,5805,6291,6336,6372,5652,6138,6138,6219
126942,3754,832,156,3754,832,156,15403,832,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3765,1066,4831,3680,1108,4788,3680,1065,4745,3754,832,4586,,,3765,1066,4831,3680,1108,4788,3680,1065,4745,3754,832,4586,,,14845,1066,15911,15102,1108,16210,15102,1065,16167,15403,832,16235,,,1800,1800,1460,1800,,,,,,,,,11799,11439,11844,11799,5805,6291,6336,6291,5652,6138,6183,6138
126979,,,,,,,,,,11880,510,660,11880,510,660,11880,510,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127060,55260,1179,1535,55260,1179,1535,55260,1179,1535,55260,303,1535,55260,303,1535,55260,303,1535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56610,332,56610,332,51336,1179,52515,52596,1179,53775,53640,1179,54819,55260,1179,56439,,,51336,1179,52515,52596,1179,53775,53640,1179,54819,55260,1179,56439,,,51336,1179,52515,52596,1179,53775,53640,1179,54819,55260,1179,56439,,,1200,1000,1000,1000,13437,14178,14674,15470,2940,2976,3021,3150,13437,12663,14674,15470,2940,2976,3021,3150,2787,2823,2868,3150
127185,7200,2012,300,7200,2012,300,17712,2012,738,6750,1210,375,6750,1210,375,6750,1210,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7056,1816,8872,7056,1840,8896,7056,1948,9004,7200,2012,9212,,,7056,1816,8872,7056,1840,8896,7056,1948,9004,7200,2012,9212,,,17712,1816,19528,17712,1840,19552,17712,1948,19660,17712,2012,19724,,,1240,1240,1240,1240,11704,11858,12012,12554,3558,3652,3714,4016,10488,10168,10528,12410,3558,3652,3714,4016,2678,2712,2752,3124
127200,3754,372,156,3754,372,156,15404,372,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574,412,3986,3680,352,4032,3680,352,4032,3754,372,4126,,,3574,412,3986,3680,352,4032,3680,352,4032,3754,372,4126,,,14662,412,15074,15102,352,15454,15102,352,15454,15404,372,15776,,,1800,1800,1460,1460,,,,,,,,,11547,11439,11844,12411,5490,6291,6300,6336,5337,6138,6147,6183
127273,,,,,,,,,,19824,345,826,19824,345,826,19824,345,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127389,3754,462,156,3754,462,156,6258,462,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574,426,4000,3680,453,4133,3680,456,4136,3754,462,4216,,,3574,426,4000,3680,453,4133,3680,453,4133,3754,462,4216,,,5956,426,6382,6136,453,6589,6136,453,6589,6258,462,6720,,,1800,1800,1460,1460,6588,6944,7153,7510,5490,6291,6147,6336,11547,11439,11944,12411,5490,6291,6145,6336,5490,6138,6300,6183
127556,8261,1036,295,8261,1036,295,21983,1036,785,9548,666,530,9548,666,530,14323,666,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7787,899,8686,7787,899,8686,8020,980,9000,8261,1036,9297,,,7787,899,8686,7787,899,8686,8020,980,9000,8261,1036,9297,,,20720,899,21619,20720,899,21619,21342,980,22322,21983,1036,23019,,,1560,1560,1560,1440,11168,11168,11265,11522,3074,3110,3110,3184,8308,8488,8478,10116,3074,3110,3110,3184,2920,2958,2958,3032
127565,8445,1815,282,8445,1815,282,26277,1815,876,9169,1354,509,9169,1354,509,11642,1354,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6432,1719,8151,7236,1457,8693,8280,1741,10021,8445,1815,10260,0,,6432,1719,8151,7236,1457,8693,8280,1741,10021,8445,1815,10260,0,,20009,1719,21728,22510,1457,23967,25761,1741,27502,26277,1815,28092,0,,1400,1400,1460,1460,,,,,,,,,11799,11799,13160,12411,6141,6141,6080,6102,5988,5988,5910,5949
127617,3754,176,156,3754,176,156,15403,176,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574,164,3738,3680,170,3850,3680,172,3852,3754,176,3930,,,3574,164,3738,3680,170,3850,3680,172,3852,3754,176,3930,,,14662,164,14826,15102,170,15272,15102,172,15274,15403,176,15579,,,1800,1800,1800,1460,,,,,,,,,11799,11439,11439,12411,5805,6255,6255,6372,5652,6102,6102,6219
127653,34400,200,1125,34400,200,1125,34400,200,1125,19578,200,1000,19578,200,1000,19578,200,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32900,170,33070,34400,200,34600,34400,200,34600,34400,200,34600,,,32900,170,33070,34400,200,34600,34400,200,34600,34400,200,34600,,,32900,170,33070,34400,200,34600,34400,200,34600,34400,200,34600,,,1256,1256,1256,1256,10957,10058,10516,10696,5140,4050,4626,4672,13978,13636,13176,14886,5140,4050,4626,4672,5140,4050,4626,4672
127714,9552,450,398,9552,450,398,9552,450,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8880,1200,10080,9120,1200,10320,9120,1200,10320,9552,450,10002,,,8880,1200,10080,9120,1200,10320,9120,1200,10320,9552,450,10002,,,8880,1200,10080,9120,1200,10320,9120,1200,10320,9552,450,10002,,,990,990,990,990,,,,,,,,,9450,9450,9450,9450,3375,3375,3375,3375,3375,3375,3375,3375
127732,4692,653,156,4692,653,156,7038,653,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4467,605,5072,4601,687,5288,4601,642,5243,4692,653,5345,,,4467,605,5072,4601,687,5288,4601,642,5243,4692,653,5345,,,6701,605,7306,6902,687,7589,6902,642,7544,7038,653,7691,,,1800,1800,1800,1460,7080,7080,7080,7506,5454,5355,6300,6336,11547,11439,11844,12411,5454,6255,6300,6336,5301,5202,6147,6183
127741,8180,2589,332,8180,2589,332,21570,2589,873,11628,2238,646,11628,2238,646,21762,2238,1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7596,2391,9987,7596,2466,10062,8400,2508,10908,8750,2582,11332,,,7596,2391,9987,7596,2466,10062,8400,2508,10908,8750,2582,11332,,,19854,2391,22245,19854,2466,22320,21320,2508,23828,22140,2582,24722,,,1200,1200,1200,1200,11204,11684,12152,12870,3068,3856,3352,3392,11204,11438,11844,12014,3068,3856,3660,4248,2915,3702,3508,4096
127778,3754,472,156,3754,472,156,6258,472,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574,412,3986,3680,420,4100,3680,427,4107,3754,472,4226,,,3574,412,3986,3680,420,4100,3680,427,4107,3754,472,4226,,,5957,412,6369,6136,420,6556,6136,427,6563,6258,472,6730,,,1800,1800,1850,1900,7104,7420,7790,8480,5376,5455,5619,5820,11861,12188,12493,12798,5547,5598,5651,5751,8598,8813,9043,9250
127820,3754,311,156,3754,311,156,15403,311,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574,268,3842,3680,287,3967,3680,301,3981,3754,301,4055,,,3574,268,3842,3680,287,3967,3680,301,3981,3754,311,4065,,,14662,268,14930,15102,287,15389,15102,301,15403,15403,311,15714,,,1800,1800,1460,1460,,,,,,,,,11799,11439,12024,12411,5769,6255,6596,6372,5616,6102,6443,6219
127884,3754,872,156,3754,872,156,15403,872,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574,750,4324,3680,856,4536,3680,856,4536,3754,872,4626,,,3574,750,4324,3680,856,4536,3680,856,4536,3754,872,4626,,,15512,750,16262,15102,856,15958,15102,856,15958,15403,872,16275,,,2000,1800,1800,1460,,,,,,,,,10641,11439,11439,12411,5769,6291,6291,6372,5200,6138,6138,6219
127909,3744,727,156,3744,727,156,15408,727,642,10278,661,,10278,661,,12240,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574,593,4167,3680,699,4379,3680,699,4379,3744,727,4471,,,3574,593,4167,3680,699,4379,3680,699,4379,3744,727,4471,,,14662,593,15255,15102,699,15801,15102,699,15801,15408,727,16135,,,1800,1800,1800,1460,,,,,,,,,9603,11439,11844,12411,5013,6200,6336,6922,4860,5600,6183,6767
127918,40830,1390,1361,40830,1390,1361,40830,1390,1361,14261,1530,792,14261,1530,792,14261,1530,792,,,,,,,,,,,,,,,,,,,,,38329,1800,38329,1800,,,,,,,,,,,,,37830,350,38180,38208,350,38558,39260,350,39610,40830,1390,42220,,,37830,350,38180,38208,350,38558,39260,350,39610,40830,1390,42220,,,37830,350,38180,38208,350,38558,39260,350,39610,40830,1390,42220,,,1800,1800,1460,1460,12460,12838,12962,13416,3068,3104,3148,3258,11798,11438,11844,12330,3730,4504,3148,3258,2914,2950,2996,3106
127945,20355,2252,693,20355,2252,693,20355,2252,693,15144,0,631,15144,0,631,15144,0,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17670,2000,19670,18555,2170,20725,19425,2190,21615,20355,2252,22607,,,17670,2000,19670,18555,2170,20725,19425,2190,21615,20355,2252,22607,,,17670,2000,19670,18555,2170,20725,19425,2190,21615,20355,2252,22607,,,1600,1600,1460,1460,,,,,,,,,10488,10168,10528,11032,2728,2760,2800,2832,2592,2624,2664,2696
128106,6670,2575,278,6670,2575,278,13749,2575,573,5996,2575,333,5996,2575,333,17826,2575,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6349,2058,8407,6349,2242,8591,6539,2466,9005,6670,2575,9245,,,6349,2058,8407,6349,2242,8591,6539,2466,9005,6670,2575,9245,,,19658,2058,21716,12907,2242,15149,13193,2466,15659,13749,2575,16324,,,1800,1800,1460,1854,10740,10930,11256,11220,4870,5356,5492,6212,11800,11440,11844,11440,4870,5356,5492,6212,4718,5206,5348,6212
128151,3900,1030,130,3900,1030,130,7800,1030,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3480,1030,4510,3480,1030,4510,3900,1030,4930,3900,1030,4930,,,3480,1030,4510,3480,1030,4510,3900,1030,4930,3900,1030,4930,,,6960,1030,7990,6960,1030,7990,7800,1030,8830,7300,1030,8330,,,600,600,600,600,,,,,,,,,9072,9072,9072,9072,2484,2484,2484,2484,2628,2628,2628,2628
128258,4680,560,156,4680,560,156,7800,560,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4467,654,5121,4600,699,5299,4600,679,5279,4680,514,5194,,,4467,654,5121,4600,699,5299,4600,679,5279,4680,514,5194,,,7446,654,8100,7669,699,8368,7969,679,8648,7800,514,8314,,,1800,1800,1460,1460,7398,7611,7830,8226,5805,6291,6300,6372,11799,11439,11844,12411,5805,6291,6300,6372,5652,6138,6147,6219
128328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128391,6936,3877,393,6936,3877,393,18960,3877,790,14000,1550,890,14000,1550,890,14500,1550,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6624,3812,10436,6816,3830,10646,6816,3846,10662,6936,3877,10813,,,6624,3812,10436,6816,3830,10646,6816,3846,10662,6936,3877,10813,,,18096,3812,21908,18600,3830,22430,18600,3846,22446,18960,3877,22837,,,1300,1300,1300,1350,9704,9874,9990,10286,3069,3105,3150,3186,11799,11439,11844,12411,3069,3105,3150,3186,3069,3105,2997,3033
