UNITID,UGPO9_N,UGPO9_T,UGPO9_A,GPO9_N,GPO9_T,GPO9_A,PO9_N,PO9_T,PO9_A,UGDOD_N,UGDOD_T,UGDOD_A,GDOD_N,GDOD_T,GDOD_A,DOD_N,DOD_T,DOD_A
462035,20,173899,8695,,,,20,173899,8695,0,0,,,,,0,0,
462044,,,,1,30881,30881,1,30881,30881,,,,0,0,,0,0,
462053,0,0,,,,,0,0,,0,0,,,,,0,0,
462062,3,29311,9770,,,,3,29311,9770,0,0,,,,,0,0,
462071,1,10115,10115,,,,1,10115,10115,0,0,,,,,0,0,
462336,0,0,,,,,0,0,,0,0,,,,,0,0,
462345,0,0,,,,,0,0,,0,0,,,,,0,0,
462354,6,81601,13600,,,,6,81601,13600,0,0,,,,,0,0,
463056,15,302422,20161,,,,15,302422,20161,0,0,,,,,0,0,
464226,15,324225,21615,2,25054,12527,17,349279,20546,0,0,,0,0,,0,0,
466921,21,316529,15073,,,,21,316529,15073,2,5250,2625,,,,2,5250,2625
466930,136,1876307,13796,,,,136,1876307,13796,7,22750,3250,,,,7,22750,3250
467094,4,44851,11213,,,,4,44851,11213,0,0,,,,,0,0,
467368,7,98739,14106,,,,7,98739,14106,0,0,,,,,0,0,
467863,14,208290,14878,,,,14,208290,14878,0,0,,,,,0,0,
467872,6,91240,15207,,,,6,91240,15207,0,0,,,,,0,0,
467906,0,0,,,,,0,0,,0,0,,,,,0,0,
468246,7,83094,11871,,,,7,83094,11871,0,0,,,,,0,0,
468255,3,24170,8057,,,,3,24170,8057,0,0,,,,,0,0,
468291,0,0,,,,,0,0,,0,0,,,,,0,0,
468769,0,0,,,,,0,0,,0,0,,,,,0,0,
468848,146,1488516,10195,,,,146,1488516,10195,0,0,,,,,0,0,
468893,0,0,,,,,0,0,,0,0,,,,,0,0,
468909,35,398805,11394,,,,35,398805,11394,0,0,,,,,0,0,
468963,18,186971,10387,,,,18,186971,10387,0,0,,,,,0,0,
469416,0,0,,,,,0,0,,0,0,,,,,0,0,
469610,0,0,,,,,0,0,,0,0,,,,,0,0,
469629,51,489441,9597,,,,51,489441,9597,0,0,,,,,0,0,
469911,1,10295,10295,,,,1,10295,10295,0,0,,,,,0,0,
469957,7,125063,17866,,,,7,125063,17866,0,0,,,,,0,0,
470038,46,485037,10544,,,,46,485037,10544,0,0,,,,,0,0,
470047,2,32400,16200,,,,2,32400,16200,0,0,,,,,0,0,
470296,0,0,,,,,0,0,,0,0,,,,,0,0,
470393,0,0,,,,,0,0,,0,0,,,,,0,0,
474863,24,138825,5784,4,28200,7050,28,167025,5965,5,7250,1450,3,5250,1750,8,12500,1563
474915,12,113137,9428,,,,12,113137,9428,0,0,,,,,0,0,
474924,7,93811,13402,,,,7,93811,13402,0,0,,,,,0,0,
475015,3,70200,23400,,,,3,70200,23400,0,0,,,,,0,0,
475024,8,67120,8390,,,,8,67120,8390,0,0,,,,,0,0,
475033,1,5607,5607,0,0,,1,5607,5607,0,0,,0,0,,0,0,
475060,2,5009,2505,,,,2,5009,2505,0,0,,,,,0,0,
475121,139,1134010,8158,27,194686,7211,166,1328696,8004,2,5800,2900,0,0,,2,5800,2900
475176,118,1693953,14356,,,,118,1693953,14356,0,0,,,,,0,0,
475200,21,217930,10378,,,,21,217930,10378,1,250,250,,,,1,250,250
475228,,,,2,28333,14167,2,28333,14167,,,,0,0,,0,0,
475273,3,39475,13158,2,16440,8220,5,55915,11183,0,0,,0,0,,0,0,
475282,0,0,,,,,0,0,,0,0,,,,,0,0,
475325,2,8500,4250,,,,2,8500,4250,0,0,,,,,0,0,
475398,4,13826,3457,5,8245,1649,9,22071,2452,2,5250,2625,3,4500,1500,5,9750,1950
475404,0,0,,,,,0,0,,0,0,,,,,0,0,
475413,0,0,,,,,0,0,,0,0,,,,,0,0,
475422,0,0,,,,,0,0,,0,0,,,,,0,0,
475431,1,12000,12000,,,,1,12000,12000,0,0,,,,,0,0,
475468,0,0,,,,,0,0,,0,0,,,,,0,0,
475477,1,1777,1777,,,,1,1777,1777,0,0,,,,,0,0,
475486,4,59550,14888,,,,4,59550,14888,0,0,,,,,0,0,
475495,,,,39,692777,17764,39,692777,17764,,,,0,0,,0,0,
475547,4,51987,12997,,,,4,51987,12997,0,0,,,,,0,0,
475556,0,0,,,,,0,0,,0,0,,,,,0,0,
475565,1,6709,6709,,,,1,6709,6709,0,0,,,,,0,0,
475574,0,0,,,,,0,0,,0,0,,,,,0,0,
475608,2,29950,14975,2,19320,9660,4,49270,12318,0,0,,0,0,,0,0,
475635,2,29156,14578,,,,2,29156,14578,0,0,,,,,0,0,
475653,0,0,,,,,0,0,,0,0,,,,,0,0,
475662,0,0,,,,,0,0,,0,0,,,,,0,0,
475705,0,0,,,,,0,0,,0,0,,,,,0,0,
475714,33,196311,5949,,,,33,196311,5949,0,0,,,,,0,0,
475723,17,29870,1757,,,,17,29870,1757,0,0,,,,,0,0,
475732,64,761246,11894,,,,64,761246,11894,3,9500,3167,,,,3,9500,3167
475741,12,180131,15011,,,,12,180131,15011,2,7000,3500,,,,2,7000,3500
475839,19,160923,8470,,,,19,160923,8470,2,6000,3000,,,,2,6000,3000
476063,136,1848504,13592,,,,136,1848504,13592,1,4500,4500,,,,1,4500,4500
476179,16,202635,12665,,,,16,202635,12665,0,0,,,,,0,0,
476230,0,0,,,,,0,0,,0,0,,,,,0,0,
476355,0,0,,,,,0,0,,0,0,,,,,0,0,
476489,2,34380,17190,,,,2,34380,17190,0,0,,,,,0,0,
476498,0,0,,,,,0,0,,0,0,,,,,0,0,
476513,0,0,,,,,0,0,,0,0,,,,,0,0,
476540,1,4320,4320,,,,1,4320,4320,0,0,,,,,0,0,
476559,1,2097,2097,,,,1,2097,2097,0,0,,,,,0,0,
476568,8,60834,7604,,,,8,60834,7604,0,0,,,,,0,0,
476595,0,0,,,,,0,0,,0,0,,,,,0,0,
476601,0,0,,,,,0,0,,0,0,,,,,0,0,
476610,5,39250,7850,,,,5,39250,7850,0,0,,,,,0,0,
476629,4,46027,11507,,,,4,46027,11507,0,0,,,,,0,0,
476683,0,0,,,,,0,0,,0,0,,,,,0,0,
476692,0,0,,,,,0,0,,0,0,,,,,0,0,
476708,0,0,,,,,0,0,,0,0,,,,,0,0,
476717,0,0,,,,,0,0,,0,0,,,,,0,0,
476726,5,58992,11798,,,,5,58992,11798,0,0,,,,,0,0,
476735,0,0,,,,,0,0,,0,0,,,,,0,0,
476753,7,96590,13799,,,,7,96590,13799,0,0,,,,,0,0,
476780,0,0,,,,,0,0,,0,0,,,,,0,0,
476799,10,99200,9920,,,,10,99200,9920,0,0,,,,,0,0,
476805,0,0,,,,,0,0,,0,0,,,,,0,0,
476814,39,588364,15086,,,,39,588364,15086,0,0,,,,,0,0,
476841,4,29092,7273,,,,4,29092,7273,0,0,,,,,0,0,
476850,3,44910,14970,,,,3,44910,14970,0,0,,,,,0,0,
476869,1,10450,10450,,,,1,10450,10450,0,0,,,,,0,0,
476878,0,0,,,,,0,0,,0,0,,,,,0,0,
476887,36,416135,11559,,,,36,416135,11559,0,0,,,,,0,0,
476896,0,0,,,,,0,0,,0,0,,,,,0,0,
476902,1,16315,16315,,,,1,16315,16315,0,0,,,,,0,0,
476939,3,31081,10360,,,,3,31081,10360,0,0,,,,,0,0,
476957,0,0,,,,,0,0,,0,0,,,,,0,0,
476975,375,865734,2309,156,340775,2184,531,1206509,2272,533,2015751,3782,211,759167,3598,744,2774918,3730
476984,1,15975,15975,,,,1,15975,15975,0,0,,,,,0,0,
476993,3,45690,15230,,,,3,45690,15230,0,0,,,,,0,0,
477002,0,0,,,,,0,0,,0,0,,,,,0,0,
477039,59,1032344,17497,6,55078,9180,65,1087422,16730,1,4000,4000,0,0,,1,4000,4000
477233,1,9825,9825,,,,1,9825,9825,0,0,,,,,0,0,
478582,13,94378,7260,,,,13,94378,7260,1,4000,4000,,,,1,4000,4000
478591,5,67989,13598,,,,5,67989,13598,0,0,,,,,0,0,
478616,1,6511,6511,,,,1,6511,6511,0,0,,,,,0,0,
478917,0,0,,,,,0,0,,0,0,,,,,0,0,
478953,15,220549,14703,,,,15,220549,14703,0,0,,,,,0,0,
479062,3,47077,15692,,,,3,47077,15692,0,0,,,,,0,0,
479424,5,62185,12437,,,,5,62185,12437,0,0,,,,,0,0,
479956,735,7301100,9933,612,6269334,10244,1347,13570434,10075,740,1757469,2375,168,317390,1889,908,2074859,2285
479965,0,0,,,,,0,0,,0,0,,,,,0,0,
479974,3,53268,17756,,,,3,53268,17756,0,0,,,,,0,0,
479983,5,26235,5247,,,,5,26235,5247,0,0,,,,,0,0,
479992,0,0,,,,,0,0,,0,0,,,,,0,0,
480000,1,17697,17697,,,,1,17697,17697,0,0,,,,,0,0,
480019,58,423796,7307,,,,58,423796,7307,0,0,,,,,0,0,
480028,148,1762153,11906,,,,148,1762153,11906,0,0,,,,,0,0,
480037,73,1358100,18604,,,,73,1358100,18604,0,0,,,,,0,0,
480073,45,485766,10795,5,62672,12534,50,548438,10969,0,0,,0,0,,0,0,
480091,95,1051525,11069,,,,95,1051525,11069,1,4000,4000,,,,1,4000,4000
480125,24,295428,12310,,,,24,295428,12310,0,0,,,,,0,0,
480161,0,0,,,,,0,0,,0,0,,,,,0,0,
480198,15,95463,6364,5,53520,10704,20,148983,7449,0,0,,0,0,,0,0,
480204,33,459307,13918,,,,33,459307,13918,0,0,,,,,0,0,
480310,2,31369,15685,,,,2,31369,15685,0,0,,,,,0,0,
480347,1,16831,16831,,,,1,16831,16831,0,0,,,,,0,0,
480471,17,146858,8639,,,,17,146858,8639,0,0,,,,,0,0,
480523,1,6852,6852,,,,1,6852,6852,0,0,,,,,0,0,
480532,0,0,,,,,0,0,,0,0,,,,,0,0,
480550,1,6852,6852,,,,1,6852,6852,0,0,,,,,0,0,
480569,158,1040891,6588,65,420821,6474,223,1461712,6555,142,356883,2513,32,87062,2721,174,443945,2551
480657,26,382691,14719,0,0,,26,382691,14719,0,0,,0,0,,0,0,
480727,3,25000,8333,,,,3,25000,8333,0,0,,,,,0,0,
480781,2,15879,7940,1,7592,7592,3,23471,7824,0,0,,0,0,,0,0,
480790,,,,11,356269,32388,11,356269,32388,,,,0,0,,0,0,
480824,21,238173,11342,,,,21,238173,11342,0,0,,,,,0,0,
480833,40,426363,10659,,,,40,426363,10659,0,0,,,,,0,0,
480842,7,52219,7460,,,,7,52219,7460,0,0,,,,,0,0,
480851,3,56587,18862,,,,3,56587,18862,0,0,,,,,0,0,
480879,2,22926,11463,,,,2,22926,11463,1,1301,1301,,,,1,1301,1301
480888,140,1951122,13937,,,,140,1951122,13937,0,0,,,,,0,0,
480903,5,48295,9659,,,,5,48295,9659,0,0,,,,,0,0,
480921,0,0,,,,,0,0,,0,0,,,,,0,0,
480930,0,0,,,,,0,0,,0,0,,,,,0,0,
480967,0,0,,,,,0,0,,0,0,,,,,0,0,
480976,0,0,,,,,0,0,,0,0,,,,,0,0,
480985,16,80968,5061,0,0,,16,80968,5061,0,0,,0,0,,0,0,
480994,2,17400,8700,,,,2,17400,8700,0,0,,,,,0,0,
481003,45,458276,10184,,,,45,458276,10184,0,0,,,,,0,0,
481021,2,14325,7163,,,,2,14325,7163,0,0,,,,,0,0,
481049,0,0,,,,,0,0,,0,0,,,,,0,0,
481058,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
481085,0,0,,,,,0,0,,0,0,,,,,0,0,
481100,0,0,,,,,0,0,,0,0,,,,,0,0,
481128,0,0,,,,,0,0,,0,0,,,,,0,0,
481137,0,0,,,,,0,0,,0,0,,,,,0,0,
481146,1,12890,12890,,,,1,12890,12890,0,0,,,,,0,0,
481155,28,260917,9318,,,,28,260917,9318,0,0,,,,,0,0,
481182,0,0,,,,,0,0,,0,0,,,,,0,0,
481191,0,0,,,,,0,0,,0,0,,,,,0,0,
481207,0,0,,,,,0,0,,0,0,,,,,0,0,
481225,0,0,,,,,0,0,,0,0,,,,,0,0,
481243,0,0,,,,,0,0,,0,0,,,,,0,0,
481252,0,0,,,,,0,0,,1,4500,4500,,,,1,4500,4500
481289,0,0,,,,,0,0,,0,0,,,,,0,0,
481298,0,0,,,,,0,0,,0,0,,,,,0,0,
481313,0,0,,,,,0,0,,0,0,,,,,0,0,
481322,0,0,,,,,0,0,,0,0,,,,,0,0,
481331,0,0,,,,,0,0,,0,0,,,,,0,0,
481340,0,0,,,,,0,0,,0,0,,,,,0,0,
481368,0,0,,,,,0,0,,0,0,,,,,0,0,
481386,2,30159,15080,,,,2,30159,15080,0,0,,,,,0,0,
481401,4,11098,2775,7,24575,3511,11,35673,3243,0,0,,1,750,750,1,750,750
481410,0,0,,,,,0,0,,0,0,,,,,0,0,
481429,0,0,,,,,0,0,,0,0,,,,,0,0,
481438,0,0,,,,,0,0,,0,0,,,,,0,0,
481447,0,0,,,,,0,0,,0,0,,,,,0,0,
481456,0,0,,,,,0,0,,0,0,,,,,0,0,
481465,0,0,,,,,0,0,,0,0,,,,,0,0,
481474,0,0,,,,,0,0,,0,0,,,,,0,0,
481483,14,163713,11694,,,,14,163713,11694,0,0,,,,,0,0,
481517,1,16371,16371,,,,1,16371,16371,0,0,,,,,0,0,
481526,1,6030,6030,,,,1,6030,6030,0,0,,,,,0,0,
481571,1,8900,8900,,,,1,8900,8900,0,0,,,,,0,0,
481678,2,13972,6986,,,,2,13972,6986,0,0,,,,,0,0,
481720,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
481739,1,17424,17424,,,,1,17424,17424,0,0,,,,,0,0,
481748,1,4929,4929,,,,1,4929,4929,0,0,,,,,0,0,
481775,7,87820,12546,,,,7,87820,12546,0,0,,,,,0,0,
481845,1,12850,12850,,,,1,12850,12850,0,0,,,,,0,0,
481863,1,1599,1599,,,,1,1599,1599,0,0,,,,,0,0,
481890,0,0,,,,,0,0,,0,0,,,,,0,0,
481906,0,0,,,,,0,0,,0,0,,,,,0,0,
481960,33,643898,19512,,,,33,643898,19512,0,0,,,,,0,0,
482015,349,2811012,8054,,,,349,2811012,8054,0,0,,,,,0,0,
482060,2,23796,11898,,,,2,23796,11898,0,0,,,,,0,0,
482097,38,457757,12046,,,,38,457757,12046,0,0,,,,,0,0,
482149,312,1960178,6283,79,931841,11795,391,2892019,7396,47,118180,2514,17,32729,1925,64,150909,2358
482158,235,1017403,4329,6,17376,2896,241,1034779,4294,62,71136,1147,40,87512,2188,102,158648,1555
482167,0,0,,,,,0,0,,0,0,,,,,0,0,
482176,7,109974,15711,,,,7,109974,15711,0,0,,,,,0,0,
482185,11,250250,22750,,,,11,250250,22750,0,0,,,,,0,0,
482194,0,0,,,,,0,0,,0,0,,,,,0,0,
482200,1,2310,2310,,,,1,2310,2310,0,0,,,,,0,0,
482228,0,0,,3,21740,7247,3,21740,7247,8,25000,3125,1,2250,2250,9,27250,3028
482246,2,16280,8140,,,,2,16280,8140,0,0,,,,,0,0,
482255,63,920163,14606,,,,63,920163,14606,0,0,,,,,0,0,
482291,56,523046,9340,,,,56,523046,9340,0,0,,,,,0,0,
482413,58,191597,3303,23,53044,2306,81,244641,3020,0,0,,0,0,,0,0,
482422,4,11101,2775,2,3910,1955,6,15011,2502,0,0,,0,0,,0,0,
482431,92,271877,2955,14,32685,2335,106,304562,2873,4,4250,1063,0,0,,4,4250,1063
482440,1,3758,3758,0,0,,1,3758,3758,0,0,,0,0,,0,0,
482459,14,27934,1995,1,2039,2039,15,29973,1998,1,750,750,0,0,,1,750,750
482468,34,94399,2776,3,7539,2513,37,101938,2755,0,0,,0,0,,0,0,
482477,251,661970,2637,58,132488,2284,309,794458,2571,20,15250,763,2,1500,750,22,16750,761
482538,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
482547,2,5954,2977,0,0,,2,5954,2977,0,0,,0,0,,0,0,
482556,1,3398,3398,1,2430,2430,2,5828,2914,0,0,,0,0,,0,0,
482565,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
482574,6,17588,2931,1,1922,1922,7,19510,2787,0,0,,0,0,,0,0,
482608,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
482617,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
482635,16,47049,2941,4,8879,2220,20,55928,2796,0,0,,0,0,,0,0,
482653,4,10450,2613,4,7842,1961,8,18292,2287,0,0,,0,0,,0,0,
482680,303,2637009,8703,19,159600,8400,322,2796609,8685,15,67500,4500,6,27000,4500,21,94500,4500
482699,18,51695,2872,,,,18,51695,2872,1,1805,1805,,,,1,1805,1805
482705,67,1114062,16628,123,1397436,11361,190,2511498,13218,5,12250,2450,23,63500,2761,28,75750,2705
482936,23,75440,3280,0,0,,23,75440,3280,0,0,,0,0,,0,0,
482963,0,0,,,,,0,0,,0,0,,,,,0,0,
482981,14,175688,12549,,,,14,175688,12549,0,0,,,,,0,0,
482990,5,54848,10970,,,,5,54848,10970,0,0,,,,,0,0,
483009,2,31333,15667,,,,2,31333,15667,0,0,,,,,0,0,
483018,0,0,,,,,0,0,,0,0,,,,,0,0,
483036,292,1624068,5562,95,462372,4867,387,2086440,5391,57,142266,2496,14,26282,1877,71,168548,2374
483045,208,436699,2100,,,,208,436699,2100,7,5300,757,,,,7,5300,757
483054,4,67692,16923,,,,4,67692,16923,0,0,,,,,0,0,
483106,0,0,,,,,0,0,,0,0,,,,,0,0,
483124,2758,25353308,9193,700,6423290,9176,3458,31776598,9189,1828,3916121,2142,123,273248,2222,1951,4189369,2147
483212,46,149007,3239,,,,46,149007,3239,31,56247,1814,,,,31,56247,1814
483221,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
483230,55,1240468,22554,,,,55,1240468,22554,0,0,,,,,0,0,
483258,0,0,,,,,0,0,,0,0,,,,,0,0,
483276,6,11500,1917,,,,6,11500,1917,0,0,,,,,0,0,
483328,0,0,,,,,0,0,,0,0,,,,,0,0,
483337,2,33000,16500,,,,2,33000,16500,0,0,,,,,0,0,
483346,0,0,,,,,0,0,,0,0,,,,,0,0,
483355,3,44298,14766,,,,3,44298,14766,0,0,,,,,0,0,
483364,1,13520,13520,,,,1,13520,13520,0,0,,,,,0,0,
483373,0,0,,,,,0,0,,0,0,,,,,0,0,
483382,27,332112,12300,,,,27,332112,12300,0,0,,,,,0,0,
483425,1,14415,14415,,,,1,14415,14415,0,0,,,,,0,0,
483470,0,0,,,,,0,0,,0,0,,,,,0,0,
483504,0,0,,,,,0,0,,0,0,,,,,0,0,
483513,2,25815,12908,,,,2,25815,12908,0,0,,,,,0,0,
483559,0,0,,,,,0,0,,0,0,,,,,0,0,
483577,0,0,,,,,0,0,,0,0,,,,,0,0,
483595,30,79162,2639,27,35914,1330,57,115076,2019,0,0,,0,0,,0,0,
483647,2,32326,16163,,,,2,32326,16163,0,0,,,,,0,0,
483708,0,0,,,,,0,0,,0,0,,,,,0,0,
483726,0,0,,,,,0,0,,0,0,,,,,0,0,
483735,9,112554,12506,,,,9,112554,12506,0,0,,,,,0,0,
483744,1,15200,15200,,,,1,15200,15200,0,0,,,,,0,0,
483753,0,0,,,,,0,0,,0,0,,,,,0,0,
483799,1,14425,14425,,,,1,14425,14425,0,0,,,,,0,0,
483814,0,0,,,,,0,0,,0,0,,,,,0,0,
483823,28,453612,16200,,,,28,453612,16200,0,0,,,,,0,0,
483841,0,0,,,,,0,0,,0,0,,,,,0,0,
483850,0,0,,,,,0,0,,0,0,,,,,0,0,
483869,0,0,,,,,0,0,,0,0,,,,,0,0,
483878,10,118445,11845,,,,10,118445,11845,0,0,,,,,0,0,
483887,2,19682,9841,,,,2,19682,9841,0,0,,,,,0,0,
483896,26,176385,6784,,,,26,176385,6784,0,0,,,,,0,0,
483911,1,8048,8048,,,,1,8048,8048,0,0,,,,,0,0,
483920,3,47063,15688,,,,3,47063,15688,0,0,,,,,0,0,
483948,0,0,,,,,0,0,,0,0,,,,,0,0,
483957,0,0,,,,,0,0,,0,0,,,,,0,0,
483975,,,,4,140607,35152,4,140607,35152,,,,0,0,,0,0,
484002,25,265185,10607,,,,25,265185,10607,0,0,,,,,0,0,
484011,0,0,,,,,0,0,,0,0,,,,,0,0,
484020,0,0,,,,,0,0,,0,0,,,,,0,0,
484048,0,0,,,,,0,0,,0,0,,,,,0,0,
484057,0,0,,,,,0,0,,0,0,,,,,0,0,
484066,15,162579,10839,,,,15,162579,10839,0,0,,,,,0,0,
484075,16,78196,4887,,,,16,78196,4887,0,0,,,,,0,0,
484084,0,0,,,,,0,0,,0,0,,,,,0,0,
484093,0,0,,,,,0,0,,0,0,,,,,0,0,
484109,0,0,,,,,0,0,,0,0,,,,,0,0,
484127,0,0,,,,,0,0,,0,0,,,,,0,0,
484136,11,49306,4482,,,,11,49306,4482,0,0,,,,,0,0,
484163,13,107224,8248,,,,13,107224,8248,0,0,,,,,0,0,
484172,0,0,,,,,0,0,,0,0,,,,,0,0,
484190,0,0,,,,,0,0,,0,0,,,,,0,0,
484206,4,50246,12562,,,,4,50246,12562,0,0,,,,,0,0,
484233,0,0,,,,,0,0,,0,0,,,,,0,0,
484330,0,0,,,,,0,0,,0,0,,,,,0,0,
484349,0,0,,,,,0,0,,0,0,,,,,0,0,
484358,3,27767,9256,,,,3,27767,9256,0,0,,,,,0,0,
484367,5,50890,10178,,,,5,50890,10178,0,0,,,,,0,0,
484376,1,5350,5350,,,,1,5350,5350,0,0,,,,,0,0,
484394,1,17000,17000,,,,1,17000,17000,0,0,,,,,0,0,
484473,66,157625,2388,,,,66,157625,2388,92,128771,1400,,,,92,128771,1400
484604,25,299829,11993,,,,25,299829,11993,0,0,,,,,0,0,
484613,6352,41667442,6560,1127,8882797,7882,7479,50550239,6759,1589,3804847,2394,140,263706,1884,1729,4068553,2353
484631,561,4339352,7735,133,1049311,7890,694,5388663,7765,6,9150,1525,1,2250,2250,7,11400,1629
484710,27,218405,8089,3,11037,3679,30,229442,7648,0,0,,0,0,,0,0,
484756,32,183696,5741,9,21541,2393,41,205237,5006,0,0,,0,0,,0,0,
484844,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
484862,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
484871,0,0,,,,,0,0,,0,0,,,,,0,0,
484899,0,0,,,,,0,0,,0,0,,,,,0,0,
484905,62,367273,5924,28,324468,11588,90,691741,7686,0,0,,0,0,,0,0,
484923,6,63200,10533,,,,6,63200,10533,0,0,,,,,0,0,
484932,44,142904,3248,,,,44,142904,3248,10,21480,2148,,,,10,21480,2148
484950,6,57268,9545,,,,6,57268,9545,0,0,,,,,0,0,
484996,0,0,,,,,0,0,,0,0,,,,,0,0,
485014,0,0,,,,,0,0,,0,0,,,,,0,0,
485032,0,0,,,,,0,0,,0,0,,,,,0,0,
485111,400,1553478,3884,,,,400,1553478,3884,421,1005023,2387,,,,421,1005023,2387
485166,0,0,,,,,0,0,,0,0,,,,,0,0,
485236,1,9406,9406,,,,1,9406,9406,0,0,,,,,0,0,
485272,15,296769,19785,,,,15,296769,19785,0,0,,,,,0,0,
485342,14,17143,1225,,,,14,17143,1225,0,0,,,,,0,0,
485360,0,0,,,,,0,0,,0,0,,,,,0,0,
485379,16,148924,9308,,,,16,148924,9308,0,0,,,,,0,0,
485388,19,177578,9346,,,,19,177578,9346,0,0,,,,,0,0,
485397,1,17100,17100,,,,1,17100,17100,0,0,,,,,0,0,
485412,0,0,,,,,0,0,,0,0,,,,,0,0,
485458,79,164672,2084,,,,79,164672,2084,0,0,,,,,0,0,
485476,0,0,,,,,0,0,,0,0,,,,,0,0,
485485,0,0,,,,,0,0,,0,0,,,,,0,0,
485494,26,491924,18920,,,,26,491924,18920,0,0,,,,,0,0,
485500,268,4165810,15544,,,,268,4165810,15544,0,0,,,,,0,0,
485519,237,960228,4052,,,,237,960228,4052,240,477573,1990,,,,240,477573,1990
485546,2,16380,8190,3,14947,4982,5,31327,6265,0,0,,0,0,,0,0,
485564,0,0,,,,,0,0,,0,0,,,,,0,0,
485573,0,0,,,,,0,0,,0,0,,,,,0,0,
485591,0,0,,,,,0,0,,0,0,,,,,0,0,
485607,0,0,,,,,0,0,,0,0,,,,,0,0,
485698,13,257050,19773,,,,13,257050,19773,0,0,,,,,0,0,
485704,1,10000,10000,,,,1,10000,10000,0,0,,,,,0,0,
485768,4,34800,8700,2,26888,13444,6,61688,10281,0,0,,0,0,,0,0,
485801,0,0,,,,,0,0,,0,0,,,,,0,0,
485856,2,23952,11976,,,,2,23952,11976,0,0,,,,,0,0,
485874,3,41631,13877,,,,3,41631,13877,0,0,,,,,0,0,
485926,5,32887,6577,,,,5,32887,6577,0,0,,,,,0,0,
485953,11,130680,11880,,,,11,130680,11880,0,0,,,,,0,0,
485962,3,33208,11069,,,,3,33208,11069,0,0,,,,,0,0,
485999,0,0,,,,,0,0,,0,0,,,,,0,0,
486017,0,0,,,,,0,0,,0,0,,,,,0,0,
486026,0,0,,,,,0,0,,0,0,,,,,0,0,
486053,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
486123,9,135328,15036,,,,9,135328,15036,0,0,,,,,0,0,
486141,0,0,,,,,0,0,,0,0,,,,,0,0,
486150,0,0,,,,,0,0,,0,0,,,,,0,0,
486169,0,0,,,,,0,0,,0,0,,,,,0,0,
486196,0,0,,,,,0,0,,0,0,,,,,0,0,
486202,0,0,,,,,0,0,,0,0,,,,,0,0,
486239,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
486248,0,0,,,,,0,0,,0,0,,,,,0,0,
486257,2,9431,4716,,,,2,9431,4716,0,0,,,,,0,0,
486284,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
486345,4,47159,11790,,,,4,47159,11790,0,0,,,,,0,0,
486354,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
486372,98,2058948,21010,,,,98,2058948,21010,0,0,,,,,0,0,
486381,3,25425,8475,,,,3,25425,8475,0,0,,,,,0,0,
486390,1,16250,16250,,,,1,16250,16250,0,0,,,,,0,0,
486406,0,0,,,,,0,0,,0,0,,,,,0,0,
486415,2,45304,22652,,,,2,45304,22652,0,0,,,,,0,0,
486424,0,0,,,,,0,0,,0,0,,,,,0,0,
486433,,,,7,66616,9517,7,66616,9517,,,,0,0,,0,0,
486442,0,0,,,,,0,0,,0,0,,,,,0,0,
486488,1,12875,12875,,,,1,12875,12875,0,0,,,,,0,0,
486497,1,14307,14307,,,,1,14307,14307,0,0,,,,,0,0,
486503,0,0,,,,,0,0,,0,0,,,,,0,0,
486512,0,0,,,,,0,0,,0,0,,,,,0,0,
486530,0,0,,,,,0,0,,0,0,,,,,0,0,
486558,37,534316,14441,,,,37,534316,14441,0,0,,,,,0,0,
486567,0,0,,,,,0,0,,0,0,,,,,0,0,
486576,0,0,,,,,0,0,,0,0,,,,,0,0,
486619,0,0,,,,,0,0,,0,0,,,,,0,0,
486691,3,41423,13808,,,,3,41423,13808,0,0,,,,,0,0,
486707,1,1402,1402,,,,1,1402,1402,0,0,,,,,0,0,
486716,0,0,,,,,0,0,,0,0,,,,,0,0,
486752,0,0,,,,,0,0,,0,0,,,,,0,0,
486770,6,46347,7725,,,,6,46347,7725,0,0,,,,,0,0,
486798,212,3192451,15059,,,,212,3192451,15059,0,0,,,,,0,0,
486813,53,449425,8480,,,,53,449425,8480,0,0,,,,,0,0,
486822,22,213390,9700,,,,22,213390,9700,0,0,,,,,0,0,
486840,774,3717186,4803,96,656011,6833,870,4373197,5027,129,230295,1785,34,98883,2908,163,329178,2019
486859,0,0,,,,,0,0,,0,0,,,,,0,0,
486877,0,0,,,,,0,0,,0,0,,,,,0,0,
486886,0,0,,,,,0,0,,0,0,,,,,0,0,
486901,21,433535,20645,7,123219,17603,28,556754,19884,0,0,,0,0,,0,0,
486938,67,1048316,15647,,,,67,1048316,15647,1,2750,2750,,,,1,2750,2750
