UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1A334,F1A344,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B06,F1B26,F1B07,F1B08,F1B09,F1B10,F1B11,F1B12,F1B13,F1B14,F1B15,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B22,F1B23,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C121,F1C122,F1C131,F1C132,F1C141,F1C142,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1MHP,F1M01,F1M02,F1M03,F1M04,F1MHOP,F1M05,F1M06,F1M07,F1M08,F1E01,F1E02,F1E03,F1E04,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1E12,F1E121,F1E122,F1E13,F1E131,F1E132,F1E14,F1E141,F1E142,F1E15,F1E151,F1E152,F1E16,F1E161,F1E162,F1E17,F1E171,F1E172,F1FHA,F1H01,F1H02,F1H03,F1H03A,F1H03B,F1H03C,F1H03D,F1N01,F1N02,F1N03,F1N04,F1N05,F1N06,F1N07
122597,200041222,494034202,101419772,595453974,795495196,193680391,11238333,75221801,86460134,244523010,1514947872,1759470882,1845931016,138447865,325849111,3835879,0,-1324888284,-995203294,54826407,57064519,986502751,90889409,25834221,1215117307,635248409,1472,0,580800666,597509780,-16709114,-978494180,0,-995203294,126896115,21922577,2154508,4484934,777482,3707452,14365048,0,112875,0,11970650,181906707,0,201314787,0,91607245,34329623,0,108660,12994477,55587013,395941805,577848512,0,2952154,0,0,2952154,580800666,198614761,130735693,17084433,6067060,5237860,2585986,51414179,28265267,56105971,23305160,49516694,22903087,61444863,37347258,3886701,0,0,0,0,120743761,0,597509780,217748954,156820492,38471180,32297679,9696506,142474969,1,75260334,541149036,5705875,100968687,1,42453393,960178119,132692810,90922440,55235681,15507870,34329623,0,2047083,63381123,170501380,107598170,1458347,109056517,61444863,20052422,18901061,1151361,386758,349195,37563,28449626,28256350,193276,0,0,0,0,0,0,60167711,60091564,76147,1,139667872,181666299,41998427,4999221,39452136,-3834406,1381476,137882327,653033685,62039657,644166448,275050967,232889980,515151358
122658,120431326,201623037,76854561,278477598,398908924,55564150,12025000,18567057,30592057,397446754,0,397446754,428038811,13508784,100347239,53504025,0,-140925785,12925479,8898974,0,360795709,33168697,67955587,470818967,192341369,0,0,193936802,207795496,-13858694,16831305,9952868,12925479,2870014,3976405,18025675,1665740,1665740,0,2250285,,0,,3852109,32640228,0,54445293,45963603,33974013,5501511,0,0,709448,993031,141586899,174227127,19709675,0,0,0,19709675,193936802,64665555,31723645,0,0,636685,0,12099843,5870295,21409787,9110939,39850391,12260090,25579370,9528098,1519786,,,,,34025767,3042558,207795496,63527313,41161424,0,13911346,8166680,81028733,1,13180308,103435575,12702028,23439648,1,4741250,79503951,806756,11652106,20265260,1162574,2538093,0,8994580,0,32960507,7381137,0,7381137,25579370,7381137,7381137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,4062864,193936802,4062864,12925479,0,0,189873938
122737,160856321,511652517,455759404,967411921,1128268242,74819360,45574314,55391647,100965961,926256367,155941665,1082198032,1183163993,5834252,-312530731,459073934,0,-132453846,14089357,115117221,0,554920715,66705007,97083419,833826362,322173845,0,0,277768021,251841566,25926455,-12652886,815788,14089357,0,876676,116163,458798,458798,0,1000,,0,,0,1452637,0,5389435,32134352,0,866926,0,0,1603582,2482905,42477200,43929837,17842550,0,0,0,17842550,61772387,0,0,2726467,847154,2238085,1470955,9703638,4446052,571775,0,12482911,4992215,0,4275304,1910209,,,,,8877942,838807,40876122,14505392,7821030,5090705,4803442,4377158,4278395,1,6248107,44677490,1282647,11610196,1,600797,-3820430,467629,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3044352,3650903,606551,1309589,73029,-776067,0,-40157065,277768020,25926454,14089357,326620088,312530731,251841566
122746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5009088,4748610,6996146,630094,630094,0,0,,0,,470408,17854346,0,7385522,44035964,5744744,187914,0,0,2197502,3402498,62954144,80808490,24450902,0,0,0,24450902,105259392,50813883,22077755,0,0,0,0,9286865,4896182,14385079,7226164,11946768,5497639,9562900,0,0,,,,,9431660,917358,105427155,40615098,21898883,9696580,12149884,11071635,9995075,1,7289458,52123738,1496421,13545228,1,700930,-4457168,545567,0,5737278,2086048,1459337,280237,0,3726150,13289050,3726150,0,3726150,9562900,2235510,2235510,0,812821,812821,0,568626,568626,0,109193,109193,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,
122755,273283623,654609808,303408917,958018725,1231302348,210720581,14554738,130939922,145494660,502798315,1646221335,2149019650,2294514310,151653395,322075898,15944966,0,-1342165640,-1004144776,19588027,126158905,1090469146,71506833,160005887,1467728798,634200812,897174,0,684989037,733024646,-48035609,-956109167,0,-1004144776,215613273,0,0,0,0,0,11098605,0,2109349,0,12997476,241818703,0,196364860,0,114826149,49704953,0,11230534,21441729,46084358,439652583,681471286,0,3517751,0,0,3517751,684989037,229199432,149714201,1927900,630980,3301562,1919337,48808602,24283108,95555750,34971983,74469059,31470710,55807043,43251761,7385116,0,0,0,0,180703537,0,733024646,250375435,203229418,65548830,38859655,16387555,158623753,1,102231753,562517642,5926198,108974069,1,67141053,1052888816,145505061,97821638,49752649,16153055,49366985,0,4149083,48887406,168309178,109326692,3175443,112502135,55807043,16522851,15016414,1506437,938779,822778,116001,48655549,48615946,39603,0,0,0,0,0,0,46384956,44871554,1513402,1,148747339,197133502,48386163,8434515,45913448,-5961800,0,181397461,841852356,87125680,797056019,415740666,485100150,660454895
122782,95731218,135127486,47660966,182788452,278519670,16369623,9699741,13212981,22912722,265168993,0,265168993,288081715,9645722,1728438,51598804,0,-56165386,-2838144,34426395,0,175633614,6885583,34571272,251516864,77416338,0,0,76581232,84619780,-8038548,4218012,982392,-2838144,3396706,0,0,0,0,0,1389314,,0,,0,4786020,0,5008316,51082504,6668415,5218964,3471109,0,-600987,851206,71699527,76485547,95685,0,0,0,95685,76581232,20645571,13271551,0,0,0,0,3392917,2168096,10025677,6290210,11565333,6371415,0,10619907,2434637,,,,,28370375,9776944,84619780,40312853,11847241,3797635,6719085,10210289,11732677,1,7553525,47121526,1700390,10625801,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-13433729,138555703,-13246338,-5907719,171947189,0,151989431
122791,132726609,187347592,66079576,253427168,386153777,22695674,13448213,18319145,31767358,367643723,0,367643723,399411081,13373317,2396393,71539195,0,-77870535,-3934947,47730498,0,243507339,9546521,47931362,348715720,107333933,0,0,106176100,117321150,-11145050,5790094,1420009,-3934947,4709365,0,0,0,0,0,1926216,,0,,0,6635581,0,6943783,70823370,9245428,7235836,4812521,0,-833238,1180156,99407856,106043437,132663,0,0,0,132663,106176100,28624066,18400351,0,0,0,0,4704112,3005958,13900106,8721066,16034763,8833653,1,14723977,3375505,,,,,39334125,13555249,117321150,55891782,16425615,5265233,9315680,14156061,16266779,1,10472589,65331670,2357507,14732149,2,,,,,3378538,2542450,2732924,0,789240,1,9443153,9443152,0,9443152,1,3378538,3378538,0,2542450,2542450,0,2732924,2732924,0,0,0,0,789240,789240,0,0,0,0,2,,,,,,,,-13369110,137889223,-13182621,-5073198,171120090,0,151258333
122889,107339916,133712342,9201388,142913730,250253646,28875813,4544849,56205882,60750731,66868344,115119523,181987867,242738598,11518440,81706907,0,18363064,-75197550,24872421,5994019,0,213515383,17125529,3864772,240499703,97585973,0,0,184302424,183939736,362688,31535057,-7025324,24872421,15549266,18308702,40270738,265417,265417,0,3077191,,0,,0,77471314,0,3906823,0,19930368,39259135,35557915,0,203778,5756718,104614737,182086051,48453,0,0,2167920,2216373,184302424,100497774,47903058,0,0,888738,537517,3396757,2078072,24606126,12089675,21013229,9689396,25122197,6613663,2480660,,,,,1801252,0,183939736,74778378,28988648,9071481,5474485,2167920,63458824,2,,,,,1,540945,8635045,912512,473964,11493796,14470471,2907100,0,271947,1945353,31088667,5966470,0,5966470,25122197,0,0,0,0,0,0,0,0,0,4428094,4428094,0,0,0,0,1538376,1538376,0,1,56378677,70249587,13870910,0,0,0,13870910,104929002,177076736,362688,24872421,0,0,181771816
122977,298355241,547409276,146320505,693729781,992085022,139028684,34375203,79398969,113774172,664445819,396286477,1060732296,1174506468,17509396,193077718,59231376,0,-313211252,-60902158,71217761,0,722705466,32460329,75102744,901486300,207756519,0,0,354968128,399809010,-44840882,-71264685,55203409,-60902158,43944713,32756417,26763256,314303,314303,0,1612578,0,0,0,0,105391267,0,87001125,38579091,34525556,21511231,1621388,1529783,24096,56818533,241610803,347002070,4510341,0,0,3455717,7966058,354968128,151104796,68609914,0,0,0,0,35974853,16785576,57944351,25159782,53713326,18591230,43805162,14785348,4845768,0,0,0,0,42481174,0,399809010,133992270,135743929,36763883,27199685,22084952,44024291,1,33754530,219162180,17389780,49385255,1,4712032,176192305,119616,60215897,23984604,10817476,22545818,21702,0,128221,57497821,13692659,0,13692659,43805162,0,0,0,0,0,0,13692659,13692659,0,0,0,0,0,0,0,0,0,0,1,13360205,16466539,3106334,298225,3628708,-820559,-40,-14340378,7966058,-6374320,-54527838,-299873931,208971773,341625682
123013,236743597,365162615,102769287,467931902,704675499,42977246,35721168,60021969,95743137,351531185,198318822,549850007,645593144,13786004,191145047,69560649,0,-172432099,88273597,62031632,0,456967968,0,74251839,593251439,163511885,0,0,243920844,223173915,20746929,66874937,651731,88273597,9822533,14227577,31181998,6186426,6186426,0,1144686,,0,,0,62563220,0,16482296,66330855,14585037,0,0,0,1918,35442993,132843099,195406319,0,0,0,48514525,48514525,243920844,98757563,52661314,0,0,670657,259135,32137163,17280259,13994167,6697438,26162438,9985630,21684355,9687445,4425528,,,,,20080127,4787402,223173915,96096706,52598175,12095427,13689552,11271906,37422149,1,2243484,153008746,9704774,29642177,1,8372626,36789933,4081230,4814926,10643208,3946122,10462737,0,2736051,0,27788118,6103763,0,6103763,21684355,0,0,0,0,0,0,6103763,6103763,0,0,0,0,0,0,0,0,0,0,1,48900189,62590487,13690298,261627,14762837,-1334167,1,-29835854,196366104,20746929,66874937,-102871450,456205000,226201958
123217,121105896,182607364,864142,183471506,304577402,27622736,3825000,19698871,23523871,121189502,87845128,209034630,232558501,4041314,57592862,74477805,0,-36470344,95600323,33810654,0,211502184,14022230,2862032,262197100,79589736,0,0,152955283,149769118,3186165,91486255,927903,95600323,4272561,0,0,0,0,0,1059578,,0,,0,5332139,0,53506538,35113922,36332550,19507898,1234352,271937,736802,0,146703999,152036138,919145,0,0,0,919145,152955283,47202963,28718509,0,0,0,0,8709381,4742986,17551828,9345296,23392581,8049890,29645088,3430305,1130961,,,,,19836972,0,149769118,51987642,29626521,9252435,6881833,4552714,47467973,1,14574379,84715008,1375985,23453798,1,569924,0,2538384,1025071,19594657,2806803,13849504,0,0,0,36250964,6605876,0,6605876,29645088,3567173,3567173,0,528470,528470,0,2510233,2510233,0,0,0,0,0,0,0,0,0,0,1,10795135,14586094,3790959,3170693,348329,271937,0,3186165,152955283,3186165,95600323,49422023,25055782,149769118
123299,36263748,104448477,80643202,185091679,221355427,19387060,5218045,27565334,32783379,141314458,84372631,225687089,258470468,2301284,17703720,11772704,0,-49505689,-20029265,3839886,21157344,89435420,18487720,31396468,164316838,60714333,0,845972,115398358,106446900,8951458,-29371131,390408,-20029265,2909956,8222489,11104590,247295,247295,0,239444,0,0,0,42392,22766166,0,31521478,19024745,24218959,9174206,0,0,865224,675529,85480141,108246307,73010,0,0,7079041,7152051,115398358,27016618,18334080,0,0,2545041,1459918,4915211,3312799,9137825,5791090,21263279,8938622,14861386,2704659,1498598,0,0,0,0,24002881,0,106446900,39335107,14771496,3621782,3270247,3430738,42017530,1,6469552,65895106,1529925,17106270,1,1673870,17008987,771359,1288253,12982273,3187120,6055254,94985,67971,1831356,24218959,9357573,0,9357573,14861386,0,0,0,0,0,0,9357573,9357573,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,1799407,115398358,9341866,20029265,29476424,146309877,106466900
123341,191879258,119010902,113765417,232776319,424655577,22764016,14501756,36565306,51067062,353032362,16600746,369633108,420700170,5480060,78718924,168608751,0,-226088312,21239363,8595603,61694576,131952547,19045006,70167422,291455154,93681227,0,0,188551275,167394549,21156726,-1632373,1715010,21239363,9865898,5108402,24213018,3514361,3514361,0,167101,,0,,0,42868780,0,1355322,88726858,25538786,0,0,0,540831,4657917,120819714,163688494,18006899,15000,0,6840882,24862781,188551275,50596530,35274481,0,0,2442897,722060,7852950,4956719,18190129,12046842,32326343,9359397,22179930,3522916,1564791,,,,,30282854,2705571,167394549,66629861,38390358,3652985,6069444,6840882,45811019,1,20040860,106265000,3792000,21919516,1,4636616,30899285,1688060,23739,16603270,5280306,1870206,0,6406621,0,30160403,7980473,0,7980473,22179930,7980473,7980473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7762245,10269509,2507264,1395016,2456865,-356049,-988568,4343025,172759282,23157178,10822776,4186092,228340075,168416257
123484,17203432,37311014,9286198,46597212,63800644,4309657,1131808,10662750,11794558,31471011,24985151,56456162,68250720,1453000,7429985,0,0,-9023404,-1593419,13286698,0,40101766,10068734,1211267,64668465,27357451,0,0,33733076,31810503,1922573,-3700290,184298,-1593419,1562815,1731927,1514060,137623,0,137623,1824449,,0,,0,6770874,107438,14170455,6115760,2540425,2098443,0,0,108361,0,25140882,31911756,0,0,0,1821320,1821320,33733076,9713694,5150346,143589,93834,854918,335706,2087723,1059454,3775327,1645397,6029955,2085013,1657952,2495525,458593,,,,,5051820,0,31810503,10828343,7653342,1497494,1894884,1542718,8393722,1,3176789,19792395,1435118,3879830,1,162181,5087535,17882,0,1924126,51400,345102,0,0,0,2320628,662676,0,662676,1657952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662676,662676,0,1,1416640,1796348,379708,137014,367331,-124637,0,200386,32010889,1922573,-1593419,7053619,3286224,31810503
123493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943849,0,270280,0,0,0,,,0,,0,1214129,0,270280,0,430173,234834,0,0,0,455130,1390417,2604546,,,,0,0,2604546,676381,642381,0,0,0,0,112933,112933,436772,414933,1243920,621960,431366,,,,,,,0,0,2901372,1792207,896104,101606,0,0,111455,2,,,,,2,,,,,430173,234834,47656,0,0,0,712663,281297,0,281297,431366,233641,233641,0,0,0,0,47656,47656,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
123509,133308644,188169151,66369350,254538501,387847145,22795199,13507186,18399479,31906665,369255920,0,369255920,401162585,13431962,2406902,71852910,0,-78212015,-3952203,47939807,0,244575171,9588384,48141552,350244914,107804615,0,0,106641705,117835628,-11193923,5956247,1285473,-3952203,4730016,0,0,0,0,0,1934663,0,0,0,0,6664679,0,6974233,71133946,9285971,7267567,4833625,0,-836892,1185330,99843780,106508459,133246,0,0,0,133246,106641705,28749588,18481041,0,0,0,0,4724741,3019140,13961061,8759310,16105079,8872390,0,14788545,3390307,0,0,0,0,39506614,13614691,117835628,56136879,16497645,5288322,9356531,14218139,16338112,1,10518514,64618164,2367846,14796753,2,,,,,4247985,3626655,3703991,0,668963,0,12247594,12247594,0,12247594,0,4247985,4247985,0,3626655,3626655,0,3703991,3703991,0,0,0,0,668963,668963,0,0,0,0,2,,,,,,,,-13433729,138555703,-13246338,-5097719,171947189,0,151989431
123527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4549236,5867182,16713159,440285,440285,0,3593612,,0,,0,31163474,0,40172410,50382597,20310867,5753381,0,0,0,11098446,127717701,158881175,927322,0,0,0,927322,159808497,46540383,25192763,0,0,2503439,680665,14426455,3190485,15866152,9707400,25298635,11791558,20373138,11345092,2970028,,,,,5849036,292258,142202330,53825157,28727767,3854055,0,0,55795351,2,,,,,2,,,,,18224475,4686864,4729018,0,289346,0,27929703,7556565,0,7556565,20373138,7556565,7556565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,
123563,53246211,293276558,71582079,364858637,418104848,13166555,12494565,21404134,33898699,0,377343704,377343704,411242403,8269771,18609786,17371331,0,-24221888,11759229,33496806,50487278,233972856,44075414,53828162,415860516,122583958,0,0,112330812,100989609,11341203,-11281743,11699769,11759229,3879167,59272,13306324,69659,69659,0,28991,0,0,0,0,17343413,0,32106670,20799221,14503191,3003673,585578,1111,0,0,70999444,88342857,23987955,0,0,0,23987955,112330812,50931245,28235438,0,0,608259,413158,5455636,4577174,5359577,4628181,8102360,5484833,13383747,0,0,0,0,0,0,17148785,6669654,100989609,50008438,18647299,7191679,26900611,-12134941,10376523,1,10587974,57385556,4655643,12415685,1,296584,6946994,2879666,500,6427261,381144,10647551,69659,0,0,17525615,4141868,0,4141868,13383747,4141868,4141868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,23987955,88342857,11341203,11759229,53246211,377343704,100989609
123572,100723759,334805215,60253044,395058259,495782018,82991028,7450111,29067313,36517424,201069526,649684819,850754345,887271769,61846309,183229827,12110217,0,-565685076,-370345032,18559547,81360449,507399590,33924104,30496601,671740291,284330058,225504,0,238789122,249776866,-10987744,-359357288,0,-370345032,43170849,8749600,1392773,1264604,148430,1116174,4810406,0,18290,0,8309296,67715818,0,82296803,0,41741220,12505608,0,5181579,6478699,22317395,170521304,238237122,0,552000,0,0,552000,238789122,65367581,39470842,3120672,1131239,11404417,4666970,17944480,8489851,21764375,8900793,20973408,10073814,28327966,27784940,2378718,0,0,0,0,53089027,0,249776866,75112227,68634681,16692041,19962968,7007718,62367231,1,32596424,216626958,2280118,39233854,1,19167776,428067025,59157166,39226408,12140416,17138583,12162783,80488,1086565,12213416,54822251,25730971,763314,26494285,28327966,4663074,4182056,481018,39500,13764,25736,10312932,10135326,177606,5697,5697,0,0,0,0,11473082,11394128,78954,1,41676331,45936172,4259841,1581754,0,0,2678087,50121127,254993437,18336176,314032996,99756553,191744635,204872310
123800,226594803,462801465,0,462801465,689396268,65516010,8870565,41153546,50024111,599500922,161533937,761034859,811058970,13326363,44776604,24846991,0,-139096650,-69473055,96611458,0,356688507,13126651,110176554,576603170,113801705,0,0,219635303,235676517,-16041214,-17617877,-35813964,-69473055,4839754,17993183,23530735,115062,115062,0,1712916,,0,,0,48191650,0,63102500,52599627,43520614,0,0,0,1815594,0,161038335,209229985,0,0,0,10405318,10405318,219635303,65427150,38322315,463745,281573,10121147,2076727,29613531,15740541,32290768,12392998,23234463,9844710,43521766,1712916,1712916,,,,,29291031,768467,235676517,81140247,26840684,31089803,17493131,10675408,68437244,1,21381793,136901567,5542005,28500139,1,1900530,14048889,87403,8388544,27872989,783211,7763902,1152,0,9286932,45708186,2186420,0,2186420,43521766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186420,2186420,0,1,1014038,2669627,1655589,0,0,0,1655589,0,0,0,0,0,0,0
123925,602354647,379639605,0,379639605,981994252,78179867,24901461,124406051,149307512,356793261,292265885,649059146,798366658,13301268,221732434,139826313,0,-113052554,248506193,64511120,0,355626678,43945484,76111542,540194824,160555219,0,0,456936682,401840673,55096009,192320268,1089916,248506193,0,608307,8983016,644840,0,644840,511478,,0,,118518,10866159,0,49229067,11502358,0,0,0,0,728299,461901,61921625,72787784,2796250,0,0,0,2796250,75584034,609343,85887,0,0,11967407,868724,0,0,34571,18100,8987665,3035122,0,1023903,551042,,,,,4197213,0,26820102,4558875,7545391,1287400,1039737,582830,11805869,1,4234477,25106076,629794,5988317,1,-37264,3322023,684372,1659901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,50106340,424148338,55098415,193407778,0,375691514,401840673
124113,32776560,57371020,16646156,74017176,106793736,9803593,1775000,7356424,9131424,39040048,51134675,90174723,99306147,4540006,33196409,7000268,0,-27445501,12751176,1473619,9125814,85908251,10115171,15172537,121795392,47778216,0,0,58685339,57300368,1384971,8364619,3001586,12751176,1683479,4191913,10736385,0,0,0,1914818,,0,,0,18526595,0,22894399,6393514,5876407,649727,9779472,0,-7074484,0,38519035,57045630,0,0,0,1639709,1639709,58685339,19110229,8503042,317195,209175,194110,125026,2117879,1313178,5643864,3415725,9107781,3018269,8706711,4527282,2038096,,,,,7575317,0,57300368,18622511,11245368,15247684,2971310,7074484,2139011,1,3163323,33605209,1683560,7758533,1,-1518202,16867273,1470008,2045060,4777761,1098646,1947491,0,1014925,815207,9654030,947319,0,947319,8706711,0,0,0,0,0,0,947319,947319,0,0,0,0,0,0,0,0,0,0,1,1661453,2437249,775796,801564,0,-25768,0,0,58685339,1384971,12751176,32776560,74017176,57300368
124557,18654785000,37996479000,31005742000,69002221000,87657006000,9757199000,1840330000,12144555000,13984885000,28013746000,33050978000,61064724000,75049609000,17434303000,13848000000,10191443000,1284607000,-20393757000,4930293000,1477442000,940500000,47343012000,13056707000,4504361000,67322022000,31144125000,1818564000,0,55480812000,45278260000,10202552000,-116495000,-5155764000,4930293000,2372000,7289000,58401000,886000,0,886000,220000,,0,,1346068000,1415236000,0,503403000,0,0,0,0,0,5543556000,613699000,6660658000,8075894000,0,0,28324000,4069310000,4097634000,12173528000,141569518,1328124,200669860,34570977,148720861,65438018,112076918,18023375,16620243,2928022,294108473,191133680,0,12006808,619668,,,,,4581631319,0,5507404000,314041864,569541854,36080000,103880000,147269000,4336591282,1,330180768,3652507000,7864043000,1914296000,1,204267232,16947140000,3603777000,3419425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12267010000,16463910000,4196900000,0,0,0,4196900000,4734327000,47046203000,5046795000,4930292000,10191443000,16736391000,42311879000
