UNITID,AWLEVELC,CSTOTLT,CSTOTLM,CSTOTLW,CSAIANT,CSASIAT,CSBKAAT,CSHISPT,CSNHPIT,CSWHITT,CS2MORT,CSUNKNT,CSNRALT,CSUND18,CS18_24,CS25_39,CSABV40,CSUNKN
131520,2,9,2,7,0,0,2,5,0,2,0,0,0,0,1,8,0,0
131830,2,14,9,5,0,0,7,1,1,4,0,1,0,0,7,7,0,0
132374,2,398,220,178,2,11,190,91,2,80,11,0,11,109,155,95,39,0
132675,2,37,3,34,0,1,9,0,0,27,0,0,0,1,15,16,5,0
132693,2,274,129,145,0,5,22,42,1,184,13,5,2,2,123,115,34,0
132709,2,370,189,181,0,10,85,154,2,79,11,13,16,0,156,174,40,0
132851,2,118,63,55,0,1,4,22,0,89,0,2,0,2,56,54,6,0
132976,2,159,43,116,1,2,25,27,0,93,9,0,2,0,91,48,20,0
133021,2,43,26,17,0,1,3,1,0,36,0,1,1,0,30,11,2,0
133155,2,325,171,154,0,7,52,165,0,84,7,0,10,68,183,64,10,0
133386,2,343,160,183,0,5,38,76,0,204,11,7,2,3,172,128,40,0
133508,2,37,15,22,0,1,4,7,0,22,1,2,0,0,17,17,3,0
133702,2,346,94,252,0,8,112,39,0,161,17,5,4,0,160,141,45,0
133845,2,23,0,23,0,0,7,1,0,1,0,14,0,0,5,13,5,0
133881,2,13,11,2,0,0,0,0,0,0,0,0,13,0,10,3,0,0
133942,2,39,4,35,0,4,3,0,0,32,0,0,0,0,22,14,3,0
133960,2,7,3,4,1,0,0,2,0,4,0,0,0,0,5,1,1,0
133997,2,210,90,120,1,0,37,84,0,8,2,78,0,0,82,103,25,0
134228,2,16,5,11,0,0,11,1,0,4,0,0,0,0,9,5,2,0
134291,2,108,89,19,1,1,19,4,0,75,8,0,0,0,53,43,12,0
134307,2,188,181,7,1,1,14,129,2,33,0,0,8,3,122,55,8,0
134343,2,57,7,50,0,2,8,6,0,39,1,1,0,0,17,26,14,0
134495,2,369,288,81,1,14,45,121,2,161,12,10,3,0,138,175,56,0
134529,2,51,10,41,0,1,26,20,1,2,1,0,0,0,19,26,6,0
134608,2,222,70,152,0,1,36,87,0,89,4,1,4,0,122,76,24,0
134714,2,28,7,21,0,1,8,4,0,14,0,1,0,0,12,14,2,0
135142,2,46,1,45,0,0,0,46,0,0,0,0,0,0,3,23,20,0
135160,2,101,36,65,0,1,12,4,0,82,2,0,0,0,53,36,12,0
135179,2,236,144,92,2,1,30,45,1,147,8,0,2,4,136,75,21,0
135188,2,12,5,7,0,0,1,3,0,7,0,1,0,0,6,3,3,0
135267,2,328,246,82,0,5,63,116,2,127,12,0,3,0,203,100,25,0
135276,2,267,136,131,0,3,111,17,0,127,9,0,0,3,150,93,21,0
135294,2,104,55,49,0,0,52,38,0,5,1,0,8,0,58,34,12,0
135337,2,4,0,4,0,0,0,0,0,2,1,1,0,0,3,1,0,0
135391,2,59,8,51,0,0,7,12,0,36,0,4,0,0,17,24,18,0
135407,2,475,254,221,0,5,43,178,2,214,13,0,20,0,275,167,33,0
135522,2,147,83,64,0,2,23,56,1,59,4,0,2,1,94,41,11,0
135647,2,172,108,64,0,1,67,73,0,22,1,0,8,2,58,84,28,0
135717,2,189,114,75,0,4,30,126,0,14,2,4,9,0,74,92,23,0
135735,2,271,245,26,0,5,59,88,1,105,6,0,7,7,142,97,25,0
136109,2,82,3,79,0,2,10,5,0,60,4,1,0,0,48,32,2,0
136145,2,37,6,31,0,0,11,4,0,22,0,0,0,0,17,17,3,0
136233,2,68,30,38,0,1,5,8,0,47,3,4,0,0,24,33,11,0
136303,2,80,11,69,0,7,31,26,0,16,0,0,0,0,34,34,12,0
136358,2,385,195,190,1,10,81,143,0,134,6,9,1,0,199,152,34,0
136400,2,67,43,24,0,0,2,11,0,49,4,1,0,1,31,29,6,0
136473,2,163,64,99,1,1,30,12,1,106,9,0,3,0,60,80,23,0
136491,2,253,159,94,0,7,36,39,0,158,8,0,5,0,147,88,18,0
136516,2,33,2,31,0,1,7,8,0,16,0,0,1,0,10,10,13,0
136659,2,101,75,26,1,0,9,3,0,86,2,0,0,7,60,24,10,0
136765,2,155,97,58,2,2,24,53,0,68,5,0,1,8,113,24,10,0
136826,2,114,47,67,1,0,35,67,0,10,1,0,0,0,80,28,6,0
137023,2,210,69,141,0,2,41,11,0,154,0,0,2,1,116,69,24,0
137078,2,170,73,97,0,5,16,23,0,121,2,3,0,0,43,86,41,0
137087,2,285,118,167,1,11,93,37,0,131,12,0,0,1,115,112,57,0
137096,2,149,91,58,0,6,26,12,0,97,3,5,0,0,64,70,14,1
137120,2,331,129,202,0,4,22,72,0,226,7,0,0,89,173,54,15,0
137209,2,254,163,91,0,7,28,60,1,140,10,5,3,1,73,144,36,0
137245,2,489,225,264,6,5,222,155,2,72,13,0,14,43,204,178,64,0
137281,2,39,14,25,0,2,6,5,0,23,2,1,0,0,16,15,8,0
137315,2,120,65,55,0,2,13,49,0,51,3,2,0,3,59,49,9,0
137591,2,68,22,46,0,0,9,15,0,42,2,0,0,0,21,39,8,0
137713,2,74,37,37,0,0,12,9,0,53,0,0,0,1,50,19,4,0
137759,2,58,26,32,0,6,19,6,0,25,1,1,0,0,23,23,12,0
137801,2,337,167,170,1,6,79,118,0,101,22,10,0,1,115,173,48,0
137856,2,59,34,25,1,0,7,3,0,45,3,0,0,0,32,23,4,0
137865,2,84,46,38,1,1,16,5,0,57,3,0,1,0,45,32,7,0
138187,2,384,210,174,0,18,55,117,2,133,11,18,30,1,133,186,64,0
138284,2,88,34,54,0,1,18,3,1,63,2,0,0,5,60,21,2,0
138309,2,253,20,233,1,8,78,41,1,87,6,31,0,0,50,152,51,0
138372,2,197,90,107,1,6,76,50,0,57,3,0,4,6,110,63,18,0
138479,2,335,190,145,1,19,117,117,1,60,12,0,8,69,137,98,31,0
138488,2,197,54,143,0,6,40,114,0,32,0,0,5,19,128,34,16,0
138497,2,134,84,50,0,1,4,14,0,110,5,0,0,6,82,35,11,0
138655,2,163,115,48,0,10,71,41,0,41,0,0,0,0,17,76,70,0
138664,2,19,6,13,0,0,16,2,0,1,0,0,0,0,5,9,5,0
138682,2,325,123,202,1,0,236,4,0,80,4,0,0,6,118,143,58,0
138716,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
138761,2,5,0,5,0,0,2,1,0,2,0,0,0,0,0,1,4,0
138813,2,2,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,0
138822,2,256,6,250,0,6,151,10,0,88,0,1,0,1,209,42,4,0
138840,2,295,94,201,0,9,245,26,0,9,4,0,2,0,72,158,65,0
138938,2,172,1,171,0,4,102,13,0,41,10,2,0,0,50,114,6,2
138956,2,253,120,133,0,5,96,15,2,125,5,5,0,1,108,99,45,0
139278,2,333,136,197,1,5,86,18,0,211,10,1,1,2,159,130,42,0
139311,2,33,5,28,1,0,20,1,0,4,4,3,0,0,7,13,13,0
139357,2,193,65,128,1,4,96,17,1,65,5,4,0,0,64,80,49,0
139366,2,107,83,24,0,1,16,4,0,85,1,0,0,0,0,32,75,0
139384,2,602,243,359,1,3,41,115,1,420,18,0,3,1,251,253,97,0
139463,2,37,2,35,0,1,0,14,0,17,1,3,1,0,26,9,2,0
139506,2,49,27,22,0,0,49,0,0,0,0,0,0,0,13,31,5,0
139746,2,34,7,27,0,4,19,0,0,11,0,0,0,0,2,27,5,0
139940,2,3,0,3,0,0,0,0,0,3,0,0,0,0,0,1,2,0
139959,2,21,7,14,0,1,1,0,0,15,4,0,0,0,21,0,0,0
139986,2,402,123,279,2,1,159,24,0,206,8,1,1,1,152,180,69,0
140003,2,64,7,57,0,4,41,8,0,10,0,1,0,0,14,32,18,0
140012,2,563,280,283,1,64,157,118,2,178,14,21,8,2,210,247,104,0
140243,2,384,152,232,0,16,28,78,0,253,4,0,5,0,203,137,44,0
140331,2,563,251,312,3,19,124,110,0,277,21,4,5,3,281,206,73,0
140340,2,35,1,34,0,1,23,3,0,5,1,2,0,0,2,18,15,0
140678,2,220,94,126,2,2,22,18,0,166,8,2,0,1,131,58,30,0
140696,2,6,3,3,0,0,1,1,0,1,1,0,2,0,6,0,0,0
140818,2,3,0,3,0,0,1,1,0,1,0,0,0,0,0,3,0,0
140827,2,13,2,11,0,0,3,0,0,6,0,1,3,0,2,10,1,0
140942,2,276,89,187,1,8,120,24,0,105,12,0,6,0,104,127,45,0
140988,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
141006,2,284,120,164,0,1,157,16,0,103,4,1,2,9,142,93,40,0
141015,2,52,16,36,0,1,3,4,0,41,1,2,0,0,10,42,0,0
141255,2,299,97,202,2,2,86,23,1,177,6,0,2,0,123,132,44,0
141574,2,70,20,50,0,17,1,8,2,16,24,1,1,0,11,37,22,0
141608,2,65,36,29,0,32,9,7,9,3,5,0,0,0,25,21,19,0
141680,2,68,29,39,0,31,1,10,1,4,20,0,1,0,36,20,12,0
141796,2,130,50,80,0,51,2,14,1,13,29,2,18,0,62,55,13,0
141802,2,66,28,38,0,21,0,16,2,6,21,0,0,0,38,25,3,0
141811,2,188,96,92,0,91,6,31,0,10,47,2,1,1,114,59,14,0
141839,2,79,18,61,0,30,0,10,1,16,20,1,1,0,41,28,10,0
141990,2,31,1,30,0,12,0,5,1,6,7,0,0,0,16,12,3,0
142054,2,187,26,161,2,1,6,55,0,108,1,14,0,0,92,81,14,0
142179,2,102,54,48,1,1,0,22,0,75,0,3,0,0,56,43,3,0
142276,2,198,123,75,4,2,0,25,0,158,5,4,0,0,112,70,16,0
142328,2,16,12,4,0,1,0,1,0,9,3,1,1,0,10,4,2,0
142407,2,40,12,28,1,0,1,23,1,13,1,0,0,0,25,14,1,0
142443,2,550,202,348,6,5,3,48,0,451,18,18,1,15,321,175,39,0
142489,2,8,0,8,0,0,0,1,0,7,0,0,0,0,5,2,1,0
142559,2,134,50,84,2,1,3,48,1,74,1,2,2,3,88,35,8,0
143215,2,224,151,73,0,3,31,16,0,154,9,11,0,0,81,104,39,0
143279,2,278,95,183,0,6,22,39,0,196,11,4,0,1,206,60,11,0
143376,2,42,5,37,0,0,10,2,0,30,0,0,0,0,23,15,4,0
143464,2,18,0,18,0,0,9,6,0,3,0,0,0,0,6,10,2,0
143473,2,23,0,23,0,0,0,21,0,1,0,1,0,0,3,11,9,0
143482,2,21,0,21,0,1,14,5,0,0,0,1,0,0,6,11,4,0
143491,2,20,0,20,0,0,0,17,0,0,0,3,0,0,7,7,6,0
143552,2,19,1,18,0,0,8,1,0,9,0,1,0,0,12,6,1,0
143613,2,164,63,101,0,0,11,10,1,125,9,8,0,2,139,16,7,0
144157,2,164,78,86,0,0,96,48,0,14,4,1,1,0,43,81,40,0
144166,2,281,40,241,0,12,87,154,1,19,4,0,4,0,128,117,36,0
144175,2,62,21,41,0,0,47,9,0,3,2,0,1,0,19,30,13,0
144184,2,206,55,151,0,24,62,80,0,24,6,0,10,0,92,87,27,0
144193,2,389,234,155,0,3,59,187,0,128,9,0,3,0,125,229,35,0
144209,2,539,173,366,0,24,128,288,0,67,16,2,14,0,275,225,39,0
144218,2,400,147,253,1,23,22,254,1,81,14,0,4,2,256,119,23,0
144564,2,102,31,71,1,2,21,7,0,66,0,5,0,1,41,45,15,0
144573,2,43,0,43,1,0,16,2,0,23,1,0,0,0,26,14,3,0
144795,2,124,27,97,0,3,8,55,0,52,6,0,0,0,63,53,8,0
144865,2,217,86,131,0,22,8,52,0,126,6,3,0,0,68,98,51,0
144944,2,528,191,337,5,49,16,150,1,260,32,11,4,4,413,96,15,0
145309,2,28,8,20,0,0,1,0,0,27,0,0,0,0,15,12,1,0
145354,2,16,0,16,0,0,1,2,0,12,1,0,0,0,0,11,5,0
145406,2,39,2,37,0,3,4,15,0,15,2,0,0,0,16,16,7,0
145424,2,14,1,13,0,0,0,4,0,10,0,0,0,0,11,3,0,0
145433,2,31,1,30,0,0,2,12,0,16,1,0,0,0,24,5,2,0
145521,2,121,44,77,0,2,13,2,0,96,1,5,2,2,106,7,6,0
145682,2,61,8,53,0,3,16,3,0,33,5,0,1,0,9,40,12,0
145707,2,87,12,75,0,1,0,0,0,84,2,0,0,0,38,37,12,0
145831,2,306,113,193,1,2,5,41,0,243,5,9,0,0,238,52,16,0
146205,2,132,31,101,3,1,12,4,0,110,1,1,0,0,77,44,11,0
146278,2,116,32,84,1,0,3,4,0,105,2,1,0,0,69,34,10,3
146296,2,350,157,193,1,6,24,87,1,211,12,6,2,0,171,123,56,0
146339,2,12,5,7,0,0,0,2,0,4,0,6,0,0,12,0,0,0
146348,2,171,64,107,0,5,17,29,0,116,4,0,0,0,122,39,10,0
146366,2,205,86,119,2,1,7,6,0,182,7,0,0,0,139,52,14,0
146418,2,199,85,114,2,2,12,37,0,138,6,2,0,0,141,52,6,0
146454,2,25,0,25,0,0,0,6,0,19,0,0,0,0,19,5,1,0
146472,2,1161,505,656,3,54,60,412,3,542,38,41,8,2,713,374,72,0
146506,2,637,321,316,1,5,76,44,0,476,17,14,4,1,311,204,121,0
146603,2,380,145,235,1,2,28,18,0,307,8,16,0,0,268,93,19,0
146612,2,4,1,3,0,0,2,0,0,2,0,0,0,0,4,0,0,0
146685,2,171,137,34,4,0,19,6,0,124,9,9,0,0,100,54,17,0
146700,2,310,146,164,0,4,102,160,1,30,5,8,0,0,188,109,13,0
146807,2,20,3,17,0,1,3,8,0,8,0,0,0,0,5,13,2,0
147004,2,462,217,245,0,10,3,89,0,326,20,14,0,1,382,64,15,0
147129,2,4,0,4,0,0,1,0,0,3,0,0,0,0,0,4,0,0
147378,2,309,202,107,0,5,31,62,0,189,2,20,0,0,107,143,59,0
147411,2,26,10,16,0,0,0,23,0,3,0,0,0,0,10,13,3,0
147642,2,9,0,9,0,0,1,4,0,4,0,0,0,0,0,6,3,0
147767,2,91,53,38,0,14,1,14,0,34,2,5,21,0,67,19,5,0
147800,2,536,243,293,0,128,25,99,1,244,13,19,7,0,390,119,27,0
147819,2,26,2,24,0,0,1,0,0,25,0,0,0,0,22,4,0,0
147916,2,221,81,140,1,7,22,27,0,141,15,7,1,1,156,51,13,0
148007,2,25,20,5,0,0,11,4,0,7,0,3,0,1,7,11,6,0
148098,2,14,0,14,0,0,2,3,0,9,0,0,0,0,12,2,0,0
148256,2,276,93,183,0,0,10,5,0,255,6,0,0,3,205,53,15,0
148292,2,175,60,115,0,1,26,9,0,136,3,0,0,0,83,70,22,0
148380,2,101,82,19,0,0,5,20,0,75,0,1,0,0,35,51,15,0
148672,2,150,48,102,0,2,3,23,0,119,3,0,0,0,124,21,5,0
148821,2,176,55,121,2,3,21,5,0,141,0,4,0,2,131,27,16,0
148937,2,150,69,81,1,0,1,1,0,141,4,2,0,1,125,16,8,0
148991,2,153,47,106,1,0,9,4,0,136,3,0,0,1,116,26,10,0
149204,2,26,0,26,0,0,1,1,0,24,0,0,0,0,23,3,0,0
149222,2,3,2,1,0,0,1,0,0,2,0,0,0,0,1,2,0,0
149365,2,239,120,119,2,2,88,53,0,79,10,4,1,0,83,118,38,0
149499,2,7,0,7,0,0,0,0,0,7,0,0,0,0,6,1,0,0
149532,2,144,72,72,0,1,13,47,0,66,5,10,2,0,81,40,23,0
149550,2,38,10,28,0,0,4,0,0,34,0,0,0,0,29,9,0,0
149727,2,84,44,40,0,2,3,34,0,44,0,1,0,0,44,34,6,0
149842,2,992,406,586,0,121,30,253,0,547,28,9,4,0,777,174,41,0
150251,2,5,1,4,0,0,0,2,0,2,0,1,0,0,0,3,2,0
150303,2,62,5,57,1,1,18,14,0,27,1,0,0,0,44,13,4,1
150428,2,13,0,13,0,0,5,0,0,8,0,0,0,0,4,6,3,0
150765,2,40,1,39,0,0,3,1,0,33,3,0,0,0,30,10,0,0
150853,2,62,1,61,0,0,6,8,0,41,4,3,0,0,45,9,8,0
150987,2,10897,4745,6152,24,270,853,409,17,8439,441,444,0,152,5903,3680,1161,1
151111,2,28,0,28,0,0,0,3,0,24,1,0,0,0,22,5,1,0
151306,2,18,1,17,0,1,0,0,0,16,1,0,0,0,17,1,0,0
151351,2,6,4,2,0,0,1,0,0,2,0,0,3,0,6,0,0,0
151360,2,10,3,7,0,1,0,4,0,4,1,0,0,0,8,1,1,0
151467,2,6,1,5,0,0,1,2,0,3,0,0,0,0,5,0,1,0
151564,2,11,0,11,0,0,0,1,0,10,0,0,0,0,8,3,0,0
151607,2,15,0,15,0,0,2,2,0,10,1,0,0,0,8,6,1,0
151661,2,293,266,27,0,10,61,41,0,159,9,13,0,0,176,96,21,0
152044,2,19,12,7,0,0,5,5,0,8,1,0,0,0,6,7,6,0
152150,2,18,1,17,0,0,1,1,0,14,1,1,0,0,1,15,2,0
152275,2,26,11,15,0,2,15,1,0,6,2,0,0,0,9,14,3,0
152309,2,50,20,30,0,0,6,0,0,44,0,0,0,0,33,14,3,0
152381,2,5,1,4,0,0,1,0,0,4,0,0,0,0,1,0,4,0
152497,2,40,3,37,1,0,0,2,0,37,0,0,0,0,14,22,4,0
152628,2,4,0,4,0,0,0,0,0,4,0,0,0,0,2,2,0,0
152637,2,1139,549,590,2,49,63,146,1,799,25,39,15,24,929,139,47,0
153074,2,43,2,41,0,2,1,2,0,36,2,0,0,0,31,9,3,0
153083,2,55,2,53,2,0,3,2,0,48,0,0,0,0,46,6,3,0
153214,2,410,213,197,1,6,19,28,0,306,16,31,3,0,243,124,43,0
153241,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
153296,2,26,1,25,0,0,0,0,0,25,1,0,0,0,18,5,3,0
153302,2,41,17,24,1,0,1,0,0,31,2,1,5,0,41,0,0,0
153311,2,169,61,108,1,7,26,21,0,106,7,1,0,5,74,62,23,5
153320,2,4,1,3,0,0,0,0,0,3,0,0,1,0,4,0,0,0
153427,2,40,3,37,0,0,4,18,0,16,2,0,0,0,17,22,1,0
153445,2,248,134,114,1,1,8,17,1,212,5,0,3,0,178,57,13,0
153463,2,10,1,9,0,0,1,0,0,8,1,0,0,0,4,4,2,0
153472,2,156,77,79,0,3,3,7,1,133,3,5,1,0,113,28,15,0
153524,2,168,74,94,0,3,10,18,0,117,8,8,4,0,110,51,7,0
153533,2,29,17,12,0,0,0,0,0,28,0,1,0,0,22,4,3,0
153542,2,4,1,3,0,0,0,0,0,4,0,0,0,0,2,2,0,0
153597,2,20,2,18,0,2,1,1,0,15,1,0,0,0,18,2,0,0
153630,2,216,82,134,4,2,20,18,0,165,1,6,0,2,108,82,24,0
153737,2,417,139,278,1,7,34,25,1,318,11,11,9,0,258,120,39,0
153746,2,6,1,5,0,0,2,0,0,4,0,0,0,0,3,2,1,0
153764,2,15,1,14,0,2,1,3,0,9,0,0,0,0,6,9,0,0
153773,2,15,1,14,0,0,1,1,0,13,0,0,0,0,10,4,1,0
153782,2,7,0,7,0,0,1,1,0,5,0,0,0,0,4,3,0,0
153922,2,102,45,57,3,6,3,19,0,68,3,0,0,6,57,31,8,0
153977,2,41,23,18,1,2,0,1,0,33,0,4,0,0,11,25,5,0
154059,2,63,29,34,0,2,4,4,0,51,2,0,0,0,38,17,8,0
154110,2,218,86,132,1,2,8,2,0,200,1,4,0,0,145,60,13,0
154129,2,144,77,67,0,1,6,12,0,117,5,3,0,0,103,33,8,0
154208,2,30,1,29,0,1,0,1,0,26,2,0,0,0,27,3,0,0
154262,2,10,1,9,0,1,1,2,0,5,1,0,0,0,9,1,0,0
154332,2,13,1,12,0,0,4,2,0,7,0,0,0,0,7,5,1,0
154378,2,130,47,83,3,2,14,5,0,36,2,68,0,1,68,43,18,0
154396,2,100,51,49,0,0,2,7,0,83,2,4,2,0,69,23,8,0
154448,2,55,1,54,0,3,5,7,0,37,2,1,0,0,42,13,0,0
154457,2,24,2,22,3,0,1,10,0,10,0,0,0,0,14,10,0,0
154466,2,22,2,20,0,0,5,0,0,17,0,0,0,0,15,6,1,0
154545,2,28,20,8,0,0,14,0,0,10,4,0,0,0,14,13,1,0
154572,2,403,173,230,6,9,14,91,1,245,11,0,26,1,232,130,40,0
154642,2,11,1,10,0,0,2,0,0,8,0,1,0,0,4,5,2,0
154697,2,58,22,36,3,0,2,7,1,42,0,2,1,0,34,14,6,4
154800,2,128,36,92,1,9,9,14,0,81,0,9,5,0,49,59,20,0
154907,2,43,33,10,1,1,0,2,0,39,0,0,0,0,37,3,3,0
154925,2,62,48,14,1,0,2,5,0,46,8,0,0,5,40,14,3,0
154934,2,55,34,21,0,0,3,2,0,46,3,1,0,0,23,20,12,0
154952,2,93,58,35,3,0,7,7,0,70,4,2,0,1,53,32,7,0
154998,2,30,26,4,0,1,0,24,0,3,0,2,0,0,24,5,1,0
155007,2,29,2,27,0,1,21,1,0,3,1,1,1,0,4,19,6,0
155052,2,147,84,63,1,3,2,31,0,108,2,0,0,15,97,25,10,0
155098,2,32,16,16,0,0,1,3,0,27,1,0,0,0,27,3,2,0
155104,2,102,42,60,0,0,2,60,0,34,2,4,0,0,61,30,11,0
155159,2,50,0,50,0,0,0,2,0,46,2,0,0,0,44,6,0,0
155186,2,73,51,22,2,3,9,4,0,45,5,5,0,0,60,13,0,0
155195,2,216,101,115,1,8,9,24,0,152,6,16,0,10,121,63,22,0
155201,2,10,2,8,0,0,0,0,0,9,1,0,0,0,4,2,4,0
155210,2,321,159,162,2,13,16,34,1,231,9,9,6,1,119,145,56,0
155283,2,51,4,47,0,0,15,4,0,17,0,15,0,0,17,21,13,0
155292,2,268,176,92,1,7,44,82,0,97,21,11,5,2,19,62,185,0
155317,2,14,2,12,0,0,1,1,0,11,1,0,0,0,4,9,1,0
155353,2,49,41,8,1,0,20,12,0,10,3,3,0,0,18,26,5,0
155423,2,345,220,125,2,1,9,53,0,190,15,72,3,103,159,68,15,0
155450,2,42,14,28,1,0,2,6,0,29,3,0,1,0,29,9,4,0
155487,2,115,80,35,0,1,2,11,0,95,6,0,0,0,79,32,4,0
155566,2,154,94,60,1,2,2,10,0,129,6,2,2,7,97,39,11,0
155593,2,165,114,51,0,2,2,8,0,147,6,0,0,0,140,20,5,0
155618,2,170,137,33,2,0,18,37,1,91,7,0,14,6,157,5,2,0
155681,2,3,3,0,0,0,0,1,0,2,0,0,0,0,2,1,0,0
155715,2,56,51,5,0,0,0,4,0,50,2,0,0,0,50,5,0,1
155830,2,121,86,35,0,2,5,18,1,90,4,1,0,19,67,29,6,0
155858,2,89,37,52,1,0,1,60,0,26,1,0,0,4,64,16,5,0
156082,2,75,18,57,0,1,2,6,0,61,3,2,0,0,29,38,8,0
156107,2,553,397,156,4,40,47,99,1,310,23,27,2,11,253,209,80,0
156134,2,540,320,220,14,16,97,88,2,304,18,1,0,0,137,301,102,0
156231,2,156,74,82,2,0,1,0,0,149,3,1,0,0,91,49,16,0
156310,2,121,1,120,0,2,5,2,1,108,3,0,0,1,53,18,49,0
156338,2,201,122,79,1,6,4,4,0,176,9,1,0,0,102,79,20,0
156365,2,105,33,72,2,1,20,2,0,74,0,6,0,0,72,31,2,0
156392,2,300,126,174,0,6,28,17,1,237,9,2,0,0,111,134,55,0
156426,2,77,4,73,0,1,3,3,1,65,2,2,0,1,57,19,0,0
156471,2,80,2,78,0,1,14,5,0,57,2,1,0,0,14,53,13,0
156620,2,16,5,11,0,1,0,1,0,13,0,0,1,0,5,8,3,0
156648,2,103,60,43,0,1,5,3,0,91,3,0,0,0,53,34,16,0
156754,2,15,0,15,0,0,1,1,0,12,1,0,0,0,6,9,0,0
156790,2,103,40,63,0,1,0,0,0,99,3,0,0,0,41,38,24,0
156842,2,103,3,100,0,2,10,1,0,82,4,4,0,0,83,19,1,0
156851,2,11,3,8,0,0,0,0,0,11,0,0,0,0,6,4,1,0
156860,2,77,17,60,0,1,18,6,0,52,0,0,0,0,26,32,19,0
156921,2,284,158,126,0,20,38,19,0,197,7,2,1,1,115,116,52,0
156967,2,18,0,18,0,0,3,0,0,15,0,0,0,0,10,5,3,0
157021,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
157304,2,44,15,29,0,0,1,1,0,41,1,0,0,0,12,18,14,0
157331,2,204,121,83,0,0,2,3,0,198,1,0,0,0,105,64,35,0
157438,2,163,117,46,0,2,8,4,0,141,6,2,0,0,75,66,22,0
157483,2,190,89,101,2,1,10,8,1,157,8,2,1,0,123,51,16,0
157553,2,153,77,76,0,0,1,2,0,146,3,1,0,0,104,36,13,0
157614,2,48,0,48,0,0,16,1,0,29,0,2,0,2,25,19,2,0
157650,2,45,2,43,0,0,6,1,0,35,2,1,0,0,28,16,1,0
157669,2,41,1,40,0,0,23,6,0,9,2,1,0,0,26,15,0,0
157678,2,62,1,61,0,0,4,3,0,53,2,0,0,0,37,25,0,0
157711,2,272,138,134,0,1,0,10,0,253,6,2,0,0,139,95,38,0
157739,2,47,21,26,0,0,0,0,0,47,0,0,0,1,19,18,9,0
157748,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
157793,2,79,5,74,1,0,18,3,0,43,6,8,0,0,17,44,18,0
158088,2,539,316,223,13,1,162,19,5,299,18,20,2,10,316,150,62,1
158246,2,101,43,58,0,1,69,2,0,21,8,0,0,0,42,45,14,0
158325,2,56,5,51,1,0,17,0,0,38,0,0,0,0,15,38,3,0
158431,2,519,142,377,5,3,168,27,6,283,21,3,3,12,242,191,74,0
158538,2,12,1,11,0,0,6,0,0,5,0,1,0,0,6,6,0,0
158662,2,936,227,709,2,39,398,107,16,325,35,1,13,9,364,442,121,0
158778,2,22,2,20,0,0,8,3,0,10,1,0,0,0,8,13,1,0
158787,2,27,1,26,0,1,0,1,0,24,1,0,0,0,19,7,1,0
158884,2,133,79,54,0,4,41,6,3,74,2,1,2,8,66,41,18,0
159027,2,35,0,35,0,0,18,2,0,15,0,0,0,0,23,12,0,0
159197,2,42,35,7,0,0,16,2,0,22,2,0,0,0,14,20,8,0
159328,2,17,0,17,0,1,4,1,0,10,0,1,0,0,14,3,0,0
159382,2,5,1,4,1,0,0,0,0,4,0,0,0,0,4,1,0,0
159407,2,49,8,41,0,0,9,1,0,37,2,0,0,0,20,17,12,0
159513,2,82,2,80,0,1,44,5,0,32,0,0,0,0,69,12,1,0
159522,2,52,5,47,0,0,9,3,0,39,0,1,0,0,43,9,0,0
159531,2,16,0,16,0,0,1,0,0,13,2,0,0,0,13,3,0,0
159601,2,14,0,14,0,0,7,0,0,7,0,0,0,0,4,7,3,0
160010,2,283,208,75,5,1,87,13,1,168,6,2,0,2,167,85,29,0
160117,2,27,1,26,0,1,15,1,0,10,0,0,0,0,8,12,7,0
160126,2,6,0,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0
160199,2,21,0,21,0,1,0,1,0,18,1,0,0,0,13,8,0,0
160320,2,858,43,815,4,10,172,95,4,402,20,148,3,4,602,221,31,0
160472,2,16,2,14,0,1,4,1,0,10,0,0,0,0,5,9,2,0
160481,2,276,90,186,13,5,40,15,2,181,12,5,3,1,154,93,28,0
160524,2,44,23,21,2,1,22,1,0,16,2,0,0,0,11,27,6,0
160579,2,624,298,326,3,3,119,22,3,435,26,5,8,1,368,193,52,10
160597,2,10,3,7,0,0,10,0,0,0,0,0,0,0,4,5,1,0
160649,2,68,16,52,0,0,64,0,0,4,0,0,0,0,35,18,15,0
160667,2,415,220,195,1,4,132,28,3,230,13,2,2,0,236,124,55,0
160995,2,23,3,20,0,0,0,0,0,22,1,0,0,0,4,15,4,0
161022,2,23,4,19,0,1,1,1,0,15,1,4,0,0,4,15,4,0
161077,2,26,18,8,0,0,2,1,0,23,0,0,0,0,16,6,4,0
161138,2,77,40,37,1,3,0,3,0,68,0,1,1,2,43,19,13,0
161192,2,43,24,19,0,0,0,2,0,39,1,1,0,0,19,22,2,0
161208,2,51,47,4,0,3,2,3,0,42,0,1,0,0,23,17,11,0
