UNITID,F3A01,F3A01A,F3A01B,F3A01C,F3A02,F3A02A,F3A03,F3A04,F3A05,F3A06,F3A07,F3A08,F3A09,F3A10,F3A11,F3A12,F3B01,F3B02,F3B03,F3B04,F3B05,F3B06,F3B07,F3B08,F3C01,F3C02,F3C03,F3C03A,F3C03B,F3C04,F3C05,F3C06,F3C07,F3C08,F3C12,F3C121,F3C122,F3C13,F3C131,F3C132,F3C14,F3C141,F3C142,F3C15,F3C151,F3C152,F3C16,F3C161,F3C162,F3C17,F3C171,F3C172,F3D01,F3D02,F3D02A,F3D02B,F3D03,F3D03A,F3D03B,F3D03C,F3D03D,F3D04,F3D05,F3D06,F3D07,F3D12,F3D08,F3D09,F3E011,F3E012,F3E02A1,F3E02A2,F3E02B1,F3E02B2,F3E03A1,F3E03A2,F3E03B1,F3E03B2,F3E03C1,F3E03C2,F3E041,F3E042,F3E051,F3E101,F3E102,F3E061,F3E062,F3E071,F3E072,F3E073,F3E074,F3E075,F3E076,F3E077,F3F01,F3F02,F3F03,F3G01,F3G02,F3G03,F3G04,F3G05,F3G06,F3G07
235307,,,,,,,,,,,,,,,,,,,,,,,,,304529,0,150772,150772,0,0,455301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092853,0,0,0,0,0,0,0,0,0,0,67467,,,284017,1444337,736293,282813,0,0,0,0,333737,123597,166869,61798,166868,61799,,,0,,,0,0,1403767,530007,72585,778848,20240,2087,0,,,-2,,,,,,,
235352,,,,,,,,,,,,,,,,,,,,,,,,,105168,0,26909,26909,0,0,132077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901561,0,0,0,0,0,0,0,0,0,0,58797,,,0,960358,571029,254242,0,0,0,0,259892,181068,108954,61644,207151,188254,,,0,,,0,0,1147026,685208,35769,261367,39309,0,125373,,,-2,,,,,,,
235501,,,,,,,,,,,,,,,,,,,,,,,,,1142514,0,73636,73636,0,0,1216150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5463667,0,0,0,0,0,0,0,0,0,20096,9607,,,1114658,6608028,1257164,890644,0,0,0,0,194794,0,1475001,745933,2541389,485287,,,0,,,1001707,0,6470055,2121864,270420,440211,153283,10174,3474103,,,-2,,,,,,,
235583,,,,,,,,,,,,,,,,,,,,,,,,,866346,224674,523354,523354,0,246815,1861189,174783,0,174783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174783,174783,0,3457129,93223,0,93223,0,0,0,0,0,0,0,392423,,,0,3942775,1462317,598685,0,0,0,0,1340541,539981,0,0,544204,202658,,,0,,,559566,0,3906628,1341324,189910,853362,198689,620,1322723,,,-2,,,,,,,
236018,,,,,,,,,,,,,,,,,,,,,,,,,218516,0,0,0,0,0,218516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538984,0,0,0,0,0,0,0,0,0,0,193014,,,49070,781068,277419,221865,0,0,0,0,0,0,0,0,635656,143079,,,0,,,0,0,913075,364944,35668,254591,10326,0,247546,,,-2,,,,,,,
236744,,,,,,,,,,,,,,,,,,,,,,,,,235070,0,86782,86782,0,0,321852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361835,0,0,0,0,0,0,0,0,0,0,50060,,,0,411895,175338,110279,0,0,0,0,62034,36388,8732,5221,365109,241857,,,17644,,,0,0,628857,393745,7960,3889,17644,19009,186610,,,-2,,,,,,,
237127,,,,,,,,,,,,,,,,,,,,,,,,,226805,94425,2649,2649,0,0,323879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281600,0,0,0,0,0,0,0,0,0,17,3660,,,0,285277,124971,124971,0,0,0,0,7337,7290,4402,4374,2935,2917,,,0,,,7091,6256,146736,145808,0,928,0,0,0,,,-2,,,,,,,
237303,,,,,,,,,,,,,,,,,,,,,,,,,215749,0,9210,9210,0,0,224959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339929,0,0,0,0,0,0,0,0,0,70410,32105,,,10900,453344,238100,122218,0,0,0,0,61563,30555,0,0,156509,50924,,,0,,,33673,0,489845,203697,2536,9717,4023,0,269872,,,-2,,,,,,,
237321,,,,,,,,,,,,,,,,,,,,,,,,,234758,0,48270,48270,0,0,283028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513519,54863,0,54863,0,0,0,0,0,0,660,35168,,,0,604210,572541,326848,0,0,0,0,11853,0,5927,0,2371,0,,,0,,,0,0,592692,326848,57920,0,3650,0,204274,,,-2,,,,,,,
237437,1948148,0,0,0,423814,0,1524334,1948148,0,0,0,0,0,0,0,0,2109162,1889835,-124034,95293,0,1957397,-528356,1524334,1001045,30777,124942,124942,0,30984,1187748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2109162,0,0,0,0,0,0,0,0,0,0,0,0,,0,2109162,602995,422071,0,0,0,0,130098,106527,244763,135520,911979,454081,0,0,0,,,0,0,1889835,1118199,0,176871,6325,0,588440,,,-2,95293,2109162,1524334,1948148,1516334,0,1889835
237570,,,,,,,,,,,,,,,,,,,,,,,,,254236,0,0,0,0,0,254236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313190,0,0,0,0,0,0,0,0,0,0,67400,,,0,1380590,299986,276179,0,0,2262,2057,19499,17885,32845,30049,728724,146823,,,0,,,0,0,1083316,472993,18798,447118,100772,43635,0,,,-2,,,,,,,
237598,477677,0,126826,0,97755,0,379922,477677,7222,0,350851,0,126826,484899,358073,126826,287186,279436,15,7765,0,457708,-85551,379922,200592,8182,32496,32496,0,0,241270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287186,0,0,0,0,0,0,0,0,0,0,0,0,,0,287186,60649,47745,0,0,0,0,0,0,33859,31600,179640,33600,0,0,0,,,5288,0,279436,112945,0,52128,0,702,113661,0,0,3,0,287186,379922,477677,7763,0,279436
237783,14054256,0,5480897,0,5434766,702505,8619490,14054256,474028,3255602,5659539,0,0,9389169,3908272,5480897,14964148,28487245,0,-13523097,-15008721,26940378,10210930,8619490,2384036,230123,46800,46800,0,3304543,5965502,2808862,495681,3304543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3304543,2808862,495681,13664589,0,0,0,0,0,0,0,0,0,0,0,1299559,0,0,14964148,2025058,1783517,0,0,0,0,2470571,605867,4590132,1802351,1755050,627528,2025058,0,0,0,0,15621376,0,28487245,4819263,905509,1287372,546904,0,20928197,0,0,3,0,14964148,8619490,14054256,8619490,702505,28487245
237987,3634214,0,1213066,58733,807066,0,2827148,3634214,406534,1639045,596429,0,0,2642008,1428942,1213066,5966285,4437613,0,1528672,-1707950,3006426,0,2827148,1689301,123858,535117,533117,2000,576022,2924298,576022,0,576022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576022,576022,0,5387007,0,0,0,0,0,0,0,0,0,3256,0,0,,576022,5966285,1743107,1384249,0,0,0,0,207572,193283,641340,385876,1845594,301646,0,0,0,,,0,0,4437613,2265054,0,2124073,48486,0,0,,,-2,1528672,5966285,2827148,3634214,1555349,0,4437613
237996,4808462,0,866173,0,1803786,205978,3004676,4808462,0,0,1958048,0,0,1958048,1091875,866173,11724081,10132755,0,1591326,-1227290,2640640,0,3004676,3326879,414984,658077,658077,0,1049476,5449416,1049476,0,1049476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049476,1049476,0,10672414,0,0,0,0,0,0,0,0,0,2191,0,0,,1049476,11724081,3483003,2524353,0,0,0,0,823273,742889,2296538,722028,3529941,551644,0,0,0,,,0,0,10132755,4540914,0,5487957,86655,17229,0,,,-2,1591326,11724081,3004676,4808462,2138503,205978,10132755
238005,,,,,,,,,,,,,,,,,,,,,,,,,545162,0,100,100,0,0,545262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125737,0,0,0,0,0,0,0,0,0,0,0,,,158712,1284449,490264,490264,0,0,0,0,47920,10000,147920,55000,160241,140000,,,0,,,0,0,846345,695264,100,99048,0,0,51933,,,-2,,,,,,,
238175,,,,,,,,,,,,,,,,,,,,,,,,,314701,105576,0,0,0,12171,432448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296788,0,0,0,0,0,0,0,0,0,99350,770908,,,0,2167046,783509,217400,0,0,0,0,400733,137040,182694,96475,403685,63774,,,0,,,0,0,1770621,514689,20723,791654,56756,340,386459,,,-2,,,,,,,
238810,,,,,,,,,,,,,,,,,,,,,,,,,101557,35761,0,0,0,0,137318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371875,0,0,0,0,0,0,0,0,0,2709,99689,,,0,474273,116087,79655,0,0,0,0,77995,14935,48119,4979,79055,0,,,0,,,0,0,321256,99569,0,97739,0,0,123948,,,-2,,,,,,,
239877,,,,,,,,,,,,,,,,,,,,,,,,,130817,23006,0,0,0,0,153823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341589,16135,0,16135,0,0,0,0,0,0,91,148366,,,0,506181,161371,147273,0,0,0,0,7694,6940,27215,24598,171169,152200,,,0,,,166759,0,534208,331011,36437,11126,7781,31,147822,,,-2,,,,,,,
240709,,,,,,,,,,,,,,,,,,,,,,,,,250616,0,16001,16001,0,0,266617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811452,50000,0,50000,0,0,0,0,0,0,0,57035,,,0,918487,671666,225406,0,0,0,0,3000,2000,7000,2500,7000,3000,,,0,,,100000,93947,788666,326853,2000,38000,12341,0,409472,,,-2,,,,,,,
240718,21461706,0,6453685,0,10347187,5072280,11114519,21461706,0,0,10582684,0,0,10582684,4128999,6453685,10915483,13653459,863144,-1874832,6500000,6489351,0,11114519,954303,0,0,0,0,0,954303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10915483,0,0,0,0,0,0,0,0,0,0,0,0,,0,10915483,2194751,1387026,0,0,0,0,658207,362115,3099100,2266861,5122569,1445563,635257,88740,0,,,1943575,0,13653459,5550305,621777,1120396,1679000,123705,4558276,0,0,3,-1874832,10915483,11114519,21461706,9729578,5072280,13653459
240879,,,,,,,,,,,,,,,,,,,,,,,,,1577670,280138,0,0,0,0,1857808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964546,0,0,0,0,0,0,0,0,0,0,0,,,0,1964546,103672,85450,0,0,0,0,109167,99890,17761,4225,171247,122282,,,0,,,0,0,401847,311847,24611,27148,10786,21229,6226,,,-2,,,,,,,
241146,,,,,,,,,,,,,,,,,,,,,,,,,2814046,74497,13200,13200,0,0,2901743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3060239,74497,0,74497,13200,0,13200,0,0,0,0,0,,,1482,3149418,394083,394083,0,0,0,0,252030,26100,1453235,448580,1041133,503724,,,0,,,89766,0,3230247,1372487,0,1555661,197486,23865,80748,,,-2,,,,,,,
241182,,,,,,,,,,,,,,,,,,,,,,,,,1851318,49357,29895,29895,0,0,1930570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2470173,0,0,0,0,0,0,0,0,0,0,0,,,0,2470173,760030,662326,0,0,0,0,24721,18114,1498468,333476,813126,122427,,,0,,,0,0,3096345,1136343,39904,245502,150290,5551,1518755,,,-2,,,,,,,
241304,27517401,0,7183512,13062125,9698435,73783,17818966,27517401,0,7050371,8882707,280199,63595,16276872,9093360,7183512,20759919,19724143,0,1035776,0,16783190,0,17818966,10835638,5859390,148768,148768,0,0,16843796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17433662,1164072,0,1164072,0,0,0,0,0,0,0,0,0,0,2162185,20759919,5260078,2727228,0,0,0,0,302926,126513,1165279,952708,12995860,2359295,0,0,0,0,0,0,0,19724143,6165744,1153581,2518749,1801577,374788,7709704,0,-994837,3,40939,20759919,17818966,27517401,-2426671,73783,19724143
241517,10787680,154365,5271304,0,2716631,649173,8071049,10787680,1091653,4929412,2874454,0,4223446,13118965,7847661,5271304,9519816,7512253,0,2007563,-91727,6154713,500,8071049,5986591,34860,0,0,0,0,6021451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5986591,2340058,0,2340058,0,0,0,0,0,1175000,18167,0,0,0,0,9519816,895337,537202,0,0,0,0,399280,216315,49581,19312,6168055,2582219,0,0,0,0,0,0,0,7512253,3355048,0,2780000,316205,40727,1020273,1,71583,3,9519816,9519816,8071049,10787680,2007063,649173,7512253
241906,,,,,,,,,,,,,,,,,,,,,,,,,763285,406137,6495,0,6495,2750,1178667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763285,0,0,0,0,0,0,0,0,0,0,7039,,,0,770324,727915,315156,0,0,0,0,98900,78900,160950,113400,385873,266923,,,0,,,279400,0,1653038,774379,156382,239353,26484,445,455995,,,-2,,,,,,,
242112,4268971,0,1360573,0,2571082,0,1697889,4268971,0,0,3146326,1556076,625734,5328136,3967563,1360573,5513311,5748328,43478,-191539,0,1889428,0,1697889,2677290,84950,62658,54700,7958,948,2825846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5292500,84950,84950,0,62658,54700,0,0,7958,0,0,73203,0,0,0,5513311,2644231,1221560,0,0,0,0,1437082,663891,689799,318668,747283,451446,0,0,229933,0,0,0,0,5748328,2655565,528059,1907453,345666,42968,268617,,,-2,-235017,5513311,1697889,4268971,191539,0,5748328
242413,,,,,,,,,,,,,,,,,,,,,,,,,426243,223803,0,0,0,0,650046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650046,0,0,0,0,0,0,0,0,0,0,0,,,0,650046,150000,130000,0,0,0,0,5000,2000,60000,50000,465000,365000,,,97850,,,0,0,777850,547000,0,15000,10000,0,205850,,,-2,,,,,,,
242750,,,,,,,,,,,,,,,,,,,,,,,,,678804,0,31206,20594,10612,45500,755510,7640,0,7640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7640,7640,0,762633,0,0,0,0,0,0,0,0,0,44864,0,,,0,807497,174620,138058,0,0,0,0,181058,64835,158368,58648,229180,119230,,,0,,,0,0,743226,380771,18315,74590,6383,0,263167,,,-2,,,,,,,
242820,,,,,,,,,,,,,,,,,,,,,,,,,4680868,673309,131246,115687,15559,124030,5609453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6318062,0,0,0,0,0,0,0,0,0,69938,0,,,1111069,7499069,1153815,899852,0,0,0,0,991667,296251,135435,123223,212557,152270,,,0,,,3242994,615316,5736468,2086912,320878,1097913,271055,4464,1955246,,,-2,,,,,,,
242945,,,,,,,,,,,,,,,,,,,,,,,,,742418,26276,83320,83320,0,0,852014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742418,0,0,0,0,0,0,0,0,83320,0,249971,,,0,1075709,260584,141334,0,0,0,0,30102,16328,25014,13567,1337684,725523,,,0,,,0,0,1653384,896752,45017,215307,155859,3522,336927,,,-2,,,,,,,
242954,,,,,,,,,,,,,,,,,,,,,,,,,981951,15485,36703,0,36703,0,1034139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981951,0,0,0,0,0,0,0,0,36703,0,6510,,,0,1025164,71889,38840,0,0,0,0,8301,4486,6900,3728,369034,199379,,,0,,,1,1,456125,246434,12371,59168,42831,968,94353,,,-2,,,,,,,
242972,118992969,0,21520953,0,90218566,0,28774403,118992969,0,0,14129083,1010362,45771863,60911308,39390355,21520953,202699122,193476791,0,9222331,0,36517802,-16965730,28774403,134532687,1447149,1340039,1340039,0,0,137319875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179153564,0,0,0,0,0,0,0,0,989482,0,0,2522935,0,20033141,202699122,52333627,31247375,0,0,0,0,13167509,6273562,28887864,18555089,16698297,9032200,1819153,371420,0,0,0,80570341,0,193476791,65479646,18334301,31912026,9706691,2202832,65841295,846461,1026266,3,11095058,202699122,28774403,118992969,-16965730,0,193476791
243081,80773235,0,46517420,15395714,38397286,21850800,42375949,80773235,3604467,14757079,4671120,31314498,0,54347164,7829744,46517420,43281630,38948183,0,4333447,1504,38040998,0,42375949,375099,0,0,0,0,401232,776331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34318188,517005,0,517005,0,0,0,0,0,0,0,0,0,0,8446437,43281630,12012332,6987615,0,0,0,0,3319047,1405142,2728394,524552,17284729,5043223,0,0,0,0,0,3603681,0,38948183,13960532,1737029,2347561,1541944,159037,19202080,0,3233545,3,7566992,43281630,42375949,80773235,-4141471,21850800,38948183
243841,7881303,0,1516980,0,2211153,0,5670150,7881303,0,3664732,4437038,0,290514,8392284,6875304,1516980,13807716,14570451,1805589,1042854,0,4627296,0,5670150,11644798,221945,605724,605724,0,136905,12609372,546842,0,546842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546842,546842,0,11866743,605724,0,605724,0,0,0,0,0,0,0,0,0,,1335249,13807716,3901410,2651787,0,0,0,0,9742268,3157832,0,0,0,0,0,0,0,,,926773,0,14570451,5809619,603730,5991531,429311,46753,1689507,0,-2931,2,1039923,13807716,5670150,7881303,4153170,0,14570451
244279,3917610,0,19173,167694,1661046,0,2256564,3917610,0,0,49685,0,0,49685,30512,19173,2427289,2467905,-9000,-49616,0,3257308,-951128,2256564,752420,0,120452,120452,0,0,872872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140526,0,0,0,0,0,0,0,0,0,189,22798,0,,263776,2427289,920088,407171,0,0,0,0,351375,155495,534173,236390,47464,0,0,0,0,,,614805,0,2467905,799056,79308,23541,28745,0,1537255,,,-2,-40616,2427289,2256564,3917610,2257334,0,2467905
244613,,,,,,,,,,,,,,,,,,,,,,,,,1133567,0,69490,0,69490,0,1203057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608019,1133567,1133567,0,69490,0,0,0,69490,0,828798,478571,,,96804,4215249,1419130,745528,0,0,0,0,118224,118224,528809,497263,127302,127302,,,0,,,0,0,2193465,1488317,87195,554255,63698,0,0,,,-2,,,,,,,
245281,,,,,,,,,,,,,,,,,,,,,,,,,365259,0,0,0,0,0,365259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365259,0,0,0,0,0,0,0,0,0,0,62120,,,0,427379,246385,240630,0,0,0,0,78464,18755,84274,11388,102565,32737,,,0,,,0,0,511688,303510,39622,84274,5755,633,77894,,,-2,,,,,,,
245962,1285741,70565,880015,0,594076,0,691665,1285741,0,1769667,801223,0,0,2570890,1690875,880015,3213844,4184222,0,-970378,978967,683076,0,691665,961874,15500,0,0,0,0,977374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3154260,0,0,0,0,0,0,0,0,0,0,0,3360,,56224,3213844,1732668,768047,0,0,0,0,382671,217588,252057,145149,485115,271309,34484,7392,0,,,1297227,0,4184222,1409485,228975,696633,39676,0,1809453,-1117000,165665,1,-970378,3213844,691665,1285741,-188350,0,4184222
245980,,,,,,,,,,,,,,,,,,,,,,,,,127996,0,39876,0,39876,0,167872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224088,0,0,0,0,0,0,0,0,0,0,24956,,,0,249044,63330,63330,0,0,0,0,2547,0,33387,0,219780,0,,,0,,,0,0,319044,63330,0,233317,22397,0,0,,,-2,,,,,,,
246035,,,,,,,,,,,,,,,,,,,,,,,,,1051191,16000,0,0,0,0,1067191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3077453,1067191,0,1067191,0,0,0,0,0,0,0,0,,,49293,4193937,1027972,383470,0,0,0,0,103410,80270,1087063,454961,1473880,416012,,,0,,,1,0,3692326,1334713,128638,41651,43926,50,2143348,,,-2,,,,,,,
246406,,,,,,,,,,,,,,,,,,,,,,,,,82658,0,0,0,0,0,82658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82658,0,0,0,0,0,0,0,0,0,0,4700,,,0,87358,61260,61260,0,0,0,0,10520,10520,73980,10520,44111,16592,,,0,,,0,0,189871,98892,0,46468,144,0,44367,,,-2,,,,,,,
246415,,,,,,,,,,,,,,,,,,,,,,,,,414086,0,0,0,0,0,414086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414086,0,0,0,0,0,0,0,0,0,0,0,,,0,414086,144727,127596,0,0,0,0,48377,44665,47152,43291,120783,0,,,0,,,0,0,361039,215552,24704,120783,0,0,0,,,-2,,,,,,,
246974,,,,,,,,,,,,,,,,,,,,,,,,,964553,27250,22850,22850,0,0,1014653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2967579,991803,0,991803,22850,0,22850,0,0,0,0,0,0,,47362,4029594,1446281,870098,0,0,0,0,131095,88487,1257724,535701,2574075,532492,0,0,0,,,0,0,5409175,2026778,143698,284101,50524,111,2903963,,,-2,,,,,,,
247010,,,,,,,,,,,,,,,,,,,,,,,,,147068,0,2983,2983,0,0,150051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322651,0,0,0,0,0,0,0,0,0,1479,101226,,,0,425356,257675,98679,0,0,0,0,28834,15499,69763,18511,33378,27731,,,0,,,0,0,389650,160420,36082,188133,3536,1479,0,,,-2,,,,,,,
247047,,,,,,,,,,,,,,,,,,,,,,,,,219085,66999,0,0,0,7500,293584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599062,74379,0,74379,0,0,0,0,0,0,0,109611,,,0,783052,498595,96147,0,0,0,0,61658,28573,76034,34089,60513,53061,,,0,,,2457,0,699257,211870,17206,24782,15546,3490,426363,,,-2,,,,,,,
247065,12387408,0,1505526,6612218,2221729,0,10165679,12387408,0,0,1445444,0,3524548,4969992,3464466,1505526,13624652,12506257,0,1118395,0,9047282,2,10165679,2999015,0,373451,373451,0,166391,3538857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13243219,0,0,0,373451,0,373451,0,0,0,7982,0,0,0,0,13624652,4738510,2953524,0,0,0,0,1764654,1392930,64852,0,5938241,1392930,0,0,0,0,0,0,0,12506257,5739384,445877,177154,201320,0,5942522,,,-2,1118394,13624652,10165679,12387408,2047935,0,12506257
247409,,,,,,,,,,,,,,,,,,,,,,,,,330040,10291,6420,0,6420,10217,356968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273007,0,0,0,0,0,0,0,0,0,0,0,,,0,1273007,303867,217773,0,0,0,0,15587,15587,77406,77406,644351,87322,,,0,,,0,0,1041211,398088,129759,173909,0,0,339455,,,-2,,,,,,,
248192,,,,,,,,,,,,,,,,,,,,,,,,,90975,0,0,0,0,0,90975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90975,0,0,0,0,0,0,0,0,0,0,0,,,0,90975,64415,59369,0,0,0,0,1,1,15161,9894,49625,29685,,,0,,,48529,0,177731,98949,8411,21842,392,0,48137,,,-2,,,,,,,
248527,,,,,,,,,,,,,,,,,,,,,,,,,277301,0,0,0,0,0,277301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332870,0,0,0,0,0,0,0,0,0,0,21502,,,0,354372,117000,117000,0,0,0,0,2952,2952,3000,3000,10669,5669,,,0,,,0,0,133621,128621,0,5000,0,0,0,,,-2,,,,,,,
248660,,,,,,,,,,,,,,,,,,,,,,,,,512336,0,0,0,0,0,512336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427593,0,0,0,0,0,0,0,0,0,0,170622,,,0,1598215,596198,343039,0,0,0,0,126454,126454,113455,53400,1028084,321448,,,0,,,0,0,1864191,844341,67253,309563,126423,66850,449761,,,-2,,,,,,,
248703,,,,,,,,,,,,,,,,,,,,,,,,,687101,12500,0,0,0,61014,760615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2462229,0,0,0,0,0,0,0,0,0,0,120042,,,0,2582271,406895,338324,0,0,0,0,109096,90913,268524,223770,0,0,,,0,,,1013426,0,1797941,653007,111910,906477,38259,0,88288,,,-2,,,,,,,
248934,96250436,15285592,22983598,0,39959177,0,56291259,96250436,0,103865,56827253,0,0,56931118,33947520,22983598,261744307,238203061,0,23541246,-40850522,73600535,0,56291259,41294734,1269407,68193,68193,0,13748548,56380882,15055975,30172,15086147,0,0,0,1269407,1266868,2539,68192,68056,136,0,0,0,0,0,0,13748548,13721051,27497,247278199,0,0,0,0,0,0,0,0,14046652,308305,0,111151,0,0,261744307,138591150,51396802,3488680,1309474,314201,0,13771975,3066167,67830124,23460731,13304058,7044751,902873,86591,0,0,0,0,0,238203061,86364516,11381191,2748419,5675686,0,132033249,5700000,1000000,3,23541246,261744307,56291259,96250436,56291239,0,238203061
249061,,,,,,,,,,,,,,,,,,,,,,,,,147427,0,6473,3173,3300,10000,163900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295486,0,0,0,0,0,0,0,0,0,0,76248,,,0,371734,141600,53225,0,0,0,0,50924,20000,41329,20000,100000,20000,,,20370,,,0,0,354223,113225,0,73234,11459,115,156190,,,-2,,,,,,,
249238,,,,,,,,,,,,,,,,,,,,,,,,,1290395,3195,15000,0,15000,40100,1348690,58295,0,58295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58295,58295,0,3864610,650039,0,650039,0,0,0,0,0,0,0,207784,,,0,4722433,1009198,689685,0,0,0,0,104126,97474,481388,450634,441511,184221,,,0,,,730313,1,2766536,1422015,97047,167840,76878,0,1002756,,,-2,,,,,,,
249609,422769,0,128434,0,1694974,0,-1272205,422769,0,531457,542026,900,0,1074383,945949,128434,2661892,2759970,0,-98078,0,-1174127,0,-1272205,828930,432870,176377,176377,0,2975,1441152,2975,0,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2975,2975,0,2651537,0,0,0,0,0,0,0,0,0,155,10200,0,,0,2661892,911061,601430,0,0,0,0,0,0,784338,148482,1064571,117622,0,0,0,,,0,0,2759970,867534,63406,482328,15665,0,1331037,0,0,3,-98081,2661892,-1272205,422769,-1400640,0,2759970
250027,3675866,0,1477353,0,414270,0,3261596,3675866,677366,0,2131436,0,0,2808802,1331449,1477353,4427223,4233118,0,194105,-253265,3320756,0,3261596,876886,31500,197854,197854,0,9148,1115388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3880142,0,0,0,0,0,0,0,0,0,0,547081,0,,0,4427223,1801965,1135421,0,0,0,0,1065147,726579,430234,66497,203190,190200,732582,66807,0,,,0,0,4233118,2185504,149257,633386,44357,0,1220614,,,-2,0,4427223,3261596,3675866,1784243,0,4233118
250285,,,,,,,,,,,,,,,,,,,,,,,,,1646344,73433,10049,10049,0,16500,1746326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8965166,0,0,0,0,0,0,0,0,0,11327,0,,,0,8976493,2122683,1524822,0,0,0,0,713822,416738,1141121,802625,569898,415111,,,0,,,2783799,1,7331323,3159297,532128,856099,48740,0,2735059,,,-2,,,,,,,
