unitid,ASCDEG,BASDEG,MASDEG,CERT1,CERT1a,CERT1b,CERT2,CERT4,PBACERT,PMACERT,DocDegRS,DocDegPP,DocDegOT,SDOCDEG,SMASDEG,SBASDEG,SASCDEG,SBAMACRT,SCERT24,SCERT1a,SCERT1b
448433,406,,,0,0,0,136,41,,,,,,,,,406,,177,0,0
448594,767,,,688,0,688,24,0,,,,,,,,,591,,24,0,611
448600,77,,,0,0,0,58,0,,,,,,,,,77,,58,0,0
448619,0,,,10,0,10,11,36,,,,,,,,,0,,47,0,10
448646,0,,,28,0,28,93,0,,,,,,,,,0,,93,0,28
448673,950,5,15,231,0,231,111,0,0,0,0,0,0,0,15,5,950,0,80,0,198
448691,0,0,39,0,0,0,0,0,45,0,0,0,0,0,39,0,0,45,0,0,0
448770,0,,,0,0,0,18,122,,,,,,,,,0,,122,0,0
448798,0,,,51,0,51,42,0,,,,,,,,,0,,42,0,51
448859,76,,,0,0,0,0,0,,,,,,,,,76,,0,0,0
448895,0,,,311,0,311,63,0,,,,,,,,,0,,63,0,311
449038,57,177,95,0,0,0,0,0,8,0,0,0,0,0,95,177,57,6,0,0,0
449074,60,,,128,0,128,274,0,,,,,,,,,60,,274,0,128
449083,28,,,141,0,141,0,0,,,,,,,,,28,,0,0,141
449092,17,,,141,0,141,0,0,,,,,,,,,17,,0,0,141
449135,24,3,0,0,0,0,35,0,0,0,0,0,0,0,0,3,24,0,35,0,0
449250,43,,,0,0,0,277,0,,,,,,,,,43,,277,0,0
449311,0,,,106,31,75,25,0,,,,,,,,,0,,25,31,75
449320,0,,,0,0,0,333,0,,,,,,,,,0,,333,0,0
449339,3322,7010,2851,601,0,601,0,0,382,0,1,0,0,1,2848,7010,3319,377,0,0,593
449348,5,6,6,0,0,0,3,0,0,0,9,0,0,9,6,6,5,0,3,0,0
449357,0,,,0,0,0,20,0,,,,,,,,,0,,20,0,0
449384,0,29,0,0,0,0,0,31,0,0,0,0,0,0,0,29,0,0,31,0,0
449393,0,,,36,1,35,36,0,,,,,,,,,0,,36,1,35
449445,0,,,52,0,52,0,0,,,,,,,,,0,,0,0,52
449454,0,,,24,0,24,5,0,,,,,,,,,0,,5,0,24
449463,0,,,77,0,77,48,0,,,,,,,,,0,,48,0,75
449472,0,,,67,0,67,20,0,,,,,,,,,0,,20,0,66
449481,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
449490,0,,,30,0,30,36,0,,,,,,,,,0,,36,0,30
449506,17,,,0,0,0,0,0,,,,,,,,,17,,0,0,0
449524,35,,,0,0,0,24,0,,,,,,,,,33,,24,0,0
449533,0,,,65,0,65,0,0,,,,,,,,,0,,0,0,65
449597,0,,,0,0,0,3,0,,,,,,,,,0,,3,0,0
449603,0,,,0,0,0,69,0,,,,,,,,,0,,69,0,0
449612,50,,,0,0,0,0,0,,,,,,,,,50,,0,0,0
449658,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
449676,0,,,0,0,0,102,11,,,,,,,,,0,,113,0,0
449685,0,,,192,141,51,337,0,,,,,,,,,0,,337,141,51
449700,0,,,0,0,0,289,0,,,,,,,,,0,,289,0,0
449728,41,,,0,0,0,12,0,,,,,,,,,41,,12,0,0
449764,0,30,5,0,0,0,77,0,0,0,0,0,0,0,5,30,0,0,77,0,0
449773,0,,,132,0,132,0,0,,,,,,,,,0,,0,0,132
449782,0,,,23,0,23,14,0,,,,,,,,,0,,14,0,23
449807,0,,,47,0,47,18,0,,,,,,,,,0,,18,0,47
449816,0,,,322,259,63,77,0,,,,,,,,,0,,77,251,63
449834,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
449861,23,,,33,0,33,42,0,,,,,,,,,23,,42,0,33
449870,0,27,20,0,0,0,0,0,0,1,3,2,0,5,20,27,0,1,0,0,0
449889,0,38,3826,2,0,2,0,0,321,45,184,0,0,184,3819,38,0,363,0,0,2
449898,46,119,122,0,0,0,0,0,0,3,0,2,0,2,122,119,46,3,0,0,0
449904,0,,,73,0,73,41,0,,,,,,,,,0,,41,0,73
449922,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0
449959,0,,,0,0,0,115,0,,,,,,,,,0,,115,0,0
449968,0,,,5,0,5,112,0,,,,,,,,,0,,112,0,5
449977,0,,,5,0,5,79,0,,,,,,,,,0,,79,0,5
449986,0,,,0,0,0,156,0,,,,,,,,,0,,156,0,0
449995,0,,,0,0,0,69,0,,,,,,,,,0,,69,0,0
450021,0,,,27,0,27,37,0,,,,,,,,,0,,37,0,27
450058,86,,,0,0,0,194,0,,,,,,,,,86,,194,0,0
450067,44,,,0,0,0,184,0,,,,,,,,,44,,184,0,0
450119,0,,,3,0,3,36,0,,,,,,,,,0,,36,0,3
450128,54,,,118,0,118,103,0,,,,,,,,,54,,103,0,118
450298,11,31,11,0,0,0,0,0,0,0,0,0,0,0,11,31,11,0,0,0,0
450304,0,0,30,0,0,0,0,0,0,0,2,0,1,3,30,0,0,0,0,0,0
450377,43,104,68,0,0,0,0,0,12,0,0,0,0,0,68,103,43,5,0,0,0
450395,0,,,57,0,57,45,0,,,,,,,,,0,,45,0,57
450401,0,,,179,0,179,197,0,,,,,,,,,0,,197,0,179
450571,171,24,14,63,0,63,31,0,0,0,0,0,0,0,14,24,171,0,18,0,55
450599,0,,,0,0,0,31,0,,,,,,,,,0,,31,0,0
450605,0,,,0,0,0,25,0,,,,,,,,,0,,25,0,0
450614,0,,,6,0,6,45,0,,,,,,,,,0,,45,0,6
450632,0,,,50,0,50,0,0,,,,,,,,,0,,0,0,50
450641,0,,,44,0,44,98,0,,,,,,,,,0,,98,0,44
450650,0,,,155,0,155,61,0,,,,,,,,,0,,61,0,155
450696,16,,,0,0,0,190,0,,,,,,,,,16,,190,0,0
450702,18,,,0,0,0,108,0,,,,,,,,,18,,108,0,0
450711,0,,,0,0,0,40,0,,,,,,,,,0,,40,0,0
450720,0,,,551,0,551,96,0,,,,,,,,,0,,96,0,551
450933,1276,2691,1817,134,0,134,0,0,51,0,29,0,0,29,1817,2691,1276,51,0,0,134
450951,0,,,26,0,26,129,0,,,,,,,,,0,,129,0,26
450960,0,,,34,34,0,69,0,,,,,,,,,0,,69,34,0
450988,0,,,195,0,195,27,0,,,,,,,,,0,,27,0,195
451042,0,,,18,0,18,8,0,,,,,,,,,0,,8,0,18
451051,0,,,86,0,86,0,0,,,,,,,,,0,,0,0,86
451079,0,0,23,0,0,0,0,0,17,0,0,0,0,0,23,0,0,17,0,0,0
451097,0,,,109,48,61,12,0,,,,,,,,,0,,12,48,61
451103,145,142,553,0,0,0,0,0,0,50,0,15,0,15,553,142,145,50,0,0,0
451121,0,,,0,0,0,55,0,,,,,,,,,0,,55,0,0
451149,0,,,472,0,472,245,0,,,,,,,,,0,,245,0,472
451158,0,,,278,0,278,333,0,,,,,,,,,0,,333,0,278
451167,0,,,42,13,29,75,0,,,,,,,,,0,,75,13,29
451194,0,,,51,0,51,0,0,,,,,,,,,0,,0,0,44
451228,0,,,180,0,180,0,0,,,,,,,,,0,,0,0,177
451237,0,,,0,0,0,95,0,,,,,,,,,0,,95,0,0
451255,0,,,0,0,0,45,0,,,,,,,,,0,,45,0,0
451264,0,,,74,0,74,0,0,,,,,,,,,0,,0,0,74
451282,0,,,102,0,102,22,0,,,,,,,,,0,,21,0,99
451291,0,,,16,0,16,0,0,,,,,,,,,0,,0,0,16
451307,0,,,33,0,33,4,0,,,,,,,,,0,,4,0,33
451316,0,,,12,11,1,38,0,,,,,,,,,0,,38,11,1
451334,0,,,51,0,51,131,0,,,,,,,,,0,,131,0,51
451343,0,,,6,0,6,22,0,,,,,,,,,0,,22,0,6
451352,0,,,224,21,203,41,0,,,,,,,,,0,,41,21,201
451370,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
451398,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
451404,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0
451413,0,,,0,0,0,87,85,,,,,,,,,0,,171,0,0
451459,0,,,124,91,33,28,0,,,,,,,,,0,,28,91,33
451468,0,,,145,0,145,134,0,,,,,,,,,0,,134,0,145
451477,56,,,2531,0,2531,0,0,,,,,,,,,56,,0,0,2398
451495,0,,,0,0,0,141,0,,,,,,,,,0,,141,0,0
451501,0,,,0,0,0,274,0,,,,,,,,,0,,274,0,0
451510,0,0,0,0,0,0,0,0,0,0,0,177,0,177,0,0,0,0,0,0,0
451529,0,,,12,0,12,20,0,,,,,,,,,0,,20,0,12
451547,0,,,0,0,0,12,0,,,,,,,,,0,,12,0,0
451556,549,78,0,0,0,0,30,0,0,0,0,0,0,0,0,78,533,0,30,0,0
451565,0,,,57,0,57,88,0,,,,,,,,,0,,88,0,57
451574,0,,,34,0,34,85,0,,,,,,,,,0,,85,0,34
451583,0,,,352,225,127,338,0,,,,,,,,,0,,338,218,127
451626,0,,,20,0,20,46,0,,,,,,,,,0,,46,0,20
451714,0,,,96,0,96,149,0,,,,,,,,,0,,149,0,96
451741,17,6,0,0,0,0,52,0,0,0,0,0,0,0,0,6,17,0,52,0,0
451750,237,66,0,0,0,0,54,0,0,0,0,0,0,0,0,66,237,0,54,0,0
451820,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
451857,12,,,49,0,49,22,0,,,,,,,,,12,,22,0,49
451866,39,13,0,140,0,140,14,0,0,0,0,0,0,0,0,13,39,0,14,0,140
451918,0,,,76,0,76,36,0,,,,,,,,,0,,36,0,76
451927,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0
452009,0,,,0,0,0,0,36,,,,,,,,,0,,36,0,0
452072,0,,,0,0,0,32,0,,,,,,,,,0,,32,0,0
452081,201,,,0,0,0,374,0,,,,,,,,,201,,374,0,0
452106,0,,,0,0,0,0,17,,,,,,,,,0,,17,0,0
452124,91,,,0,0,0,102,0,,,,,,,,,91,,102,0,0
452373,43,,,0,0,0,69,0,,,,,,,,,43,,69,0,0
452771,0,,,29,29,0,0,0,,,,,,,,,0,,0,29,0
452780,0,,,29,29,0,0,0,,,,,,,,,0,,0,29,0
452887,0,,,0,0,0,91,0,,,,,,,,,0,,91,0,0
452948,169,27,0,0,0,0,0,0,0,0,0,0,0,0,0,27,169,0,0,0,0
453163,127,376,192,0,0,0,0,0,16,0,0,0,0,0,192,376,127,9,0,0,0
453215,35,84,20,0,0,0,0,0,2,0,0,0,0,0,20,84,35,1,0,0,0
453297,0,,,6,0,6,5,0,,,,,,,,,0,,5,0,6
453756,0,,,36,0,36,150,0,,,,,,,,,0,,129,0,16
453792,31,,,0,0,0,51,0,,,,,,,,,31,,51,0,0
454184,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0
454227,0,7448,3765,0,0,0,0,0,11,106,0,563,0,563,3763,7445,0,117,0,0,0
454236,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0
454245,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0
454458,6,,,0,0,0,2,0,,,,,,,,,6,,2,0,0
454537,0,,,12,0,12,0,31,,,,,,,,,0,,31,0,12
454546,0,,,86,0,86,22,0,,,,,,,,,0,,22,0,86
454555,0,,,145,0,145,41,0,,,,,,,,,0,,41,0,145
454582,0,70,21,0,0,0,0,0,0,0,0,0,0,0,21,70,0,0,0,0,0
454607,0,,,0,0,0,224,0,,,,,,,,,0,,224,0,0
454616,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,0,0,0,0
454652,0,,,2,0,2,68,0,,,,,,,,,0,,68,0,2
454689,0,1,26,0,0,0,0,0,0,0,14,30,21,65,26,1,0,0,0,0,0
454698,0,,,239,0,239,0,0,,,,,,,,,0,,0,0,239
454722,0,,,17,1,16,12,0,,,,,,,,,0,,12,1,16
454759,0,,,0,0,0,13,0,,,,,,,,,0,,13,0,0
454768,0,,,82,0,82,69,0,,,,,,,,,0,,69,0,82
454777,0,,,97,0,97,38,0,,,,,,,,,0,,38,0,97
454786,129,42,0,0,0,0,0,0,0,0,0,0,0,0,0,42,129,0,0,0,0
454795,0,,,65,0,65,48,0,,,,,,,,,0,,48,0,65
454801,0,,,0,0,0,81,0,,,,,,,,,0,,81,0,0
454810,770,,,76,0,76,2792,0,,,,,,,,,513,,2792,0,74
454829,3,1636,482,0,0,0,0,0,0,0,87,0,0,87,482,1636,3,0,0,0,0
454838,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
454856,20,435,12,0,0,0,0,0,0,0,0,0,0,0,12,435,20,0,0,0,0
454865,146,,,1,0,1,91,0,,,,,,,,,146,,91,0,1
454874,0,,,0,0,0,37,0,,,,,,,,,0,,37,0,0
454917,0,,,405,312,93,178,0,,,,,,,,,0,,178,312,93
454926,0,,,8,0,8,79,0,,,,,,,,,0,,79,0,8
454935,0,,,0,0,0,0,46,,,,,,,,,0,,46,0,0
454944,0,,,60,0,60,110,0,,,,,,,,,0,,110,0,60
454953,0,,,28,0,28,1,0,,,,,,,,,0,,1,0,28
454962,0,,,31,0,31,2,0,,,,,,,,,0,,2,0,31
454971,0,,,71,0,71,56,0,,,,,,,,,0,,56,0,71
454980,0,,,52,0,52,30,0,,,,,,,,,0,,30,0,52
454999,0,,,52,0,52,18,0,,,,,,,,,0,,18,0,52
455008,0,,,76,0,76,41,0,,,,,,,,,0,,41,0,76
455026,0,,,11,3,8,6,0,,,,,,,,,0,,6,3,8
455062,0,,,38,0,38,14,0,,,,,,,,,0,,14,0,38
455071,0,,,69,0,69,0,0,,,,,,,,,0,,0,0,69
455080,0,,,123,0,123,93,0,,,,,,,,,0,,93,0,123
455099,0,0,18,0,0,0,0,0,3,0,0,0,0,0,18,0,0,3,0,0,0
455105,0,,,39,0,39,19,0,,,,,,,,,0,,19,0,39
455114,1040,,,228,0,228,1327,0,,,,,,,,,1012,,1260,0,206
455141,0,,,97,0,97,76,0,,,,,,,,,0,,76,0,97
455178,0,0,23,0,0,0,0,0,0,0,0,17,0,17,23,0,0,0,0,0,0
455187,0,,,405,0,405,181,0,,,,,,,,,0,,181,0,405
455196,646,,,0,0,0,256,0,,,,,,,,,646,,256,0,0
455202,0,,,232,162,70,41,78,,,,,,,,,0,,119,162,70
455211,0,,,251,0,251,91,0,,,,,,,,,0,,91,0,251
455220,0,,,31,0,31,26,0,,,,,,,,,0,,26,0,27
455257,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0
455275,0,,,113,0,113,79,0,,,,,,,,,0,,79,0,113
455284,0,,,0,0,0,134,0,,,,,,,,,0,,134,0,0
455327,0,,,34,0,34,0,0,,,,,,,,,0,,0,0,34
455336,78,,,0,0,0,15,0,,,,,,,,,78,,15,0,0
455354,0,,,170,0,170,92,0,,,,,,,,,0,,92,0,170
455381,0,,,171,0,171,36,0,,,,,,,,,0,,36,0,171
455406,0,0,40,0,0,0,0,0,0,0,0,137,0,137,40,0,0,0,0,0,0
455433,0,0,42,0,0,0,0,0,0,0,1,42,0,43,42,0,0,0,0,0,0
455460,0,,,0,0,0,94,0,,,,,,,,,0,,94,0,0
455479,77,,,11,0,11,125,0,,,,,,,,,77,,125,0,11
455488,0,,,0,0,0,123,0,,,,,,,,,0,,123,0,0
455512,606,,,205,0,205,503,0,,,,,,,,,473,,491,0,182
455628,27,,,0,0,0,197,0,,,,,,,,,27,,197,0,0
455664,0,31,471,0,0,0,0,0,79,58,111,58,0,169,471,31,0,137,0,0,0
455707,0,,,0,0,0,12,22,,,,,,,,,0,,34,0,0
455725,0,,,469,0,469,135,0,,,,,,,,,0,,135,0,469
455734,0,,,115,86,29,63,0,,,,,,,,,0,,63,86,29
455761,0,,,249,0,249,85,0,,,,,,,,,0,,85,0,249
455770,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
455798,0,,,48,0,48,27,0,,,,,,,,,0,,27,0,48
455804,0,0,31,0,0,0,0,0,3,0,0,0,4,4,31,0,0,3,0,0,0
455813,0,0,6,0,0,0,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0
455831,0,,,196,159,37,50,0,,,,,,,,,0,,50,159,37
455859,0,,,152,0,152,83,0,,,,,,,,,0,,83,0,152
455868,27,,,0,0,0,177,0,,,,,,,,,27,,177,0,0
455877,0,,,55,0,55,44,0,,,,,,,,,0,,44,0,55
455886,0,,,65,0,65,23,0,,,,,,,,,0,,23,0,65
455895,0,,,218,0,218,47,0,,,,,,,,,0,,47,0,218
455901,0,,,0,0,0,72,0,,,,,,,,,0,,72,0,0
455910,0,,,53,0,53,0,0,,,,,,,,,0,,0,0,53
455929,0,,,0,0,0,50,0,,,,,,,,,0,,50,0,0
455965,0,,,0,0,0,84,0,,,,,,,,,0,,84,0,0
455974,0,,,120,0,120,0,0,,,,,,,,,0,,0,0,120
455983,48,,,56,0,56,12,0,,,,,,,,,48,,12,0,56
455992,0,0,160,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0
456001,0,,,5,0,5,61,0,,,,,,,,,0,,61,0,5
456029,0,,,2,0,2,81,0,,,,,,,,,0,,81,0,2
456038,40,,,232,159,73,150,0,,,,,,,,,40,,150,159,73
456065,0,,,0,0,0,84,0,,,,,,,,,0,,84,0,0
456074,0,,,0,0,0,87,0,,,,,,,,,0,,87,0,0
456135,0,,,0,0,0,29,0,,,,,,,,,0,,29,0,0
456153,32,,,0,0,0,1,0,,,,,,,,,32,,1,0,0
456205,17,,,85,85,0,45,18,,,,,,,,,17,,63,85,0
456214,0,,,107,0,107,230,0,,,,,,,,,0,,230,0,107
456287,0,,,62,0,62,0,31,,,,,,,,,0,,31,0,62
456454,91,,,0,0,0,76,0,,,,,,,,,91,,76,0,0
456481,0,10,23,0,0,0,0,0,0,0,0,0,0,0,23,10,0,0,0,0,0
456490,0,20,5,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0
456506,0,,,0,0,0,64,0,,,,,,,,,0,,64,0,0
456515,0,,,0,0,0,28,0,,,,,,,,,0,,28,0,0
456542,0,0,110,0,0,0,0,0,0,0,0,114,0,114,110,0,0,0,0,0,0
456551,0,,,32,0,32,2,25,,,,,,,,,0,,27,0,32
456579,66,,,137,137,0,3,0,,,,,,,,,66,,3,137,0
456588,0,,,33,0,33,13,0,,,,,,,,,0,,13,0,33
456597,0,,,161,0,161,44,0,,,,,,,,,0,,44,0,161
456621,4,17,5,0,0,0,0,0,3,0,0,0,0,0,5,17,4,1,0,0,0
456825,0,,,2,0,2,51,0,,,,,,,,,0,,51,0,2
456852,33,,,0,0,0,162,0,,,,,,,,,33,,162,0,0
456922,0,,,60,49,11,168,0,,,,,,,,,0,,168,49,11
456931,0,,,0,0,0,223,0,,,,,,,,,0,,223,0,0
456959,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0
456968,0,,,102,0,102,209,42,,,,,,,,,0,,251,0,102
456977,4,,,44,0,44,0,0,,,,,,,,,4,,0,0,44
457031,0,,,0,0,0,33,0,,,,,,,,,0,,33,0,0
457077,0,,,134,0,134,65,0,,,,,,,,,0,,65,0,134
457086,0,3,2,0,0,0,71,0,0,0,0,0,0,0,2,3,0,0,71,0,0
457101,81,,,0,0,0,105,0,,,,,,,,,81,,105,0,0
457110,126,,,0,0,0,63,0,,,,,,,,,126,,63,0,0
457129,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0
457192,0,,,3,0,3,17,0,,,,,,,,,0,,17,0,3
457208,0,,,44,0,44,93,0,,,,,,,,,0,,93,0,44
457226,0,5,0,1,0,1,4,0,0,0,0,0,0,0,0,5,0,0,4,0,1
457253,0,,,116,0,116,26,0,,,,,,,,,0,,26,0,116
457271,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
457299,0,30,5,11,11,0,34,86,0,0,0,0,0,0,5,30,0,0,120,11,0
457314,0,,,0,0,0,33,0,,,,,,,,,0,,33,0,0
457323,0,,,52,0,52,186,0,,,,,,,,,0,,186,0,52
457332,0,,,0,0,0,29,0,,,,,,,,,0,,29,0,0
457341,0,,,9,0,9,81,0,,,,,,,,,0,,81,0,9
457350,0,,,0,0,0,0,13,,,,,,,,,0,,13,0,0
457378,0,,,47,26,21,71,0,,,,,,,,,0,,71,26,21
457387,0,,,17,0,17,73,18,,,,,,,,,0,,91,0,17
457396,0,,,52,5,47,44,0,,,,,,,,,0,,44,5,47
457402,3,3,2,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0
457411,0,,,0,0,0,0,114,,,,,,,,,0,,114,0,0
457420,0,,,79,0,79,89,0,,,,,,,,,0,,88,0,79
457439,0,,,4,0,4,47,0,,,,,,,,,0,,47,0,4
457448,0,,,0,0,0,60,0,,,,,,,,,0,,60,0,0
457466,0,,,0,0,0,25,0,,,,,,,,,0,,25,0,0
457475,0,,,1,0,1,57,0,,,,,,,,,0,,57,0,1
457484,11,15,9,9,9,0,0,0,0,0,0,0,0,0,9,15,11,0,0,9,0
457493,0,,,1,0,1,35,0,,,,,,,,,0,,35,0,1
457527,51,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,51,0,31,0,0
457536,169,,,122,4,118,18,0,,,,,,,,,169,,18,4,118
457545,0,,,0,0,0,65,0,,,,,,,,,0,,65,0,0
457554,0,,,2,0,2,13,0,,,,,,,,,0,,13,0,2
457563,0,,,106,0,106,86,0,,,,,,,,,0,,86,0,106
457572,0,,,49,0,49,43,0,,,,,,,,,0,,43,0,49
457581,0,,,7,0,7,163,0,,,,,,,,,0,,163,0,7
457606,0,,,78,0,78,12,0,,,,,,,,,0,,12,0,62
457615,0,,,0,0,0,19,0,,,,,,,,,0,,19,0,0
457624,0,,,0,0,0,22,0,,,,,,,,,0,,22,0,0
457633,0,,,209,0,209,45,0,,,,,,,,,0,,45,0,209
457642,0,,,67,0,67,18,0,,,,,,,,,0,,18,0,67
457679,0,,,6,0,6,7,4,,,,,,,,,0,,11,0,6
457697,5,18,6,0,0,0,0,0,5,0,0,0,0,0,6,18,5,5,0,0,0
457749,0,,,60,7,53,43,0,,,,,,,,,0,,43,7,52
457767,0,,,90,0,90,25,0,,,,,,,,,0,,25,0,90
457776,0,,,64,0,64,26,0,,,,,,,,,0,,26,0,64
457785,0,,,112,0,112,35,0,,,,,,,,,0,,35,0,112
457794,0,,,77,0,77,0,0,,,,,,,,,0,,0,0,77
457800,0,,,0,0,0,41,159,,,,,,,,,0,,200,0,0
457819,0,,,691,0,691,0,0,,,,,,,,,0,,0,0,646
457837,0,,,101,35,66,65,0,,,,,,,,,0,,65,35,66
457855,0,,,0,0,0,25,0,,,,,,,,,0,,25,0,0
457873,0,,,97,97,0,14,0,,,,,,,,,0,,14,97,0
457916,0,,,80,0,80,0,21,,,,,,,,,0,,21,0,80
457925,0,,,0,0,0,0,6,,,,,,,,,0,,6,0,0
457943,0,,,15,12,3,32,0,,,,,,,,,0,,32,12,3
457952,0,,,151,0,151,74,0,,,,,,,,,0,,74,0,151
457989,0,,,0,0,0,15,0,,,,,,,,,0,,15,0,0
457998,0,,,18,0,18,15,0,,,,,,,,,0,,15,0,18
458007,0,,,17,0,17,18,0,,,,,,,,,0,,18,0,16
458034,13,,,0,0,0,0,10,,,,,,,,,8,,4,0,0
458043,0,,,81,0,81,17,0,,,,,,,,,0,,17,0,80
458061,0,,,20,0,20,33,0,,,,,,,,,0,,33,0,20
458070,0,,,179,0,179,78,0,,,,,,,,,0,,78,0,179
458098,0,,,56,0,56,39,0,,,,,,,,,0,,39,0,56
458104,0,,,77,0,77,77,0,,,,,,,,,0,,76,0,77
458113,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,1,0,0
458122,0,,,29,0,29,0,0,,,,,,,,,0,,0,0,29
458131,0,,,43,0,43,24,0,,,,,,,,,0,,24,0,43
458140,0,,,33,0,33,0,0,,,,,,,,,0,,0,0,33
458168,0,,,35,0,35,0,25,,,,,,,,,0,,25,0,34
458210,0,1019,483,0,0,0,0,0,0,38,0,23,0,23,483,1019,0,38,0,0,0
458229,0,842,0,0,0,0,0,0,0,0,0,0,0,0,0,842,0,0,0,0,0
458274,0,,,1,0,1,73,0,,,,,,,,,0,,73,0,1
458405,11,,,183,183,0,54,0,,,,,,,,,11,,52,183,0
458423,0,,,71,0,71,0,0,,,,,,,,,0,,0,0,71
458441,48,,,0,0,0,91,0,,,,,,,,,48,,90,0,0
458496,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,16,0,0,3,0,0
458681,48,,,0,0,0,64,0,,,,,,,,,48,,64,0,0
458803,0,,,52,0,52,42,0,,,,,,,,,0,,42,0,52
458812,0,,,38,0,38,20,0,,,,,,,,,0,,20,0,38
458821,0,,,1,0,1,20,0,,,,,,,,,0,,20,0,1
458830,0,,,4,0,4,91,0,,,,,,,,,0,,91,0,4
458858,0,,,12,0,12,47,0,,,,,,,,,0,,47,0,12
458867,0,,,1,0,1,43,0,,,,,,,,,0,,43,0,1
458885,8,14,19,0,0,0,0,0,6,0,0,0,0,0,19,14,8,5,0,0,0
458919,226,555,274,0,0,0,0,0,53,0,0,0,0,0,273,555,226,32,0,0,0
458955,13,26,11,0,0,0,0,0,2,0,0,0,0,0,11,26,13,2,0,0,0
458964,89,223,81,0,0,0,0,0,11,0,0,0,0,0,81,223,89,6,0,0,0
458973,77,215,75,0,0,0,0,0,24,0,0,0,0,0,75,215,77,17,0,0,0
458982,13,48,0,0,0,0,1,0,0,0,0,0,0,0,0,48,13,0,1,0,0
459019,0,,,0,0,0,26,0,,,,,,,,,0,,26,0,0
459046,0,,,0,0,0,11,0,,,,,,,,,0,,11,0,0
459055,0,,,0,0,0,37,0,,,,,,,,,0,,37,0,0
459064,0,,,0,0,0,30,0,,,,,,,,,0,,30,0,0
459116,0,,,2,0,2,51,0,,,,,,,,,0,,51,0,2
459170,0,,,226,0,226,93,0,,,,,,,,,0,,93,0,226
459189,0,,,114,0,114,8,0,,,,,,,,,0,,8,0,114
459198,0,,,0,0,0,116,0,,,,,,,,,0,,116,0,0
459204,333,184,0,661,0,661,936,0,0,0,0,0,0,0,0,184,333,0,936,0,661
459213,548,79,0,0,0,0,796,0,0,0,0,0,0,0,0,79,548,0,796,0,0
459231,0,,,63,0,63,92,0,,,,,,,,,0,,92,0,63
459259,21,63,56,0,0,0,0,0,0,0,0,0,0,0,56,63,21,0,0,0,0
459268,23,59,31,0,0,0,0,0,0,1,0,0,0,0,31,59,23,1,0,0,0
459277,0,,,156,0,156,153,0,,,,,,,,,0,,153,0,156
459286,0,,,101,0,101,56,0,,,,,,,,,0,,56,0,101
459295,0,,,54,0,54,13,0,,,,,,,,,0,,13,0,54
459301,0,,,8,8,0,59,0,,,,,,,,,0,,59,8,0
459310,36,,,0,0,0,0,0,,,,,,,,,36,,0,0,0
459329,0,,,35,11,24,85,39,,,,,,,,,0,,124,11,24
459347,0,,,51,51,0,41,0,,,,,,,,,0,,41,51,0
459374,0,,,148,0,148,0,0,,,,,,,,,0,,0,0,148
459392,0,,,66,0,66,61,0,,,,,,,,,0,,61,0,66
459408,0,,,0,0,0,40,0,,,,,,,,,0,,40,0,0
459417,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0
459426,0,,,48,17,31,98,0,,,,,,,,,0,,98,17,31
459499,0,,,29,0,29,0,0,,,,,,,,,0,,0,0,29
459514,0,,,0,0,0,74,0,,,,,,,,,0,,74,0,0
459523,0,,,7,0,7,17,0,,,,,,,,,0,,17,0,7
459532,0,,,28,0,28,19,0,,,,,,,,,0,,19,0,28
