UNITID,EFFYDLEV,EFYDETOT,EFYDEEXC,EFYDESOM,EFYDENON
106412,12,200,27,158,15
106458,12,8289,7184,453,652
106467,12,1012,855,131,26
106485,12,545,363,142,40
106704,12,2221,1104,739,378
107044,12,1319,508,292,519
107071,12,715,527,158,30
107080,12,14,,,14
107141,12,754,393,316,45
107512,12,81,0,81,0
107877,12,32,32,0,0
107983,12,1446,1228,174,44
108092,12,67,67,0,0
108232,12,3671,2289,789,593
108269,12,121,0,121,0
108861,12,54,47,0,7
108870,12,383,0,383,0
109086,12,23,,,23
109651,12,328,328,0,0
109785,12,5396,5396,0,0
110060,12,142,110,31,1
110097,12,2478,1868,506,104
110316,12,1879,1879,0,0
110361,12,4411,1222,1456,1733
110370,12,396,284,109,3
110398,12,1034,0,227,807
110404,12,1406,852,327,227
110413,12,1570,658,813,99
110422,12,1182,588,563,31
110468,12,3898,3898,0,0
110486,12,2052,1958,85,9
110495,12,1508,1161,340,7
110510,12,2863,2801,62,0
110529,12,2465,2373,92,0
110538,12,1236,860,376,0
110547,12,3116,2318,791,7
110556,12,3129,2271,855,3
110565,12,5768,5424,317,27
110574,12,3642,3456,185,1
110583,12,6709,5016,1595,98
110592,12,4438,3719,678,41
110608,12,6507,4375,2028,104
110617,12,3557,1665,1563,329
110635,12,12524,6100,5654,770
110644,12,8347,1257,6680,410
110653,12,7107,4306,2510,291
110662,12,13528,3805,7306,2417
110671,12,3981,1247,2388,346
110680,12,8114,1361,6550,203
110699,12,3313,106,2532,675
110705,12,3073,2758,310,5
110714,12,2088,296,1262,530
110778,12,2009,1764,235,10
111045,12,40,,,40
111081,12,438,,,438
111188,12,50,50,0,0
111391,12,854,854,0,0
111948,12,2570,32,1503,1035
111966,12,969,0,969,0
112075,12,3485,3485,0,0
112084,12,80,80,0,0
112127,12,86,86,0,0
112251,12,2168,824,696,648
112260,12,2,2,0,0
112394,12,13,13,0,0
112525,12,4221,28,271,3922
113537,12,5,,,5
113582,12,10,,,10
113698,12,497,212,211,74
113704,12,76,14,50,12
114114,12,303,,,303
114123,12,95,,,95
114354,12,49,3,45,1
114549,12,1416,274,1098,44
114585,12,488,260,228,0
114734,12,66,,,66
114813,12,1449,1449,0,0
114840,12,3433,2306,669,458
115083,12,2474,345,992,1137
115214,12,235,6,44,185
115728,12,400,305,95,0
115746,12,980,,,980
115755,12,675,364,309,2
115773,12,247,247,0,0
116226,12,6,,,6
116846,12,65,65,0,0
117104,12,149,149,0,0
117140,12,3534,3534,0,0
117168,12,39,39,0,0
117520,12,733,0,733,0
117557,12,374,,,374
117575,12,168,76,69,23
117627,12,594,1,0,593
117636,12,3568,263,933,2372
117672,12,1029,191,818,20
117751,12,1151,122,0,1029
117946,12,3389,3267,120,2
118541,12,78,70,0,8
118888,12,394,38,356,0
119058,12,765,765,0,0
119173,12,892,270,491,131
119605,12,15659,2798,3395,9466
119678,12,4007,1999,0,2008
119775,12,125,125,0,0
120166,12,47,,,47
120184,12,459,24,189,246
120403,12,84,0,44,40
120537,12,637,378,0,259
120698,12,1232,304,92,836
120768,12,967,471,348,148
120795,12,126,126,0,0
120838,12,29,,,29
120865,12,30,24,2,4
120883,12,2965,23,0,2942
121150,12,8381,8193,94,94
121309,12,1908,210,1076,622
121628,12,125,0,32,93
121691,12,2044,1159,741,144
122117,12,183,,,183
122296,12,1526,449,0,1077
122409,12,5426,2795,2311,320
122436,12,3991,1100,0,2891
122454,12,35,24,0,11
122506,12,170,,,170
122597,12,3893,3064,813,16
122612,12,5043,4222,813,8
122649,12,183,183,0,0
122728,12,693,119,15,559
122755,12,10119,9488,618,13
122931,12,3558,527,0,3031
123095,12,938,250,688,0
123165,12,55,,,55
123280,12,18,13,5,0
123448,12,562,381,157,24
123457,12,284,20,215,49
123554,12,1366,,,1366
123572,12,897,545,351,1
123633,12,348,348,0,0
123651,12,427,12,301,114
123916,12,127,127,0,0
123943,12,759,13,746,0
123952,12,354,,,354
123961,12,30328,21409,6878,2041
123970,12,905,905,0,0
124283,12,333,333,0,0
124487,12,60,14,41,5
