UNITID,EFFYDLEV,EFYDETOT,EFYDEEXC,EFYDESOM,EFYDENON
135735,2,3319,,,3319
136109,2,211,,,211
136145,2,1735,784,537,414
136172,2,16742,3442,9755,3545
136215,2,6999,447,3050,3502
136233,2,6418,2397,2644,1377
136303,2,356,,,356
136330,2,3287,239,1056,1992
136358,2,35435,18249,12127,5059
136400,2,11963,5458,4688,1817
136473,2,11534,4007,4403,3124
136491,2,1062,280,10,772
136516,2,12672,5829,4761,2082
136659,2,550,,,550
136765,2,637,,,637
136774,2,1693,1,1692,0
136826,2,1122,,,1122
136950,2,2634,,,2634
137023,2,761,,,761
137032,2,10620,7534,2282,804
137078,2,33314,17371,10131,5812
137087,2,1156,387,0,769
137096,2,17038,4337,7390,5311
137120,2,1992,,,1992
137209,2,21370,9684,7403,4283
137245,2,2570,22,0,2548
137272,2,39,0,0,39
137281,2,8311,3271,2837,2203
137315,2,3651,1196,1418,1037
137351,2,44717,8106,31281,5330
137476,2,4285,453,1359,2473
137546,2,2986,29,1642,1315
137564,2,9488,2236,2555,4697
137591,2,437,,,437
137713,2,288,,,288
137759,2,15996,8302,6061,1633
137777,2,31,,,31
137801,2,776,,,776
137847,2,10653,31,5307,5315
137856,2,259,,,259
137865,2,422,,,422
137953,2,467,184,225,58
137962,2,230,84,92,54
138187,2,58953,33930,19362,5661
138275,2,848,195,506,147
138284,2,429,,,429
138293,2,1009,54,755,200
138309,2,14018,9126,4307,585
138354,2,11472,4106,6753,613
138372,2,2116,0,0,2116
138479,2,1364,13,0,1351
138488,2,2938,0,25,2913
138497,2,576,,,576
138558,2,4506,643,2325,1538
138600,2,1162,8,158,996
138655,2,897,0,897,0
138664,2,94,0,94,0
138682,2,3764,2498,620,646
138716,2,6985,1899,3972,1114
138761,2,312,68,201,43
138813,2,989,,,989
138822,2,1015,,,1015
138840,2,5280,2789,1411,1080
138868,2,2035,574,169,1292
138901,2,2466,1186,957,323
138938,2,614,,,614
138947,2,3593,95,2702,796
138956,2,5404,1740,1113,2551
139144,2,2248,11,561,1676
139153,2,216,92,124,0
139199,2,1886,945,573,368
139205,2,1013,89,613,311
139250,2,3970,955,2133,882
139278,2,9047,3492,2330,3225
139311,2,7301,2512,4247,542
139357,2,4312,1441,1600,1271
139366,2,7528,1426,4705,1397
139384,2,8484,4292,1679,2513
139393,2,950,,,950
139463,2,5271,585,2483,2203
139506,2,142,,,142
139579,2,401,131,167,103
139621,2,2457,967,1187,303
139630,2,990,36,406,548
139658,2,7818,508,5650,1660
139700,2,6759,3178,1664,1917
139719,2,2772,342,1897,533
139746,2,83,,,83
139755,2,18889,897,11290,6702
139764,2,2882,1065,1230,587
139861,2,6200,266,3355,2579
139931,2,26860,3255,19692,3913
139940,2,33631,4678,25181,3772
139959,2,32953,616,14829,17508
139968,2,3680,954,2167,559
139986,2,7495,4186,1577,1732
139995,2,710,400,200,110
140003,2,321,,,321
140012,2,11022,3728,3135,4159
140234,2,623,26,424,173
140243,2,6979,1403,1823,3753
140252,2,1196,147,1030,19
140331,2,12892,3999,3787,5106
140340,2,1033,696,284,53
140447,2,5690,1400,1601,2689
140553,2,2924,392,0,2532
140571,2,104,57,47,0
140678,2,3585,1035,993,1557
140696,2,2177,42,590,1545
140720,2,302,6,80,216
140818,2,1440,109,743,588
140827,2,112,,,112
140872,2,1192,125,603,464
140942,2,5445,1873,1450,2122
140951,2,14291,1057,6640,6594
140960,2,3477,621,2140,716
140988,2,1568,434,554,580
141006,2,2479,677,693,1109
141015,2,144,0,0,144
141060,2,2663,209,1019,1435
141167,2,913,308,605,0
141185,2,2171,1360,303,508
141237,2,2881,1292,411,1178
141255,2,5573,1595,1056,2922
141264,2,10202,2339,5509,2354
141325,2,769,220,320,229
141334,2,11071,2936,6807,1328
141361,2,1616,356,147,1113
141486,2,1755,403,918,434
141565,2,3239,1379,1711,149
141574,2,16113,3840,11804,469
141608,2,122,,,122
141644,2,5098,768,1400,2930
141680,2,4598,3238,1079,281
141796,2,9278,6910,1789,579
141802,2,1718,998,407,313
141811,2,9733,7552,1846,335
141839,2,3592,2338,902,352
141981,2,4055,3012,996,47
141990,2,3755,2603,602,550
142054,2,737,49,349,339
142090,2,94,0,1,93
142115,2,26501,6116,10842,9543
142179,2,3225,583,1011,1631
142276,2,11962,1895,5026,5041
142285,2,9608,815,3466,5327
142294,2,1146,,,1146
142328,2,4423,1171,1657,1595
142407,2,154,,,154
142443,2,5720,1557,2894,1269
142461,2,7774,168,493,7113
142489,2,82,,,82
142522,2,58610,31375,22047,5188
142559,2,14386,2234,3328,8824
142887,2,147,0,105,42
142957,2,10,10,0,0
143048,2,3031,217,2478,336
143084,2,2409,0,0,2409
143118,2,4517,581,480,3456
143215,2,14474,2265,3532,8677
143279,2,5789,1306,1834,2649
143288,2,467,69,30,368
143297,2,238,25,110,103
143358,2,4449,49,2593,1807
143376,2,331,,,331
143464,2,163,0,40,123
143473,2,58,,,58
143482,2,36,,,36
143491,2,47,,,47
143552,2,70,,,70
143613,2,2275,812,927,536
143978,2,37,0,35,2
144005,2,1860,327,857,676
144050,2,8942,1363,611,6968
144157,2,2904,1110,564,1230
144166,2,9601,5137,2272,2192
144175,2,3075,1139,531,1405
144184,2,7908,2584,912,4412
144193,2,7526,2005,1100,4421
144209,2,8248,5165,2070,1013
144218,2,11449,4656,1911,4882
144281,2,6904,0,0,6904
144351,2,1574,242,1329,3
144564,2,3196,504,914,1778
144573,2,214,,,214
144740,2,15963,2628,11593,1742
144795,2,587,,,587
144865,2,35659,13582,9885,12192
144883,2,609,,,609
144892,2,8239,1080,2080,5079
144944,2,12559,5601,4500,2458
144962,2,3187,169,2099,919
144971,2,540,,,540
145099,2,413,0,362,51
145239,2,531,,,531
145309,2,63,,,63
145336,2,3221,511,1314,1396
145354,2,61,,,61
145372,2,1090,219,544,327
145406,2,810,,,810
145424,2,100,,,100
145433,2,155,,,155
145497,2,214,12,96,106
145521,2,2754,291,769,1694
145600,2,24130,3142,19934,1054
145619,2,2631,375,2097,159
145637,2,36800,1799,33434,1567
145646,2,1685,0,161,1524
145682,2,10381,3730,3412,3239
145691,2,1195,141,77,977
145707,2,1442,172,485,785
145725,2,3233,251,1650,1332
145813,2,19077,617,12217,6243
145831,2,3757,619,1224,1914
146205,2,6406,701,1548,4157
146278,2,2489,787,1054,648
146296,2,20068,3367,7223,9478
146339,2,1013,84,768,161
146348,2,3654,315,1049,2290
146366,2,5512,851,1440,3221
146418,2,3500,821,1159,1520
146427,2,1182,,,1182
146454,2,67,0,0,67
146472,2,20056,9495,5642,4919
146481,2,1758,0,105,1653
146506,2,8533,919,1912,5702
146533,2,178,0,132,46
146603,2,5436,613,1622,3201
146612,2,4458,766,3026,666
146667,2,310,59,28,223
146685,2,8495,2376,2360,3759
146700,2,1639,,,1639
146719,2,13785,583,3637,9565
146755,2,169,10,70,89
146807,2,80,,,80
146816,2,447,383,39,25
147004,2,12879,2224,3460,7195
147013,2,1530,275,590,665
147129,2,589,163,393,33
147244,2,1973,52,1268,653
147341,2,781,,,781
147369,2,2134,599,74,1461
147378,2,17409,4685,5369,7355
147396,2,80,,,80
147411,2,5414,274,1438,3702
147536,2,4751,2575,1449,727
147590,2,71,10,55,6
147642,2,66,,,66
147660,2,2547,14,635,1898
147679,2,2025,34,1063,928
147703,2,12969,1810,9851,1308
147767,2,9927,53,532,9342
147776,2,5399,1704,3438,257
147800,2,13820,6454,3256,4110
147819,2,65,,,65
147828,2,2897,341,1541,1015
147916,2,8533,2566,2937,3030
148007,2,5482,1612,1774,2096
148016,2,361,1,162,198
148098,2,48,,,48
148131,2,1164,49,881,234
148256,2,3279,260,1228,1791
148292,2,3488,682,990,1816
148380,2,9175,2352,3142,3681
148405,2,1099,,,1099
148487,2,2952,271,1833,848
148496,2,2314,4,2019,291
148511,2,155,40,103,12
148575,2,319,3,0,316
148584,2,1814,336,1214,264
148593,2,93,3,0,90
148627,2,3381,121,2414,846
148654,2,2920,1191,1473,256
148672,2,2371,373,831,1167
148821,2,2741,292,653,1796
148876,2,993,0,0,993
148937,2,2464,303,678,1483
148991,2,1654,405,560,689
149028,2,220,0,15,205
149204,2,52,0,0,52
149222,2,9016,2228,4443,2345
149231,2,11257,1760,8478,1019
149310,2,298,,,298
149329,2,75,,,75
149365,2,7638,1849,1275,4514
149499,2,20,,,20
149505,2,1043,0,49,994
149514,2,592,45,220,327
149532,2,15218,3872,4081,7265
149550,2,247,,,247
149639,2,95,0,74,21
149727,2,13675,4133,4246,5296
149763,2,646,32,344,270
149772,2,6106,1175,4353,578
149781,2,2512,,,2512
149842,2,21370,7952,6294,7124
150066,2,1476,52,763,661
150136,2,15939,1293,6719,7927
150145,2,1309,236,459,614
150163,2,4644,0,2187,2457
150172,2,674,151,0,523
150251,2,219,219,,
150303,2,528,,,528
150400,2,1749,,,1749
150428,2,52,,,52
150455,2,677,,,677
150534,2,1908,62,820,1026
150604,2,923,,,923
150668,2,830,5,141,684
150677,2,1658,156,1022,480
150756,2,1025,0,0,1025
150765,2,207,,,207
150774,2,484,6,0,478
150853,2,303,,,303
150941,2,1285,61,56,1168
150987,2,155821,23517,32853,99451
151102,2,9782,1152,4206,4424
151111,2,21464,2122,14644,4698
151263,2,4357,231,1743,2383
151290,2,1605,0,275,1330
151306,2,8777,1075,3785,3917
151324,2,8603,2407,4147,2049
151333,2,5151,729,1767,2655
151342,2,6852,804,2855,3193
151351,2,46697,545,24095,22057
151360,2,5811,962,2301,2548
151379,2,5141,1321,2492,1328
151388,2,5082,2961,837,1284
151467,2,342,,,342
151564,2,60,,,60
151607,2,182,,,182
151661,2,1470,,,1470
151777,2,1043,0,875,168
151786,2,4144,2235,786,1123
151801,2,2504,6,1034,1464
151810,2,183,0,166,17
151962,2,484,376,19,89
152044,2,126,,,126
152080,2,9117,14,1047,8056
152099,2,775,69,143,563
152150,2,85,,,85
152275,2,235,,,235
152309,2,158,,,158
152318,2,2178,72,904,1202
152336,2,1845,112,1408,325
152381,2,893,349,345,199
152390,2,1463,9,251,1203
152497,2,173,3,150,20
152530,2,2167,285,823,1059
152567,2,4402,438,1792,2172
152600,2,2653,33,1805,815
152628,2,56,,,56
152637,2,18649,1298,2634,14717
152673,2,846,1,42,803
152798,2,435,35,351,49
152992,2,813,107,305,401
153001,2,1995,1180,210,605
153074,2,202,,,202
153083,2,201,,,201
153108,2,1319,0,220,1099
153126,2,827,24,566,237
153144,2,1431,0,39,1392
153162,2,1103,3,496,604
153214,2,33205,8989,8788,15428
153241,2,80,,,80
153250,2,1628,169,311,1148
153269,2,3024,56,1867,1101
153278,2,1743,0,229,1514
153296,2,887,205,540,142
153302,2,205,14,16,175
153311,2,11954,4362,2537,5055
153320,2,494,103,181,210
153366,2,1068,61,103,904
153375,2,1702,107,779,816
153384,2,1787,,,1787
153427,2,138,17,121,0
153445,2,6334,1426,2352,2556
153463,2,32,,,32
153472,2,4274,637,1677,1960
153524,2,7359,975,1821,4563
153533,2,2208,263,527,1418
153542,2,14,0,4,10
153597,2,150,,,150
153603,2,27291,955,21286,5050
153621,2,893,99,156,638
153630,2,8155,3027,2508,2620
153658,2,23390,1442,17339,4609
153737,2,17005,4900,7146,4959
153746,2,51,,,51
153764,2,98,,,98
153773,2,68,,,68
153782,2,26,,,26
153825,2,1424,8,284,1132
153834,2,1779,0,243,1536
153861,2,888,683,20,185
153922,2,2102,601,1000,501
153977,2,1242,293,802,147
154004,2,1290,74,0,1216
154013,2,1442,206,449,787
154022,2,48276,48276,,
154059,2,3210,721,1786,703
154095,2,8744,635,6015,2094
154101,2,1203,123,290,790
154110,2,5344,1330,2131,1883
154129,2,2613,1384,585,644
154174,2,78,20,40,18
154208,2,292,,,292
154235,2,2334,59,1266,1009
154262,2,252,72,91,89
154332,2,143,,,143
154350,2,1258,121,350,787
154378,2,3329,1092,1116,1121
154396,2,1950,820,690,440
154448,2,211,,,211
154457,2,87,,,87
154466,2,56,,,56
154493,2,5295,3505,1127,663
154518,2,3452,2776,0,676
154527,2,1580,23,646,911
154545,2,114,,,114
154572,2,7325,2304,2298,2723
154590,2,1436,308,191,937
154642,2,3345,1173,741,1431
154688,2,1892,268,233,1391
154697,2,10188,5339,912,3937
154712,2,2319,,,2319
154721,2,763,0,310,453
154749,2,507,11,0,496
154800,2,9657,3838,4389,1430
154855,2,677,337,179,161
154907,2,2258,528,361,1369
154925,2,1859,149,559,1151
154934,2,2234,1106,551,577
154952,2,3574,1545,1210,819
154998,2,2341,588,730,1023
155007,2,524,4,30,490
155025,2,3253,431,1398,1424
155052,2,2435,1075,504,856
155061,2,14098,10371,2724,1003
155070,2,198,30,36,132
155089,2,1919,210,520,1189
155098,2,2203,371,757,1075
155104,2,2749,859,1036,854
155140,2,827,178,625,24
155159,2,114,,,114
155177,2,368,18,82,268
155186,2,3812,1169,697,1946
155195,2,7544,3212,2119,2213
155201,2,1211,246,480,485
155210,2,24742,8090,7799,8853
155283,2,842,148,694,0
155292,2,6724,1512,1931,3281
155308,2,194,59,12,123
155317,2,20723,1557,13997,5169
155335,2,3339,36,571,2732
155353,2,131,,,131
155399,2,16914,1637,9817,5460
155414,2,799,20,308,471
155423,2,1584,71,11,1502
155450,2,1995,751,887,357
155487,2,1196,19,223,954
155496,2,239,38,0,201
155511,2,851,,,851
155520,2,1396,140,317,939
155566,2,2059,383,755,921
155593,2,1323,235,186,902
155618,2,760,37,163,560
155627,2,836,3,833,0
155636,2,402,362,39,1
155681,2,5113,201,3534,1378
155715,2,1661,776,362,523
155812,2,959,47,428,484
155830,2,1270,223,240,807
155858,2,2258,604,312,1342
155900,2,1606,977,14,615
155937,2,740,161,142,437
155973,2,694,47,170,477
156082,2,5559,904,1638,3017
156107,2,7478,1037,2200,4241
156125,2,13884,3185,5667,5032
156134,2,1681,,,1681
156189,2,639,,,639
156213,2,1565,327,363,875
156231,2,3357,1118,1136,1103
156286,2,2641,54,842,1745
156295,2,1531,4,6,1521
156310,2,277,,,277
156338,2,5992,1940,1814,2238
156356,2,831,251,290,290
156365,2,7914,879,2144,4891
156392,2,13257,6198,4111,2948
156408,2,1339,,,1339
156417,2,160,109,20,31
156426,2,283,,,283
156471,2,4953,2669,2284,0
156541,2,5941,3695,1884,362
156620,2,13546,3358,7461,2727
156648,2,7527,3022,2218,2287
156745,2,1303,21,481,801
156754,2,55,,,55
156790,2,4096,1616,726,1754
156842,2,305,,,305
156851,2,1812,591,487,734
156860,2,2741,1170,971,600
156921,2,16102,5582,3941,6579
156967,2,231,,,231
157021,2,330,256,74,0
157030,2,91,25,13,53
157058,2,2802,1167,1482,153
157076,2,882,125,301,456
157085,2,23249,1490,14084,7675
157100,2,707,12,0,695
157216,2,1926,392,1122,412
157289,2,18023,3227,10665,4131
157304,2,5027,1491,1036,2500
157331,2,4313,1571,1231,1511
157377,2,1336,429,745,162
157386,2,9218,929,4449,3840
157401,2,8590,1573,2688,4329
157438,2,5489,2030,1882,1577
157447,2,12687,3199,6955,2533
157483,2,6306,1786,1852,2668
157535,2,1579,50,741,788
157553,2,2801,1605,829,367
157614,2,159,,,159
157650,2,198,,,198
157669,2,145,,,145
157678,2,169,,,169
157711,2,6596,3127,1603,1866
157739,2,3550,1107,770,1673
157748,2,1195,63,138,994
157757,2,983,233,447,303
157793,2,3299,1985,946,368
157809,2,2087,191,1139,757
157818,2,998,0,107,891
157863,2,874,131,576,167
157951,2,17088,2995,9346,4747
158088,2,2707,187,671,1849
158246,2,223,,,223
158325,2,179,0,140,39
158431,2,8212,4369,1517,2326
158477,2,536,,,536
158538,2,58,,,58
158617,2,673,,,673
158662,2,17257,9564,3798,3895
158778,2,90,,,90
158787,2,80,,,80
158802,2,1255,52,845,358
158884,2,2835,868,1038,929
159009,2,4865,789,3616,460
159027,2,66,,,66
159197,2,858,,,858
159328,2,115,,,115
159373,2,1049,4,0,1045
159382,2,4612,1851,2080,681
159391,2,31458,1123,16877,13458
159407,2,3739,1385,1630,724
159416,2,3110,1148,1011,951
159513,2,307,,,307
159522,2,272,,,272
159531,2,39,,,39
159568,2,1061,118,591,352
159601,2,43,,,43
159647,2,11087,428,5190,5469
159656,2,3703,401,2188,1114
159717,2,6466,1080,4812,574
159939,2,7768,1007,5227,1534
159948,2,1134,58,354,722
159966,2,6213,1118,3500,1595
159993,2,7439,1519,2310,3610
160010,2,1356,,,1356
160038,2,11451,5956,4846,649
160065,2,1090,48,649,393
160074,2,1152,89,531,532
160117,2,353,,,353
160126,2,41,,,41
160199,2,67,,,67
160320,2,4292,,,4292
160409,2,116,0,3,113
160472,2,297,,,297
160481,2,2557,1195,902,460
160524,2,504,0,504,0
160579,2,4182,1096,2418,668
160597,2,152,0,20,132
160612,2,14666,673,8751,5242
160621,2,7439,1309,3565,2565
160630,2,2362,501,1179,682
160649,2,3849,1402,1069,1378
160658,2,14898,1998,7093,5807
160667,2,5524,752,886,3886
160755,2,9341,299,3268,5774
160904,2,2957,114,2319,524
160959,2,417,,,417
160977,2,1958,,,1958
160995,2,636,264,366,6
161004,2,1989,,,1989
161022,2,308,67,213,28
161077,2,3589,1436,941,1212
161086,2,2342,,,2342
161138,2,3041,1135,1050,856
161192,2,2807,1116,560,1131
161208,2,57,,,57
161217,2,5677,3759,993,925
161226,2,1788,217,1063,508
161235,2,2004,932,522,550
161253,2,11879,2467,7494,1918
161299,2,1044,0,337,707
161341,2,2225,1170,552,503
161457,2,6885,4503,343,2039
161484,2,935,270,385,280
161493,2,242,,,242
161509,2,427,0,134,293
161518,2,1394,557,28,809
161527,2,352,,,352
161545,2,7602,3783,1782,2037
161554,2,7445,1787,3923,1735
161563,2,1373,4,629,740
161572,2,4205,4030,175,0
161581,2,697,319,102,276
161688,2,3072,925,695,1452
161767,2,15280,8844,4370,2066
161800,2,141,,,141
161855,2,45,,,45
161864,2,5213,2889,2037,287
161873,2,1878,1084,750,44
162007,2,5868,871,3965,1032
162061,2,373,116,252,5
162104,2,2433,902,1089,442
162122,2,8038,3213,3835,990
162168,2,2364,1248,576,540
162210,2,798,56,96,646
162283,2,2006,203,969,834
162335,2,75,,,75
162371,2,1033,,,1033
162557,2,6913,2111,1680,3122
162584,2,4016,985,2095,936
162609,2,770,150,407,213
162654,2,1096,8,49,1039
162690,2,4871,1174,2424,1273
162706,2,6241,2416,2057,1768
162760,2,1279,15,264,1000
162779,2,12894,3460,3794,5640
162830,2,236,,,236
162928,2,8853,2566,4363,1924
163028,2,1486,,,1486
163046,2,3876,31,1314,2531
163204,2,71616,59980,8628,3008
163259,2,1207,307,476,424
163268,2,12059,1211,9888,960
163286,2,31640,760,10873,20007
163295,2,1749,0,155,1594
163338,2,2075,128,801,1146
163347,2,808,,,808
163408,2,135,,,135
163426,2,24225,2671,15752,5802
163453,2,7623,354,4112,3157
163462,2,2176,82,1518,576
163532,2,373,,,373
163541,2,442,,,442
163578,2,1171,244,526,401
163657,2,14778,8309,4965,1504
163815,2,67,,,67
163851,2,7137,176,4194,2767
163912,2,1604,3,561,1040
163976,2,479,,,479
164076,2,19679,1163,6265,12251
164155,2,4670,,,4670
164173,2,3313,560,1583,1170
164216,2,1052,4,45,1003
164270,2,1832,6,970,856
164313,2,3353,836,1450,1067
164368,2,743,,,743
164447,2,1341,26,0,1315
164465,2,2041,0,0,2041
164492,2,1280,185,0,1095
164535,2,50,,,50
164562,2,1974,21,511,1442
164580,2,2875,27,1693,1155
164599,2,70,,,70
164614,2,48,0,1,47
164632,2,1832,1248,409,175
164641,2,515,85,335,95
164739,2,4163,0,182,3981
164748,2,8387,2387,2792,3208
164775,2,1953,748,670,535
164845,2,146,,,146
164872,2,408,151,215,42
164924,2,10326,223,6035,4068
164988,2,22062,305,1067,20690
165015,2,3771,26,2661,1084
165024,2,9500,1016,3632,4852
165033,2,8201,5646,2143,412
165060,2,226,,,226
165112,2,13498,10685,1887,926
165167,2,1550,979,232,339
165194,2,3828,2156,1191,481
165255,2,245,,,245
165264,2,1729,682,249,798
165334,2,2417,33,391,1993
165529,2,2352,386,665,1301
165556,2,775,,,775
165574,2,1370,90,542,738
165608,2,60,,,60
165635,2,332,,,332
165644,2,531,36,306,189
165662,2,4323,0,1081,3242
165671,2,2005,62,277,1666
165699,2,3361,125,1560,1676
165750,2,125,,,125
165802,2,2212,1482,294,436
165820,2,4134,928,2533,673
165866,2,3863,834,2073,956
165884,2,946,385,545,16
165936,2,1493,57,661,775
165981,2,2042,1022,562,458
166018,2,500,,,500
166027,2,13240,5939,85,7216
166045,2,30,0,0,30
166054,2,40,,,40
166124,2,3323,,,3323
166133,2,4913,1432,2327,1154
166391,2,1428,177,1223,28
166407,2,356,,,356
166452,2,2063,326,691,1046
166489,2,41,0,5,36
166498,2,89,,,89
166513,2,15419,3722,1532,10165
166629,2,27531,3632,8271,15628
166638,2,14915,1038,1883,11994
166647,2,5733,4193,1217,323
166656,2,3875,49,0,3826
166674,2,2012,137,1721,154
166683,2,4702,0,2232,2470
166692,2,1502,32,444,1026
166717,2,41,0,41,0
166805,2,89,,,89
166823,2,8032,5532,2203,297
166850,2,4650,293,1626,2731
166869,2,342,0,342,0
166887,2,10726,4154,2846,3726
166911,2,360,6,151,203
166939,2,2359,0,0,2359
166957,2,4219,1986,1480,753
167039,2,21,,,21
167057,2,444,0,64,380
167260,2,1333,158,271,904
167288,2,1059,27,332,700
167297,2,152,,,152
167312,2,6652,4023,1332,1297
167358,2,22785,235,12713,9837
167376,2,6112,2098,2740,1274
167394,2,1144,189,618,337
167525,2,4434,2491,1103,840
167534,2,8635,1341,2753,4541
167598,2,1625,423,963,239
167631,2,1672,0,1292,380
167677,2,19,,,19
167729,2,6500,903,4344,1253
167783,2,1864,131,280,1453
167792,2,380,26,35,319
167835,2,2671,,,2671
167871,2,193,,,193
167899,2,2108,8,120,1980
167905,2,5373,3144,1954,275
167987,2,6650,1486,1889,3275
167996,2,2472,0,9,2463
168005,2,4601,0,3010,1591
168032,2,40,,,40
168148,2,7815,1048,4390,2377
168218,2,2548,3,217,2328
168227,2,4687,222,2344,2121
168254,2,2769,120,1518,1131
168263,2,4513,617,2646,1250
168281,2,1781,0,11,1770
168342,2,2227,,,2227
168421,2,5428,129,2180,3119
168430,2,5482,612,3322,1548
168528,2,1844,0,228,1616
168546,2,1588,1,268,1319
168555,2,51,,,51
168573,2,1272,,,1272
168591,2,1370,4,0,1366
168607,2,2354,269,688,1397
168740,2,2059,541,748,770
168786,2,1311,23,875,413
168847,2,5727,3355,1187,1185
168883,2,2710,841,1228,641
168892,2,130,,,130
169080,2,3444,92,1099,2253
169187,2,162,,,162
169248,2,12621,1916,3692,7013
169275,2,8337,1503,4684,2150
169284,2,408,,,408
169327,2,797,203,594,0
169363,2,1044,2,2,1040
169442,2,1625,76,643,906
169479,2,5372,2139,2317,916
169503,2,406,,,406
169521,2,9360,2893,4135,2332
169576,2,138,,,138
169655,2,2375,0,194,2181
169716,2,3205,0,2375,830
169761,2,1466,,,1466
169798,2,15992,2969,9832,3191
169813,2,91,,,91
169910,2,11182,1742,5140,4300
169974,2,1638,525,461,652
169983,2,1727,12,12,1703
169992,2,1058,322,432,304
170000,2,1499,886,42,571
170037,2,1796,290,516,990
170055,2,18247,8400,7801,2046
170082,2,21433,1112,13799,6522
170091,2,187,27,28,132
170240,2,16307,8510,6299,1498
170286,2,1556,,,1556
170301,2,3194,2,1872,1320
170444,2,5610,3642,1506,462
170532,2,1424,,,1424
170541,2,10250,3568,4410,2272
170550,2,4813,919,1664,2230
170587,2,2190,667,531,992
170611,2,160,,,160
170620,2,4533,1271,1897,1365
170639,2,1982,119,1149,714
170657,2,14324,8157,4752,1415
170675,2,2855,62,834,1959
170736,2,35,,,35
170790,2,23559,14566,6978,2015
170806,2,2216,339,1627,250
170967,2,1206,132,585,489
170976,2,33411,222,17981,15208
171012,2,187,,,187
171100,2,41202,2258,36441,2503
171128,2,6039,136,487,5416
171137,2,7174,686,5680,808
171146,2,5768,2294,2926,548
171155,2,3958,1391,2068,499
171225,2,3256,1188,1419,649
171234,2,1970,293,847,830
171304,2,5255,1981,2529,745
171395,2,2189,336,751,1102
171456,2,7291,510,3664,3117
171483,2,3928,1247,1849,832
171492,2,2573,881,1378,314
171535,2,22047,4983,7689,9375
171571,2,15865,1978,11305,2582
171599,2,901,39,131,731
171775,2,83,,,83
171881,2,141,0,1,140
171988,2,158,0,94,64
