UNITID,LEXP100K,LCOLELYN,LPBOOKS,LEBOOKS,LEDATAB,LPMEDIA,LEMEDIA,LPSERIA,LESERIA,LPCLLCT,LECLLCT,LTCLLCT,LPCRCLT,LECRCLT,LTCRCLT,LILLDYN,LILLDPR,LILLDRC,LILSYN,LSTOTAL,LSLIBRN,LSOPROF,LSOPAID,LSSTAST,LBRANCH,LSALWAG,LFRNGBYN,LFRNGBN,LEXMSBB,LEXMSCS,LEXMSOT,LEXMSTL,LEXOMPS,LEXOMOT,LEXOMTL,LEXPTOT,LSWMSOM
148007,1,2,33821,566198,158,4477,243113,0,182885,38298,992354,1030652,45,11666,11711,1,1085,13,1,10.00,5.00,3.00,2.00,0.00,1,526339,1,64986,65387,11813,101030,178230,0,24881,24881,794436,729450
148016,1,2,138237,445705,167,5484,11621,822,45207,144543,502700,647243,946,18882,19828,1,667,534,1,9.85,4.00,2.60,0.00,3.25,0,214284,2,0,13956,107754,473,122183,6569,23012,29581,366048,366048
148131,1,2,103551,6051,39,36706,11696,34,83,140291,17869,158160,1417,1110,2527,1,525,185,1,5.25,2.00,1.50,0.25,1.50,0,152462,1,18833,3500,55560,2128,61188,0,14109,14109,246592,227759
148256,1,2,6292,147488,62,1163,39523,0,34235,7455,221308,228763,569,15319,15888,1,970,290,1,2.00,1.00,1.00,0.00,0.00,0,92950,1,9325,4435,48955,0,53390,0,7504,7504,163169,153844
148292,1,2,26300,6919,47,1011,45453,296,6,27607,52425,80032,332,7420,7752,1,138,170,1,3.50,2.00,0.00,0.00,1.50,0,114592,1,32352,5258,57155,14177,76590,0,2911,2911,226445,194093
148380,1,2,86716,177577,82,6138,83605,260,70428,93114,331692,424806,1837,78260,80097,1,475,53,1,8.13,3.00,0.00,4.13,1.00,0,366656,1,339780,45973,161452,15560,222985,0,56456,56456,985877,646097
148405,1,2,121186,650573,91,1174,33331,20,73748,122380,757743,880123,3539,16423,19962,1,3291,1005,1,6.65,3.00,1.50,0.00,2.15,0,184485,1,42795,2228,156240,0,158468,0,13922,13922,399670,356875
148487,1,2,236100,57442,233,6944,134965,24,59111,243068,251751,494819,15112,53432,68544,1,3354,5066,1,21.00,4.00,2.00,2.00,13.00,3,588263,2,0,38250,430761,83200,552211,3500,77775,81275,1221749,1221749
148496,1,2,137045,65175,257,1962,28837,10036,46265,149043,140534,289577,1561,8512,10073,1,1241,3507,1,41.00,5.00,4.00,3.00,29.00,0,702150,1,148478,80284,363644,138696,582624,2000,84500,86500,1519752,1371274
148511,1,2,14631,30458,125,25,3502,152,44413,14808,78498,93306,308,1034693,1035001,1,2144,5348,1,11.60,5.60,1.00,5.00,0.00,0,727784,1,161055,5500,2587894,35508,2628902,0,8107,8107,3525848,3364793
148575,1,2,3926,407,61,168,157,63,0,4157,625,4782,3366,451,3817,1,1186,1345,1,2.00,1.00,1.00,0.00,0.00,0,113882,1,25437,0,52908,0,52908,1512,0,1512,193739,168302
148584,1,2,49528,269767,96,3181,23585,5121,60953,57830,354401,412231,1394,117305,118699,1,568,920,1,11.00,3.00,2.00,4.00,2.00,0,310349,1,75714,543,186231,3209,189983,0,0,0,576046,500332
148593,1,2,2324,2074,36,104,6,135,22516,2563,24632,27195,719,164360,165079,1,226,326,1,1.00,1.00,0.00,0.00,0.00,1,82417,2,0,14519,834982,1972,851473,0,3220,3220,937110,937110
148627,1,2,74993,179000,73,7810,0,5,3187,82808,182260,265068,1222,50,1272,1,2263,387,1,8.25,2.50,0.00,4.50,1.25,0,329627,1,104262,23398,332821,4476,360695,0,42644,42644,837228,732966
148654,1,2,337518,241928,195,7468,6525,7601,63880,352587,312528,665115,2471,17228,19699,1,3860,1683,1,35.00,9.00,0.00,8.00,18.00,0,1102222,2,0,27306,822626,47013,896945,307,45407,45714,2044881,2044881
148672,1,2,34295,94479,47,2312,23518,795,18323,37402,136367,173769,1037,24655,25692,1,510,73,1,3.00,1.00,2.00,0.00,0.00,0,101004,1,42198,3169,41101,0,44270,0,15481,15481,202953,160755
148821,1,2,27308,95618,46,1166,6,27,10,28501,95680,124181,789,370,1159,1,1250,365,1,3.00,1.00,0.00,1.00,1.00,0,94353,1,7948,3887,27273,0,31160,0,2850,2850,136311,128363
148876,2,2,15581,269100,33,450,891,6,0,16037,270024,286061,0,5743,5743,2,,,1,2.00,1.00,1.00,0.00,0.00,,,-2,,,,,,,,,,
148885,1,2,190458,670,79,402,155,364,121,191224,1025,192249,3378,2545,5923,1,1111,303,1,5.50,2.00,2.00,0.00,1.50,0,284994,1,81806,49363,72603,61196,183162,2666,3787,6453,556415,474609
148937,1,2,15997,61236,82,1342,50798,1540,32150,18879,144266,163145,141,2864,3005,1,73,8,1,5.00,0.00,2.00,1.00,2.00,0,109598,2,0,4015,46317,1765,52097,0,16057,16057,177752,177752
148982,1,2,65709,54926,22,7177,880,1380,57123,74266,112951,187217,159,62191,62350,1,204,77,1,1.00,1.00,0.00,0.00,0.00,0,143726,1,20339,6507,44575,2872,53954,0,21637,21637,239656,219317
148991,2,2,10816,238070,34,1131,10352,0,60316,11947,308772,320719,516,10452,10968,1,421,70,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
149028,2,2,2307,242,1,123,0,10,11,2440,254,2694,395,1,396,1,41,136,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
149222,1,2,3273680,641115,224,197965,90721,6026,162320,3477671,894380,4372051,8455,396080,404535,1,9866,6938,1,83.00,25.00,2.00,46.00,10.00,1,3562983,1,1544272,226590,4672619,359088,5258297,0,613855,613855,10979407,9435135
149231,1,2,191036,146405,172,10859,210474,5713,47936,207608,404987,612595,5943,362256,368199,1,1033,7465,1,43.00,14.00,15.00,3.00,11.00,1,2003056,2,0,39945,1518836,108250,1667031,5603,319574,325177,3995264,3995264
149310,2,2,1500,0,10,84,0,16,0,1600,10,1610,121,500,621,1,0,0,1,4.00,1.00,1.00,1.00,1.00,,,-2,,,,,,,,,,
149329,2,2,15972,66660,0,0,0,0,0,15972,66660,82632,0,500,500,2,,,1,1.40,0.00,0.00,0.35,1.05,,,-2,,,,,,,,,,
149365,1,2,20452,33362,8,4723,12,34,0,25209,33382,58591,821,74194,75015,1,19,27,1,8.00,2.00,3.00,2.00,1.00,1,317683,1,53566,12133,19382,1995,33510,500,7225,7725,412484,358918
149505,1,2,50328,56313,50,1381,32443,171,29987,51880,118793,170673,1984,28323,30307,1,519,1243,1,5.65,3.25,0.00,0.00,2.40,0,225863,1,55349,12360,121787,42,134189,0,21522,21522,436923,381574
149514,1,2,184034,15684,85,19540,11507,0,32217,203574,59493,263067,35661,114456,150117,1,3954,9734,1,10.23,2.00,3.00,0.00,5.23,0,330839,1,75132,63641,82308,7357,153306,1279,74979,76258,635535,560403
149532,1,2,59878,344898,71,1746,9260,1217,11,62841,354240,417081,1982,19208,21190,1,692,253,1,12.16,4.63,1.00,5.75,0.78,0,748985,1,91325,72646,145659,0,218305,0,30058,30058,1088673,997348
149639,2,2,17226,1624,8,5680,208953,150,894,23056,211479,234535,768,6855,7623,1,39,31,1,1.50,1.00,0.00,0.00,0.50,,,-2,,,,,,,,,,
149727,1,2,65201,299556,150,1744,19912,420,88984,67365,408602,475967,3416,62988,66404,1,1605,489,1,16.23,5.40,10.13,0.00,0.70,2,1028153,1,207473,109520,150849,34798,295167,0,327874,327874,1858667,1651194
149763,1,2,3651,4913,43,109,76124,84,23140,3844,104220,108064,267,68056,68323,1,414,277,1,4.00,2.00,2.00,0.00,0.00,1,182980,1,61648,15549,137328,4020,156897,0,0,0,401525,339877
149772,1,2,681175,161738,127,97976,173292,14011,106182,793162,441339,1234501,4090,171462,175552,1,3375,4845,1,30.00,0.00,9.00,19.00,2.00,4,2134631,2,0,185914,932205,131857,1249976,0,172610,172610,3557217,3557217
149781,1,2,370605,112959,189,28113,120491,2989,77631,401707,311270,712977,20768,201781,222549,1,5434,7996,1,28.00,9.00,13.00,0.00,6.00,3,1417806,1,503318,506699,969250,34546,1510495,4130,104074,108204,3539823,3036505
149842,1,2,129677,955327,154,23557,1028072,100,134056,153334,2117609,2270943,5000,73027,78027,1,30,317,1,23.75,9.00,1.00,13.50,0.25,1,1342552,1,197481,193590,231438,65560,490588,0,38482,38482,2069103,1871622
150066,1,2,203977,651317,134,10859,123081,5550,137575,220386,912107,1132493,2212,36563,38775,1,3709,1127,1,9.50,5.00,2.50,0.00,2.00,0,403695,1,79095,14280,149959,68336,232575,620,0,620,715985,636890
150136,1,2,725274,395622,300,281983,305304,16246,140155,1023503,841381,1864884,21310,586383,607693,1,8565,13014,1,124.69,39.00,7.00,64.00,14.69,3,5462434,1,2023865,512369,1783973,12051,2308393,15189,635229,650418,10445110,8421245
150145,1,2,114843,360907,100,2203,246,940,62536,117986,423789,541775,3919,6237,10156,1,318,435,1,5.50,4.00,0.00,0.00,1.50,1,192558,2,0,23292,53596,4643,81531,1387,53270,54657,328746,328746
150163,1,2,180818,556303,281,19741,255208,2667,111393,203226,923185,1126411,2654,147229,149883,1,549,1955,1,24.00,11.00,0.00,10.00,3.00,2,1209685,1,396664,103940,1488138,9843,1601921,4662,223299,227961,3436231,3039567
150172,1,2,79963,71334,75,820,0,0,0,80783,71409,152192,390,15089,15479,1,32,231,1,3.50,1.50,2.00,0.00,0.00,0,120000,2,0,1000,25000,500,26500,0,500,500,147000,147000
150215,1,2,152587,156560,95,2538,0,276,58615,155401,215270,370671,3174,8436,11610,1,937,198,1,6.50,2.50,2.00,0.00,2.00,0,299000,1,65000,74200,11500,23400,109100,4000,0,4000,477100,412100
150288,1,2,178633,2739,84,2736,17544,1477,121,182846,20488,203334,8087,16989,25076,1,1329,801,1,7.40,3.00,2.00,1.10,1.30,0,346412,1,107262,15884,30116,34037,80037,6107,13172,19279,552990,445728
150400,1,2,314974,360619,174,31509,173031,8336,80508,354819,614332,969151,1448,650,2098,1,2605,1383,1,41.25,8.50,1.00,6.75,25.00,2,924331,2,0,52967,1153237,44406,1250610,27305,89164,116469,2291410,2291410
150455,1,2,333765,12897340,180,171361,135825,1281,14773573,506407,27806918,28313325,2809,41096,43905,1,1189,1272,1,16.50,7.00,0.00,3.00,6.50,1,396314,2,0,80536,409948,3723,494207,3627,90811,94438,984959,984959
150534,1,2,209645,492551,114,16611,163658,1795,68763,228051,725086,953137,2891,115621,118512,1,1829,1076,1,16.00,3.00,0.00,5.00,8.00,1,375880,1,92129,7929,252032,0,259961,0,108520,108520,836490,744361
150604,1,2,89384,362239,110,4405,31406,20,293329,93809,687084,780893,678,46633,47311,1,281,289,1,6.80,2.00,0.00,3.00,1.80,0,238780,2,0,1696,105079,838,107613,214,42395,42609,389002,389002
150668,1,2,190102,530972,75,4844,75,2849,79840,197795,610962,808757,3596,57878,61474,1,1054,1809,1,9.94,4.75,2.19,0.00,3.00,1,353621,1,104142,54977,85434,994,141405,1916,47710,49626,648794,544652
150677,1,2,95758,286144,137,2284,82994,2039,173765,100081,543040,643121,4378,91769,96147,1,894,554,1,7.10,2.60,0.00,1.00,3.50,0,210917,1,40783,46269,112346,2102,160717,2002,72326,74328,486745,445962
150756,1,2,210762,416166,159,29161,146345,8302,187730,248225,750400,998625,1348,50896,52244,1,1369,1057,1,10.47,4.60,0.00,2.00,3.87,0,357516,2,0,14457,247309,1928,263694,3923,52140,56063,677273,677273
150774,1,2,19543,1266,74,365,0,16,28,19924,1368,21292,1760,13380,15140,1,333,251,1,2.90,1.00,1.40,0.00,0.50,0,97000,2,0,12000,25000,2750,39750,0,0,0,136750,136750
150941,1,2,109071,991375,115,5523,194111,53,162017,114647,1347618,1462265,3558,58990,62548,1,3549,1359,1,7.50,2.00,0.00,1.50,4.00,3,154887,2,0,37098,126427,0,163525,500,56232,56732,375144,375144
150987,1,2,146377,210634,67,9488,3141758,218,52258,156083,3404717,3560800,6997,1953473,1960470,1,631,279,1,70.01,35.87,9.13,23.26,1.75,26,2912639,1,813415,97843,592797,54443,745083,0,103054,103054,4574191,3760776
151102,1,2,186678,1215760,389,25850,141040,2759,186144,215287,1543333,1758620,7175,235950,243125,1,1418,3994,1,20.69,7.24,2.80,8.75,1.90,0,899016,1,340773,103920,756714,69173,929807,4809,38439,43248,2212844,1872071
151111,1,2,2584030,1550369,761,88145,77584,207539,174340,2879714,1803054,4682768,14371,75737,90108,1,14951,18876,1,129.97,48.00,32.00,38.37,11.60,5,6675162,1,2490144,347621,6573491,196716,7117828,24619,623629,648248,16931382,14441238
151263,1,2,133473,352036,129,5417,293649,3719,62386,142609,708200,850809,2224,71301,73525,1,2771,5357,1,14.50,5.00,0.00,1.50,8.00,0,381449,1,100284,16681,432540,579,449800,0,133891,133891,1065424,965140
151290,1,2,2444,424506,189,334,26384,11,182017,2789,633096,635885,213,67390,67603,1,16,176,1,7.45,3.61,0.37,0.00,3.47,0,208363,1,54976,2466,167457,3300,173223,58,37522,37580,474142,419166
151306,1,2,154177,499100,151,33415,1696,932,92027,188524,592974,781498,3310,254650,257960,1,1022,3970,1,24.83,8.00,0.00,14.00,2.83,0,1255738,1,526343,100197,701489,0,801686,0,268277,268277,2852044,2325701
151324,1,2,839231,898454,348,55438,300140,225934,213912,1120603,1412854,2533457,17149,3026867,3044016,1,2338,4944,1,63.00,16.00,15.00,5.00,27.00,0,2422219,2,0,116301,1450247,0,1566548,0,265679,265679,4254446,4254446
151333,1,2,86021,1450752,411,2061,33867,1625,27023,89707,1512053,1601760,1631,100302,101933,1,8101,380,1,7.37,3.00,0.00,3.00,1.37,0,344828,1,61895,58814,479113,1695,539622,471,33372,33843,980188,918293
151342,1,2,318223,1705181,531,8614,200398,7628,146718,334465,2052828,2387293,6887,234051,240938,1,8718,1993,1,19.87,8.50,3.00,6.78,1.59,1,956560,1,349285,46531,613302,34828,694661,2084,34525,36609,2037115,1687830
151351,1,2,5138304,2734806,2519,366474,3671807,157628,309804,5662406,6718936,12381342,56500,3144587,3201087,1,21800,12836,1,337.81,90.00,84.50,105.00,58.31,15,16839487,1,6102355,5158926,12141815,1101622,18402363,88278,13177269,13265547,54609752,48507397
151360,1,2,119126,1525223,555,39953,57916,1238,139196,160317,1722890,1883207,3986,42485,46471,1,246,527,1,17.00,4.00,0.00,4.00,9.00,0,553624,1,212100,17088,369258,37816,424162,1000,12881,13881,1203767,991667
151379,1,2,348361,1422236,364,6815,404,1236,194368,356412,1617372,1973784,15032,106430,121462,1,3065,477,1,24.50,6.00,0.00,6.50,12.00,0,617980,2,0,93071,292357,0,385428,0,41908,41908,1045316,1045316
151388,1,2,17842,335949,648,1184,184566,2,143708,19028,664871,683899,284,4775,5059,1,366,553,1,7.25,4.00,3.00,0.00,0.25,0,398900,1,155648,13160,165050,0,178210,0,4461,4461,737219,581571
151467,2,2,1249,0,1,35,20,35,0,1319,21,1340,100,5,105,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
151661,2,2,2866,219247,6,26,80176,32,6757,2924,306186,309110,408,2340,2748,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
151777,1,2,79851,437350,83,1129,113002,1004,181627,81984,732062,814046,512,284024,284536,1,391,456,1,6.60,2.00,0.00,2.00,2.60,0,223195,2,0,5636,203613,865,210114,765,54195,54960,488269,488269
151786,1,2,71999,299060,223,3128,111235,983,55474,76110,465992,542102,2947,325586,328533,1,3047,1549,1,8.00,5.00,1.25,0.00,1.75,0,368584,2,0,42313,1147820,7290,1197423,0,181767,181767,1747774,1747774
151801,1,2,154750,493773,252,6058,89029,582,1014043,161390,1597097,1758487,9718,795617,805335,1,3363,3025,1,22.00,10.00,0.00,6.00,6.00,0,857140,2,0,91744,1011543,11676,1114963,7934,137875,145809,2117912,2117912
151865,1,2,94529,565379,63,922,119,2185,65524,97636,631085,728721,1706,7036,8742,1,941,202,1,3.00,2.00,0.00,0.00,1.00,0,128452,1,41357,6761,15972,1484,24217,0,15638,15638,209664,168307
151962,2,2,1700,0,800,14,12,0,0,1714,812,2526,100,75,175,2,,,1,2.00,0.00,0.00,1.00,1.00,,,-2,,,,,,,,,,
152080,1,2,2293784,1859450,1852,374168,200065,47277,197256,2715229,2258623,4973852,54894,3418300,3473194,1,23609,13197,1,186.00,66.00,47.00,62.00,11.00,6,11538074,1,3735583,4061236,9136134,258444,13455814,44690,1411711,1456401,30185872,26450289
152099,1,2,65517,152742,56,1352,0,2321,63241,69190,216039,285229,517,7481,7998,1,84,105,1,4.80,1.00,0.50,0.00,3.30,0,85146,1,8047,9651,18928,54595,83174,0,33831,33831,210198,202151
152318,1,2,27268,498740,36,1957,0,442,79022,29667,577798,607465,2151,287116,289267,1,194,269,1,6.00,3.00,1.00,0.00,2.00,0,304421,1,86510,233064,281371,28030,542465,467,31024,31491,964887,878377
152336,1,2,64706,402139,107,1410,42388,792,69208,66908,513842,580750,3593,31235,34828,1,2895,1056,1,9.18,3.00,1.00,2.25,2.93,1,276999,2,0,20448,336104,8300,364852,0,68900,68900,710751,710751
152381,1,2,63558,386128,132,1685,40912,281,118252,65524,545424,610948,344,46740,47084,1,3712,608,1,2.90,1.00,0.00,0.00,1.90,1,92541,2,0,19074,151490,10082,180646,0,38321,38321,311508,311508
152390,1,2,155723,492680,114,2881,106131,2410,185828,161014,784753,945767,2435,82024,84459,1,346,2445,1,17.17,7.00,1.00,3.50,5.67,3,565415,1,135714,22984,225080,65939,314003,672,3266,3938,1019070,883356
152451,1,2,166711,406096,285,4909,0,1030,63807,172650,470188,642838,2454,14587,17041,1,603,408,1,4.40,3.40,0.00,0.00,1.00,0,215924,1,49752,76250,62055,3000,141305,78,173994,174072,581053,531301
152530,1,2,113580,642769,295,3518,102725,1167,197886,118265,943675,1061940,6216,69313,75529,1,1065,1404,1,14.30,5.00,0.00,3.95,5.35,0,500753,1,178528,19000,129000,17836,165836,500,123737,124237,969354,790826
152567,1,2,14218,423684,213,1044,37021,6,375465,15268,836383,851651,752,20626,21378,1,138,307,1,6.00,3.00,1.00,0.00,2.00,2,228559,2,0,9640,245400,5876,260916,250,72884,73134,562609,562609
152600,1,2,291898,220730,179,15149,0,55,145975,307102,366884,673986,2270,127064,129334,1,2810,3518,1,24.00,10.00,1.50,6.00,6.50,0,964722,1,247436,90285,557329,2921,650535,107,347875,347982,2210675,1963239
152637,1,2,48321,231231,91,1135,44015,493,59827,49949,335164,385113,1228,116697,117925,1,1114,91,1,14.00,3.00,1.00,8.00,2.00,2,537333,1,199153,120763,203363,522,324648,0,132762,132762,1193896,994743
152673,1,2,195279,1702090,147,18376,210365,1310,95717,214965,2008319,2223284,1865,150768,152633,1,864,1463,1,30.94,3.92,1.00,2.02,24.00,0,377941,2,0,83948,363897,12057,459902,0,65516,65516,903359,903359
152798,1,2,7880,11075,47,0,15000,211,17890,8091,44012,52103,941,12355,13296,1,256,970,1,2.30,1.00,0.00,1.30,0.00,0,104900,1,31119,23758,200691,5000,229449,1000,1339,2339,367807,336688
152992,1,2,50654,236229,44,704,40676,5700,174322,57058,451271,508329,1574,4917,6491,1,766,101,1,4.83,2.25,0.00,1.00,1.58,0,152884,2,0,9966,94266,8575,112807,0,38473,38473,304164,304164
153001,1,2,66124,194676,123,2665,62043,948,33853,69737,290695,360432,445,15793,16238,1,580,316,1,5.80,3.80,0.00,1.00,1.00,0,270471,2,0,31846,330694,19792,382332,13462,59785,73247,726050,726050
153108,1,2,106102,42351,28,3863,0,689,38119,110654,80498,191152,3969,213349,217318,1,307,802,1,7.50,2.00,0.00,3.00,2.50,0,180082,1,31054,10778,174034,0,184812,931,60433,61364,457312,426258
153126,1,2,85902,306978,71,1438,2063,179,28502,87519,337614,425133,1114,10818,11932,1,940,401,1,6.33,3.00,0.00,0.50,2.83,0,144000,2,0,10092,212645,998,223735,0,31361,31361,399096,399096
153144,1,2,186062,496130,144,13768,0,827,6243,200657,502517,703174,8198,51771,59969,1,832,739,1,14.90,3.50,4.15,0.00,7.25,1,381201,2,0,46544,334808,12232,393584,3624,83540,87164,861949,861949
153162,1,2,118522,462766,72,8897,189381,248,369605,127667,1021824,1149491,13771,117623,131394,1,841,708,1,29.00,4.00,3.00,5.00,17.00,0,587690,2,0,172170,151908,840,324918,0,69645,69645,982253,982253
153214,1,2,66678,16397,31,5995,37012,520,93809,73193,147249,220442,646,163047,163693,1,326,172,1,13.50,6.00,0.00,7.50,0.00,3,846775,1,293368,131793,265813,55,397661,749,281635,282384,1820188,1526820
153241,1,2,70197,139,72,3377,79,217,0,73791,290,74081,1752,31260,33012,1,220,27,1,3.50,2.50,0.00,0.00,1.00,0,71249,2,0,25000,12000,7500,44500,1500,15800,17300,133049,133049
153250,1,2,84388,453621,212,7721,164974,250,175545,92359,794352,886711,12867,10722,23589,1,531,698,1,6.97,2.85,0.00,1.38,2.74,0,229443,1,64772,25789,143283,1267,170339,478,78101,78579,543133,478361
153269,1,2,283993,457196,650,8024,11920,15444,162377,307461,632143,939604,1903,139332,141235,1,2551,3580,1,29.00,13.00,7.00,1.00,8.00,0,1336045,2,0,137095,1031286,38014,1206395,1297,480389,481686,3024126,3024126
153278,1,2,132941,257966,107,6553,47289,126,56873,139620,362235,501855,4016,38743,42759,1,1182,1570,1,12.00,5.00,5.00,0.00,2.00,0,421804,2,0,30280,152367,0,182647,0,56631,56631,661082,661082
153296,1,2,9815,1225,28,457,0,62,57844,10334,59097,69431,781,7415,8196,1,15,83,1,4.13,1.00,0.00,2.40,0.73,1,93939,1,34559,4841,35336,0,40177,0,3445,3445,172120,137561
153302,1,2,208464,0,44,103,0,571,92960,209138,93004,302142,8517,3151,11668,1,1675,75,1,2.80,1.20,0.00,0.40,1.20,0,69093,1,9890,55597,22622,702,78921,0,37000,37000,194904,185014
153311,1,2,211348,12021,9,26227,45956,442,2,238017,57988,296005,1789,26677,28466,1,158,228,1,8.00,3.00,3.00,1.00,1.00,2,375050,1,127565,39551,40941,0,80492,0,11458,11458,594565,467000
153320,1,2,80913,1270,73,7957,1446,681,16793,89551,19582,109133,4309,4098,8407,1,22,219,1,2.76,0.28,1.73,0.00,0.75,0,64134,2,0,7365,41926,1099,50390,1912,17767,19679,134203,134203
153366,1,2,85590,220396,35,1461,0,571,34,87622,220465,308087,385,29000,29385,1,185,373,1,16.50,2.00,0.00,0.50,14.00,1,84358,1,19265,52185,177315,1459,230959,0,7479,7479,342061,322796
153375,1,2,85817,92786,39,3836,31563,602,84737,90255,209125,299380,1024,45485,46509,1,410,570,1,8.25,3.00,0.00,2.25,3.00,0,246586,2,0,9446,160824,11390,181660,0,28895,28895,457141,457141
153384,1,2,495094,1822669,261,28173,182425,4609,158291,527876,2163646,2691522,2751,25784,28535,1,2505,726,1,24.00,8.00,3.00,13.00,0.00,1,1562090,2,0,351430,1383535,8018,1742983,10780,24965,35745,3340818,3340818
153427,2,2,1204,574,80,21,48,14,26310,1239,27012,28251,102,265,367,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
153445,1,2,26383,209476,67,472,29,57,2,26912,209574,236486,1802,94564,96366,1,160,267,1,4.75,2.00,0.00,2.75,0.00,0,243441,1,94289,6847,79672,0,86519,0,37536,37536,461785,367496
153472,1,2,23092,186388,0,4409,76864,91,75,27592,263327,290919,1012,35307,36319,1,43,134,1,6.00,1.00,2.50,0.50,2.00,1,226729,1,79897,24319,116485,7945,148749,0,7930,7930,463305,383408
153524,1,2,1733,116284,73,261,213649,86,72895,2080,402901,404981,1529,12894,14423,2,,,1,2.76,0.00,0.00,2.21,0.55,0,47037,1,3994,352,45778,0,46130,151,6858,7009,104170,100176
153533,1,2,15918,0,77,661,78578,10,0,16589,78655,95244,221,18053,18274,1,11,57,1,8.00,1.00,4.00,0.00,3.00,1,160720,1,87122,10365,41593,4788,56746,0,0,0,304588,217466
153603,1,2,1427102,1881436,725,32873,28937,42051,279350,1502026,2190448,3692474,17369,1460936,1478305,1,24741,14966,1,139.00,43.00,35.00,42.00,19.00,3,6942867,1,2328260,1037315,10908551,83209,12029075,160992,849258,1010250,22310452,19982192
153621,1,2,70105,13527,104,773,13535,998,18260,71876,45426,117302,529,1722,2251,1,77,71,1,22.00,2.00,0.00,2.00,18.00,1,146400,2,0,1573,8863,547,10983,0,64064,64064,221447,221447
153630,1,2,894,24923,56,158,47055,0,0,1052,72034,73086,13,206485,206498,1,0,27,1,13.50,1.00,0.50,0.00,12.00,1,109943,1,27928,59184,74,0,59258,0,0,0,197129,169201
153658,1,2,3478289,2318860,0,0,0,0,0,3478289,2318860,5797149,30508,2086974,2117482,1,26686,12494,1,212.00,96.00,30.00,66.00,20.00,7,13307854,1,5795537,2985858,15624556,1125636,19736050,0,2844717,2844717,41684158,35888621
153737,1,2,39199,253873,97,1340,157341,53,85971,40592,497282,537874,1210,115482,116692,1,216,377,1,13.45,5.79,4.00,3.37,0.29,1,774967,1,200501,16120,105082,4942,126144,0,90875,90875,1192487,991986
