UNITID,BAREVCT,BAEXCLU,BAAC150,BANC100,BAGR100,BANC150,BAGR150,BAAEXCL,BAAC200,BANC200A,BASTEND,BANC200,BAGR200,L4REVCT,L4EXCLU,L4AC150,L4NC100,L4GR100,L4NC150,L4GR150,L4AEXCL,L4AC200,L4NC200A,L4STEND,L4NC200,L4GR200
232265,791,0,791,347,44,473,60,0,791,1,60,474,60,,,,,,,,,,,,,
232308,164,0,164,96,59,101,62,0,164,1,0,102,62,,,,,,,,,,,,,
232414,,,,,,,,,,,,,,542,0,542,72,13,128,24,0,542,27,34,155,29
232423,4358,1,4357,2942,68,3585,82,0,4357,39,5,3624,83,,,,,,,,,,,,,
232450,,,,,,,,,,,,,,817,0,817,134,16,248,30,0,817,35,54,283,35
232557,3130,2,3128,1142,37,1802,58,0,3128,86,29,1888,60,,,,,,,,,,,,,
232566,1077,5,1072,547,51,721,67,0,1072,6,1,727,68,,,,,,,,,,,,,
232575,,,,,,,,,,,,,,637,0,637,183,29,285,45,0,637,21,23,306,48
232609,512,0,512,256,50,292,57,0,512,0,1,292,57,,,,,,,,,,,,,
232672,257,0,257,90,35,109,42,0,257,8,0,117,46,,,,,,,,,,,,,
232681,840,0,840,459,55,548,65,0,840,8,3,556,66,,,,,,,,,,,,,
232706,350,0,350,144,41,188,54,0,350,4,1,192,55,,,,,,,,,,,,,
232788,,,,,,,,,,,,,,272,0,272,75,28,120,44,0,272,16,15,136,50
232867,,,,,,,,,,,,,,553,0,553,169,31,230,42,0,553,11,18,241,44
232919,,,,,,,,,,,,,,54,0,54,36,67,36,67,0,54,0,0,36,67
232937,549,0,549,91,17,218,40,0,549,19,5,237,43,,,,,,,,,,,,,
232946,,,,,,,,,,,,,,5667,0,5667,845,15,1863,33,0,5667,354,441,2217,39
232982,2764,58,2706,718,27,1427,53,1,2705,75,44,1502,56,,,,,,,,,,,,,
233019,,,,,,,,,,,,,,403,0,403,108,27,164,41,0,403,22,12,186,46
233037,,,,,,,,,,,,,,135,0,135,19,14,32,24,0,135,4,6,36,27
233116,,,,,,,,,,,,,,354,0,354,66,19,113,32,0,354,18,22,131,37
233277,2013,3,2010,806,40,1126,56,0,2010,28,3,1154,57,,,,,,,,,,,,,
233286,,,,,,,,,,,,,,51,0,51,9,18,35,69,0,51,1,0,36,71
233295,421,0,421,255,61,277,66,0,421,0,0,277,66,,,,,,,,,,,,,
233301,191,0,191,99,52,107,56,0,191,0,0,107,56,,,,,,,,,,,,,
233310,,,,,,,,,,,,,,189,0,189,37,20,61,32,0,189,2,4,63,33
233329,,,,,,,,,,,,,,141,0,141,35,25,72,51,0,141,0,0,72,51
233338,,,,,,,,,,,,,,435,0,435,37,9,173,40,0,435,1,4,174,40
233374,814,0,814,670,82,716,88,0,814,1,1,717,88,,,,,,,,,,,,,
233426,562,0,562,357,64,392,70,0,562,2,1,394,70,,,,,,,,,,,,,
233541,417,0,417,190,46,251,60,0,417,5,0,256,61,,,,,,,,,,,,,
233602,15,0,15,6,40,8,53,0,15,0,0,8,53,,,,,,,,,,,,,
233611,223,39,184,51,28,83,45,0,184,11,0,94,51,,,,,,,,,,,,,
233639,,,,,,,,,,,,,,217,0,217,63,29,91,42,0,217,9,10,100,46
233648,,,,,,,,,,,,,,341,0,341,67,20,118,35,0,341,16,25,134,39
233666,,,,,,,,,,,,,,10,1,9,0,0,4,44,0,9,0,0,4,44
233684,14,0,14,1,7,1,7,0,14,0,0,1,7,,,,,,,,,,,,,
233718,154,0,154,2,1,47,31,0,154,2,0,49,32,,,,,,,,,,,,,
233754,,,,,,,,,,,,,,803,0,803,113,14,227,28,0,803,18,40,245,31
233772,,,,,,,,,,,,,,2222,0,2222,307,14,588,26,0,2222,111,118,699,31
233897,305,0,305,94,31,147,48,0,305,5,1,152,50,,,,,,,,,,,,,
233903,,,,,,,,,,,,,,317,0,317,101,32,129,41,0,317,4,14,133,42
233921,5403,7,5396,3491,65,4648,86,0,5396,76,20,4724,88,,,,,,,,,,,,,
233949,,,,,,,,,,,,,,716,0,716,148,21,236,33,0,716,55,33,291,41
234030,3522,6,3516,1549,44,2324,66,0,3516,73,29,2397,68,,,,,,,,,,,,,
234076,3706,0,3706,3316,89,3484,94,0,3706,19,4,3503,95,,,,,,,,,,,,,
234085,452,0,452,343,76,386,85,0,452,1,0,387,86,,,,,,,,,,,,,
234119,,,,,,,,,,,,,,13,0,13,5,38,8,62,0,13,2,0,10,77
234137,19,0,19,3,16,5,26,0,19,0,0,5,26,,,,,,,,,,,,,
234155,909,0,909,252,28,420,46,0,909,11,13,431,47,,,,,,,,,,,,,
234164,421,0,421,90,21,150,36,0,421,3,4,153,36,,,,,,,,,,,,,
234173,406,0,406,185,46,202,50,0,406,1,1,203,50,,,,,,,,,,,,,
234207,471,0,471,428,91,440,93,0,471,0,0,440,93,,,,,,,,,,,,,
234377,,,,,,,,,,,,,,297,0,297,91,31,132,44,0,297,5,11,137,46
234827,1200,2,1198,409,34,699,58,0,1198,25,10,724,60,,,,,,,,,,,,,
234924,,,,,,,,,,,,,,39,0,39,8,21,29,74,0,39,0,0,29,74
235024,160,0,160,78,49,83,52,0,160,0,0,83,52,,,,,,,,,,,,,
235088,,,,,,,,,,,,,,255,0,255,220,86,224,88,0,255,0,0,224,88
235097,1604,1,1603,414,26,815,51,0,1603,47,29,862,54,,,,,,,,,,,,,
235149,,,,,,,,,,,,,,609,0,609,159,26,223,37,0,609,14,37,237,39
235167,527,1,526,182,35,236,45,0,526,20,11,256,49,,,,,,,,,,,,,
235307,,,,,,,,,,,,,,90,0,90,1,1,69,77,0,90,16,5,85,94
235316,1048,1,1047,805,77,921,88,0,1047,7,0,928,89,,,,,,,,,,,,,
235352,,,,,,,,,,,,,,31,0,31,10,32,26,84,0,31,1,1,27,87
235422,120,0,120,27,23,50,42,0,120,3,1,53,44,,,,,,,,,,,,,
235501,,,,,,,,,,,,,,335,0,335,245,73,245,73,0,335,0,0,245,73
235583,,,,,,,,,,,,,,35,0,35,0,0,22,63,0,35,1,0,23,66
235671,,,,,,,,,,,,,,166,0,166,63,38,72,43,0,166,1,2,73,44
236133,193,0,193,104,54,118,61,0,193,4,0,122,63,,,,,,,,,,,,,
236212,,,,,,,,,,,,,,423,0,423,318,75,336,79,0,423,4,0,340,80
236230,574,0,574,361,63,409,71,0,574,6,0,415,72,,,,,,,,,,,,,
236328,663,0,663,450,68,511,77,0,663,3,0,514,78,,,,,,,,,,,,,
236452,153,0,153,76,50,94,61,0,153,2,1,96,63,,,,,,,,,,,,,
236577,683,2,681,344,51,446,65,0,681,2,0,448,66,,,,,,,,,,,,,
236595,921,0,921,577,63,676,73,0,921,10,0,686,74,,,,,,,,,,,,,
236610,,,,,,,,,,,,,,279,0,279,62,22,80,29,0,279,7,14,87,31
236656,,,,,,,,,,,,,,476,0,476,153,32,208,44,0,476,13,26,221,46
236744,,,,,,,,,,,,,,18,0,18,8,44,10,56,0,18,0,0,10,56
236896,345,0,345,106,31,200,58,0,345,3,2,203,59,,,,,,,,,,,,,
236939,4357,0,4357,1594,37,2551,59,0,4357,83,38,2634,60,,,,,,,,,,,,,
236948,6324,6,6318,4231,67,5180,82,0,6318,80,16,5260,83,,,,,,,,,,,,,
237011,2763,0,2763,1055,38,1866,68,0,2763,44,15,1910,69,,,,,,,,,,,,,
237057,394,1,393,311,79,337,86,0,393,4,2,341,87,,,,,,,,,,,,,
237066,618,4,614,405,66,473,77,0,614,2,0,475,77,,,,,,,,,,,,,
237118,346,0,346,87,25,109,32,0,346,3,0,112,32,,,,,,,,,,,,,
237127,,,,,,,,,,,,,,36,0,36,24,67,24,67,0,36,0,0,24,67
237136,21,0,21,11,52,12,57,0,21,0,0,12,57,,,,,,,,,,,,,
237145,,,,,,,,,,,,,,4,0,4,4,100,4,100,0,4,0,0,4,100
237172,,,,,,,,,,,,,,32,0,32,28,88,28,88,0,32,0,0,28,88
237181,246,0,246,87,35,107,43,0,246,1,0,108,44,,,,,,,,,,,,,
237215,129,0,129,18,14,46,36,0,129,1,0,47,36,,,,,,,,,,,,,
237242,,,,,,,,,,,,,,32,0,32,30,94,30,94,0,32,0,0,30,94
237303,,,,,,,,,,,,,,68,0,68,11,16,35,51,0,68,1,0,36,53
237312,317,0,317,117,37,146,46,0,317,3,0,149,47,,,,,,,,,,,,,
237321,,,,,,,,,,,,,,31,0,31,8,26,13,42,0,31,0,0,13,42
237330,417,0,417,116,28,157,38,0,417,5,3,162,39,,,,,,,,,,,,,
237358,178,0,178,76,43,92,52,0,178,0,0,92,52,,,,,,,,,,,,,
237367,665,0,665,165,25,237,36,0,665,6,11,243,37,,,,,,,,,,,,,
