UNITID,FACSTAT,SISTOTL,SISPROF,SISASCP,SISASTP,SISINST,SISLECT,SISNORK
145682,0,162,106,12,17,16,0,11
145691,0,75,23,17,28,7,0,0
145707,0,40,20,1,7,0,0,12
145725,0,371,141,101,80,7,42,0
145813,0,898,272,201,174,0,251,0
145831,0,74,0,0,0,74,0,0
146205,0,65,22,5,26,12,0,0
146278,0,48,5,2,27,10,0,4
146296,0,211,150,27,31,0,0,3
146339,0,50,20,12,18,0,0,0
146348,0,56,48,0,8,0,0,0
146366,0,64,21,13,30,0,0,0
146418,0,52,0,0,0,0,0,52
146427,0,110,36,31,34,9,0,0
146472,0,216,0,0,0,216,0,0
146481,0,112,27,32,45,7,1,0
146490,0,2,0,0,0,0,0,2
146506,0,97,0,0,0,0,0,97
146533,0,11,0,2,4,5,0,0
146603,0,90,44,24,12,10,0,0
146612,0,232,57,62,98,15,0,0
146667,0,13,7,3,3,0,0,0
146685,0,117,72,5,22,18,0,0
146700,0,46,0,0,0,46,0,0
146719,0,983,227,240,249,267,0,0
146728,0,8,5,0,2,0,1,0
146755,0,11,4,1,4,2,0,0
146816,0,6,0,2,4,0,0,0
146977,0,11,6,1,2,2,0,0
147004,0,90,0,0,0,0,0,90
147013,0,67,23,16,18,3,4,3
147031,0,2,1,1,0,0,0,0
147129,0,28,1,3,8,16,0,0
147244,0,135,27,38,38,24,8,0
147341,0,62,22,15,18,0,7,0
147369,0,74,41,13,12,8,0,0
147378,0,184,77,45,36,26,0,0
147396,0,7,0,0,0,0,0,7
147411,0,71,0,0,0,71,0,0
147536,0,198,17,53,120,1,7,0
147590,0,49,11,7,15,15,0,1
147660,0,176,52,53,60,1,10,0
147679,0,100,44,26,30,0,0,0
147703,0,805,237,227,131,179,0,31
147767,0,2382,1046,601,620,16,99,0
147776,0,261,60,96,39,56,0,10
147800,0,147,79,33,13,3,0,19
147828,0,110,41,40,29,0,0,0
147916,0,149,60,57,6,26,0,0
148007,0,79,41,25,13,0,0,0
148016,0,57,19,10,24,4,0,0
148131,0,52,14,10,28,0,0,0
148256,0,47,30,13,0,3,0,1
148292,0,51,17,12,8,14,0,0
148380,0,120,43,50,20,7,0,0
148405,0,72,15,19,33,0,5,0
148487,0,168,44,56,31,0,31,6
148496,0,139,55,32,28,3,21,0
148511,0,1082,167,223,604,60,18,10
148575,0,37,6,3,23,5,0,0
148584,0,85,24,18,23,20,0,0
148593,0,16,1,5,10,0,0,0
148627,0,125,26,33,20,0,35,11
148654,0,199,33,82,58,26,0,0
148672,0,46,15,12,17,2,0,0
148821,0,31,0,0,0,0,0,31
148876,0,13,13,0,0,0,0,0
148885,0,13,3,2,5,3,0,0
148937,0,30,0,0,0,30,0,0
148982,0,3,0,1,1,1,0,0
148991,0,27,0,0,0,0,0,27
149028,0,22,1,1,13,7,0,0
149222,0,904,214,302,286,65,37,0
149231,0,639,195,152,125,165,2,0
149329,0,7,0,0,0,7,0,0
149365,0,67,0,0,0,0,0,67
149505,0,66,21,17,28,0,0,0
149514,0,41,16,14,10,1,0,0
149532,0,100,0,0,0,0,0,100
149639,0,10,5,4,1,0,0,0
149727,0,89,27,22,31,9,0,0
149763,0,34,0,2,16,16,0,0
149772,0,447,205,84,77,79,2,0
149781,0,208,63,84,57,4,0,0
149842,0,194,75,62,34,21,0,2
150066,0,94,33,18,40,3,0,0
150136,0,967,167,225,164,132,272,7
150145,0,60,9,27,23,1,0,0
150163,0,375,110,101,69,68,24,3
150172,0,25,4,6,3,12,0,0
150215,0,13,2,5,6,0,0,0
150288,0,20,9,5,3,0,0,3
150400,0,185,90,51,39,5,0,0
150455,0,106,29,22,42,0,0,13
150534,0,145,37,43,62,2,1,0
150604,0,73,20,14,26,11,2,0
150668,0,62,29,13,18,0,0,2
150677,0,49,20,10,15,4,0,0
150756,0,98,45,23,23,7,0,0
150774,0,28,3,5,9,6,5,0
150941,0,74,17,20,31,6,0,0
150987,0,1109,75,256,475,284,19,0
151102,0,298,58,94,62,4,0,80
151111,0,3138,618,708,1492,0,320,0
151263,0,288,44,75,146,23,0,0
151290,0,64,11,24,20,8,1,0
151306,0,336,52,117,98,69,0,0
151324,0,388,122,90,69,90,17,0
151333,0,126,16,32,42,0,36,0
151342,0,222,68,70,47,0,37,0
151351,0,2141,744,509,413,0,475,0
151360,0,138,31,44,42,0,21,0
151379,0,172,51,59,32,0,30,0
151388,0,106,15,32,35,0,24,0
151467,0,12,0,0,0,12,0,0
151661,0,32,0,0,0,32,0,0
151777,0,87,22,32,29,4,0,0
151786,0,203,18,30,148,7,0,0
151801,0,235,73,69,90,3,0,0
151810,0,10,1,0,6,0,0,3
151865,0,10,0,7,3,0,0,0
151962,0,6,0,0,0,6,0,0
152080,0,1282,440,275,198,0,0,369
152099,0,34,8,10,7,0,9,0
152318,0,185,77,58,49,1,0,0
152336,0,124,13,22,64,20,4,1
152381,0,53,5,17,17,2,12,0
152390,0,133,19,44,50,0,4,16
152451,0,12,4,4,4,0,0,0
152530,0,127,43,35,46,3,0,0
152567,0,137,22,37,61,8,9,0
152600,0,208,51,66,72,6,13,0
152637,0,152,22,34,70,26,0,0
152673,0,95,24,40,29,2,0,0
152798,0,41,10,17,13,1,0,0
152992,0,59,7,18,31,3,0,0
153001,0,59,12,11,24,12,0,0
153108,0,91,27,34,13,0,17,0
153126,0,77,17,19,31,10,0,0
153144,0,125,32,29,43,3,0,18
153162,0,77,37,15,15,0,0,10
153214,0,360,232,55,0,73,0,0
153241,0,19,1,1,12,5,0,0
153250,0,100,46,20,16,18,0,0
153269,0,300,114,105,59,22,0,0
153278,0,98,18,34,44,2,0,0
153296,0,26,15,3,5,3,0,0
153302,0,19,0,0,0,0,0,19
153311,0,126,0,0,0,126,0,0
153320,0,20,6,5,9,0,0,0
153366,0,68,19,11,35,3,0,0
153375,0,89,30,20,27,10,0,2
153384,0,216,53,64,79,7,13,0
153445,0,113,0,0,0,0,0,113
153472,0,124,42,26,0,42,0,14
153524,0,97,15,8,4,70,0,0
153533,0,67,27,7,23,10,0,0
153603,0,1444,546,526,361,0,11,0
153621,0,36,6,8,19,2,0,1
153630,0,111,11,6,40,42,0,12
153658,0,2455,760,759,735,18,113,70
153737,0,253,97,45,59,44,0,8
153825,0,90,26,36,27,1,0,0
153834,0,133,53,50,23,7,0,0
153861,0,119,22,15,39,40,2,1
153922,0,45,22,12,8,3,0,0
153977,0,51,5,3,33,10,0,0
154004,0,70,17,26,25,2,0,0
154013,0,76,15,16,42,0,3,0
154022,0,122,29,41,49,3,0,0
154059,0,64,0,0,0,1,61,2
154095,0,415,116,144,70,84,0,1
154101,0,77,29,17,17,7,0,7
154110,0,106,0,0,0,0,0,106
154129,0,33,0,0,0,0,0,33
154156,0,91,20,33,37,1,0,0
154174,0,122,27,47,34,13,0,1
154235,0,180,79,36,43,12,10,0
154262,0,15,0,8,5,2,0,0
154350,0,75,33,12,22,6,0,2
154378,0,82,0,0,0,71,0,11
154396,0,39,0,0,0,39,0,0
154493,0,56,11,13,24,0,8,0
154518,0,43,10,11,17,5,0,0
154527,0,80,26,24,23,0,7,0
154536,0,11,5,3,3,0,0,0
154572,0,67,0,0,0,1,0,66
154590,0,47,5,4,18,18,0,2
154642,0,27,0,0,0,27,0,0
154688,0,68,22,16,30,0,0,0
154697,0,58,0,0,0,0,0,58
154712,0,132,27,42,56,4,0,3
154721,0,45,5,12,25,0,0,3
154749,0,35,11,9,11,4,0,0
154800,0,141,69,43,25,0,4,0
154855,0,12,0,0,0,0,0,12
154907,0,41,0,0,0,41,0,0
154925,0,41,0,0,0,38,0,3
154934,0,40,0,0,0,40,0,0
154952,0,63,0,0,0,59,0,4
154998,0,47,26,9,2,10,0,0
155007,0,14,0,2,12,0,0,0
155025,0,218,58,56,67,37,0,0
155052,0,37,0,0,0,37,0,0
155061,0,344,59,74,110,84,17,0
155070,0,14,0,0,0,0,0,14
155089,0,58,14,15,27,0,0,2
155098,0,40,0,0,0,37,0,3
155104,0,73,18,31,20,0,0,4
155140,0,34,0,0,0,0,0,34
155177,0,37,37,0,0,0,0,0
155186,0,51,0,0,0,0,0,51
155195,0,136,66,4,5,30,0,31
155201,0,27,17,10,0,0,0,0
155210,0,324,158,81,78,0,0,7
155283,0,19,0,0,0,19,0,0
155292,0,147,47,33,31,36,0,0
155308,0,7,2,5,0,0,0,0
155317,0,2510,651,716,968,65,110,0
155335,0,76,12,29,26,9,0,0
155399,0,914,282,242,167,140,83,0
155414,0,48,7,12,25,2,1,1
155450,0,30,17,6,2,5,0,0
155487,0,25,0,0,0,24,0,1
155496,0,8,3,3,2,0,0,0
155511,0,52,17,15,19,0,1,0
155520,0,60,18,12,30,0,0,0
155566,0,50,18,8,14,10,0,0
155593,0,58,0,0,0,57,0,1
155618,0,28,0,0,0,28,0,0
155627,0,24,6,7,11,0,0,0
155636,0,6,1,3,2,0,0,0
155681,0,265,105,61,41,58,0,0
155715,0,35,0,0,0,35,0,0
155812,0,83,6,27,35,15,0,0
155830,0,33,0,0,0,33,0,0
155858,0,53,0,0,0,53,0,0
155900,0,41,14,14,10,3,0,0
155937,0,49,4,10,35,0,0,0
155973,0,39,7,18,14,0,0,0
156082,0,257,67,42,62,0,85,1
156107,0,82,0,0,0,82,0,0
156125,0,536,149,178,201,2,0,6
156134,0,30,0,0,0,28,0,2
156189,0,28,9,4,11,4,0,0
156213,0,86,31,21,34,0,0,0
156222,0,49,35,10,4,0,0,0
156231,0,71,26,11,14,20,0,0
156286,0,167,33,59,55,20,0,0
156295,0,137,31,60,40,6,0,0
156338,0,92,22,23,34,13,0,0
156356,0,40,6,17,14,3,0,0
156365,0,261,48,62,70,44,0,37
156392,0,190,54,50,30,51,5,0
156408,0,136,34,51,44,6,0,1
156417,0,7,3,2,1,1,0,0
156471,0,89,0,2,8,79,0,0
156541,0,260,60,98,83,19,0,0
156620,0,506,157,139,119,2,51,38
156648,0,105,44,28,21,10,2,0
156727,0,129,2,15,30,82,0,0
156745,0,71,32,15,14,4,6,0
156790,0,74,31,14,13,12,4,0
156851,0,34,10,6,6,11,1,0
156860,0,51,16,4,12,19,0,0
156921,0,169,42,39,27,61,0,0
157021,0,8,0,0,0,0,0,8
157058,0,95,19,27,43,6,0,0
157076,0,46,3,14,27,2,0,0
157085,0,1675,590,474,378,11,222,0
157100,0,27,2,8,16,1,0,0
157207,0,2,1,1,0,0,0,0
157216,0,111,14,32,54,11,0,0
157289,0,1211,293,357,446,104,1,10
157298,0,12,8,1,3,0,0,0
157304,0,78,43,12,5,16,2,0
157331,0,81,25,20,11,25,0,0
157377,0,33,4,6,17,6,0,0
157386,0,294,78,75,61,80,0,0
157401,0,436,96,119,114,107,0,0
157438,0,78,12,13,19,32,2,0
157447,0,599,122,132,87,0,258,0
157483,0,114,33,21,25,34,1,0
157535,0,110,37,32,39,2,0,0
157553,0,83,45,12,9,16,1,0
157711,0,135,42,38,17,38,0,0
157739,0,65,26,15,8,16,0,0
157748,0,44,21,17,6,0,0,0
157757,0,110,23,30,56,1,0,0
157793,0,115,37,29,16,33,0,0
157809,0,81,27,22,31,1,0,0
157818,0,84,36,34,9,5,0,0
157863,0,48,11,17,18,2,0,0
157951,0,642,182,182,145,127,0,6
158088,0,51,0,0,0,49,0,2
158431,0,125,25,23,13,58,0,6
158477,0,57,13,10,31,0,3,0
158662,0,269,83,59,42,83,0,2
158802,0,67,9,19,24,15,0,0
158884,0,31,5,4,7,13,0,2
159009,0,157,27,31,57,11,24,7
159197,0,22,0,0,0,22,0,0
159373,0,734,126,219,313,76,0,0
159382,0,91,23,21,29,18,0,0
159391,0,1352,401,319,294,305,33,0
159407,0,66,13,3,19,31,0,0
159416,0,152,36,24,55,22,15,0
159568,0,62,18,14,27,2,0,1
159647,0,392,77,101,90,66,47,11
159656,0,239,60,53,38,0,88,0
159717,0,232,37,42,109,44,0,0
159939,0,263,80,50,63,0,0,70
159948,0,50,28,12,8,0,0,2
159966,0,266,38,45,105,77,1,0
159993,0,334,71,75,119,64,0,5
160010,0,35,0,1,0,34,0,0
160038,0,321,54,74,148,45,0,0
160065,0,69,15,20,31,3,0,0
160074,0,89,6,20,47,16,0,0
160409,0,20,18,0,0,0,0,2
160481,0,61,1,2,5,51,1,1
160579,0,103,4,5,16,75,0,3
160612,0,493,86,76,86,245,0,0
160621,0,301,90,87,28,2,0,94
160630,0,85,19,24,36,6,0,0
160649,0,69,2,7,20,33,0,7
160658,0,613,143,116,110,142,0,102
160667,0,93,1,3,13,73,0,3
160755,0,1531,349,325,540,98,219,0
160904,0,244,54,70,97,6,17,0
160959,0,28,28,0,0,0,0,0
160977,0,187,49,48,68,3,19,0
160995,0,15,0,0,0,0,0,15
161004,0,218,65,59,68,1,25,0
161022,0,12,0,3,1,5,0,3
161077,0,58,0,0,0,58,0,0
161086,0,253,54,63,83,53,0,0
161138,0,59,0,0,0,59,0,0
161192,0,51,0,0,0,51,0,0
161217,0,97,18,22,35,0,22,0
161226,0,99,35,34,20,0,10,0
161235,0,27,9,1,13,1,3,0
161253,0,565,169,164,128,2,102,0
161299,0,74,19,19,30,4,1,1
161341,0,37,12,15,8,0,2,0
161457,0,286,47,88,91,1,59,0
161484,0,44,0,0,0,42,0,2
161509,0,30,10,7,13,0,0,0
161518,0,59,8,13,28,10,0,0
161545,0,103,39,20,12,32,0,0
161554,0,279,74,72,76,0,52,5
161563,0,37,13,14,9,1,0,0
161572,0,29,6,2,9,3,0,9
161581,0,22,0,0,0,22,0,0
161688,0,99,23,35,29,12,0,0
161767,0,230,66,83,63,9,0,9
161864,0,85,26,23,35,1,0,0
161873,0,165,55,52,26,0,32,0
162007,0,231,48,54,89,7,33,0
162061,0,16,16,0,0,0,0,0
162104,0,51,16,14,19,0,1,1
162122,0,114,58,16,29,7,0,4
162168,0,52,14,17,12,9,0,0
162210,0,32,13,11,7,1,0,0
162283,0,117,22,34,55,1,5,0
162557,0,104,36,23,45,0,0,0
162584,0,218,67,63,55,1,32,0
162609,0,20,7,6,6,0,0,1
162654,0,106,25,36,38,7,0,0
162690,0,76,10,13,39,14,0,0
162706,0,104,16,21,67,0,0,0
162760,0,95,21,33,40,1,0,0
162779,0,187,71,61,35,20,0,0
162928,0,3909,1144,859,1423,198,264,21
163028,0,40,0,0,0,40,0,0
163046,0,328,78,108,130,12,0,0
163204,0,177,111,56,10,0,0,0
163259,0,1901,464,387,882,148,7,13
163268,0,560,168,157,96,7,132,0
163286,0,1894,693,400,261,4,536,0
163295,0,137,0,0,0,0,0,137
163338,0,202,55,75,39,0,33,0
163426,0,463,318,88,29,0,0,28
163453,0,409,63,153,74,1,118,0
163462,0,133,25,56,30,0,22,0
163532,0,13,13,0,0,0,0,0
163578,0,94,11,30,53,0,0,0
163657,0,233,92,117,24,0,0,0
163851,0,425,112,115,104,8,86,0
163912,0,122,45,33,38,0,6,0
163976,0,51,51,0,0,0,0,0
164076,0,905,245,223,198,9,230,0
164085,0,10,1,2,3,2,0,2
164155,0,325,125,90,69,28,0,13
164173,0,113,48,20,24,1,20,0
164216,0,100,14,47,34,5,0,0
164270,0,125,33,33,23,1,35,0
164313,0,68,11,17,28,12,0,0
164368,0,35,35,0,0,0,0,0
164447,0,53,9,19,24,0,1,0
164465,0,273,105,45,87,1,35,0
164492,0,48,15,14,18,1,0,0
164562,0,132,29,49,49,5,0,0
164580,0,195,64,79,52,0,0,0
164632,0,77,15,24,34,3,0,1
164641,0,11,6,0,4,1,0,0
164739,0,274,78,45,69,0,82,0
164748,0,352,170,123,57,2,0,0
164775,0,49,23,10,16,0,0,0
164872,0,15,4,10,1,0,0,0
164924,0,888,323,273,197,71,24,0
164988,0,3112,638,488,954,134,395,503
165015,0,401,145,102,90,4,60,0
165024,0,330,143,100,80,7,0,0
165033,0,110,48,41,20,1,0,0
165112,0,142,103,21,18,0,0,0
165167,0,14,10,1,2,0,1,0
165194,0,67,29,25,5,8,0,0
165264,0,34,0,8,26,0,0,0
165334,0,230,63,54,48,31,34,0
165529,0,105,49,26,27,3,0,0
165574,0,33,5,9,19,0,0,0
165644,0,25,4,6,11,4,0,0
165662,0,223,40,73,55,0,55,0
165671,0,109,17,34,33,0,25,0
165699,0,118,48,38,30,2,0,0
165802,0,34,0,12,22,0,0,0
165820,0,189,74,65,43,7,0,0
165866,0,173,66,61,44,2,0,0
165884,0,29,5,7,10,7,0,0
165936,0,72,34,15,18,5,0,0
165945,0,22,12,5,3,2,0,0
165981,0,40,28,7,3,2,0,0
166018,0,40,10,16,10,4,0,0
166027,0,2131,1185,168,278,187,313,0
166045,0,8,1,0,2,5,0,0
166054,0,15,7,0,4,4,0,0
166124,0,319,97,87,106,5,24,0
166133,0,102,69,13,14,6,0,0
166391,0,69,20,25,23,1,0,0
166407,0,29,0,2,24,3,0,0
166452,0,155,52,44,46,13,0,0
166489,0,10,10,0,0,0,0,0
166513,0,628,152,184,116,10,129,37
166629,0,1444,499,324,258,3,360,0
166638,0,674,127,218,99,0,214,16
166647,0,71,30,19,22,0,0,0
166656,0,293,64,89,107,18,0,15
166674,0,111,55,23,33,0,0,0
166683,0,1404,667,211,168,0,0,358
166692,0,94,34,27,19,8,0,6
166708,0,1416,233,231,647,53,0,252
166717,0,78,5,25,22,26,0,0
166823,0,98,40,41,9,8,0,0
166850,0,207,35,84,66,1,16,5
166869,0,114,12,26,59,17,0,0
166887,0,101,68,24,9,0,0,0
166911,0,21,13,4,4,0,0,0
166939,0,224,62,51,41,7,55,8
166957,0,66,28,18,15,5,0,0
167057,0,128,0,0,0,0,0,128
167093,0,44,8,9,27,0,0,0
167215,0,31,21,1,2,7,0,0
167260,0,52,7,25,18,2,0,0
167288,0,79,30,26,22,1,0,0
167312,0,114,63,20,18,13,0,0
167358,0,1606,481,478,373,127,18,129
167376,0,84,48,12,19,5,0,0
167394,0,57,9,17,24,1,6,0
167464,0,8,8,0,0,0,0,0
167525,0,36,21,2,5,8,0,0
167534,0,130,92,16,22,0,0,0
167598,0,134,10,45,73,1,5,0
167631,0,34,16,4,12,2,0,0
167677,0,16,0,0,0,0,0,16
167729,0,295,151,83,52,9,0,0
167783,0,223,56,97,69,0,1,0
167792,0,43,0,0,0,0,0,43
167835,0,328,121,59,63,11,74,0
167899,0,197,41,52,98,6,0,0
167905,0,114,61,24,21,8,0,0
167987,0,381,128,102,49,0,102,0
167996,0,163,52,62,41,2,6,0
168005,0,323,90,98,76,59,0,0
168148,0,975,289,230,278,2,176,0
168218,0,328,102,76,28,0,75,47
168227,0,167,29,58,80,0,0,0
168254,0,213,86,56,49,22,0,0
168263,0,198,97,56,37,8,0,0
168281,0,139,51,32,42,14,0,0
168342,0,308,137,39,77,4,10,41
168421,0,436,127,94,80,133,0,2
168430,0,202,76,54,60,12,0,0
168528,0,76,31,16,27,2,0,0
168546,0,124,47,23,42,9,3,0
168591,0,85,19,30,18,9,9,0
168607,0,44,0,0,0,0,0,44
168740,0,197,64,66,62,5,0,0
168786,0,80,27,31,20,2,0,0
168847,0,105,15,13,17,60,0,0
168883,0,38,0,0,0,0,0,38
169080,0,182,97,38,26,0,0,21
169099,0,10,8,2,0,0,0,0
169220,0,13,13,0,0,0,0,0
169248,0,660,319,110,75,2,146,8
169275,0,122,0,0,0,0,0,122
169327,0,7,2,5,0,0,0,0
169363,0,65,7,17,40,1,0,0
169424,0,11,0,0,0,10,0,1
169442,0,49,13,23,13,0,0,0
169479,0,112,4,20,46,41,0,1
169521,0,165,61,72,14,18,0,0
169655,0,55,0,0,0,55,0,0
169716,0,326,69,110,116,22,9,0
169761,0,16,0,0,0,16,0,0
169798,0,606,304,157,74,1,69,1
169910,0,462,176,150,57,2,0,77
169974,0,24,16,0,0,8,0,0
169983,0,99,30,23,20,0,26,0
169992,0,31,0,0,0,0,0,31
170000,0,16,7,2,7,0,0,0
170037,0,59,19,9,30,1,0,0
170055,0,219,90,38,74,17,0,0
170082,0,1119,318,314,165,4,0,318
170091,0,8,8,0,0,0,0,0
170240,0,169,0,0,0,169,0,0
170286,0,157,44,59,31,1,0,22
170301,0,247,72,65,109,1,0,0
170444,0,64,19,11,11,23,0,0
170532,0,114,38,28,29,19,0,0
170541,0,105,0,0,0,103,0,2
170550,0,86,61,0,0,25,0,0
170587,0,22,0,0,0,22,0,0
170620,0,53,0,0,0,37,3,13
170639,0,89,22,18,34,3,0,12
170657,0,185,185,0,0,0,0,0
170675,0,116,9,25,50,0,32,0
170790,0,194,162,0,0,30,0,2
170806,0,89,20,25,41,3,0,0
170967,0,38,15,8,14,1,0,0
170976,0,6789,1803,1081,1519,272,626,1488
171100,0,2926,859,723,905,207,5,227
171128,0,393,110,110,86,13,74,0
171137,0,340,78,117,62,0,83,0
171146,0,260,47,93,54,4,62,0
171155,0,53,23,7,11,11,0,1
171225,0,48,7,12,22,7,0,0
171234,0,31,0,0,0,31,0,0
171304,0,76,0,0,0,0,0,76
171395,0,33,26,0,0,6,0,1
171456,0,300,103,60,77,45,0,15
171483,0,79,0,0,0,0,0,79
171492,0,47,3,17,27,0,0,0
171535,0,204,0,0,0,0,0,204
171571,0,633,153,253,149,78,0,0
171599,0,48,15,17,16,0,0,0
171881,0,8,3,1,4,0,0,0
172033,0,19,13,3,2,1,0,0
172051,0,265,113,80,54,2,16,0
172200,0,89,0,0,0,0,0,89
172264,0,78,23,36,16,3,0,0
172291,0,67,56,0,0,11,0,0
172307,0,44,23,10,11,0,0,0
172334,0,76,25,19,32,0,0,0
172440,0,22,1,7,11,3,0,0
172477,0,33,26,4,1,0,0,2
172608,0,15,12,3,0,0,0,0
172617,0,151,0,0,0,0,0,151
172635,0,68,0,0,0,68,0,0
172644,0,1448,458,498,463,22,2,5
172671,0,24,18,6,0,0,0,0
172699,0,737,299,210,164,64,0,0
172705,0,20,9,9,2,0,0,0
172918,0,65,0,0,0,65,0,0
172954,0,52,0,0,0,52,0,0
172963,0,126,0,0,0,126,0,0
173045,0,159,37,57,40,25,0,0
173063,0,59,0,0,0,59,0,0
173115,0,22,0,0,0,22,0,0
173124,0,165,39,59,67,0,0,0
173142,0,44,15,14,15,0,0,0
173160,0,169,63,69,34,3,0,0
173203,0,78,0,0,0,78,0,0
173258,0,239,111,46,49,1,13,19
173300,0,125,44,44,32,5,0,0
173328,0,95,24,32,39,0,0,0
173416,0,57,0,0,0,57,0,0
173452,0,84,84,0,0,0,0,0
173461,0,73,0,0,0,73,0,0
173559,0,111,0,0,0,111,0,0
173638,0,74,0,0,0,74,0,0
173647,0,183,47,61,60,15,0,0
173665,0,116,43,32,18,5,9,9
173708,0,98,0,0,0,98,0,0
173735,0,107,0,0,0,107,0,0
173799,0,70,0,0,0,70,0,0
173896,0,24,16,3,5,0,0,0
173902,0,195,77,45,34,32,4,3
173911,0,76,0,0,0,76,0,0
173920,0,480,186,139,146,9,0,0
174020,0,149,52,52,45,0,0,0
174066,0,3691,1202,903,1177,38,0,371
174075,0,60,8,16,11,2,0,23
174127,0,37,21,8,4,0,0,4
174136,0,104,0,0,0,104,0,0
174154,0,24,0,5,14,5,0,0
174233,0,461,89,145,143,83,0,1
174251,0,100,24,41,13,0,0,22
174358,0,171,85,35,48,2,0,1
174376,0,85,0,0,0,85,0,0
174428,0,143,0,0,0,143,0,0
174437,0,41,12,13,14,2,0,0
174473,0,75,0,0,0,75,0,0
174491,0,68,25,16,23,2,2,0
174507,0,62,13,16,22,8,0,3
174525,0,8,0,0,0,0,0,8
174570,0,21,0,0,0,21,0,0
174738,0,96,0,0,0,96,0,0
174747,0,117,46,40,25,6,0,0
174756,0,83,0,0,0,83,0,0
174783,0,346,160,74,100,12,0,0
174792,0,121,37,38,34,12,0,0
174817,0,82,21,35,24,2,0,0
174844,0,222,53,72,78,16,0,3
174862,0,25,5,9,11,0,0,0
174899,0,164,16,48,87,9,4,0
174914,0,400,139,145,61,7,43,5
175005,0,227,32,72,120,3,0,0
175014,0,73,0,0,0,73,0,0
175041,0,113,0,0,0,113,0,0
175078,0,102,46,27,28,1,0,0
175139,0,7,1,2,4,0,0,0
175227,0,84,9,15,18,42,0,0
175236,0,89,0,0,0,89,0,0
175263,0,43,0,0,0,43,0,0
175272,0,281,112,76,87,6,0,0
175281,0,49,29,8,8,0,0,4
175315,0,137,0,0,0,137,0,0
175342,0,122,17,25,45,35,0,0
175421,0,79,28,23,18,10,0,0
175430,0,43,9,13,13,8,0,0
175519,0,69,0,0,0,69,0,0
175573,0,96,0,0,0,96,0,0
175616,0,127,18,42,36,31,0,0
175643,0,82,0,0,0,74,0,8
175652,0,114,0,0,0,114,0,0
175786,0,379,0,0,0,346,0,33
175810,0,138,0,0,0,0,0,138
175829,0,131,0,0,0,131,0,0
175856,0,312,82,86,88,56,0,0
175883,0,122,0,0,0,122,0,0
175935,0,118,0,0,0,118,0,0
175980,0,66,20,24,14,6,1,1
176008,0,91,0,0,0,91,0,0
176017,0,1832,448,499,614,208,63,0
176035,0,138,46,20,32,40,0,0
176044,0,94,19,15,40,20,0,0
176053,0,192,62,45,49,36,0,0
176071,0,299,0,0,0,299,0,0
176080,0,1034,236,260,321,169,48,0
176169,0,116,0,0,0,0,0,116
176178,0,200,0,0,0,0,0,200
176239,0,169,0,0,0,0,0,169
176318,0,35,3,5,15,10,0,2
176354,0,67,0,0,0,67,0,0
176372,0,672,145,189,222,91,25,0
176406,0,44,7,12,18,7,0,0
176451,0,5,3,2,0,0,0,0
176479,0,191,36,47,92,16,0,0
176600,0,9,2,2,5,0,0,0
176628,0,62,15,16,23,8,0,0
176664,0,16,0,0,0,0,0,16
176770,0,60,6,8,42,4,0,0
176789,0,19,5,6,6,2,0,0
176910,0,10,10,0,0,0,0,0
176947,0,72,18,22,31,1,0,0
176965,0,393,118,103,82,86,0,4
177038,0,37,4,9,7,16,0,1
177065,0,65,16,18,24,6,0,1
177092,0,33,22,11,0,0,0,0
177117,0,39,13,10,16,0,0,0
177126,0,17,8,5,3,0,0,1
177135,0,165,0,0,0,0,0,165
177144,0,44,9,10,15,0,10,0
177214,0,108,45,25,23,15,0,0
177250,0,70,4,8,18,40,0,0
177278,0,8,5,1,2,0,0,0
177302,0,10,0,0,0,10,0,0
177339,0,87,29,28,29,1,0,0
177418,0,60,13,13,24,9,1,0
177472,0,221,0,0,0,0,0,221
177542,0,46,11,9,16,10,0,0
177551,0,36,8,8,11,9,0,0
177676,0,89,34,17,18,17,0,3
177719,0,49,1,4,25,19,0,0
177746,0,59,17,20,22,0,0,0
177816,0,13,4,7,2,0,0,0
177834,0,249,44,69,119,17,0,0
177940,0,90,26,15,40,8,0,1
177968,0,184,66,66,36,16,0,0
177977,0,109,0,0,0,105,0,4
177986,0,56,11,8,25,12,0,0
177995,0,214,0,0,0,0,0,214
178059,0,159,29,41,77,12,0,0
178183,0,7,0,0,0,7,0,0
178208,0,43,12,11,20,0,0,0
178217,0,43,10,6,9,18,0,0
178244,0,74,13,13,40,7,1,0
178341,0,134,27,41,29,19,7,11
178369,0,78,11,27,22,14,2,2
178387,0,143,36,38,48,21,0,0
178396,0,1982,547,552,648,231,4,0
178402,0,583,178,192,169,34,9,1
178411,0,314,121,114,71,2,6,0
178420,0,360,115,131,114,0,0,0
178448,0,79,16,14,10,39,0,0
178518,0,11,6,5,0,0,0,0
178615,0,249,96,50,79,22,2,0
178624,0,223,31,65,74,49,4,0
178679,0,23,23,0,0,0,0,0
178697,0,97,25,42,28,2,0,0
178721,0,108,20,37,51,0,0,0
178891,0,106,0,0,0,106,0,0
178989,0,37,7,4,22,4,0,0
179043,0,155,40,47,59,9,0,0
179159,0,768,234,276,219,36,0,3
179265,0,58,15,23,20,0,0,0
179308,0,321,109,61,67,19,22,43
179317,0,8,6,0,2,0,0,0
179326,0,115,29,22,27,37,0,0
179344,0,37,8,11,9,5,4,0
