UNITID,CDACTUA,CNACTUA,CDACTGA,EFTEUG,EFTEGD,FTEUG,FTEGD,FTEDPP,ACTTYPE
237561,,62550,,70,,70,,,1
237570,,133657,,149,,149,,,1
237598,1440,,,32,,32,,,2
237686,47721,,,1591,,1591,,,2
237701,33465,,,1116,,1116,,,2
237729,,134017,,149,,149,,,1
237783,21853,,5067,728,211,728,211,,2
237792,72207,,13029,2407,543,2407,543,30,2
237817,32646,,,1088,,1088,,,2
237844,,106925,,119,,119,,,1
237880,,,,,,,,800,-2
237899,62005,,2867,2067,119,2067,119,,2
237905,,50400,172,56,7,56,7,,1
237932,58797,,7853,1960,327,1960,327,,2
237950,41367,,,1379,,1379,,,2
237969,28307,,1322,944,55,944,55,11,2
237987,9088,,,202,,202,,,2
237996,30828,,,685,,685,,,2
238005,,98456,,109,,109,,,1
238014,28241,,,941,,941,,,2
238032,677697,,99296,22590,4137,22590,4137,2239,2
238078,17370,,1616,579,67,579,67,106,2
238096,,36814,,41,,41,,,1
238175,,125331,,139,,139,,,1
238193,28416,,16427,947,684,947,684,154,2
238263,207575,,891,6919,37,6919,37,,2
238324,12221,,2348,407,98,407,98,0,2
238333,32059,,,1069,,1069,,,2
238397,48902,,,1630,,1630,,,2
238430,21029,,9818,701,409,701,409,,2
238458,83339,,10310,2778,430,2778,430,153,2
238476,86120,,3534,2871,147,2871,147,,2
238616,78753,,39580,2625,1649,2625,1649,271,2
238661,37967,,8913,1266,371,1266,371,4,2
238722,139258,,,4642,,4642,,,2
238759,107031,,,3568,,3568,,,2
238810,,43528,,48,,48,,,1
238980,39723,,10668,1324,445,1324,445,,2
239008,43296,,,1443,,1443,,,2
239017,78442,,,2615,,1453,,,2
239071,19452,,3209,648,134,648,134,,2
239080,36339,,4533,1211,189,1211,189,,2
239105,244390,,52221,8146,2176,8146,2176,1210,2
239169,,,9107,,379,,379,1142,-2
239220,46734,,,1558,,1558,,,2
239248,216349,,,7212,,7212,,,2
239309,26804,,,893,,893,,,2
239318,110621,,3363,2458,93,2458,93,,2
239372,61430,,,2048,,2048,,,2
239390,18985,,9622,633,401,633,401,25,2
239424,,,1980,,83,,83,12,-2
239442,20086,,,670,,670,,,2
239460,79396,,,2647,,2647,,,2
239488,158023,,,5267,,5267,,,2
239512,16332,,,544,,544,,,2
239628,25062,,,835,,835,,,2
239637,,,2231,,93,,93,,-2
239716,60334,,791,2011,33,2011,33,,2
239877,,41674,,46,,46,,,1
239910,40868,,,1362,,1362,,,2
240107,42601,,13671,1420,570,1420,570,76,2
240116,121702,,,4057,,4057,,,2
240125,99154,,,3305,,3305,,,2
240170,75607,,,2520,,2520,,,2
240189,283489,,26162,9450,1090,9450,1090,32,2
240198,55241,,,1841,,1841,,,2
240213,,,1103,,46,,50,29,-2
240268,286278,,8247,9543,344,9543,344,71,2
240277,185104,,6953,6170,290,6170,290,9,2
240329,274853,,17358,9162,723,9162,723,224,2
240338,29752,,1590,992,66,992,66,,2
240365,275233,,13375,9174,557,9174,557,175,2
240374,97817,,9926,3261,414,3261,414,,2
240392,53877,,21752,1796,906,1796,906,,2
240417,178498,,16107,5950,671,5950,671,25,2
240426,53604,,6847,1787,285,1787,285,,2
240444,943660,,158903,31455,6621,31455,6621,3743,2
240453,540180,,71918,18006,2997,18006,2997,192,2
240462,186495,,7339,6217,306,6217,306,,2
240471,149774,,8015,4992,334,4992,334,,2
240480,203027,,10526,6768,439,6768,439,17,2
240505,70144,,,2338,,2338,,,2
240514,28400,,,947,,947,,,2
240596,24191,,,806,,806,,,2
240620,67653,,,2255,,2255,,,2
240657,29522,,,984,,984,,,2
240666,56469,,,1882,,1882,,,2
240693,46429,,,1548,,1548,,,2
240709,,34500,,38,,38,,,1
240718,35050,,,1168,,1168,,,2
240727,246482,,32447,8216,1352,8216,1352,492,2
240736,27398,,,913,,913,,,2
240745,35352,,,1178,,1178,,,2
240754,77848,,4941,2595,206,2595,206,,2
240790,32936,,,1098,,1098,,,2
240879,12225,,,408,,407,,,2
241100,7355,,333,245,14,245,14,,2
241128,9610,,189,320,8,320,8,,2
241146,10700,,,357,,357,,,2
241182,14975,,,499,,499,,,2
241191,27729,,1103,924,46,924,46,,2
241216,46356,,1845,1545,77,1545,77,,2
241225,22382,,3709,746,155,746,155,,2
241304,61043,,3804,2035,159,2035,159,,2
241331,21759,,49567,725,2065,725,2065,,2
241377,19158,,3079,639,128,639,138,,2
241386,5105,,575,170,24,170,24,,2
241395,10592,,4297,353,179,353,239,,2
241410,135471,,15513,4516,646,4516,862,469,2
241517,14730,,,491,,491,,,2
241614,5830,,1704,130,47,162,47,,2
241720,20072,,,669,,669,,,2
241739,170618,,28675,5687,1195,5687,1195,,2
241766,8710,,144,290,6,290,6,,2
241793,,,3581,,149,,149,,-2
241836,27149,,1115,905,46,905,46,,2
241906,,218545,,243,,243,,,1
241951,9459,,,315,,315,,,2
242042,12660,,,422,,422,,,2
242112,23417,,,781,,781,,,2
242121,8945,,,298,,391,,,2
242130,8076,,,269,,269,,,2
242149,10140,,,338,,338,,,2
242413,396,76320,,98,,98,,,3
242556,11710,,,390,,390,,,2
242565,3375,,,113,,113,,,2
242583,6987,,,233,,233,,,2
242617,77719,,7805,2591,325,3238,434,,2
242626,81150,,3095,2705,129,3381,172,,2
242635,74363,,5357,2479,223,3098,298,,2
242644,30719,,1838,1024,77,1280,102,,2
242653,120828,,34511,4028,1438,3356,1917,,2
242662,83495,,5134,2783,214,3479,285,,2
242680,35958,,1626,1199,68,1498,90,,2
242699,39292,,2464,1310,103,1637,137,,2
242705,102742,,1140,3425,48,4281,63,,2
242723,,,614,,26,,36,684,-2
242750,5898,,,197,,197,,,2
242820,25569,,,852,,852,,,2
242945,,232400,,258,,258,,,1
242954,,97600,,108,,108,,,1
242972,709146,,24275,23638,1011,23638,1011,,2
243081,,,6051,,252,,252,470,-2
243106,48947,,,1632,,2352,,,2
243115,66882,,,2229,,3317,,,2
243133,107760,,,3592,,3396,,,2
243142,79018,,,1756,,2315,,,2
243151,82356,,,2745,,2745,,,2
243179,82482,,,2749,,3031,,,2
243188,14140,,,471,,560,,,2
243197,341437,,8141,11381,339,11381,339,,2
243203,11534,,19219,384,801,384,801,943,2
243212,65030,,,2168,,2168,,,2
243221,271836,,27748,9061,1156,9061,1156,542,2
243346,144576,,18716,4819,780,4819,780,,2
243443,110033,,6150,3668,256,3668,256,,2
243498,,,1966,,82,,82,,-2
243568,2931,,781,98,33,98,33,349,2
243577,109417,,9493,3647,396,3647,396,,2
243586,22733,,1544,758,64,758,86,,2
243601,241212,,44877,8040,1870,8040,1870,116,2
243638,44650,,,1488,,2081,,,2
243647,11619,,,387,,387,,,2
243665,40149,,3613,1338,151,1338,151,,2
243744,284883,,234638,6331,6518,6331,8978,1047,2
243780,1069645,,207436,35655,8643,35655,8643,1699,2
243799,,27882,,31,,31,,,1
243823,13429,,2924,448,122,448,122,1430,2
243832,35790,,1994,1193,83,1193,83,,2
243841,12216,,,407,,407,,,2
244233,8778,,,195,,195,,,2
244279,5581,18100,,206,,206,,,3
244437,351637,,,11721,,11721,,,2
244446,51970,,,1732,,1732,,,2
244613,,431100,,479,,479,,,1
245281,,79325,,88,,88,,,1
245625,31992,,,1066,,1066,,,2
245652,9893,,2392,330,100,330,100,,2
245777,1620,,1512,54,63,54,63,,2
245838,6074,,27975,135,777,135,777,,2
245847,1987,,7704,44,214,44,214,79,2
245865,,,13457,,561,,561,197,-2
245883,2557,,13401,57,372,57,372,119,2
245892,4214,,3195,140,133,140,133,,2
245953,31881,,8168,1063,340,1063,340,,2
245962,7988,,,266,,266,,,2
245980,,71400,,79,,79,,,1
245999,,1207217,,1341,,2299,,,1
246017,,650850,,723,,723,,,1
246035,9959,,,332,,332,,,2
246071,,72232,,80,,80,,,1
246345,,,1766,,74,,74,42,-2
246354,156394,,,5213,,5213,,,2
246406,,8730,,10,,10,,,1
246415,,40000,,44,,44,,,1
246460,,123150,,137,,137,,,1
246789,,,845,,35,,35,34,-2
246813,74121,,,2471,,2471,,,2
246895,,296475,,329,,463,,,1
246974,6940,,,231,,231,,,2
247010,,40241,,45,,45,,,1
247047,,63346,,70,,70,,,1
247065,33134,308,,737,,737,,,3
247153,12036,,,267,,267,,,2
247162,528,,1176,12,33,12,33,,2
247409,5790,,,193,,193,,,2
247603,47573,,,1586,,1586,,,2
247649,11057,,672,369,28,369,28,,2
247773,2574,,120,86,5,86,5,,2
247825,159,,66,5,3,5,3,,2
247834,659456,,,21982,,21982,,,2
247940,64164,,,2139,,2139,,,2
248192,,24385,,27,,27,,,1
248527,,71125,,79,,79,,,1
248606,,830190,,922,,922,,,1
248624,,113415,,126,,126,,,1
248633,,83466,,93,,94,,,1
248660,,153325,,170,,170,,,1
248703,,148087,,165,,226,,,1
248925,,758578,,843,,843,,,1
248934,422600,,8278,14087,345,14087,345,,2
249061,,33947,,38,,38,,,1
249238,,335600,,373,,373,,,1
249609,9240,1800,,310,,310,,,3
250027,6391,161381,,392,,392,,,3
250285,15366,,,512,,512,,,2
250744,16284,198973,,583,,583,,,3
250902,,65871,,73,,73,,,1
250993,,203715,,226,,226,,,1
251260,94879,,,3163,,3163,,,2
251312,20077,,4978,446,138,446,138,,2
260336,,29700,,33,,33,,,1
260363,,16044,,18,,18,,,1
260372,5466,,,182,,182,,,2
260664,11024,,,367,,367,,,2
260691,32786,7445,,1101,,1101,,,3
260789,16218,26975,,571,,571,,,3
260813,14760,,,328,,328,,,2
260929,,252004,,280,,280,,,1
260965,,68074,,76,,76,,,1
260992,19123,,,425,,425,,,2
261436,,851195,,946,,946,,,1
261676,2310,,,77,,77,,,2
261685,2910,,,97,,97,,,2
261719,,270903,,301,,301,,,1
261773,1876,12450,,76,,76,,,3
261861,2666,27030,,89,,89,,,3
262022,,,498,,21,,21,,-2
262031,135193,,,4506,,4506,,,2
262086,129458,,99626,4315,4151,4315,4151,323,2
262129,21292,,531,710,22,710,22,,2
262165,1250,,,42,,42,,,2
262341,38052,,,1268,,1268,,,2
262369,,92200,,102,,102,,,1
262457,16599,,,553,,553,,,2
262466,,23945,,27,,27,,,1
362700,,235138,,261,,261,,,1
362782,,187376,,208,,208,,,1
363013,2310,,,77,,77,,,2
363077,,61670,,69,,69,,,1
363147,,399716,,444,,444,,,1
363165,,511875,,569,,569,,,1
363439,1920,,,43,,43,,,2
363633,13708,,,457,,457,,,2
363679,,220048,,244,,244,,,1
363712,1470,,0,49,0,49,0,,2
363882,,69868,,78,,78,,,1
363907,11842,,2631,395,110,395,110,,2
363916,4841,,281,161,12,161,12,,2
363934,29756,,1255,992,52,992,52,,2
364016,110070,,,3669,,3669,,,2
364025,207270,,,6909,,6909,,,2
364548,,240400,,267,,267,,,1
364575,,29700,,33,,33,,,1
364627,,269398,,299,,299,,,1
364636,,79133,,88,,88,,,1
364751,2725,,,91,,91,,,2
364760,,65114,,72,,72,,,1
364946,,225978,,251,,251,,,1
364964,,38551,,43,,43,,,1
365091,,162073,,180,,180,,,1
365125,,83050,,92,,92,,,1
365198,,473325,,526,,526,,,1
365213,,405975,,451,,451,,,1
365240,,32110,,36,,36,,,1
365374,,998492,,1109,,1109,,,1
365383,,140418,,156,,156,,,1
365480,,480987,,534,,534,,,1
365505,,28317,,31,,31,,,1
365693,,286754,,319,,319,,,1
365763,,42150,,47,,47,,,1
365824,8430,,,281,,281,,,2
365833,8250,,,275,,275,,,2
366003,5199,,1005,173,42,173,42,8,2
366155,,20900,,23,,23,,,1
366191,47741,,,1591,,1591,,,2
366252,117999,,0,3933,0,3933,0,,2
366261,14544,,,323,,323,,,2
366270,,350784,,390,,390,,,1
366289,2370,,,79,,79,,,2
366340,6978,,,233,,233,,,2
366368,,,2988,,125,,125,,-2
366395,404173,,,13472,,13472,,,2
366401,152105,,,5070,,5070,,,2
366438,,54000,,60,,60,,,1
366465,48834,,,1628,,1628,,,2
366535,7213,79830,,329,,308,,,3
366553,56315,,,1251,,1251,,,2
366571,691,,,23,,23,,,2
366605,,,686,,29,,29,,-2
366623,,167889,,187,,187,,,1
366632,,8772,,10,,10,,,1
366711,384660,,32841,12822,1368,12822,1368,,2
367051,,96500,,107,,107,,,1
367088,,105037,,117,,117,,,1
367103,4260,,,142,,142,,,2
367112,11012,,,367,,367,,,2
367158,3150,,,105,,105,,,2
367334,,115127,,128,,128,,,1
367361,3270,,,109,,109,,,2
367431,,31400,,35,,35,,,1
367459,132391,,,4413,,4413,,,2
367875,,257400,,286,,286,,,1
367884,15332,,2403,511,100,569,111,,2
367954,,,52190,,2175,,2175,3257,-2
367972,,155316,,173,,173,,,1
367981,,53476,,59,,59,,,1
368036,,10228,,11,,11,,,1
368230,,77608,,86,,86,,,1
368364,,215843,,240,,240,,,1
368407,,48250,,54,,54,,,1
368443,35397,,,787,,787,,,2
368452,8401,,,280,,280,,,2
368540,,18911,,21,,21,,,1
368629,22191,,,740,,740,,,2
368647,,29971,,33,,33,,,1
368771,,142571,,158,,158,,,1
368832,,38047,,42,,42,,,1
368911,30300,,,1010,,1010,,,2
369002,,,,,,,,309,-2
369109,,50180,,56,,56,,,1
369400,77828,,,2594,,2594,,,2
369419,,871409,,968,,947,,,1
369446,,60724,,67,,67,,,1
369455,5750,,,128,,128,,,2
369516,9853,,235,328,10,328,10,,2
369659,,,11081,,308,,308,,-2
369668,315,181320,,212,,212,,,3
369686,,220540,,245,,245,,,1
369695,,94310,,105,,105,,,1
369783,13255,,,442,,442,,,2
369950,,72353,,80,,80,,,1
371052,20610,,,687,,687,,,2
371690,,899923,,1000,,1000,,,1
371830,,52130,,58,,58,,,1
371928,,225390,,250,,250,,,1
371964,,378160,,420,,420,,,1
372028,,85521,,95,,95,,,1
372073,8318,,330,277,14,277,14,,2
372082,,40489,,45,,45,,,1
372240,,20192,,22,,22,,,1
372329,33911,480590,,1288,,1288,,,3
372356,,299700,,333,,333,,,1
372462,,103443,,115,,115,,,1
372718,,212627,,236,,236,,,1
372921,31770,,,1059,,1059,,,2
373085,2940,,,98,,98,,,2
373216,,133236,,148,,148,,,1
373456,,21308,,24,,21,,,1
373526,10304,,,343,,343,,,2
373678,,153865,,171,,171,,,1
373696,,100000,,111,,111,,,1
373711,,88006,,98,,81,,,1
373784,15390,537300,,1110,,1110,,,3
374024,,,5319,,222,,222,,-2
374316,,62534,,69,,69,,,1
374343,,62400,,69,,69,,,1
374574,6702,366278,,630,,630,,,3
374592,,38000,,42,,42,,,1
375106,,89961,,100,,100,,,1
375230,5640,,,188,,188,,,2
375373,,110593,,123,,123,,,1
375407,,105867,,118,,118,,,1
375416,15240,,,508,,508,,,2
375540,,47372,,53,,53,,,1
375568,,21504,,24,,24,,,1
375656,,93069,,103,,103,,,1
375683,,589716,,655,,655,,,1
375726,,1777154,,1975,,1975,,,1
375939,4450,,,148,,148,,,2
375966,,118670,,132,,132,,,1
375984,,172695,,192,,192,,,1
376224,8640,,,288,,288,,,2
376242,2310,,,77,,77,,,2
376288,3000,,,100,,100,,,2
376330,10655,,,237,,237,,,2
376385,9500,,,317,,317,,,2
376446,,58144,,65,,65,,,1
376631,,28000,,31,,31,,,1
376677,,97333,,108,,108,,,1
376695,29743,,,991,,991,,,2
377111,13692,,,456,,470,,,2
377193,,20500,,23,,23,,,1
377218,5511,,,184,,184,,,2
377272,,26770,,30,,30,,,1
377281,,71500,,79,,79,,,1
377315,,105714,,117,,117,,,1
377449,7920,,,264,,264,,,2
377458,8864,,,295,,295,,,2
377485,,32640,,36,,36,,,1
377546,3326,,,111,,111,,,2
377555,251773,,14736,5595,409,5595,491,,2
377564,202508,,25095,4500,697,4500,697,,2
377643,,103637,,115,,115,,,1
377652,3128,,,104,,104,,,2
377661,21086,,,703,,703,,,2
377722,,412700,,459,,459,,,1
377759,2402,,,80,,80,,,2
378105,9192,19778,,328,,328,,,3
378576,5268,,3066,176,128,176,128,400,2
378886,,203585,,226,,226,,,1
378956,,977312,,1086,,1086,,,1
379621,,52999,,59,,59,,,1
379746,6328,,,211,,211,,,2
379782,6712,,,224,,224,,,2
380067,,84014,,93,,93,,,1
380359,9527,,,318,,318,,,2
380368,23588,,,786,,786,,,2
380377,17989,,,400,,400,,,2
380438,18926,,,421,,421,,,2
381255,,68438,,76,,76,,,1
381282,,63771,,71,,71,,,1
381325,,94031,,104,,104,,,1
381352,,,2836,,118,,79,,-2
381370,,161568,,180,,180,,,1
381404,,283490,,315,,369,,,1
381459,,,4163,,173,,173,,-2
381486,,13500,,15,,15,,,1
381699,,31500,,35,,35,,,1
381732,,46588,,52,,52,,,1
382258,,55534,,62,,62,,,1
382416,,88857,,99,,99,,,1
382461,,50297,,56,,56,,,1
382780,5348,76320,,263,,263,,,3
382911,1385,,,46,,46,,,2
382957,22800,30600,,794,,794,,,3
383020,202,,2800,4,78,4,78,,2
383084,,475000,,528,,528,,,1
383163,,185062,,206,,186,,,1
383190,41118,,,1371,,1371,,,2
383279,,53103,,59,,59,,,1
383297,,116406,,129,,129,,,1
383312,,48687,,54,,54,,,1
383330,,114700,,127,,127,,,1
383367,,300000,,333,,289,,,1
383464,,90842,,101,,101,,,1
383525,,74620,,83,,65,,,1
383765,,94166,,105,,105,,,1
383996,8907,,,297,,297,,,2
384236,34968,,,1166,,1166,,,2
384245,29592,,,986,,986,,,2
384254,11939,,,398,,398,,,2
384306,,,5255,,219,,141,,-2
384333,145260,,,4842,,4842,,,2
384342,90043,,,3001,,3001,,,2
384412,7050,,8232,235,343,235,343,1,2
384421,2760,,,92,,92,,,2
385132,,120989,,134,,134,,,1
385415,,,9710,,405,,324,756,-2
385503,12120,,,404,,404,,,2
385619,46093,,6375,1536,266,1536,266,,2
386153,10980,,,366,,366,,,2
386472,20606,94059,109,791,5,791,5,,3
387925,,123604,,137,,137,,,1
388520,8935,,,298,,249,,,2
388663,,59261,,66,,66,,,1
389860,,102837,,114,,114,,,1
390905,,101261,,113,,113,,,1
391005,,115410,,128,,128,,,1
391759,,32400,,36,,36,,,1
392257,59516,112961,,2109,,1810,,,3
392354,,17100,,19,,19,,,1
392415,19620,,,654,,654,,,2
393524,,98233,,109,,109,,,1
393649,47952,,,1598,,1598,,,2
393861,,381634,,424,,424,,,1
395362,30920,,,1031,,1031,,,2
395690,,235000,,261,,261,,,1
397942,42120,,,1404,,1404,,,2
399212,199699,,,6657,,6657,,,2
399869,27300,,,910,,910,,,2
399911,12436,,200,415,8,415,8,,2
400080,,1658700,,1843,,1843,,,1
400187,,325581,,362,,362,,,1
400558,551,9995,,29,,29,,,3
401223,2615,,1990,87,83,87,83,,2
401250,,,4003,,167,,167,26,-2
401481,,8240,,9,,9,,,1
401764,,202809,,225,,225,,,1
402563,10500,,,350,,350,,,2
402800,,92030,,102,,102,,,1
403469,18835,,,628,,628,,,2
403478,16087,,,536,,536,,,2
403487,28959,,,965,,965,,,2
404037,1331,,,44,,44,,,2
404055,13382,,,446,,446,,,2
404222,,,,,,,,216,-2
404338,718,,168,24,7,24,7,,2
404426,52106,,,1737,,1716,,,2
404684,,221938,,247,,247,,,1
404718,,70306,,78,,78,,,1
404912,30248,665,,1009,,1009,,,3
404994,82317,,,2744,,2744,,,2
405012,,50509,,56,,56,,,1
405058,5850,,,195,,195,,,2
405076,,880032,,978,,978,,,1
405854,6660,,,222,,222,,,2
405872,54957,,,1832,,1832,,,2
406024,77479,120684,,2717,,2717,,,3
406033,60750,617724,,2711,,2711,,,3
406149,,56914,,63,,63,,,1
406325,,103981,,116,,116,,,1
406361,,21502,,24,,24,,,1
406413,500,5000,,22,,22,,,3
406422,,97053,,108,,108,,,1
406486,,53359,,59,,59,,,1
406547,5384,,,120,,120,,,2
407090,,344477,,383,,383,,,1
407142,,78025,,87,,87,,,1
407151,,67795,,75,,75,,,1
407179,,64887,,72,,72,,,1
407355,,181946,,202,,202,,,1
407391,,58510,,65,,65,,,1
407407,,46577,,52,,52,,,1
407425,,35931,,40,,40,,,1
407434,,42595,,47,,47,,,1
407461,,72412,,80,,80,,,1
407470,,135922,,151,,151,,,1
407489,,47759,,53,,53,,,1
407513,,138909,,154,,154,,,1
407522,,13623,,15,,15,,,1
407568,,157690,,175,,175,,,1
407577,,185400,,206,,206,,,1
407595,,49562,,55,,55,,,1
407610,672,,,22,,22,,,2
407629,234,,14708,8,613,8,613,3866,2
407683,,71000,,79,,79,,,1
407708,,269499,,299,,299,,,1
407735,,57674,,64,,64,,,1
407832,,92488,,103,,103,,,1
408066,,199502,,222,,222,,,1
408163,,46196,,51,,51,,,1
408385,,968993,,1077,,1077,,,1
408729,3597,27184,,150,,150,,,3
408844,152298,,11784,5077,491,5077,491,,2
408862,,346500,,385,,385,,,1
409032,,242100,,269,,269,,,1
409120,,119700,,133,,134,,,1
409193,11640,,,388,,388,,,2
409254,,,6893,,287,,287,,-2
409315,548449,,,18282,,18282,,,2
409537,,6872,,8,,8,,,1
409591,,25375,,28,,28,,,1
409616,,,46,,2,,2,502,-2
409698,180014,,22862,6000,953,6000,953,,2
410797,9100,,,303,,303,,,2
410964,,48192,,54,,54,,,1
411684,,163320,,181,,181,,,1
411754,,41456,,46,,46,,,1
412173,5687,156535,,363,,363,,,3
412535,,18870,,21,,21,,,1
412544,,99821,,111,,111,,,1
412599,20546,,,685,,685,,,2
413176,,33699,,37,,37,,,1
413413,591241,,710357,13139,19732,13139,19732,,2
413617,3092,,,103,,103,,,2
413626,3094,,,103,,103,,,2
413680,17627,,,588,,588,,,2
413778,13605,,,454,,454,,,2
413820,,27300,,30,,30,,,1
413893,50544,,,1685,,1685,,,2
413945,,68760,,76,,76,,,1
413972,,25200,,28,,28,,,1
414063,,92992,,103,,103,,,1
414124,9544,,,318,,318,,,2
414461,132435,,,2943,,2943,,,2
414489,,77673,,86,,86,,,1
414540,,336223,,374,,374,,,1
414595,8242,,13856,275,577,275,577,,2
414869,,284270,,316,,316,,,1
414878,9552,,11671,318,486,318,486,,2
414911,35299,,,1177,,1177,,,2
414939,612,259841,,309,,309,,,3
414966,,,1969,,82,,82,,-2
415039,,53473,,59,,59,,,1
415057,,101600,,113,,113,,,1
415987,,399600,,444,,444,,,1
416458,12582,,,419,,419,,,2
416801,11354,,726,378,30,378,30,,2
417008,,167181,,186,,186,,,1
417053,,,1200,,50,,50,,-2
417062,,55702,,62,,62,,,1
417105,,202361,,225,,225,,,1
417123,,83495,,93,,93,,,1
417248,,53100,,59,,59,,,1
417275,,57300,,64,,64,,,1
417327,8931,,,198,,198,,,2
417442,,108268,,120,,120,,,1
417503,,193820,,215,,215,,,1
417600,,18181,,20,,20,,,1
417628,,42208,,47,,47,,,1
417637,,78289,,87,,87,,,1
417646,,29624,,33,,33,,,1
417655,,17100,,19,,19,,,1
417682,,46004,,51,,31,,,1
417716,,92621,,103,,103,,,1
417725,,39514,,44,,44,,,1
417734,2214,,,74,,74,,,2
417752,945,,,32,,32,,,2
417831,,120000,,133,,133,,,1
417840,,288000,,320,,320,,,1
417868,,31680,,35,,35,,,1
417886,,36295,,40,,40,,,1
417910,,190800,,212,,212,,,1
417983,,14400,,16,,16,,,1
417992,,33672,,37,,30,,,1
418001,,63623,,71,,71,,,1
418010,,61800,,69,,69,,,1
418029,,34874,,39,,39,,,1
418038,,168000,,187,,187,,,1
418056,,20370,,23,,23,,,1
418065,,186973,,208,,208,,,1
418083,,48600,,54,,54,,,1
418126,8691,,3705,290,154,290,154,,2
418171,,56996,,63,,63,,,1
418199,,18860,,21,,21,,,1
418205,,254946,,283,,283,,,1
418223,,97297,,108,,108,,,1
418250,,90499,,101,,101,,,1
418269,8244,,,275,,275,,,2
418278,,74379,,83,,53,,,1
418296,,1222200,,1358,,1358,,,1
418302,,263571,,293,,293,,,1
418320,,561931,,624,,624,,,1
418348,,200000,,222,,222,,,1
418357,,51034,,57,,57,,,1
418409,,194130,,216,,216,,,1
418427,,97809,,109,,109,,,1
418445,,21973,,24,,24,,,1
418454,,152180,,169,,169,,,1
418481,,33138,,37,,49,,,1
418515,,112088,,125,,125,,,1
418524,,66815,,74,,74,,,1
418533,2747,225562,,342,,342,,,3
418542,,149760,,166,,166,,,1
418560,,81520,,91,,91,,,1
418588,,26420,,29,,29,,,1
418612,,8200,,9,,9,,,1
418658,6720,579600,,868,,868,,,3
418764,,5608,,6,,6,,,1
418773,6000,180000,,400,,400,,,3
418782,9384,,,313,,313,,,2
418889,292,41286,,56,,56,,,3
418913,,17121,,19,,19,,,1
418968,,171708,,191,,191,,,1
419031,,25914,,29,,29,,,1
419095,,42750,,48,,38,,,1
419183,6840,,,228,,228,,,2
419217,,125193,,139,,139,,,1
419226,,322265,,358,,358,,,1
419235,,160479,,178,,178,,,1
419244,7712,,,257,,257,,,2
419253,3944,,,131,,131,,,2
419280,,40264,,45,,45,,,1
419332,,2754,,3,,3,,,1
419341,,14702,,16,,20,,,1
419420,,22140,,25,,25,,,1
419484,,21378,,24,,24,,,1
419633,,83700,,93,,93,,,1
419703,20544,,,685,,685,,,2
419712,5976,,,199,,199,,,2
419721,9048,,,302,,302,,,2
420024,7744,,,258,,258,,,2
420042,1921,,192,64,8,64,8,,2
420130,,374220,,416,,462,,,1
420246,,,3697,,103,,103,376,-2
420255,,72900,,81,,81,,,1
420325,3630,,,121,,121,,,2
420343,29900,,,997,,1000,,,2
420370,20000,,,667,,667,,,2
420398,272825,,,9094,,9094,,,2
420431,33886,,,1130,,1130,,,2
420440,21646,,,722,,722,,,2
420468,,249300,,277,,277,,,1
420538,25404,,,847,,847,,,2
420556,27361,,,608,,608,,,2
420705,,,1468,,61,,61,,-2
420723,11350,640,,253,,253,,,3
420981,,333900,,371,,371,,,1
421513,4680,,,156,,156,,,2
421610,,108108,,120,,120,,,1
421665,,31633,,35,,35,,,1
421708,30010,,,1000,,1000,,,2
421717,,13898,,15,,15,,,1
421771,,22180,,25,,25,,,1
421832,12636,10210,,292,,292,,,3
421841,8719,,,291,,291,,,2
421878,5455,,,182,,182,,,2
421896,,213300,,237,,237,,,1
422020,7667,,,256,,256,,,2
422695,12702,13030,234,438,10,438,10,,3
422835,16200,,,540,,540,,,2
423120,7050,,,235,,235,,,2
423397,,454370,,505,,772,,,1
