UNITID,CSTOTLT,CSTOTLM,CSTOTLW,CSAIANT,CSAIANM,CSAIANW,CSASIAT,CSASIAM,CSASIAW,CSBKAAT,CSBKAAM,CSBKAAW,CSHISPT,CSHISPM,CSHISPW,CSNHPIT,CSNHPIM,CSNHPIW,CSWHITT,CSWHITM,CSWHITW,CS2MORT,CS2MORM,CS2MORW,CSUNKNT,CSUNKNM,CSUNKNW,CSNRALT,CSNRALM,CSNRALW,CSGUUGUN,CSGUUGAG,CSGUUGTT,CSGUGUN,CSGUGAG,CSGUGTOT,CSGUTOTUN,CSGUTOTAG,CSGUTOT,CSGUKN
486239,128,36,92,0,0,0,1,0,1,1,0,1,53,12,41,0,0,0,1,0,1,0,0,0,0,0,0,72,24,48,0,,0,0,,0,0,,0,128
486248,186,42,144,0,0,0,10,3,7,20,3,17,131,30,101,2,0,2,18,5,13,2,0,2,3,1,2,0,0,0,0,,0,0,,0,0,,0,186
486257,78,32,46,1,0,1,3,3,0,26,9,17,17,8,9,0,0,0,29,11,18,0,0,0,1,0,1,1,1,0,0,,0,0,,0,0,,0,78
486284,96,28,68,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,72,18,54,3,0,3,7,3,4,8,6,2,0,,0,0,,0,0,,0,96
486309,5,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,5
486345,130,129,1,0,0,0,3,3,0,18,18,0,89,88,1,0,0,0,18,18,0,1,1,0,1,1,0,0,0,0,0,,0,0,,0,0,,0,130
486354,23,4,19,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,4,17,0,,0,0,,0,0,,0,23
486372,18,15,3,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,18
486381,47,6,41,0,0,0,1,1,0,4,1,3,17,3,14,0,0,0,15,1,14,4,0,4,6,0,6,0,0,0,0,,0,0,,0,0,,0,47
486390,68,39,29,0,0,0,1,1,0,30,17,13,20,10,10,0,0,0,13,10,3,3,0,3,1,1,0,0,0,0,0,,0,0,,0,0,,0,68
486406,16,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,16
486415,161,24,137,0,0,0,2,2,0,128,17,111,18,3,15,1,1,0,5,1,4,7,0,7,0,0,0,0,0,0,0,,0,0,,0,0,,0,161
486424,28,4,24,0,0,0,0,0,0,27,4,23,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,28
486433,46,12,34,0,0,0,2,0,2,1,0,1,6,1,5,0,0,0,29,7,22,1,1,0,6,3,3,1,0,1,0,,0,0,,0,0,,0,46
486442,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,21
486460,44,11,33,0,0,0,5,5,0,6,0,6,1,0,1,3,1,2,27,5,22,0,0,0,2,0,2,0,0,0,0,,0,0,,0,0,,0,44
486488,5,2,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,,0,0,1,1,4
486497,23,23,0,3,3,0,5,5,0,1,1,0,5,5,0,0,0,0,8,8,0,1,1,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,23
486503,43,0,43,0,0,0,0,0,0,0,0,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,43
486512,204,107,97,0,0,0,0,0,0,0,0,0,204,107,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,204
486530,160,0,160,0,0,0,2,0,2,121,0,121,2,0,2,0,0,0,30,0,30,5,0,5,0,0,0,0,0,0,1,,1,0,,0,1,,1,159
486558,127,111,16,0,0,0,23,23,0,16,13,3,38,32,6,9,7,2,20,19,1,9,9,0,12,8,4,0,0,0,0,,0,0,,0,0,,0,127
486567,108,6,102,1,0,1,1,0,1,11,0,11,9,1,8,0,0,0,86,5,81,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,108
486576,122,62,60,0,0,0,0,0,0,0,0,0,122,62,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,122
486619,64,2,62,0,0,0,3,1,2,3,0,3,20,0,20,0,0,0,31,0,31,5,1,4,0,0,0,2,0,2,0,,0,0,,0,0,,0,64
486691,28,0,28,0,0,0,1,0,1,22,0,22,3,0,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,,0,0,,0,0,,0,28
486707,54,1,53,0,0,0,0,0,0,31,1,30,5,0,5,0,0,0,7,0,7,0,0,0,11,0,11,0,0,0,0,,0,0,,0,0,,0,54
486716,73,2,71,0,0,0,0,0,0,9,0,9,5,0,5,1,0,1,44,2,42,3,0,3,10,0,10,1,0,1,0,,0,0,,0,0,,0,73
486752,63,3,60,0,0,0,0,0,0,11,1,10,1,1,0,0,0,0,46,1,45,4,0,4,1,0,1,0,0,0,0,,0,0,,0,0,,0,63
486770,99,24,75,0,0,0,3,1,2,53,11,42,15,6,9,0,0,0,26,5,21,2,1,1,0,0,0,0,0,0,0,,0,0,,0,0,,0,99
486798,1108,1016,92,13,13,0,5,3,2,268,250,18,367,334,33,4,3,1,268,249,19,5,4,1,178,160,18,0,0,0,0,,0,0,,0,0,,0,1108
486813,284,51,233,2,1,1,2,1,1,10,4,6,199,35,164,1,0,1,59,7,52,11,3,8,0,0,0,0,0,0,0,,0,0,,0,0,,0,284
486822,605,64,541,22,3,19,11,1,10,26,4,22,295,30,265,1,0,1,196,20,176,45,4,41,9,2,7,0,0,0,0,,0,0,,0,0,,0,605
486840,7469,3478,3991,7,5,2,367,192,175,1545,626,919,800,378,422,15,9,6,3995,1897,2098,320,154,166,188,93,95,232,124,108,0,,0,0,,0,0,,0,7469
486859,13,0,13,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,8,0,8,1,0,1,0,0,0,0,0,0,0,,0,0,,0,0,,0,13
486877,13,0,13,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,6,0,6,0,0,0,1,0,1,0,0,0,0,,0,0,,0,0,,0,13
486886,20,1,19,0,0,0,0,0,0,1,0,1,6,1,5,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,20
486901,323,126,197,1,1,0,3,1,2,14,6,8,11,3,8,0,0,0,271,99,172,4,3,1,1,0,1,18,13,5,0,,0,0,,0,0,,0,323
486938,170,42,128,0,0,0,46,8,38,14,3,11,46,13,33,3,0,3,50,14,36,9,3,6,1,1,0,1,0,1,0,,0,0,,0,0,,0,170
486947,137,21,116,0,0,0,13,2,11,15,1,14,7,2,5,0,0,0,98,16,82,2,0,2,1,0,1,1,0,1,0,,0,0,,0,0,,0,137
486956,297,39,258,0,0,0,31,7,24,115,16,99,54,4,50,1,0,1,88,11,77,8,1,7,0,0,0,0,0,0,2,,2,0,,0,2,,2,295
486965,51,20,31,0,0,0,3,1,2,4,1,3,12,5,7,0,0,0,27,11,16,2,1,1,0,0,0,3,1,2,0,,0,0,,0,0,,0,51
486983,18,6,12,0,0,0,1,1,0,4,3,1,3,0,3,0,0,0,9,2,7,1,0,1,0,0,0,0,0,0,0,,0,0,,0,0,,0,18
487010,1232,387,845,3,2,1,122,49,73,154,36,118,39,13,26,0,0,0,812,270,542,21,6,15,68,6,62,13,5,8,0,,0,0,,0,0,,0,1232
487047,144,8,136,0,0,0,0,0,0,92,5,87,4,0,4,0,0,0,25,2,23,0,0,0,23,1,22,0,0,0,0,,0,0,,0,0,,0,144
487065,33,2,31,0,0,0,0,0,0,1,0,1,17,1,16,0,0,0,13,1,12,2,0,2,0,0,0,0,0,0,0,,0,0,,0,0,,0,33
487083,22,0,22,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,19,0,19,0,0,0,1,0,1,0,0,0,0,,0,0,,0,0,,0,22
487092,441,199,242,0,0,0,144,60,84,30,10,20,39,12,27,0,0,0,123,61,62,23,9,14,9,4,5,73,43,30,0,,0,0,,0,0,,0,441
487153,9,2,7,1,0,1,0,0,0,4,0,4,0,0,0,0,0,0,3,1,2,0,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,9
487162,1189,461,728,3,1,2,7,1,6,406,119,287,109,50,59,0,0,0,645,284,361,6,0,6,10,5,5,3,1,2,0,,0,0,,0,0,,0,1189
487232,109,0,109,2,0,2,1,0,1,13,0,13,60,0,60,0,0,0,33,0,33,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,109
487302,199,59,140,1,1,0,8,3,5,82,16,66,4,1,3,0,0,0,90,36,54,9,0,9,5,2,3,0,0,0,0,,0,0,,0,0,,0,199
487311,324,297,27,2,2,0,5,5,0,121,103,18,33,31,2,0,0,0,137,130,7,6,6,0,20,20,0,0,0,0,0,,0,0,,0,0,,0,324
487320,2171,1752,419,6,5,1,26,22,4,89,71,18,928,698,230,4,4,0,848,723,125,31,24,7,239,205,34,0,0,0,0,,0,0,,0,0,,0,2171
487348,79,4,75,0,0,0,4,0,4,2,0,2,5,0,5,0,0,0,62,4,58,5,0,5,1,0,1,0,0,0,0,,0,0,,0,0,,0,79
487375,108,10,98,0,0,0,26,3,23,13,1,12,33,3,30,2,0,2,30,2,28,3,0,3,1,1,0,0,0,0,0,,0,0,,0,0,,0,108
487384,407,134,273,2,1,1,0,0,0,127,41,86,63,20,43,1,1,0,10,4,6,4,2,2,200,65,135,0,0,0,0,,0,0,,0,0,,0,407
487393,443,205,238,0,0,0,0,0,0,107,40,67,97,46,51,0,0,0,25,14,11,1,0,1,213,105,108,0,0,0,0,,0,0,,0,0,,0,443
487409,425,174,251,1,0,1,2,0,2,73,27,46,96,30,66,0,0,0,8,3,5,0,0,0,245,114,131,0,0,0,0,,0,0,,0,0,,0,425
487418,413,168,245,0,0,0,3,1,2,151,64,87,21,8,13,1,1,0,3,2,1,5,3,2,229,89,140,0,0,0,0,,0,0,,0,0,,0,413
487427,330,114,216,3,0,3,1,0,1,40,9,31,43,12,31,0,0,0,13,5,8,3,1,2,227,87,140,0,0,0,0,,0,0,,0,0,,0,330
487436,291,58,233,0,0,0,5,1,4,91,13,78,15,4,11,2,0,2,30,4,26,3,0,3,145,36,109,0,0,0,0,,0,0,,0,0,,0,291
487445,399,147,252,0,0,0,2,2,0,85,27,58,31,11,20,0,0,0,9,7,2,0,0,0,272,100,172,0,0,0,0,,0,0,,0,0,,0,399
487454,383,133,250,0,0,0,1,0,1,111,36,75,51,16,35,0,0,0,6,2,4,3,0,3,211,79,132,0,0,0,0,,0,0,,0,0,,0,383
487472,398,153,245,1,0,1,2,2,0,110,34,76,69,30,39,3,0,3,11,4,7,1,1,0,201,82,119,0,0,0,0,,0,0,,0,0,,0,398
487481,739,136,603,21,6,15,0,0,0,30,7,23,206,27,179,0,0,0,34,12,22,2,0,2,446,84,362,0,0,0,0,,0,0,,0,0,,0,739
487490,616,141,475,3,1,2,2,2,0,143,34,109,83,16,67,2,1,1,8,2,6,4,0,4,371,85,286,0,0,0,0,,0,0,,0,0,,0,616
487506,84,1,83,0,0,0,5,0,5,7,0,7,7,0,7,0,0,0,59,1,58,6,0,6,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,84
487524,1012,381,631,3,1,2,17,7,10,38,17,21,13,8,5,1,0,1,862,316,546,22,14,8,34,8,26,22,10,12,0,,0,0,,0,0,,0,1012
487533,78,3,75,1,0,1,5,1,4,9,1,8,29,1,28,0,0,0,33,0,33,1,0,1,0,0,0,0,0,0,0,,0,0,,0,0,,0,78
487588,292,23,269,1,0,1,0,0,0,223,16,207,14,1,13,0,0,0,22,2,20,3,3,0,29,1,28,0,0,0,0,,0,0,,0,0,,0,292
487597,671,638,33,2,1,1,47,47,0,27,26,1,327,314,13,5,4,1,92,87,5,55,49,6,116,110,6,0,0,0,1,,1,0,,0,1,,1,670
487603,236,87,149,1,1,0,16,4,12,12,3,9,17,8,9,4,0,4,156,60,96,11,3,8,17,7,10,2,1,1,0,,0,0,,0,0,,0,236
487621,5,5,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,5
487649,62,21,41,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,59,18,41,0,,0,0,,0,0,,0,62
487658,54,37,17,0,0,0,0,0,0,4,4,0,4,3,1,1,1,0,34,23,11,5,2,3,6,4,2,0,0,0,0,0,0,0,,0,0,0,0,54
487676,85,7,78,0,0,0,1,0,1,18,2,16,5,1,4,0,0,0,52,3,49,0,0,0,7,1,6,2,0,2,0,,0,0,,0,0,,0,85
487746,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,10
487773,63,7,56,0,0,0,5,1,4,3,0,3,19,0,19,0,0,0,30,4,26,6,2,4,0,0,0,0,0,0,0,,0,0,,0,0,,0,63
487791,455,415,40,1,1,0,2,2,0,93,86,7,114,106,8,3,3,0,217,194,23,16,14,2,1,1,0,8,8,0,0,,0,0,,0,0,,0,455
487807,22,12,10,0,0,0,0,0,0,18,11,7,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,22
487816,10,0,10,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,10
487852,16,6,10,0,0,0,2,1,1,4,2,2,6,1,5,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,16
487861,78,7,71,0,0,0,1,1,0,71,6,65,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,78
487889,215,30,185,4,0,4,1,1,0,1,0,1,184,25,159,0,0,0,23,4,19,1,0,1,1,0,1,0,0,0,0,,0,0,,0,0,,0,215
487898,12,12,0,0,0,0,1,1,0,10,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12
487904,23,18,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,19,15,4,0,0,0,0,0,0,2,1,1,0,,0,0,,0,0,,0,23
487922,32,0,32,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,28,0,28,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,32
487959,39,0,39,0,0,0,0,0,0,3,0,3,14,0,14,0,0,0,19,0,19,0,0,0,3,0,3,0,0,0,0,,0,0,,0,0,,0,39
487968,19,1,18,0,0,0,0,0,0,16,1,15,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,,0,0,,0,19
487977,888,92,796,7,0,7,22,5,17,208,23,185,140,19,121,7,1,6,462,37,425,33,6,27,9,1,8,0,0,0,0,,0,0,,0,0,,0,888
487995,23,7,16,1,0,1,19,5,14,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,,0,0,,0,0,,0,23
488004,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,7
488013,47,1,46,1,0,1,5,0,5,19,0,19,17,1,16,1,0,1,0,0,0,1,0,1,3,0,3,0,0,0,0,,0,0,,0,0,,0,47
488022,15,10,5,0,0,0,0,0,0,13,8,5,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,15
488031,42,25,17,1,1,0,4,3,1,10,6,4,13,9,4,0,0,0,8,3,5,1,1,0,3,1,2,2,1,1,0,,0,0,,0,0,,0,42
488059,43,15,28,0,0,0,1,0,1,0,0,0,38,14,24,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,43
488068,25,4,21,1,1,0,0,0,0,4,1,3,1,0,1,0,0,0,18,2,16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25
488077,1277,1247,30,6,6,0,9,9,0,53,52,1,138,134,4,2,2,0,955,933,22,61,59,2,53,52,1,0,0,0,0,,0,0,,0,0,,0,1277
488101,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,16
488110,27,1,26,0,0,0,0,0,0,3,0,3,10,0,10,0,0,0,14,1,13,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,27
488129,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,4
488138,53,3,50,0,0,0,0,0,0,38,3,35,1,0,1,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,53
488147,89,3,86,0,0,0,0,0,0,16,1,15,58,2,56,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,,0,0,,0,0,,0,89
488174,9,3,6,0,0,0,0,0,0,4,2,2,3,1,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,,0,0,,0,0,,0,9
488183,8,1,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1,6,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,8
488192,62,61,1,0,0,0,4,4,0,0,0,0,40,39,1,0,0,0,17,17,0,1,1,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,62
488217,92,1,91,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,85,1,84,1,0,1,0,0,0,1,0,1,0,,0,0,,0,0,,0,92
488226,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,4
488253,111,78,33,1,0,1,11,6,5,36,30,6,32,22,10,0,0,0,20,15,5,1,1,0,7,4,3,3,0,3,0,,0,0,,0,0,,0,111
488262,10,8,2,0,0,0,0,0,0,6,4,2,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,10
488271,71,1,70,2,0,2,2,1,1,5,0,5,10,0,10,1,0,1,51,0,51,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,71
488280,36,25,11,0,0,0,0,0,0,9,8,1,12,7,5,0,0,0,14,9,5,0,0,0,0,0,0,1,1,0,0,,0,0,,0,0,,0,36
488299,37,9,28,0,0,0,2,1,1,0,0,0,35,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,37
488305,33,16,17,0,0,0,1,1,0,0,0,0,5,1,4,0,0,0,20,10,10,0,0,0,0,0,0,7,4,3,0,,0,0,,0,0,,0,33
488314,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,5
488332,37,2,35,0,0,0,0,0,0,35,2,33,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,37
488350,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,1,1,0,0,,0,0,,0,0,,0,27
488369,28,22,6,0,0,0,1,0,1,11,10,1,2,1,1,1,1,0,13,10,3,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,28
488378,119,3,116,0,0,0,7,0,7,1,0,1,1,0,1,0,0,0,110,3,107,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,119
488387,85,16,69,2,1,1,4,1,3,28,7,21,13,3,10,0,0,0,35,3,32,2,1,1,1,0,1,0,0,0,0,,0,0,,0,0,,0,85
488396,11,7,4,0,0,0,0,0,0,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,11
488411,106,2,104,0,0,0,2,0,2,2,0,2,15,0,15,2,0,2,78,2,76,7,0,7,0,0,0,0,0,0,0,,0,0,,0,0,,0,106
488420,109,9,100,0,0,0,1,0,1,17,2,15,7,1,6,0,0,0,68,4,64,15,2,13,1,0,1,0,0,0,0,,0,0,,0,0,,0,109
488439,67,50,17,0,0,0,2,2,0,52,37,15,1,1,0,0,0,0,11,9,2,1,1,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,67
488448,31,18,13,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,23,15,8,4,2,2,0,0,0,1,0,1,0,,0,0,,0,0,,0,31
488527,173,81,92,7,4,3,29,11,18,10,5,5,13,7,6,0,0,0,100,45,55,2,1,1,9,6,3,3,2,1,0,,0,0,0,0,0,0,0,173
488554,152,77,75,1,1,0,31,11,20,8,3,5,36,21,15,0,0,0,60,34,26,6,1,5,10,6,4,0,0,0,0,,0,0,,0,0,,0,152
488563,3,2,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3
488572,42,17,25,0,0,0,18,8,10,0,0,0,7,1,6,1,1,0,8,4,4,0,0,0,8,3,5,0,0,0,0,,0,0,0,0,0,0,0,42
488590,5,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,5
488651,154,19,135,1,0,1,0,0,0,4,1,3,122,14,108,2,1,1,21,3,18,4,0,4,0,0,0,0,0,0,0,,0,0,,0,0,,0,154
488679,3348,887,2461,8,2,6,53,16,37,661,156,505,154,52,102,2,0,2,2276,577,1699,85,25,60,40,10,30,69,49,20,0,,0,0,,0,0,,0,3348
488721,192,181,11,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,5,5,0,0,0,0,179,168,11,0,0,0,0,,0,2,,2,2,,2,190
488730,886,375,511,4,1,3,42,14,28,115,48,67,457,193,264,3,0,3,248,112,136,15,6,9,2,1,1,0,0,0,0,,0,0,,0,0,,0,886
488749,33,4,29,0,0,0,1,0,1,15,1,14,4,1,3,2,0,2,11,2,9,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,33
488776,53,14,39,0,0,0,4,1,3,1,1,0,3,1,2,0,0,0,27,5,22,1,0,1,17,6,11,0,0,0,0,,0,0,,0,0,,0,53
488785,68,33,35,0,0,0,3,0,3,8,3,5,23,9,14,2,2,0,23,15,8,2,0,2,0,0,0,7,4,3,0,,0,0,,0,0,,0,68
488800,276,74,202,3,0,3,27,11,16,7,2,5,77,22,55,2,1,1,136,32,104,12,3,9,12,3,9,0,0,0,4,,4,1,,1,5,,5,271
488837,364,309,55,1,1,0,6,6,0,245,200,45,8,8,0,4,4,0,100,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,364
488846,2453,1420,1033,8,5,3,87,53,34,128,72,56,86,46,40,6,5,1,276,136,140,2,0,2,1860,1103,757,0,0,0,0,,0,0,,0,0,,0,2453
488891,151,30,121,1,0,1,0,0,0,34,4,30,111,25,86,0,0,0,2,0,2,2,0,2,0,0,0,1,1,0,0,,0,0,,0,0,,0,151
488907,6,2,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,6
488916,21,0,21,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,21
488934,3130,1703,1427,303,177,126,130,73,57,297,125,172,821,379,442,5,5,0,1421,854,567,153,90,63,0,0,0,0,0,0,0,,0,0,,0,0,,0,3130
488952,40,2,38,0,0,0,0,0,0,8,0,8,5,1,4,0,0,0,19,1,18,0,0,0,4,0,4,4,0,4,0,,0,0,,0,0,,0,40
488961,40,1,39,0,0,0,0,0,0,10,0,10,13,0,13,0,0,0,14,1,13,2,0,2,1,0,1,0,0,0,0,,0,0,,0,0,,0,40
488970,88,14,74,1,0,1,0,0,0,3,2,1,5,0,5,0,0,0,46,4,42,1,0,1,31,8,23,1,0,1,0,,0,0,,0,0,,0,88
488989,128,7,121,1,0,1,1,0,1,16,1,15,52,3,49,0,0,0,53,2,51,4,0,4,1,1,0,0,0,0,0,,0,0,,0,0,,0,128
488998,81,16,65,0,0,0,0,0,0,0,0,0,14,7,7,0,0,0,9,3,6,19,1,18,39,5,34,0,0,0,0,,0,0,,0,0,,0,81
489122,45,3,42,1,0,1,4,0,4,13,2,11,8,0,8,0,0,0,16,0,16,1,0,1,1,1,0,1,0,1,0,,0,0,,0,0,,0,45
489131,53,5,48,0,0,0,13,0,13,5,1,4,10,3,7,0,0,0,21,1,20,2,0,2,2,0,2,0,0,0,0,,0,0,,0,0,,0,53
489140,67,8,59,5,0,5,9,2,7,3,1,2,12,2,10,0,0,0,34,1,33,2,1,1,2,1,1,0,0,0,0,,0,0,,0,0,,0,67
489159,162,1,161,0,0,0,2,0,2,83,0,83,7,0,7,0,0,0,68,1,67,1,0,1,1,0,1,0,0,0,0,,0,0,,0,0,,0,162
489201,1123,406,717,6,2,4,147,60,87,32,17,15,443,154,289,4,1,3,430,150,280,46,18,28,15,4,11,0,0,0,14,,14,0,,0,14,,14,1109
489238,277,28,249,1,0,1,1,0,1,114,5,109,98,14,84,1,0,1,52,8,44,2,0,2,8,1,7,0,0,0,0,1,1,0,,0,0,1,1,276
489247,11,4,7,0,0,0,1,1,0,0,0,0,6,2,4,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,11
489256,85,81,4,0,0,0,0,0,0,0,0,0,85,81,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,85
489283,437,63,374,0,0,0,0,0,0,0,0,0,432,63,369,0,0,0,4,0,4,0,0,0,1,0,1,0,0,0,0,,0,0,,0,0,,0,437
489335,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,1,4,0,0,0,0,,0,0,0,0,0,0,0,8
489344,38,8,30,0,0,0,2,2,0,14,0,14,2,0,2,0,0,0,19,5,14,1,1,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,38
489353,104,27,77,1,1,0,23,11,12,3,1,2,16,1,15,1,1,0,56,11,45,4,1,3,0,0,0,0,0,0,0,,0,0,,0,0,,0,104
489371,71,63,8,4,4,0,1,1,0,11,10,1,36,31,5,2,2,0,11,11,0,4,2,2,2,2,0,0,0,0,0,,0,0,,0,0,,0,71
489779,13965,5369,8596,67,28,39,521,223,298,2489,821,1668,1727,730,997,63,25,38,8231,3201,5030,457,187,270,385,141,244,25,13,12,52,2,54,44,0,44,96,2,98,13867
489812,44,0,44,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,42,0,42,1,0,1,0,0,0,0,0,0,0,,0,0,,0,0,,0,44
489830,24,2,22,0,0,0,0,0,0,4,0,4,2,1,1,0,0,0,18,1,17,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,24
489858,222,64,158,1,0,1,81,24,57,6,2,4,45,14,31,0,0,0,79,19,60,2,2,0,8,3,5,0,0,0,0,,0,0,,0,0,,0,222
489937,207,148,59,0,0,0,3,2,1,30,15,15,16,11,5,1,1,0,130,99,31,3,3,0,12,7,5,12,10,2,0,,0,0,,0,0,,0,207
490018,33,21,12,0,0,0,0,0,0,11,8,3,10,5,5,0,0,0,11,7,4,1,1,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,33
490045,49,26,23,0,0,0,19,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,10,6,4,0,,0,0,,0,0,,0,49
