UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1A334,F1A344,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B06,F1B26,F1B07,F1B08,F1B09,F1B10,F1B11,F1B12,F1B13,F1B14,F1B15,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B22,F1B23,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C121,F1C122,F1C131,F1C132,F1C141,F1C142,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1MHP,F1M01,F1M02,F1M03,F1M04,F1MHOP,F1M05,F1M06,F1M07,F1M08,F1E01,F1E02,F1E03,F1E04,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1E12,F1E121,F1E122,F1E13,F1E131,F1E132,F1E14,F1E141,F1E142,F1E15,F1E151,F1E152,F1E16,F1E161,F1E162,F1E17,F1E171,F1E172,F1FHA,F1H01,F1H02,F1H03,F1H03A,F1H03B,F1H03C,F1H03D,F1N01,F1N02,F1N03,F1N04,F1N05,F1N06,F1N07
383367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879633,87477,0,0,0,0,,,0,,780,967890,0,427404,0,1847737,387394,0,0,0,0,2662535,3630425,,,,0,0,3630425,2234200,870483,0,0,0,0,0,0,0,0,0,0,642833,,,,,,,207751,0,3084784,870483,832167,0,0,0,1382134,1,188185,2202811,305863,186159,1,19566,239153,35764,42675,717246,693968,387394,0,0,0,1798608,1155775,0,1155775,642833,612358,612358,0,237446,237446,0,305971,305971,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
383525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227480,235000,0,0,0,0,,,0,,0,462480,0,0,0,106750,2187,0,0,0,0,108937,571417,,,,0,0,571417,541686,120848,0,0,0,0,172053,148834,140459,128339,146685,146685,0,,,,,,,0,0,1000883,544706,101504,35339,0,0,319334,2,,,,,2,,,,,106750,235000,2187,51302,0,0,395239,395239,0,395239,0,106750,106750,0,0,0,0,2187,2187,0,51302,51302,0,0,0,0,235000,235000,0,-2,,,,,,,,,,,,,,
383996,5903444,12332733,4357,12337090,18240534,0,540000,1100858,1640858,720000,0,720000,2360858,0,11072733,455447,0,4351496,15879676,0,63226,9762650,876538,4280339,14982753,2650020,0,0,10518959,8169601,2349358,13530318,0,15879676,624643,2924893,435534,2800,0,2800,2000,,0,,225486,4215356,0,2293914,2495073,586752,0,0,12400,0,0,5388139,9603495,915464,0,0,0,915464,10518959,4395849,2376036,0,0,387082,131769,206350,118410,392337,254150,1282974,665849,457332,0,0,,,,,1047677,155265,8169601,3701479,1188135,325826,334556,16196,2603409,2,,,,,2,,,,,455737,47999,133736,0,34626,31774,703872,246540,0,246540,457332,157633,157633,0,19683,19683,0,46257,46257,0,0,0,0,11977,11977,0,10990,10990,0,1,762357,749236,-13121,50000,-33291,-29830,0,2349358,10518959,2349358,15879676,455447,1260000,8169601
384333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8998859,0,0,0,0,0,613823,,0,,10152,9622834,0,3316851,38066263,27210898,134390,155907,0,0,588514,69472823,79095657,0,0,0,0,0,79095657,25385946,16696354,0,0,53347,26323,10607973,5859372,5410600,3021843,7169721,4241992,18179854,1145382,222742,,,,,12433,0,67965256,30068626,9285002,4564445,4251568,0,19795615,2,,,,,2,,,,,9597714,389237,67195,0,13905778,0,23959924,5780070,0,5780070,18179854,2315344,2315344,0,93899,93899,0,16210,16210,0,0,0,0,0,0,0,3354617,3354617,0,2,,,,,,,,,,,,,,
384342,100270490,92939002,7807724,100746726,201017216,1618654,9229050,8685975,17915025,64763111,19117400,83880511,101795536,33147635,56414220,18357184,0,-7078705,67692699,4481528,21019730,121480089,18678003,3326196,168985546,69863435,0,1624615,74384737,65688518,8696219,59095105,-98625,67692699,7885938,0,0,0,0,0,472656,,0,,1117694,9476288,0,9331606,27105047,16888879,0,0,23330,38589,11520998,64908449,74384737,0,0,0,0,0,74384737,22145249,11432022,0,0,4829866,1242780,3524922,1374155,5516038,2456071,18032391,4662914,1088968,3620879,1088047,,,,,6930205,719994,65688518,22975983,3909128,6124172,5235579,1568946,25874710,1,0,0,0,52070,1,-68717,16912956,4872435,856331,4229176,247000,6002193,0,0,0,10478369,8492698,896703,9389401,1088968,4229176,4229176,0,239803,239803,0,0,0,0,0,0,0,0,0,0,4920422,4023719,896703,1,10093195,9633629,-459566,1928373,-1200324,-1145926,-41689,8278342,73184413,8278342,77326328,0,0,66834444
389860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369326,0,0,0,0,0,,,0,,0,1369326,501873,799039,0,441347,212203,0,0,-64417,0,1890045,3259371,,,,0,0,3259371,2667453,1131136,0,0,0,0,0,0,154,0,479045,291123,0,,,,,,,0,0,3146652,1422259,500285,0,0,0,1224108,2,,,,,2,,,,,441347,354650,304158,68107,0,0,1168262,1168262,0,1168262,0,441347,441347,0,354650,354650,0,304158,304158,0,68107,68107,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
390905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359683,0,471313,0,0,0,,,0,,277153,2108149,0,0,0,449705,0,0,0,0,0,449705,2557854,,,,0,0,2557854,1275155,686106,0,0,0,0,1234337,604148,0,0,0,0,0,,,,,,,208357,0,2717849,1290254,411208,0,0,0,1016387,1,208357,1321134,1285441,492398,2,,,,,449705,0,0,0,0,0,449705,449705,0,449705,0,449705,449705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
395362,16219605,35412996,0,35412996,51632601,4669088,914733,7228675,8143408,26240782,0,26240782,34384190,7758125,20891415,1384113,0,-8116154,14159374,264667,15231181,31275632,0,1099590,47871070,18175345,0,0,33365855,26486201,6879654,10419144,-3139424,14159374,425932,0,3405764,979586,979586,0,0,,0,,6051185,10862467,0,14768815,3474865,3216183,953159,0,0,90366,0,22503388,33365855,0,0,0,0,0,33365855,7552142,6867504,598730,550920,0,0,819453,705651,1574691,1330569,3241053,1727326,5837636,0,0,,,,,6862496,4538942,26486201,15720912,4051620,365082,1784824,41858,4521905,1,1309569,10823326,7558924,4267761,1,123769,1574570,199201,1250,2404565,1227463,361768,0,0,1850840,5844636,7000,0,7000,5837636,7000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,3663471,30191530,3663471,14159374,0,0,26528059
399212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3408888,0,0,0,0,0,754075,,0,,0,4162963,0,22542560,27293002,22175925,18776027,0,0,-1115277,154266,89826503,93989466,8879822,5535898,0,0,14415720,108405186,29442589,20211274,0,0,1293294,205163,4858292,2949349,14826123,10433147,5352273,2775133,14861614,2595408,625987,,,,,2121480,10413,75351073,37210466,5286339,2159413,4439333,2931741,23323781,1,2716932,34987518,23097301,11077254,1,-6529010,16950240,14782910,4926303,5844546,5765285,6050579,43268,0,0,17703678,2842064,0,2842064,14861614,0,0,0,0,0,0,2842064,2842064,0,0,0,0,0,0,0,0,0,0,1,2280304,2031763,-248541,603067,-227191,-624417,0,,,,,,,
403469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027541,0,0,0,0,0,243121,,187417,,0,1458079,1337995,4352007,1871506,1533809,0,0,91645,55080,75797,9317839,10775918,0,0,0,0,0,10775918,2347480,1959005,0,0,46089,19953,96324,70241,798325,483467,1593879,751311,638493,924957,332501,,,,,2852539,187217,9298086,3803695,2564034,396945,358324,21542,2153546,2,,,,,2,,,,,723558,639336,147976,0,22939,506712,2040521,1402028,0,1402028,638493,264624,264624,0,119623,119623,0,0,0,0,0,0,0,0,0,0,1017781,1017781,0,2,,,,,,,,,,,,,,
403478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189784,0,0,0,0,0,281508,,217009,,1,1688302,1549258,4949029,2167007,2553430,0,0,106115,63777,87764,11476380,13164682,0,0,0,0,0,13164682,2718135,2268322,0,0,53367,23104,111533,81332,924376,559803,1845544,869939,1758923,1071002,385001,,,,,3302940,216778,11785820,4404279,2968882,459620,414902,24943,3513194,2,,,,,2,,,,,1053595,1032450,160437,0,306948,910467,3463897,1704974,0,1704974,1758923,385328,385328,0,135723,135723,0,0,0,0,0,0,0,0,0,0,1183923,1183923,0,2,,,,,,,,,,,,,,
403487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352028,0,0,0,0,0,319896,,246601,,0,1918525,1760520,7750217,2462508,2162181,0,0,120586,72747,99459,14428218,16346743,0,0,0,0,0,16346743,4174598,2577639,0,0,60644,26254,126742,92423,1096031,636140,2284949,988567,1800362,1344240,437501,,,,,3753332,246338,14640898,5004862,3373730,522296,471479,28345,5240186,2,,,,,2,,,,,1031874,941735,145952,0,42620,1505024,3667205,1866843,0,1866843,1800362,377384,377384,0,167442,167442,0,0,0,0,0,0,0,0,0,0,1322017,1322017,0,2,,,,,,,,,,,,,,
404426,39452016,19532268,4496189,24028457,63480473,3082849,0,1814925,1814925,0,13929085,13929085,15744010,7712902,19295043,397192,0,23414175,43106410,2183877,0,34478482,2968177,32500,39663036,20774111,1358725,0,30095169,26153124,3942045,39168695,-4330,43106410,5666517,0,0,228701,0,228701,7534,,0,,265457,6168209,0,3905600,9017800,9211979,1633869,0,0,157712,0,23926960,30095169,0,0,0,0,0,30095169,6501650,4374902,0,0,210652,151336,3771607,1912252,3578940,2256627,4935215,2342470,4622295,62336,0,,,,,2470429,0,26153124,11037587,3826886,1955703,1360512,0,7972436,1,2333014,11457693,3803812,2846632,1,137415,598620,379650,236217,2091185,3352103,15345,0,5000,221098,5684731,1062436,0,1062436,4622295,807942,807942,0,198067,198067,0,6000,6000,0,0,0,0,0,0,0,50427,50427,0,1,921327,844464,-76863,177726,-191085,-63504,0,-19984915,30090840,3937716,43106410,23414175,0,26153124
404480,29605989,66780970,528063,67309033,96915022,3859464,583260,5271824,5855084,4589316,10700589,15289905,21144989,5169163,61633562,0,0,12826772,74460334,2448021,3974653,110073080,26433971,0,142929725,76148755,0,0,48834641,51382995,-2548354,77008688,0,74460334,0,13463390,3421205,4571024,0,4571024,0,,3510539,,0,24966158,0,22824297,0,0,0,0,0,121215,719610,23665122,48631280,203361,0,0,0,203361,48834641,0,0,48847420,24627129,0,0,0,0,0,0,0,0,0,0,0,,,,,2535575,0,51382995,24627129,8320127,442775,3777064,128741,14087159,1,1501781,8442672,5169163,3834296,1,1033794,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4530701,4384348,-146353,310264,49650,-121482,-384785,-2268974,49475830,-1766643,93595366,25281852,5172576,51417940
405872,14495263,2836565,0,2836565,17331828,8991447,0,4278347,4278347,0,29881377,29881377,34159724,3656630,2671820,0,0,-14164899,-11493079,0,0,3593244,6823037,0,10416281,7744463,164746,0,41540277,42755252,-1214975,-10278104,0,-11493079,7714348,0,0,0,0,0,609828,,0,,56381,8380557,0,9786896,12288126,6337642,1128001,396612,978374,15341,2228728,33159720,41540277,0,0,0,0,0,41540277,15679047,10761251,0,0,0,0,5571744,2957810,7098403,2891497,8032008,4369169,767304,627102,285465,,,,,4979644,188832,42755252,21454024,8487385,3853238,731129,0,8229476,2,,,,,1,2947141,29436492,3656630,8991447,1606394,149156,686794,0,476402,0,2918746,2151442,0,2151442,767304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2151442,2151442,0,1,12212396,10471317,-1741079,383888,-2028956,-96011,0,-32759653,41540277,-1214975,-11493079,2671820,0,42755252
406325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647334,0,0,0,0,0,,,0,,0,647334,0,0,0,469016,50135,0,0,0,0,519151,1166485,,,,1452542,1452542,2619027,396274,393159,0,0,0,0,2314,0,88952,67379,178922,135777,0,,,,,,,184050,36155,850512,632470,215729,2313,0,0,0,1,109830,-835777,1017584,525213,1,74220,6371052,2008906,1067252,447489,21527,50135,0,0,0,519151,519151,0,519151,0,447489,447489,0,21527,21527,0,50135,50135,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
406361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114667,0,0,0,0,0,,,0,,0,114667,0,0,0,68516,10000,0,40880,0,0,119396,234063,,,,0,0,234063,320394,179867,0,0,0,0,7684,0,1099,0,0,0,0,,,,,,,0,0,329177,179867,107965,0,0,0,41345,2,,,,,2,,,,,68516,0,10000,0,40880,0,119396,119396,0,119396,0,68516,68516,0,0,0,0,10000,10000,0,0,0,0,0,0,0,40880,40880,0,-2,,,,,,,,,,,,,,
406422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791439,109699,0,0,0,0,,,0,,204902,1106040,0,0,0,905413,0,0,0,0,0,905413,2011453,,,,0,0,2011453,1060547,604582,0,0,0,0,598948,287975,0,0,0,0,160627,,,,,,,514869,0,2334991,892557,462889,501467,34638,468,442972,1,230323,2406143,422198,499151,1,886,138982,3158,27412,282345,160627,0,0,0,0,442972,282345,0,282345,160627,282345,282345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
407461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522550,0,3476,0,0,0,,,0,,30000,556026,0,0,0,165813,385413,0,0,0,0,551226,1107252,,,,0,0,1107252,973132,973132,0,0,0,0,0,0,0,0,0,0,0,,,,,,,448748,0,1421880,973132,174779,157960,114647,0,1362,1,92488,720287,975171,335581,1,24686,69441,205176,43786,165643,0,0,30646,0,0,196289,196289,0,196289,0,165643,165643,0,0,0,0,0,0,0,30646,30646,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
407489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584725,0,267625,0,0,0,,,36879,,0,889229,0,0,0,99414,105557,0,0,0,0,204971,1094200,,,,0,0,1094200,659815,372270,0,0,0,0,271741,179946,0,0,74440,0,0,,,,,,,0,0,1005996,552216,179452,274328,0,0,0,2,,,,,2,,,,,79622,0,105557,0,0,0,185179,185179,0,185179,0,79622,79622,0,0,0,0,105557,105557,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
407513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017943,0,1222253,16969,16969,0,,,270987,,0,2528152,0,0,0,297828,0,0,0,0,0,297828,2825980,,,,0,0,2825980,1704112,1039508,0,0,0,0,118758,70985,1061424,647469,0,0,0,,,,,,,0,0,2884294,1757962,412107,0,0,0,714225,2,,,,,2,,,,,297828,410697,0,0,0,0,708525,708525,0,708525,0,297828,297828,0,410697,410697,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
407522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167387,0,0,0,0,0,,,0,,0,167387,0,48074,0,5493,0,0,0,0,0,53567,220954,,,,0,0,220954,143667,75177,0,0,0,0,0,0,547,0,296750,152646,0,,,,,,,0,0,440964,227823,116630,2000,0,0,94511,2,,,,,2,,,,,5493,0,0,0,0,0,5493,5493,0,5493,0,5493,5493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
407577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055592,0,0,0,0,0,,,0,,0,1055592,311470,892880,0,1623980,0,0,0,0,0,2828330,3883922,,,,0,0,3883922,1774101,969351,0,0,0,0,0,0,138487,96964,718399,360514,0,,,,,,,618464,0,3249451,1426829,458906,0,0,0,1363716,1,8689,1283405,1078610,570154,1,-9083,-47792,276958,70541,840367,0,0,0,0,0,840367,840367,0,840367,0,840367,840367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
407595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150967,382827,25271,50112,50112,0,,,486804,,0,1095981,155221,0,0,248140,0,0,0,0,0,403361,1499342,,,,0,0,1499342,310380,268844,0,0,0,0,394515,318048,96079,30825,40444,35032,6096,,,,,,,325606,0,1173120,652749,128177,120000,0,0,272194,2,,,,,2,,,,,248140,342998,13000,29188,0,0,633326,627230,0,627230,6096,242044,242044,0,342998,342998,0,13000,13000,0,29188,29188,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
407832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472252,230987,66700,0,0,0,,,0,,113904,1883843,0,0,0,151608,0,0,0,0,0,151608,2035451,,,,542729,542729,2578180,1058731,563633,0,0,0,0,507325,384111,222962,158664,570848,346887,0,,,,,,,398000,0,2757866,1453295,408272,31286,0,0,865013,1,398000,12784107,10183969,6022445,2,,,,,151608,230987,66700,0,0,6692,455987,455987,0,455987,0,151608,151608,0,230987,230987,0,66700,66700,0,0,0,0,0,0,0,6692,6692,0,-2,,,,,,,,,,,,,,
409120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737552,0,181950,0,0,0,,,0,,379136,1298638,0,0,0,373926,0,0,0,0,0,373926,1672564,,,,0,0,1672564,993846,604856,0,0,0,0,307634,124795,47395,36861,141892,110204,52500,,,,,,,0,0,1543267,876716,231494,0,0,0,435057,2,,,,,2,,,,,257626,52500,31089,0,0,5210,346425,293925,0,293925,52500,257626,257626,0,0,0,0,31089,31089,0,0,0,0,0,0,0,5210,5210,0,-2,,,,,,,,,,,,,,
409315,105800658,322824874,270462278,593287152,699087810,80255715,10607244,22998699,33605943,115575796,155689055,271264851,304870794,58583539,206580723,22464778,339528,186504163,415889192,79503527,0,314475978,59621633,1230266,454831404,132246611,0,0,301474827,277187710,24287117,391602075,0,415889192,16951303,5464987,3997724,9727721,8487114,1240607,779359,0,0,0,381428,37302522,0,45987869,79067664,138419143,0,0,201541,305668,190315,264172200,301474722,0,105,0,0,105,301474827,88696158,50689033,8832,5460,1938928,828352,23132797,11003401,13505501,6979080,51309066,22123578,75671928,2717404,852463,0,0,0,0,20207096,0,277187710,92481367,42412269,20503476,12072011,3585712,106132875,1,-8249319,20490457,28661113,14217423,1,22271107,137478159,29229903,64409037,45339117,73360040,3389972,1552634,3331559,29308523,156281845,80609917,0,80609917,75671928,17797827,17797827,0,28797414,28797414,0,1327278,1327278,0,575562,575562,0,399116,399116,0,31712720,31712720,0,1,339524,339528,4,0,4,0,0,24287012,301474722,24287117,415889192,345282785,126183040,277187710
409379,49035012,20798310,65789510,86587820,135622832,6469701,0,6265474,6265474,0,12209614,12209614,18475088,10450767,12012770,13697541,0,87456367,113166678,0,0,9552992,6295034,0,15848026,3906468,8856751,0,93519398,65277587,28241811,84924867,0,113166678,0,752736,5098135,447395,0,447395,0,,0,,17970427,24268693,0,68503169,0,86266,341335,0,32968,248531,38436,69250705,93519398,0,0,0,0,0,93519398,0,0,0,0,0,0,0,0,0,0,65178381,18689637,37000,0,0,,,,,62206,0,65277587,18689637,5137000,143684,2929487,0,38377779,1,159822,-2495548,8548168,5599812,1,-97616,2090288,1902599,869889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,28241810,93519397,33016638,124381489,112368719,7974399,65277587
409537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68170,0,0,486,486,0,,,0,,0,68656,0,0,0,0,57270,0,0,0,11386,68656,137312,,,,0,0,137312,44875,38660,0,0,0,0,23528,10994,0,0,0,0,0,,,,,,,6952,6952,75355,56606,18749,0,0,0,0,1,6952,6952,6952,6952,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
409591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564549,40834,45802,0,0,0,,,0,,0,651185,190,138475,298087,137044,72060,0,0,0,0,645856,1297041,,,,0,0,1297041,580030,298385,0,0,0,0,125313,91021,49055,42520,360774,254747,0,,,,,,,0,0,1115172,686673,224526,0,0,0,203973,2,,,,,2,,,,,137044,0,72060,0,0,0,209104,209104,0,209104,0,137044,137044,0,0,0,0,72060,72060,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
409698,101171472,344585302,63307578,407892880,509064352,59134584,3747971,23557217,27305188,88905036,376003697,464908733,492213921,133317873,267316800,2173632,0,-326823290,-57332858,13266635,99798209,535018458,17719157,687094,666489553,307690057,5589,0,263178812,224839118,38339694,-95672553,1,-57332858,41127939,0,0,0,0,0,16312549,0,0,0,10229394,67669882,0,115595546,0,44357464,11769940,0,1306641,-3983693,3603251,172649149,240319031,0,22859781,0,0,22859781,263178812,69012533,38209681,1621140,528586,950531,330004,20961377,8879830,32565347,11467944,26676179,11002037,28409150,21698472,328450,0,0,0,0,22944389,0,224839118,70746532,39624840,20958934,20315780,2294869,70898163,1,8928508,111688457,47499757,30098433,1,11219412,259837484,41929427,29036151,14965240,13042419,11882952,0,2400,12543575,52436586,24027436,0,24027436,28409150,2276028,2276028,0,40153,40153,0,10893377,10893377,0,0,0,0,0,0,0,10817878,10817878,0,1,35324966,32209059,-3115907,1481189,-3335705,-1224738,-36653,42765546,322621879,27355459,420153382,133973056,206328634,279856333
412535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456646,0,0,0,0,0,,,0,,10850,467496,0,0,0,67945,0,0,0,0,0,67945,535441,,,,0,0,535441,257018,257018,0,0,0,0,48469,48469,11644,11644,62202,58802,0,,,,,,,0,0,379333,375933,3400,0,0,0,0,2,,,,,2,,,,,67945,0,0,0,0,0,67945,67945,0,67945,0,67945,67945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
413176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73580,0,155587,0,0,0,,,0,,0,229167,0,0,0,117048,0,0,0,0,0,117048,346215,,,,0,0,346215,178000,178000,0,0,0,0,29032,0,12000,0,61000,0,122848,,,,,,,159948,0,562828,178000,44560,9000,0,0,331268,2,,,,,2,,,,,117048,4800,5000,0,0,0,126848,4000,0,4000,122848,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,2000,2000,0,-2,,,,,,,,,,,,,,
413626,13956597,6608206,0,6608206,20564803,0,0,228778,228778,0,0,0,228778,0,6569701,7139644,6249374,377306,20336025,0,0,10588110,1310727,0,11898837,4902383,0,0,14032972,9258866,4774106,15462212,99707,20336025,526964,10241037,0,1104979,1068919,36060,530454,,0,,182755,12586189,0,0,0,1138617,74563,0,0,0,233603,1446783,14032972,0,0,0,0,0,14032972,1587858,1090149,22546,0,157530,43790,206259,104904,1196266,356645,3494509,1644236,1433077,285304,77122,,,,,875517,195301,9258866,3512147,760318,118803,437000,0,4430598,2,,,,,2,,,,,545876,592741,74563,0,0,233603,1446783,13706,0,13706,1433077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13706,13706,0,1,6127736,6249374,121638,0,121638,0,0,540670,13492302,4774106,20336026,7951263,0,9258866
414911,10185195,18424315,0,18424315,28609510,6155,684355,1029227,1713582,11690790,0,11690790,13404372,908492,6084347,3275762,0,4942692,14302801,245000,0,21730605,5074765,0,27050370,12283359,0,3657304,17913862,15924716,1989146,12313655,0,14302801,4037303,1143703,553830,0,0,0,0,,0,,57387,5792223,0,3152192,1274922,4984897,0,0,25667,0,56922,9494600,15286823,620663,0,0,2006376,2627039,17913862,4839403,2803106,0,0,0,0,3051550,1259392,3319340,1575296,2855528,947481,1857154,0,0,,,,,1741,0,15924716,6585275,2748379,1107906,1845677,334245,3303234,1,1741,35177,127256,6155,2,,,,,2328935,1918221,737741,0,0,56877,5041774,3184620,0,3184620,1857154,2328935,2328935,0,61067,61067,0,737741,737741,0,0,0,0,0,0,0,56877,56877,0,1,418385,368697,-49688,3732,-40361,-13059,0,-144514,13776864,1861862,15935265,9850918,8682664,16106777
416801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833859,0,0,0,0,0,0,2715927,0,0,0,4549786,0,3204403,0,1474147,102670,0,700,0,0,4781920,9331706,0,0,1867692,0,1867692,11199398,6328568,4188289,55935,0,0,0,2072351,1163810,842888,0,235054,134982,1664602,0,0,0,0,0,0,0,0,11199398,5487081,1299250,505212,815332,0,3092523,2,,,,,2,,,,,1474147,0,68000,0,126000,0,1668147,3545,0,3545,1664602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3545,3545,0,1,3386195,5253885,1867690,2403313,-535623,0,0,,,,,,,
417105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585021,998490,0,0,0,0,,,46340,,0,1629851,0,6555703,0,614528,0,0,4057,-151367,0,7022921,8652772,,,,0,0,8652772,2419946,1245307,0,0,0,0,854425,573155,228778,152424,1451679,899447,377328,,,,,,,1300210,434643,6632366,3304976,1620212,379590,0,0,1327588,1,815073,115829476,91357177,33677057,1,41165,35740717,4564061,4683971,614528,0,0,0,0,0,614528,237200,0,237200,377328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237200,237200,0,-2,,,,,,,,,,,,,,
417123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262293,411310,0,0,0,0,,,0,,0,673603,0,4515712,0,1165142,34290,0,0,23099,0,5738243,6411846,,,,0,0,6411846,3909871,1755816,0,0,1135804,736617,0,0,0,0,331193,137987,0,,,,,,,0,0,5376868,2630420,1286290,331193,380586,0,748379,2,,,,,2,,,,,382175,0,0,0,0,0,382175,382175,0,382175,0,382175,382175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
417248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95550,0,0,0,0,0,,,0,,0,95550,0,985229,0,27773,0,0,0,0,0,1013002,1108552,,,,0,0,1108552,664219,664219,0,0,0,0,0,0,0,0,218675,0,0,,,,,,,0,0,882894,664219,212443,6232,0,0,0,2,,,,,2,,,,,22825,0,0,0,0,0,22825,22825,0,22825,0,22825,22825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
417275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263446,0,0,0,0,0,,,0,,0,263446,0,893711,0,29375,0,0,0,0,0,923086,1186532,,,,0,0,1186532,781850,517496,0,0,0,0,0,0,0,0,112826,0,0,,,,,,,0,0,894676,517496,315655,61525,0,0,0,2,,,,,2,,,,,29375,0,0,0,0,0,29375,29375,0,29375,0,29375,29375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
417442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641406,0,0,0,0,0,,,0,,0,641406,0,0,0,641406,0,0,0,0,0,641406,1282812,,,,1448471,1448471,2731283,536650,306615,0,0,0,0,178939,122618,153446,95107,24497,11840,0,,,,,,,1,0,893533,536180,111823,124030,0,0,121500,2,,,,,2,,,,,370600,284901,0,0,0,0,655501,655501,0,655501,0,370600,370600,0,284901,284901,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
