UNITID,BAREVCT,BAEXCLU,BAAC150,BANC100,BAGR100,BANC150,BAGR150,BAAEXCL,BAAC200,BANC200A,BASTEND,BANC200,BAGR200,L4REVCT,L4EXCLU,L4AC150,L4NC100,L4GR100,L4NC150,L4GR150,L4AEXCL,L4AC200,L4NC200A,L4STEND,L4NC200,L4GR200
174792,497,0,497,346,70,373,75,0,497,6,0,379,76,,,,,,,,,,,,,
174817,307,0,307,184,60,197,64,0,307,0,0,197,64,,,,,,,,,,,,,
174844,752,1,751,605,81,648,86,0,751,1,0,649,86,,,,,,,,,,,,,
174862,194,2,192,78,41,92,48,0,192,1,1,93,48,,,,,,,,,,,,,
174899,431,1,430,255,59,298,69,0,430,3,2,301,70,,,,,,,,,,,,,
174914,1367,1,1366,898,66,1040,76,0,1366,7,8,1047,77,,,,,,,,,,,,,
174978,,,,,,,,,,,,,,78,0,78,0,0,57,73,0,78,0,0,57,73
175005,369,0,369,177,48,230,62,0,369,1,0,231,63,,,,,,,,,,,,,
175014,30,0,30,3,10,3,10,0,30,0,1,3,10,,,,,,,,,,,,,
175041,,,,,,,,,,,,,,686,0,686,135,20,213,31,0,686,12,88,225,33
175078,443,0,443,153,35,217,49,0,443,3,10,220,50,,,,,,,,,,,,,
175120,,,,,,,,,,,,,,486,0,486,263,54,279,57,0,486,0,0,279,57
175157,,,,,,,,,,,,,,207,0,207,48,23,67,32,0,207,1,3,68,33
175227,1,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
175236,,,,,,,,,,,,,,527,0,527,198,38,234,44,0,527,13,41,247,47
175263,,,,,,,,,,,,,,179,0,179,52,29,68,38,0,179,2,20,70,39
175272,1629,0,1629,600,37,948,58,0,1629,18,19,966,59,,,,,,,,,,,,,
175315,,,,,,,,,,,,,,747,0,747,85,11,163,22,0,747,29,150,192,26
175342,540,0,540,118,22,218,40,0,540,9,5,227,42,,,,,,,,,,,,,
175421,212,0,212,84,40,105,50,0,212,4,2,109,51,,,,,,,,,,,,,
175430,81,0,81,30,37,39,48,0,81,1,0,40,49,,,,,,,,,,,,,
175494,,,,,,,,,,,,,,29,0,29,4,14,25,86,0,29,0,0,25,86
175519,,,,,,,,,,,,,,423,0,423,159,38,159,38,1,422,5,8,164,39
175573,,,,,,,,,,,,,,744,0,744,244,33,380,51,0,744,128,7,508,68
175616,374,1,373,73,20,145,39,0,373,6,3,151,40,,,,,,,,,,,,,
175643,,,,,,,,,,,,,,815,0,815,215,26,304,37,0,815,15,14,319,39
175652,,,,,,,,,,,,,,768,0,768,209,27,265,35,0,768,29,10,294,38
175698,,,,,,,,,,,,,,35,0,35,25,71,27,77,0,35,0,0,27,77
175722,,,,,,,,,,,,,,6,0,6,1,17,3,50,0,6,0,0,3,50
175786,,,,,,,,,,,,,,2265,0,2265,874,39,874,39,0,2265,70,50,944,42
175810,,,,,,,,,,,,,,1070,1,1069,363,34,438,41,1,1068,43,15,481,45
175829,,,,,,,,,,,,,,1359,0,1359,514,38,626,46,0,1359,31,52,657,48
175856,1096,0,1096,217,20,417,38,0,1096,42,24,459,42,,,,,,,,,,,,,
175883,,,,,,,,,,,,,,1104,0,1104,305,28,398,36,0,1104,9,3,407,37
175935,,,,,,,,,,,,,,674,0,674,175,26,211,31,0,674,48,30,259,38
175980,172,0,172,109,63,123,72,0,172,0,0,123,72,,,,,,,,,,,,,
176008,,,,,,,,,,,,,,573,0,573,163,28,193,34,0,573,47,32,240,42
176017,3564,7,3557,1637,46,2341,66,0,3557,58,13,2399,67,,,,,,,,,,,,,
176035,180,0,180,44,24,72,40,0,180,7,0,79,44,,,,,,,,,,,,,
176044,459,0,459,87,19,146,32,0,459,7,5,153,33,,,,,,,,,,,,,
176053,588,1,587,265,45,335,57,0,587,3,13,338,58,,,,,,,,,,,,,
176062,,,,,,,,,,,,,,23,1,22,0,0,13,59,0,22,0,0,13,59
176071,,,,,,,,,,,,,,1771,0,1771,572,32,729,41,0,1771,52,67,781,44
176080,3149,7,3142,1107,35,1931,61,0,3142,57,18,1988,63,,,,,,,,,,,,,
176169,,,,,,,,,,,,,,1067,2,1065,325,31,403,38,0,1065,46,30,449,42
176178,,,,,,,,,,,,,,1922,4,1918,473,25,658,34,5,1913,38,79,696,36
176239,,,,,,,,,,,,,,824,0,824,250,30,317,38,0,824,22,5,339,41
176318,267,0,267,43,16,73,27,0,267,28,10,101,38,,,,,,,,,,,,,
176336,7,0,7,0,0,2,29,0,7,0,0,2,29,,,,,,,,,,,,,
176354,,,,,,,,,,,,,,562,0,562,198,35,256,46,0,562,12,13,268,48
176372,1726,1,1725,489,28,845,49,0,1725,32,14,877,51,,,,,,,,,,,,,
176406,153,0,153,42,27,77,50,0,153,4,0,81,53,,,,,,,,,,,,,
176479,183,0,183,55,30,82,45,0,183,5,1,87,48,,,,,,,,,,,,,
176628,182,0,182,73,40,100,55,1,181,2,1,102,56,,,,,,,,,,,,,
176664,55,0,55,8,15,18,33,0,55,1,0,19,35,,,,,,,,,,,,,
176716,,,,,,,,,,,,,,44,0,44,9,20,28,64,0,44,0,0,28,64
176770,3,0,3,0,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,,
176789,33,0,33,3,9,9,27,0,33,0,0,9,27,,,,,,,,,,,,,
176798,,,,,,,,,,,,,,19,0,19,15,79,16,84,0,19,0,0,16,84
176910,49,0,49,5,10,14,29,0,49,0,0,14,29,,,,,,,,,,,,,
176947,291,0,291,65,22,136,47,0,291,2,0,138,47,,,,,,,,,,,,,
176965,1746,5,1741,523,30,889,51,0,1741,20,9,909,52,,,,,,,,,,,,,
176983,,,,,,,,,,,,,,51,0,51,46,90,46,90,0,51,0,0,46,90
177065,394,0,394,68,17,97,25,3,391,36,20,133,34,,,,,,,,,,,,,
177083,19,0,19,10,53,10,53,0,19,0,0,10,53,,,,,,,,,,,,,
177117,22,0,22,12,55,14,64,0,22,0,0,14,64,,,,,,,,,,,,,
177135,,,,,,,,,,,,,,860,0,860,210,24,304,35,0,860,27,21,331,38
177144,220,0,220,98,45,114,52,0,220,3,0,117,53,,,,,,,,,,,,,
177214,324,0,324,129,40,190,59,0,324,1,0,191,59,,,,,,,,,,,,,
177250,,,,,,,,,,,,,,494,0,494,139,28,188,38,0,494,18,20,206,42
177302,,,,,,,,,,,,,,221,0,221,143,65,154,70,0,221,0,0,154,70
177339,458,0,458,203,44,242,53,0,458,1,0,243,53,,,,,,,,,,,,,
177418,157,0,157,69,44,85,54,0,157,0,0,85,54,,,,,,,,,,,,,
177436,,,,,,,,,,,,,,2,0,2,2,100,2,100,0,2,0,0,2,100
177472,,,,,,,,,,,,,,2119,0,2119,511,24,676,32,0,2119,411,399,1087,51
177542,149,0,149,49,33,59,40,0,149,2,0,61,41,,,,,,,,,,,,,
177551,182,0,182,6,3,31,17,0,182,5,2,36,20,,,,,,,,,,,,,
177588,,,,,,,,,,,,,,13,0,13,0,0,3,23,0,13,0,0,3,23
177603,,,,,,,,,,,,,,19,0,19,2,11,12,63,0,19,0,0,12,63
177676,,,,,,,,,,,,,,778,1,777,169,22,252,32,1,776,30,36,282,36
177685,,,,,,,,,,,,,,47,0,47,6,13,32,68,0,47,2,0,34,72
177746,141,0,141,70,50,86,61,0,141,0,0,86,61,,,,,,,,,,,,,
177816,8,0,8,7,88,7,88,0,8,0,0,7,88,,,,,,,,,,,,,
177870,,,,,,,,,,,,,,15,0,15,13,87,13,87,0,15,0,0,13,87
177931,,,,,,,,,,,,,,10,0,10,8,80,8,80,0,10,0,0,8,80
177940,289,0,289,24,8,74,26,0,289,5,1,79,27,,,,,,,,,,,,,
177968,1311,0,1311,424,32,659,50,1,1310,11,3,670,51,,,,,,,,,,,,,
177977,,,,,,,,,,,,,,511,4,507,350,69,365,72,0,507,6,0,371,73
177995,,,,,,,,,,,,,,2462,3,2459,406,17,653,27,1,2458,119,157,772,31
178004,,,,,,,,,,,,,,1,0,1,1,100,1,100,0,1,0,0,1,100
178059,392,0,392,220,56,280,71,0,392,4,1,284,72,,,,,,,,,,,,,
178077,,,,,,,,,,,,,,18,0,18,3,17,13,72,0,18,0,0,13,72
178183,,,,,,,,,,,,,,75,0,75,31,41,63,84,0,75,0,0,63,84
178208,8,0,8,1,13,4,50,0,8,0,0,4,50,,,,,,,,,,,,,
178217,,,,,,,,,,,,,,593,0,593,166,28,236,40,0,593,14,11,250,42
178244,242,0,242,75,31,107,44,0,242,4,0,111,46,,,,,,,,,,,,,
178341,687,1,686,102,15,223,33,0,686,18,19,241,35,,,,,,,,,,,,,
178369,410,0,410,47,11,85,21,0,410,1,0,86,21,,,,,,,,,,,,,
178387,834,6,828,120,14,300,36,0,828,21,7,321,39,,,,,,,,,,,,,
178396,6060,12,6048,2917,48,4313,71,-2,6050,88,21,4401,73,,,,,,,,,,,,,
178402,1060,0,1060,245,23,499,47,0,1060,28,9,527,50,,,,,,,,,,,,,
178411,1244,2,1242,292,24,818,66,0,1242,26,5,844,68,,,,,,,,,,,,,
178420,464,4,460,149,32,240,52,-1,461,10,4,250,54,,,,,,,,,,,,,
178448,,,,,,,,,,,,,,870,0,870,202,23,295,34,0,870,35,37,330,38
178527,,,,,,,,,,,,,,23,0,23,6,26,10,43,0,23,0,0,10,43
178615,1325,3,1322,793,60,997,75,0,1322,8,1,1005,76,,,,,,,,,,,,,
178624,1249,1,1248,407,33,632,51,0,1248,17,2,649,52,,,,,,,,,,,,,
178679,139,0,139,31,22,72,52,0,139,2,0,74,53,,,,,,,,,,,,,
178697,351,0,351,203,58,250,71,0,351,4,0,254,72,,,,,,,,,,,,,
178721,62,0,62,16,26,21,34,0,62,2,1,23,37,,,,,,,,,,,,,
178767,4,0,4,4,100,4,100,0,4,0,0,4,100,,,,,,,,,,,,,
178828,,,,,,,,,,,,,,23,0,23,20,87,20,87,0,23,0,0,20,87
178891,17,0,17,5,29,6,35,0,17,0,0,6,35,,,,,,,,,,,,,
179043,437,0,437,304,70,332,76,0,437,3,1,335,77,,,,,,,,,,,,,
179052,,,,,,,,,,,,,,27,0,27,22,81,22,81,0,27,0,0,22,81
179159,1638,8,1630,1152,71,1286,79,0,1630,10,1,1296,80,,,,,,,,,,,,,
179195,,,,,,,,,,,,,,9,0,9,1,11,4,44,0,9,0,0,4,44
179229,,,,,,,,,,,,,,11,0,11,4,36,8,73,0,11,0,0,8,73
179256,13,0,13,3,23,6,46,0,13,0,0,6,46,,,,,,,,,,,,,
179308,,,,,,,,,,,,,,2384,4,2380,209,9,421,18,2,2378,100,183,521,22
179326,453,1,452,150,33,194,43,0,452,6,0,200,44,,,,,,,,,,,,,
179344,,,,,,,,,,,,,,356,0,356,74,21,108,30,0,356,6,8,114,32
179511,,,,,,,,,,,,,,47,0,47,18,38,36,77,0,47,0,0,36,77
179539,,,,,,,,,,,,,,879,0,879,187,21,294,33,2,877,38,33,332,38
179548,168,0,168,70,42,75,45,0,168,2,0,77,46,,,,,,,,,,,,,
179557,1578,4,1574,470,30,785,50,1,1573,19,0,804,51,,,,,,,,,,,,,
179566,2699,9,2690,885,33,1504,56,3,2687,61,152,1565,58,,,,,,,,,,,,,
179645,,,,,,,,,,,,,,639,2,637,119,19,186,29,2,635,29,45,215,34
179715,,,,,,,,,,,,,,324,0,324,121,37,160,49,0,324,3,5,163,50
179867,1596,10,1586,1411,89,1501,95,-10,1596,18,4,1519,95,,,,,,,,,,,,,
179894,487,0,487,186,38,282,58,0,487,8,2,290,60,,,,,,,,,,,,,
179946,259,0,259,119,46,154,59,0,259,3,0,157,61,,,,,,,,,,,,,
179955,259,0,259,137,53,156,60,0,259,7,0,163,63,,,,,,,,,,,,,
179964,185,0,185,87,47,107,58,0,185,0,0,107,58,,,,,,,,,,,,,
179991,,,,,,,,,,,,,,19,0,19,17,89,17,89,0,19,0,0,17,89
180054,,,,,,,,,,,,,,62,1,61,12,20,15,25,0,61,9,3,24,39
180063,,,,,,,,,,,,,,33,0,33,3,9,20,61,0,33,0,0,20,61
180081,,,,,,,,,,,,,,143,1,142,25,18,30,21,0,142,5,5,35,25
180090,,,,,,,,,,,,,,43,0,43,10,23,34,79,0,43,0,0,34,79
180106,315,0,315,153,49,200,63,0,315,1,0,201,64,,,,,,,,,,,,,
180151,,,,,,,,,,,,,,94,0,94,27,29,33,35,0,94,1,0,34,36
180160,,,,,,,,,,,,,,22,0,22,6,27,7,32,0,22,1,5,8,36
180179,417,1,416,44,11,100,24,0,416,8,7,108,26,,,,,,,,,,,,,
180197,,,,,,,,,,,,,,280,0,280,53,19,85,30,0,280,1,10,86,31
180212,,,,,,,,,,,,,,46,0,46,4,9,7,15,0,46,2,3,9,20
180249,,,,,,,,,,,,,,123,0,123,14,11,22,18,0,123,5,12,27,22
180258,147,1,146,41,28,55,38,0,146,0,0,55,38,,,,,,,,,,,,,
180276,,,,,,,,,,,,,,156,0,156,42,27,58,37,0,156,11,11,69,44
180328,,,,,,,,,,,,,,48,0,48,8,17,12,25,0,48,1,19,13,27
180373,,,,,,,,,,,,,,130,0,130,52,40,58,45,0,130,1,0,59,45
180416,240,0,240,57,24,124,52,0,240,8,3,132,55,,,,,,,,,,,,,
180461,2308,0,2308,621,27,1295,56,0,2308,75,30,1370,59,,,,,,,,,,,,,
180489,1346,5,1341,406,30,653,49,0,1341,38,21,691,52,,,,,,,,,,,,,
180522,98,0,98,19,19,26,27,0,98,2,1,28,29,,,,,,,,,,,,,
180595,237,0,237,73,31,115,49,0,237,0,0,115,49,,,,,,,,,,,,,
180647,36,0,36,5,14,9,25,0,36,8,4,17,47,,,,,,,,,,,,,
180692,152,0,152,31,20,69,45,1,151,0,1,69,46,,,,,,,,,,,,,
180814,87,0,87,8,9,21,24,0,87,0,20,21,24,,,,,,,,,,,,,
180832,19,0,19,6,32,6,32,0,19,0,0,6,32,,,,,,,,,,,,,
180878,35,0,35,13,37,16,46,0,35,0,0,16,46,,,,,,,,,,,,,
180902,,,,,,,,,,,,,,561,1,560,158,28,217,39,2,558,21,38,238,43
180948,458,0,458,125,27,206,45,0,458,4,2,210,46,,,,,,,,,,,,,
180957,,,,,,,,,,,,,,42,0,42,0,0,41,98,0,42,0,0,41,98
180984,281,0,281,129,46,180,64,0,281,0,0,180,64,,,,,,,,,,,,,
181002,961,0,961,665,69,746,78,0,961,4,0,750,78,,,,,,,,,,,,,
181020,287,0,287,125,44,147,51,0,287,10,1,157,55,,,,,,,,,,,,,
181127,345,0,345,170,49,205,59,0,345,2,7,207,60,,,,,,,,,,,,,
181190,,,,,,,,,,,,,,54,0,54,3,6,35,65,0,54,0,0,35,65
181215,812,0,812,219,27,426,52,0,812,16,4,442,54,,,,,,,,,,,,,
181297,25,0,25,11,44,15,60,0,25,0,0,15,60,,,,,,,,,,,,,
181303,,,,,,,,,,,,,,665,0,665,56,8,109,16,0,665,67,52,176,26
181312,,,,,,,,,,,,,,321,0,321,103,32,150,47,0,321,4,6,154,48
181330,367,1,366,133,36,147,40,0,366,1,0,148,40,,,,,,,,,,,,,
181394,1533,0,1533,366,24,787,51,0,1533,45,45,832,54,,,,,,,,,,,,,
181419,,,,,,,,,,,,,,19,2,17,2,12,2,12,0,17,2,2,4,24
181446,379,0,379,210,55,245,65,0,379,3,0,248,65,,,,,,,,,,,,,
181464,4002,4,3998,1648,41,2601,65,0,3998,61,19,2662,67,,,,,,,,,,,,,
181491,,,,,,,,,,,,,,885,0,885,382,43,459,52,0,885,23,15,482,54
181534,273,0,273,57,21,94,34,0,273,3,1,97,36,,,,,,,,,,,,,
181543,3,0,3,2,67,2,67,0,3,0,0,2,67,,,,,,,,,,,,,
181604,64,0,64,30,47,36,56,0,64,1,0,37,58,,,,,,,,,,,,,
181640,,,,,,,,,,,,,,972,0,972,197,20,297,31,0,972,48,74,345,35
181738,169,0,169,42,25,79,47,0,169,4,1,83,49,,,,,,,,,,,,,
181765,,,,,,,,,,,,,,103,0,103,34,33,49,48,0,103,0,0,49,48
181783,690,0,690,238,34,353,51,0,690,7,1,360,52,,,,,,,,,,,,,
181817,,,,,,,,,,,,,,273,0,273,76,28,101,37,0,273,38,11,139,51
181853,84,2,82,18,22,35,43,0,82,0,0,35,43,,,,,,,,,,,,,
181880,,,,,,,,,,,,,,189,0,189,34,18,102,54,0,189,0,0,102,54
181941,,,,,,,,,,,,,,165,0,165,74,45,100,61,0,165,5,0,105,64
182281,3564,2,3562,600,17,1599,45,1,3561,224,102,1823,51,,,,,,,,,,,,,
182290,3046,17,3029,993,33,1851,61,0,3029,93,33,1944,64,,,,,,,,,,,,,
182306,31,0,31,1,3,1,3,0,31,0,0,1,3,,,,,,,,,,,,,
182458,91,0,91,37,41,41,45,0,91,3,0,44,48,,,,,,,,,,,,,
182634,400,0,400,211,53,239,60,0,400,0,0,239,60,,,,,,,,,,,,,
182670,1112,3,1109,963,87,1056,95,0,1109,8,5,1064,96,,,,,,,,,,,,,
182704,,,,,,,,,,,,,,41,0,41,5,12,31,76,0,41,0,0,31,76
182722,,,,,,,,,,,,,,9,0,9,2,22,7,78,0,9,0,0,7,78
182795,454,0,454,189,42,224,49,0,454,1,0,225,50,,,,,,,,,,,,,
182892,,,,,,,,,,,,,,23,0,23,7,30,17,74,0,23,0,0,17,74
182917,14,0,14,14,100,14,100,0,14,0,0,14,100,,,,,,,,,,,,,
182953,,,,,,,,,,,,,,39,0,39,8,21,30,77,0,39,0,0,30,77
182980,487,0,487,112,23,158,32,0,487,9,0,167,34,,,,,,,,,,,,,
182999,,,,,,,,,,,,,,19,0,19,2,11,13,68,0,19,0,0,13,68
183026,1009,0,1009,404,40,451,45,0,1009,18,17,469,46,,,,,,,,,,,,,
183035,,,,,,,,,,,,,,16,0,16,15,94,15,94,0,16,0,0,15,94
183044,2749,0,2749,1875,68,2108,77,0,2749,16,4,2124,77,,,,,,,,,,,,,
183062,1254,1,1253,692,55,786,63,0,1253,7,0,793,63,,,,,,,,,,,,,
183071,48,0,48,25,52,32,67,0,48,0,0,32,67,,,,,,,,,,,,,
183080,920,1,919,412,45,500,54,0,919,9,0,509,55,,,,,,,,,,,,,
183099,,,,,,,,,,,,,,698,0,698,102,15,206,30,0,698,62,33,268,38
183105,,,,,,,,,,,,,,113,0,113,48,42,57,50,0,113,1,3,58,51
183114,,,,,,,,,,,,,,42,1,41,9,22,15,37,0,41,2,1,17,41
183123,,,,,,,,,,,,,,175,0,175,63,36,67,38,0,175,5,5,72,41
183132,,,,,,,,,,,,,,246,0,246,51,21,82,33,0,246,9,5,91,37
183141,,,,,,,,,,,,,,221,0,221,48,22,76,34,0,221,8,8,84,38
183150,,,,,,,,,,,,,,229,0,229,44,19,69,30,0,229,14,10,83,36
183202,,,,,,,,,,,,,,17,0,17,0,0,12,71,0,17,1,0,13,76
183211,216,0,216,80,37,97,45,0,216,0,0,97,45,,,,,,,,,,,,,
183239,508,0,508,377,74,397,78,0,508,1,1,398,78,,,,,,,,,,,,,
183257,19,0,19,2,11,4,21,0,19,0,0,4,21,,,,,,,,,,,,,
183275,15,1,14,9,64,9,64,0,14,0,0,9,64,,,,,,,,,,,,,
183488,,,,,,,,,,,,,,100,0,100,42,42,42,42,0,100,2,0,44,44
183600,,,,,,,,,,,,,,9,1,8,8,100,8,100,0,8,0,0,8,100
183655,,,,,,,,,,,,,,876,0,876,71,8,177,20,0,876,40,98,217,25
183725,,,,,,,,,,,,,,271,0,271,122,45,200,74,0,271,0,0,200,74
183743,,,,,,,,,,,,,,2312,0,2312,171,7,510,22,0,2312,179,263,689,30
183789,348,0,348,79,23,114,33,0,348,11,5,125,36,,,,,,,,,,,,,
183822,416,0,416,78,19,144,35,0,416,9,1,153,37,,,,,,,,,,,,,
183859,,,,,,,,,,,,,,1908,0,1908,263,14,558,29,0,1908,136,151,694,36
183877,,,,,,,,,,,,,,1564,0,1564,208,13,431,28,0,1564,41,208,472,30
183910,329,0,329,179,54,226,69,0,329,0,0,226,69,,,,,,,,,,,,,
183938,,,,,,,,,,,,,,1488,1,1487,132,9,305,21,0,1487,101,123,406,27
183974,177,0,177,88,50,99,56,0,177,6,4,105,59,,,,,,,,,,,,,
183983,,,,,,,,,,,,,,68,0,68,44,65,44,65,0,68,0,0,44,65
184056,,,,,,,,,,,,,,395,0,395,116,29,257,65,0,395,18,0,275,70
184092,,,,,,,,,,,,,,351,0,351,155,44,168,48,0,351,0,0,168,48
184180,,,,,,,,,,,,,,1113,0,1113,179,16,389,35,0,1113,62,142,451,41
184205,,,,,,,,,,,,,,662,1,661,157,24,231,35,0,661,26,25,257,39
184348,399,0,399,262,66,277,69,0,399,0,0,277,69,,,,,,,,,,,,,
184427,,,,,,,,,,,,,,233,0,233,109,47,165,71,0,233,0,0,165,71
184481,,,,,,,,,,,,,,1249,0,1249,50,4,138,11,0,1249,80,109,218,17
184506,,,,,,,,,,,,,,44,0,44,0,0,24,55,0,44,0,0,24,55
184603,433,0,433,166,38,218,50,0,433,1,1,219,51,,,,,,,,,,,,,
184612,151,0,151,40,26,71,47,0,151,4,0,75,50,,,,,,,,,,,,,
184694,511,0,511,234,46,320,63,0,511,6,2,326,64,,,,,,,,,,,,,
184746,,,,,,,,,,,,,,190,0,190,153,81,153,81,0,190,0,0,153,81
184773,275,0,275,108,39,148,54,0,275,2,0,150,55,,,,,,,,,,,,,
184782,1502,0,1502,743,49,1089,73,0,1502,31,10,1120,75,,,,,,,,,,,,,
184791,,,,,,,,,,,,,,1757,0,1757,366,21,591,34,0,1757,72,74,663,38
184816,,,,,,,,,,,,,,49,0,49,0,0,25,51,0,49,0,0,25,51
184968,,,,,,,,,,,,,,2,0,2,1,50,1,50,0,2,0,0,1,50
184995,,,,,,,,,,,,,,1734,0,1734,46,3,240,14,0,1734,101,180,341,20
185129,577,0,577,73,13,234,41,0,577,30,9,264,46,,,,,,,,,,,,,
185174,,,,,,,,,,,,,,48,0,48,41,85,41,85,0,48,0,0,41,85
185262,1493,1,1492,320,21,696,47,0,1492,54,20,750,50,,,,,,,,,,,,,
185396,,,,,,,,,,,,,,1050,0,1050,527,50,704,67,0,1050,14,0,718,68
185466,,,,,,,,,,,,,,281,0,281,92,33,238,85,0,281,0,0,238,85
185509,,,,,,,,,,,,,,967,0,967,12,1,180,19,0,967,44,99,224,23
185536,,,,,,,,,,,,,,1967,0,1967,223,11,520,26,0,1967,140,174,660,34
185572,906,2,904,543,60,663,73,0,904,8,0,671,74,,,,,,,,,,,,,
185590,3030,3,3027,1356,45,2029,67,0,3027,39,14,2068,68,,,,,,,,,,,,,
185679,,,,,,,,,,,,,,3,0,3,2,67,2,67,0,3,0,0,2,67
185721,,,,,,,,,,,,,,110,0,110,71,65,73,66,0,110,1,0,74,67
185767,,,,,,,,,,,,,,35,0,35,2,6,18,51,0,35,0,0,18,51
185828,957,9,948,354,37,637,67,0,948,28,13,665,70,,,,,,,,,,,,,
185873,,,,,,,,,,,,,,1654,0,1654,320,19,627,38,0,1654,93,121,720,44
185970,,,,,,,,,,,,,,26,0,26,4,15,23,88,0,26,0,0,23,88
186016,,,,,,,,,,,,,,93,0,93,9,10,81,87,0,93,0,0,81,87
186034,,,,,,,,,,,,,,611,0,611,30,5,102,17,0,611,30,98,132,22
186052,,,,,,,,,,,,,,425,3,422,90,21,287,68,0,422,0,0,287,68
186131,1285,1,1284,1153,90,1257,98,0,1284,1,5,1258,98,,,,,,,,,,,,,
186186,17,0,17,0,0,2,12,0,17,0,0,2,12,,,,,,,,,,,,,
186201,901,1,900,534,59,648,72,0,900,9,3,657,73,,,,,,,,,,,,,
186274,,,,,,,,,,,,,,11,0,11,0,0,8,73,0,11,0,0,8,73
186283,909,0,909,532,59,613,67,0,909,3,0,616,68,,,,,,,,,,,,,
186371,494,0,494,166,34,319,65,0,494,11,2,330,67,,,,,,,,,,,,,
186380,6184,7,6177,3996,65,5169,84,0,6177,95,30,5264,85,,,,,,,,,,,,,
186399,985,1,984,398,40,679,69,0,984,33,7,712,72,,,,,,,,,,,,,
186432,605,0,605,285,47,360,60,0,605,6,1,366,60,,,,,,,,,,,,,
186469,,,,,,,,,,,,,,170,0,170,52,31,74,44,0,170,6,4,80,47
186584,1338,0,1338,893,67,974,73,1,1337,8,1,982,73,,,,,,,,,,,,,
186593,,,,,,,,,,,,,,39,0,39,3,8,24,62,0,39,0,0,24,62
186618,124,0,124,58,47,66,53,0,124,1,1,67,54,,,,,,,,,,,,,
186645,,,,,,,,,,,,,,1287,0,1287,151,12,348,27,0,1287,79,106,427,33
186867,622,0,622,284,46,527,85,0,622,2,0,529,85,,,,,,,,,,,,,
186876,1066,4,1062,647,61,821,77,0,1062,14,3,835,79,,,,,,,,,,,,,
186900,18,0,18,0,0,1,6,0,18,1,0,2,11,,,,,,,,,,,,,
187000,,,,,,,,,,,,,,53,0,53,39,74,39,74,0,53,0,0,39,74
187134,1404,0,1404,1052,75,1204,86,0,1404,8,0,1212,86,,,,,,,,,,,,,
187198,,,,,,,,,,,,,,1348,1,1347,209,16,470,35,0,1347,54,117,524,39
187444,1289,0,1289,438,34,713,55,0,1289,37,12,750,58,,,,,,,,,,,,,
187505,,,,,,,,,,,,,,648,1,647,267,41,338,52,0,647,1,1,339,52
187532,,,,,,,,,,,,,,2222,0,2222,369,17,680,31,0,2222,107,253,787,35
187596,12,0,12,0,0,2,17,0,12,2,0,4,33,,,,,,,,,,,,,
187620,,,,,,,,,,,,,,1084,2,1082,58,5,156,14,0,1082,7,111,163,15
187639,,,,,,,,,,,,,,278,0,278,76,27,119,43,0,278,9,11,128,46
187648,648,0,648,143,22,214,33,0,648,9,11,223,34,,,,,,,,,,,,,
187666,,,,,,,,,,,,,,356,2,354,96,27,123,35,0,354,15,28,138,39
187745,14,0,14,2,14,5,36,0,14,1,0,6,43,,,,,,,,,,,,,
187897,349,1,348,38,11,77,22,0,348,0,1,77,22,,,,,,,,,,,,,
187903,,,,,,,,,,,,,,312,0,312,79,25,90,29,0,312,6,14,96,31
187912,,,,,,,,,,,,,,217,0,217,100,46,100,46,0,217,1,0,101,47
187958,,,,,,,,,,,,,,227,0,227,24,11,47,21,0,227,14,12,61,27
187967,315,0,315,84,27,159,50,0,315,13,0,172,55,,,,,,,,,,,,,
187976,,,,,,,,,,,,,,70,1,69,9,13,14,20,0,69,4,2,18,26
187985,3476,7,3469,1017,29,1853,53,0,3469,155,61,2008,58,,,,,,,,,,,,,
187994,,,,,,,,,,,,,,127,0,127,4,3,20,16,0,127,1,7,21,17
188003,,,,,,,,,,,,,,155,0,155,12,8,22,14,1,154,6,6,28,18
188021,,,,,,,,,,,,,,40,0,40,9,23,15,38,0,40,0,3,15,38
188030,1900,1,1899,419,22,915,48,2,1897,76,40,991,52,,,,,,,,,,,,,
188049,,,,,,,,,,,,,,229,0,229,19,8,35,15,0,229,14,8,49,21
188058,46,0,46,5,11,8,17,0,46,0,1,8,17,,,,,,,,,,,,,
188100,,,,,,,,,,,,,,515,0,515,62,12,116,23,0,515,38,316,154,30
188137,,,,,,,,,,,,,,359,0,359,72,20,89,25,0,359,20,33,109,30
188182,47,0,47,11,23,15,32,0,47,5,0,20,43,,,,,,,,,,,,,
188216,,,,,,,,,,,,,,110,0,110,9,8,22,20,0,110,0,0,22,20
188225,,,,,,,,,,,,,,69,0,69,12,17,19,28,0,69,2,4,21,30
188261,,,,,,,,,,,,,,37,0,37,12,32,15,41,0,37,1,2,16,43
188289,,,,,,,,,,,,,,16,0,16,3,19,7,44,0,16,0,0,7,44
188304,208,2,206,29,14,56,27,0,206,8,8,64,31,,,,,,,,,,,,,
188340,92,0,92,12,13,31,34,0,92,4,0,35,38,,,,,,,,,,,,,
188429,900,0,900,553,61,657,73,0,900,4,2,661,73,,,,,,,,,,,,,
188438,,,,,,,,,,,,,,869,0,869,172,20,281,32,0,869,45,20,326,38
