UNITID,F3A01,F3A01A,F3A01B,F3A01C,F3A02,F3A02A,F3A03,F3A04,F3A05,F3A06,F3A07,F3A08,F3A09,F3A10,F3A11,F3A12,F3B01,F3B02,F3B03,F3B04,F3B05,F3B06,F3B07,F3B08,F3C01,F3C02,F3C03,F3C03A,F3C03B,F3C04,F3C05,F3C06,F3C07,F3C08,F3C12,F3C121,F3C122,F3C13,F3C131,F3C132,F3C14,F3C141,F3C142,F3C15,F3C151,F3C152,F3C16,F3C161,F3C162,F3C17,F3C171,F3C172,F3D01,F3D02,F3D02A,F3D02B,F3D03,F3D03A,F3D03B,F3D03C,F3D03D,F3D04,F3D05,F3D06,F3D07,F3D12,F3D08,F3D09,F3E011,F3E012,F3E02A1,F3E02A2,F3E02B1,F3E02B2,F3E03A1,F3E03A2,F3E03B1,F3E03B2,F3E03C1,F3E03C2,F3E041,F3E042,F3E051,F3E101,F3E102,F3E061,F3E062,F3E071,F3E072,F3E073,F3E074,F3E075,F3E076,F3E077,F3F01,F3F02,F3F03,F3G01,F3G02,F3G03,F3G04,F3G05,F3G06,F3G07
114585,1040962,0,452818,22218,412012,0,628950,1040962,0,0,19665,753610,0,773275,320457,452818,4966754,4523478,2750,446026,-1375,1217054,-1032755,628950,0,0,0,0,0,664,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4711375,0,0,0,0,0,0,0,0,0,0,255379,0,0,0,4966754,941769,941769,0,0,703142,417089,1195342,709052,1195342,709052,421885,250254,0,0,0,0,0,65998,0,4523478,3027216,1430265,0,50174,575,15248,0,0,3,443276,4966754,628950,1040962,153914,0,4523478
114637,,,,,,,,,,,,,,,,,,,,,,,,,105207,0,0,0,0,0,105207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151575,0,0,0,0,0,0,0,0,0,0,3610,,,0,155185,90904,72414,0,0,0,0,11809,3610,3610,805,17253,787,,,0,,,21211,21211,144787,98827,0,6740,500,0,38720,,,-2,,,,,,,
114761,,,,,,,,,,,,,,,,,,,,,,,,,207949,66931,61756,58756,3000,0,336636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629571,0,0,0,0,0,0,0,0,0,0,97471,,,9432,736474,236161,109129,0,0,0,0,33697,14033,38008,28781,258960,127200,,,0,,,88553,1,655379,279144,29000,89984,10548,7652,239051,,,-2,,,,,,,
115010,,,,,,,,,,,,,,,,,,,,,,,,,2013792,190123,0,0,0,3675,2207590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12894151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12894151,4901078,4154714,0,0,0,0,226204,131068,823104,788110,2174430,1304113,0,0,0,0,0,3850868,108982,11975684,6486987,125052,227640,79615,0,5056390,,,-2,,,,,,,
115357,,,,,,,,,,,,,,,,,,,,,,,,,531253,6453,0,0,0,0,537706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379776,0,0,0,0,0,0,0,0,0,0,44891,,,3133,1427800,165238,157368,0,0,0,0,206415,128365,29048,23564,65351,59253,,,0,,,228313,12685,694365,381235,14994,2453,0,0,295683,,,-2,,,,,,,
115658,,,,,,,,,,,,,,,,,,,,,,,,,609716,9226,0,0,0,0,618942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809586,0,0,0,0,0,0,0,0,0,104800,0,,,0,914386,149206,149206,0,0,0,0,25518,25518,62989,62989,487304,137765,,,0,,,0,0,725017,375478,0,141121,5952,33,202433,,,-2,,,,,,,
115746,21217612,0,12976474,0,14615628,11707253,6601984,21217612,8947026,6853090,3241639,2053,1737468,20781276,7804802,12976474,20238153,19352255,0,885898,-1791,5717877,0,6601984,0,0,0,0,0,546630,546630,546630,0,546630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546630,546630,0,18088634,0,0,0,0,0,0,0,0,0,36131,524179,1020749,0,568460,20238153,8670911,5518835,26025,0,435343,129596,1984925,960076,1711497,1001600,5355666,2736351,1167888,275106,0,0,0,0,0,19352255,10621564,1624210,6091930,482743,531808,0,,,-2,899389,20238153,6601984,21217612,-6374490,11707253,19352255
115931,9541397,0,101139,0,9180535,0,360862,9541397,0,0,770100,0,0,770100,668961,101139,9571321,8706465,1,864857,0,-487328,-16667,360862,1814168,28548,71307,71307,0,0,1914023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9554473,16666,0,16666,0,0,0,0,0,0,182,0,0,,0,9571321,2189039,1227724,0,0,0,0,781109,614720,1469897,396810,4266420,318671,0,0,0,,,0,0,8706465,2557925,118299,1571936,55732,4881,4397692,0,95649,3,7199228,9571321,360862,9541397,259723,0,8706465
116226,1332641,0,102509,0,684912,0,647729,1332641,0,183415,361276,0,0,544691,442182,102509,2057990,2152313,0,-94323,-228000,970052,0,647729,61713,0,0,0,0,16500,78213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959833,61713,61713,0,0,0,0,0,0,0,148,0,36296,0,0,2057990,494181,487998,0,0,0,0,52220,42258,311111,14600,661384,119000,34754,0,0,0,0,598663,126000,2152313,789856,64089,203968,48897,328,1045175,-27050,-9905,3,-131278,2057990,647729,1332641,647729,0,2152313
116350,,,,,,,,,,,,,,,,,,,,,,,,,882031,0,0,0,0,0,882031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2739622,0,0,0,0,0,0,0,0,0,0,148982,,,445538,3334142,808256,752616,0,0,0,0,579773,121418,650548,263378,1841592,100858,,,0,,,0,0,3880169,1238270,0,1198467,209260,181,1233991,,,-2,,,,,,,
116563,,,,,,,,,,,,,,,,,,,,,,,,,840076,485397,5643,0,5643,13820,1344936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3323694,0,0,0,0,0,0,0,0,0,460,34198,,,0,3358352,1187003,1187003,0,0,0,0,901147,901147,165937,165937,404954,0,,,0,,,10507,0,2669548,2254087,0,404954,10507,0,0,,,-2,,,,,,,
117238,,,,,,,,,,,,,,,,,,,,,,,,,266623,8575,0,0,0,0,275198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754726,0,0,0,0,0,0,0,0,0,5124,52124,,,0,811974,225281,204801,0,0,0,0,38337,38333,33151,19169,127105,19168,,,0,,,0,0,423874,281471,30176,16084,0,0,96143,,,-2,,,,,,,
117955,,,,,,,,,,,,,,,,,,,,,,,,,1162280,11425,0,0,0,0,1173705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3515297,0,0,0,0,0,0,0,0,0,0,40322,,,0,3555619,1040393,748490,0,0,0,0,357180,330420,269875,190672,421096,0,,,0,,,0,0,2088544,1269582,133306,331307,0,0,354349,,,-2,,,,,,,
118134,,,,,,,,,,,,,,,,,,,,,,,,,243281,13649,12189,12189,0,4560,273679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978523,108624,0,108624,0,0,0,0,0,0,4495,88175,,,10786,1190603,317984,168156,0,0,0,0,172644,84078,5000,5000,412751,79077,,,0,,,0,0,908379,336311,48538,182365,5673,0,335492,,,-2,,,,,,,
118143,,,,,,,,,,,,,,,,,,,,,,,,,234757,20887,8316,8316,0,4158,268118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652349,72416,0,72416,0,0,0,0,0,0,2996,58783,,,7191,793735,211990,112104,0,0,0,0,115101,56052,5000,5000,273495,51051,,,0,,,0,0,605586,224207,32358,121547,3782,0,223692,,,-2,,,,,,,
118161,,,,,,,,,,,,,,,,,,,,,,,,,317732,11842,0,0,0,0,329574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2072403,0,0,0,0,0,0,0,0,0,0,159210,,,0,2231613,783127,400749,0,0,0,0,321536,164536,228556,116959,596314,305151,,,0,,,0,0,1929533,987395,76402,295023,84689,0,486024,,,-2,,,,,,,
118198,16626380,8325467,1196164,0,7709704,0,8916676,16626380,0,0,2564618,0,72000,2636618,1440454,1196164,12102826,8092706,593001,4603121,0,6153551,-1839996,8916676,2690552,84150,453773,453773,0,11954,3240429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11817818,0,0,0,0,0,0,0,0,0,77662,207346,0,,0,12102826,2430355,1525773,0,0,0,0,1440124,1259310,842027,784457,1521812,670828,0,0,11988,,,1846400,0,8092706,4240368,199874,172612,0,0,3479852,,,-2,4603121,12102826,8916676,16626380,7720512,0,8092706
118958,,,,,,,,,,,,,,,,,,,,,,,,,199878,6382,0,0,0,0,206260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471503,0,0,0,0,0,0,0,0,0,0,8052,,,39460,519015,204459,136145,0,0,0,0,23480,0,0,0,202697,38699,,,0,,,805,0,431441,174844,18485,39325,14627,0,184160,,,-2,,,,,,,
118994,,,,,,,,,,,,,,,,,,,,,,,,,694583,90132,19012,0,19012,3892,807619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3211603,0,0,0,0,0,0,0,0,0,0,317127,,,0,3528730,931029,684189,0,0,0,0,176150,78600,55011,0,135882,80239,,,0,,,0,0,1298072,843028,30435,185867,86953,18830,132959,,,-2,,,,,,,
119270,22128363,0,8220515,15062,7494139,111933,14634224,22128363,13977634,3680368,6253777,0,0,23911779,15691264,8220515,18211075,17510652,0,700423,0,13933801,0,14634224,733953,99073,19310,19310,0,481795,1334131,481795,0,481795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481795,481795,0,17729280,318199,0,318199,0,0,0,0,0,0,0,0,0,0,163596,18211075,5338894,3957254,0,0,0,0,1892128,1532382,1617864,860779,8642960,1968609,18806,0,0,0,0,0,0,17510652,8319024,1400149,3926717,191652,71448,3601662,128000,6818,2,835241,18211075,14634224,22128363,0,111933,17510652
119553,,,,,,,,,,,,,,,,,,,,,,,,,3382774,113700,59513,59513,0,65058,3621045,153042,0,153042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153042,153042,0,16583289,0,0,0,0,0,0,0,0,0,1368026,0,,,0,17951315,4524192,3097122,0,0,0,0,600673,346772,3403010,1742772,6303134,1942622,,,0,,,0,0,14831009,7129288,1006443,2501838,77503,181689,3934248,,,-2,,,,,,,
119775,5957689,0,29360,541667,2304740,0,3652949,5957689,0,0,68267,0,425167,493434,464074,29360,10763283,12247218,0,-1483935,250000,2655093,2231791,3652949,861043,850165,699983,699983,0,1625924,4037115,1625924,0,1625924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625924,1625924,0,7569037,1711208,0,1711208,699983,0,699983,0,0,19618,0,0,0,0,763437,10763283,2312440,1992150,0,0,0,0,1593719,245062,4921893,2241791,1990862,478088,1428293,0,0,0,0,11,0,12247218,4957091,341758,2707563,172156,0,4068650,0,800,3,-1483935,10763283,3652949,5957689,3159515,0,12247218
119951,,,,,,,,,,,,,,,,,,,,,,,,,650568,10548,0,0,0,0,661116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576743,0,0,0,0,0,0,0,0,0,0,65536,,,0,1642279,1428014,575250,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,1428014,575250,156686,544957,22237,5938,122946,,,-2,,,,,,,
120069,,,,,,,,,,,,,,,,,,,,,,,,,1418627,184905,70358,70358,0,6400,1680290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4701489,0,0,0,0,0,0,0,0,0,0,0,,,0,4701489,1066326,856904,0,0,0,0,124453,77449,310227,295473,791101,494207,,,0,,,1586554,53654,3878661,1777687,32868,101111,16097,0,1950898,,,-2,,,,,,,
120078,17939402,123629,3070615,0,7282319,0,10657083,17939402,260000,3210615,1652687,0,0,5123302,2052687,3070615,66119680,58975282,18679,7163077,7163077,6234474,-9903545,10657083,4338323,95596,130489,124142,6347,9854,4574262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14878959,0,0,0,0,0,0,0,0,0,0,0,0,,0,14878959,2860260,2206490,0,0,0,0,408129,254210,1094943,1030366,2734724,1514778,0,0,0,,,5536885,143652,12634941,5149496,171558,452513,44738,3624,6813012,,,-2,13252812,66119680,10657083,17939402,4778370,0,58975282
120087,,,,,,,,,,,,,,,,,,,,,,,,,989700,29872,63397,52758,10639,3402,1086371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4070803,0,0,0,0,0,0,0,0,0,0,0,,,0,4070803,1170737,982272,0,0,0,0,117418,71900,326522,318101,621703,344222,,,0,,,1787954,47659,4024334,1764154,25150,119177,10000,0,2105853,,,-2,,,,,,,
120661,3252082,0,548784,0,628823,0,2623259,3252082,0,1593324,2136756,44294,30666,3805040,3256256,548784,14382669,11758632,-778,2623259,0,3281000,-3281000,2623259,2648302,102601,144748,126912,17836,344421,3240072,344421,0,344421,0,0,0,0,0,0,211778,211778,0,0,0,0,0,0,0,132643,132643,0,11487019,2750902,0,2750902,144747,0,126911,0,17836,0,0,0,0,,1,14382669,5064511,4169098,0,0,0,0,679126,672319,1205477,1175555,4809518,390778,0,0,0,,,0,0,11758632,6407750,459901,1576273,160000,17832,3136876,1280000,0,1,2623259,14382669,2623259,3252082,2074474,0,11758632
121275,2104289,348131,197641,151222,1517734,0,586555,2104289,0,1140871,1360625,0,0,2501496,2303855,197641,2262576,2484691,0,-222115,0,724549,84121,586555,347949,60744,0,0,0,0,408693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262576,719236,629450,0,0,0,0,292637,168576,536554,404422,490223,302984,0,0,0,0,0,446041,0,2484691,1505432,34948,286764,117373,6956,533218,,,-2,0,2262576,586555,2104289,237692,0,2484691
121433,,,,,,,,,,,,,,,,,,,,,,,,,543623,10503,0,0,0,0,554126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956881,0,0,0,0,0,0,0,0,0,264295,17660,,,0,1238836,122370,122370,0,0,0,0,17080,17080,32369,32369,552823,186881,,,0,,,186881,0,911523,358700,0,72050,33036,0,447737,,,-2,,,,,,,
121637,,,,,,,,,,,,,,,,,,,,,,,,,369884,9303,27592,27592,0,0,406779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406779,379187,0,379187,27592,0,27592,0,0,0,0,124147,,,0,937705,290274,190984,0,0,0,0,169864,160114,1000,1000,474771,0,,,0,,,0,0,935909,352098,0,147675,13896,0,422240,,,-2,,,,,,,
121859,,,,,,,,,,,,,,,,,,,,,,,,,1221035,17356,0,0,0,0,1238391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051166,0,0,0,0,0,0,0,0,0,0,200005,,,83742,4334913,1343056,408652,0,0,0,0,115368,102305,398354,315029,330598,178953,,,0,,,1264807,352043,3452183,1356982,42355,298682,25362,0,1728802,,,-2,,,,,,,
121868,,,,,,,,,,,,,,,,,,,,,,,,,1423277,28451,0,0,0,0,1451728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5931029,0,0,0,0,0,0,0,0,0,0,280264,,,71955,6283248,928554,604352,0,0,0,0,1593542,68962,575048,80253,385425,366589,,,0,,,968114,330209,4450683,1450365,44253,257253,93685,0,2605127,,,-2,,,,,,,
123350,,,,,,,,,,,,,,,,,,,,,,,,,599706,3836,0,0,0,0,603542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599706,0,0,0,0,0,0,0,0,0,10000,0,,,0,609706,150000,130000,0,0,0,0,100000,50000,35000,10000,210000,10000,,,0,,,0,0,495000,200000,0,10000,20000,0,265000,,,-2,,,,,,,
123642,1269618,91100,13676,22704,635641,0,633977,1269618,63712,8542,547665,0,0,619919,606243,13676,3020489,2999341,0,21148,0,812830,-200001,633977,643741,23128,708,708,0,7709,675286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2297849,666869,0,666869,708,0,708,0,0,0,7782,47281,0,,0,3020489,731551,598818,0,0,0,0,62930,61025,63286,61542,2141574,806294,0,0,0,,,0,0,2999341,1527679,89996,1341806,39346,514,0,0,3033,3,24181,3020489,633977,1269618,541148,0,2999341
123679,2562942,0,626000,0,-52471,-52471,2615413,2562942,0,748000,2343000,31000,20000,3142000,2516000,626000,15607000,12989000,-3000,2615000,0,721000,-720587,2615413,2433000,70000,134000,132000,2000,20000,2657000,20000,0,20000,0,0,0,0,0,0,3000,3000,0,0,0,0,0,0,0,17000,17000,0,12970000,2503000,0,2503000,134000,0,132000,0,2000,0,0,0,0,,0,15607000,5799000,4760000,0,0,0,0,606000,604000,911000,881000,5673000,353000,0,0,0,,,0,0,12989000,6598000,512000,1263000,169000,21000,4426000,1280000,0,1,2615000,15607000,2615413,2562942,1989000,0,12989000
124681,,,,,,,,,,,,,,,,,,,,,,,,,5561687,63300,0,0,0,13000,5637987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14980892,0,0,0,0,0,0,0,0,0,61046,0,,,0,15041938,4126015,1524540,0,0,0,0,0,0,4618620,1706554,55949,20673,,,0,,,0,0,8800584,3251767,886720,4448951,205267,7878,1,,,-2,,,,,,,
124706,5431000,0,958000,0,2381000,0,3050000,5431000,0,2172000,2756000,81000,107000,5116000,4158000,958000,14665000,11612000,-3000,3050000,0,2264000,-2264000,3050000,3759000,105000,11000,0,11000,132000,4007000,132000,0,132000,0,0,0,0,0,0,66000,66000,0,0,0,0,0,0,0,66000,66000,0,10790000,3864000,0,3864000,11000,0,0,0,11000,0,0,0,0,,0,14665000,5023000,4108000,0,0,0,0,604000,600000,1035000,985000,4950000,409000,0,0,0,,,0,0,11612000,6102000,517000,1662000,297000,49000,2985000,1280000,0,1,3050000,14665000,3050000,5431000,2093000,0,11612000
124937,3938000,0,722000,0,1893000,0,2045000,3938000,0,1937000,1275000,0,78000,3290000,2568000,722000,12971000,10923000,-2000,2046000,0,2283000,-2284000,2045000,2764000,60000,231000,224000,7000,38000,3093000,38000,0,38000,0,0,0,0,0,0,26000,26000,0,0,0,0,0,0,0,12000,12000,0,9915000,2825000,0,2825000,231000,0,224000,0,7000,0,0,0,0,,0,12971000,4153000,3406000,0,0,0,0,620000,617000,894000,843000,5256000,327000,0,0,0,,,0,0,10923000,5193000,442000,785000,207000,21000,4275000,1280000,0,1,2046000,12971000,2045000,3938000,1323000,0,10923000
125082,,,,,,,,,,,,,,,,,,,,,,,,,182077,0,0,0,0,0,182077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659735,0,0,0,0,0,0,0,0,0,0,0,,,182077,841812,373957,200025,0,0,0,0,0,0,0,0,419643,0,,,0,,,0,0,793600,200025,0,228006,0,0,365569,,,-2,,,,,,,
125231,316469000,0,22389000,12009000,148380000,0,168089000,316469000,0,0,2550000,1160000,27421000,31131000,8742000,22389000,563194000,465824000,0,97370000,0,70719000,0,168089000,17584195,754825,0,0,0,96697527,115036547,96697527,0,96697527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96697527,96697527,0,562111000,0,0,0,0,0,0,0,0,0,0,0,0,0,1083000,563194000,168370000,114244000,0,0,0,0,47064000,29259000,16264000,13120000,234126000,39248000,0,0,0,0,0,0,0,465824000,195871000,21929000,2752000,11127000,0,234145000,21511,6213,2,125094000,563194000,168089000,316469000,133691000,0,465824000
125310,,,,,,,,,,,,,,,,,,,,,,,,,292606,36250,15000,15000,0,0,343856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677507,36250,0,36250,15000,0,15000,0,0,0,105,63064,,,3125,795051,208908,112605,0,0,0,0,114336,56302,5000,5000,299111,51302,,,0,,,0,0,627355,225209,0,121282,15092,7779,257993,,,-2,,,,,,,
125532,,,,,,,,,,,,,,,,,,,,,,,,,6612470,87900,227496,227496,0,0,6927866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16896565,6700370,0,6700370,227496,0,227496,0,0,0,0,0,0,,227576,24052007,10807117,6167193,0,0,0,0,266293,127860,2945816,2239364,9152654,2710149,0,0,0,,,0,0,23171880,11244566,914404,512021,141243,0,10359646,,,-2,,,,,,,
126359,1656979,0,171823,0,337194,0,1319785,1656979,0,409937,644929,0,0,1054866,883043,171823,3661439,3753977,0,-92538,0,1412323,0,1319785,614591,20425,0,0,0,34463,669479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198266,69557,0,69557,0,0,0,0,0,0,3093,0,0,,390523,3661439,799206,546416,0,0,0,0,259103,219022,414944,357364,1857628,655456,0,0,0,,,423096,0,3753977,1778258,171385,510234,51232,5651,1237217,,,-2,-92538,3661439,1319785,1656979,1227247,0,3753977
126605,5016337,0,825742,0,821805,0,4194532,5016337,0,731642,1107471,0,0,1839113,1013371,825742,7607459,5247173,0,2360286,0,493910,1340336,4194532,750229,27797,0,0,0,366735,1144761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7303593,0,0,0,0,0,0,0,0,0,0,0,0,,303866,7607459,1775145,1128283,0,0,0,0,1102584,105974,1075596,982926,1293848,277949,0,0,0,,,0,0,5247173,2495132,158782,873939,127189,0,1592131,,,-2,2371563,7607459,4194532,5016337,3368790,0,5247173
126687,3310000,0,610000,0,-46000,-46000,3356000,3310000,0,3975000,2368000,0,77000,6420000,5810000,610000,14226000,10869000,-1000,3356000,0,4186000,-4186000,3356000,2578000,113000,330000,275000,55000,165000,3186000,165000,0,165000,0,0,0,0,0,0,84000,84000,0,0,0,0,0,0,0,81000,81000,0,11204000,2692000,0,2692000,330000,0,275000,0,55000,0,0,0,0,0,0,14226000,4242000,3533000,0,0,0,0,666000,663000,878000,834000,5083000,403000,0,0,0,0,0,0,0,10869000,5433000,447000,702000,242000,71000,3974000,1280000,0,1,3356000,14226000,3356000,3310000,2746000,0,10869000
126784,1757688,0,699241,0,1757688,935856,0,1757688,0,0,738653,0,0,738653,39412,699241,1785218,1313681,0,471537,0,547539,-1019076,0,220056,0,0,0,0,0,220056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517889,0,0,0,0,0,0,0,0,0,16025,251304,0,,0,1785218,624579,245946,0,0,0,0,51406,28951,444840,143044,192856,86854,0,0,0,,,0,0,1313681,504795,87452,68820,39412,11994,601208,,,-2,0,1785218,0,1757688,415710,0,1313681
126827,1359765219,0,23378142,53837667,65086299,23510663,1294678920,1359765219,0,32187770,5080779,0,991722,38260271,14882129,23378142,411307377,262373000,-35097988,113836389,188716069,992126462,0,1294678920,118725189,3558387,194487,194487,0,47755219,170233282,51507106,0,51507106,0,0,0,3557400,3557400,0,194487,194487,0,0,0,0,0,0,0,47755219,47755219,0,403856325,0,0,0,0,0,0,0,0,0,0,0,352795,0,7098257,411307377,39239953,27540866,0,0,0,0,16271083,7310357,58032244,37525180,124261111,2798757,4418386,44617,0,0,0,20150223,0,262373000,75219777,7239690,7138687,6413717,202859,166158270,35097988,0,1,148934377,411307377,1294678920,1359765219,1217463111,23510663,262373000
126951,,,,,,,,,,,,,,,,,,,,,,,,,4453569,2113620,0,0,0,1744186,8311375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18143138,6567190,0,6567190,0,0,0,0,0,0,0,0,0,,0,24710328,5797239,2720505,0,0,0,0,0,0,5263425,2387391,4313913,552823,2128772,0,0,,,960318,0,18463667,5660719,877890,2128772,960318,0,8835968,,,-2,,,,,,,
127316,,,,,,,,,,,,,,,,,,,,,,,,,764070,56065,72473,72473,0,0,892608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2801093,436711,0,436711,0,0,0,0,0,0,832,184643,,,0,3423279,1030106,561167,0,0,0,0,177070,112341,289711,201797,1229805,344857,,,0,,,0,0,2726692,1220162,134121,350798,2832,0,1018779,,,-2,,,,,,,
127945,12201796,0,3634422,0,7934281,1649547,4267515,12201796,0,0,11971896,0,0,11971896,8337474,3634422,33929371,32604545,0,1324826,-1000000,3942689,0,4267515,5790833,158924,184691,184691,0,1796970,7931418,1796970,0,1796970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1796970,1796970,0,33793106,0,0,0,0,0,0,0,0,0,0,0,136265,0,0,33929371,8091952,7168941,0,0,0,0,2216448,1382616,5308800,4599713,11632139,2295246,143604,82353,0,0,0,5211602,604892,32604545,16133761,1322277,0,757848,58466,14332193,,,-2,1324826,33929371,4267515,12201796,633093,1649547,32604545
128179,13430424,0,1125760,0,5258932,0,8171492,13430424,0,0,1125760,0,0,1125760,0,1125760,27406764,23233106,2966886,7140544,0,8171492,-7140544,8171492,2571350,0,0,0,0,0,2571350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27277528,0,0,0,0,0,0,0,0,0,0,0,0,,129236,27406764,1260756,1260746,0,0,0,0,114229,114229,225985,225985,410404,410404,0,0,0,,,21221732,0,23233106,2011364,0,1448806,249527,0,19523409,1008735,447208,1,7140544,27406764,8171492,13430424,8171492,0,23233106
128188,13430424,0,1125760,0,5258932,0,8171492,13430424,0,0,1125760,0,0,1125760,0,1125760,27406764,23233106,-3459114,714544,0,8171492,-714544,8171492,2571350,0,0,0,0,0,2571350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27277528,0,0,0,0,0,0,0,0,0,0,0,0,,129236,27406764,1260756,1260746,0,0,0,0,114229,114229,225985,225985,410404,410404,0,0,0,,,21221732,0,23233106,2011364,0,1448806,249527,0,19523409,1008735,447208,1,7140544,27406764,8171492,13430424,8171492,0,23233106
128337,,,,,,,,,,,,,,,,,,,,,,,,,414024,139225,28112,28112,0,31436,612797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987928,0,0,0,0,0,0,0,0,0,0,65169,,,117104,1170201,651166,193474,0,0,0,0,0,0,42161,35108,166443,108269,,,0,,,0,0,859770,336851,67671,240011,17573,0,197664,,,-2,,,,,,,
128896,,,,,,,,,,,,,,,,,,,,,,,,,704454,39882,0,0,0,0,744336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1841837,0,0,0,0,0,0,0,0,0,0,373204,,,0,2215041,581577,395501,0,0,0,0,131348,84802,151608,48726,253512,229279,,,0,,,0,0,1118045,758308,15653,330677,13407,0,0,,,-2,,,,,,,
129002,,,,,,,,,,,,,,,,,,,,,,,,,1204481,65695,177216,177216,0,206778,1654170,261136,0,261136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261136,261136,0,5675696,0,0,0,0,0,0,0,0,0,0,0,,,3042,5678738,1783073,1077689,0,0,98,0,520875,121113,518859,447384,22841,0,,,0,,,1374602,0,4220348,1646186,238372,612594,337457,9147,1376592,,,-2,,,,,,,
129181,,,,,,,,,,,,,,,,,,,,,,,,,4960155,742574,5099,5099,0,1485853,7193681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16088960,5702729,0,5702729,5099,0,5099,0,0,0,0,0,,,0,21796788,2504042,2504042,0,0,0,0,0,0,4492230,2127491,4168608,700144,,,0,,,5395139,0,16560019,5331677,776622,2144201,654228,0,7653291,,,-2,,,,,,,
