UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,APPLCN,APPLCNM,APPLCNW,ADMSSN,ADMSSNM,ADMSSNW,ENRLT,ENRLM,ENRLW,ENRLFT,ENRLFTM,ENRLFTW,ENRLPT,ENRLPTM,ENRLPTW,SATNUM,SATPCT,ACTNUM,ACTPCT,SATVR25,SATVR75,SATMT25,SATMT75,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75
237525,1,3,1,2,3,3,1,1,3,5602,2251,3351,5479,2193,3286,1596,663,933,1576,652,924,20,11,9,886,56,1113,70,480,600,450,550,19,25,18,25,17,24
237561,3,3,1,3,1,3,3,1,1,33,12,21,32,12,20,25,10,15,25,10,15,,,,,,,,,,,,,,,,,
237792,1,3,1,2,2,5,5,2,3,1338,495,843,1290,471,819,419,149,270,412,147,265,7,2,5,199,47,72,17,500,610,460,570,19,26,19,26,17,24
237899,1,2,1,2,3,3,2,1,3,2959,1134,1825,2857,1071,1786,305,159,146,301,156,145,4,3,1,,,,,,,,,,,,,,
237932,1,2,1,1,3,3,1,1,3,1606,576,1030,1186,405,781,378,134,244,375,134,241,3,0,3,93,25,205,54,450,605,440,570,18,24,16,24,16,23
237950,1,3,1,2,3,3,5,5,3,902,500,402,599,329,270,303,172,131,298,168,130,5,4,1,183,60,159,52,460,570,460,560,19,25,17,23,17,25
237969,1,2,1,2,2,3,5,2,3,1766,903,863,1491,752,739,302,148,154,302,148,154,0,0,0,100,33,90,30,488,600,480,580,18,23,17,24,16,23
238032,1,2,1,1,3,3,5,5,3,17074,7761,9313,15336,6855,8481,4313,2065,2248,4296,2058,2238,17,7,10,2457,57,1649,38,520,620,510,610,21,27,20,26,19,26
238078,1,3,1,2,2,3,5,5,3,1277,806,471,997,618,379,151,108,43,151,108,43,,,,30,20,37,25,520,590,430,590,17,23,15,20,16,24
238096,2,3,1,5,1,3,3,3,1,1,,,1,,,1,0,0,1,,,,,,,,,,,,,,,,,,,
238193,1,3,1,2,3,1,3,1,3,666,0,666,605,,605,113,,113,111,,111,2,,2,,,,,,,,,,,,,,
238324,1,2,1,2,3,3,5,1,3,68,2,66,58,1,57,44,1,43,39,1,38,5,0,5,0,0,27,61,,,,,19,24,17,23,18,25
238333,1,5,1,2,1,3,5,2,3,3279,1704,1575,2206,1057,1149,290,148,142,290,148,142,,,,34,12,42,14,590,680,610,710,24,28,22,28,22,27
238430,1,3,1,3,3,3,5,1,3,586,177,409,521,148,373,112,36,76,112,36,76,0,0,0,19,17,38,34,475,550,535,670,18,21,17,22,16,21
238458,1,2,1,2,5,3,5,1,3,4481,1863,2618,3159,1200,1959,678,205,473,674,203,471,4,2,2,32,5,269,40,540,640,530,650,22,27,21,26,21,26
238476,1,2,1,2,3,3,5,5,3,8639,4024,4615,6539,2824,3715,763,327,436,754,323,431,9,4,5,150,20,293,39,500,600,480,600,20,27,20,27,19,27
238616,1,2,2,2,3,3,5,1,3,3544,1946,1598,2431,1213,1218,514,239,275,498,229,269,16,10,6,0,0,282,55,,,,,20,26,20,26,20,26
238661,1,2,1,2,3,3,2,1,3,1198,410,784,1144,382,760,257,95,161,255,93,161,2,2,0,,,,,,,,,,,,,,
238980,1,2,1,2,2,3,3,1,3,1101,772,329,882,597,285,164,101,63,162,101,61,2,0,2,,,,,,,,,,,,,,
239017,5,5,1,2,5,5,5,5,3,2907,1324,1583,2179,917,1262,402,188,214,400,188,212,2,0,2,98,24,149,37,630,730,600,730,27,32,25,34,25,31
239071,1,2,1,2,1,3,1,3,3,264,106,158,212,81,131,139,55,84,131,53,78,8,2,6,26,19,77,55,500,640,430,590,20,27,20,28,17,24
239080,1,2,1,2,3,3,5,1,3,1062,377,685,810,289,521,220,83,137,219,82,137,1,1,0,8,4,59,27,410,520,390,560,18,23,17,24,17,24
239105,1,5,1,2,5,3,5,5,3,16270,7095,9175,14034,6007,8027,1657,697,960,1653,695,958,4,2,2,209,13,620,37,590,680,590,680,25,30,24,32,24,29
239309,1,2,1,3,5,1,2,1,3,933,213,720,637,151,486,221,41,180,221,41,180,0,0,0,,,,,,,,,,,,,,
239318,1,3,1,3,3,3,5,1,3,4522,3007,1515,3017,2059,958,650,503,147,647,501,146,3,2,1,75,12,280,43,570,655,590,750,24,30,22,30,25,31
239390,1,5,1,2,2,3,5,1,3,1193,0,1193,744,,744,190,,190,189,,189,1,,1,3,2,101,53,458,563,408,560,16,21,14,21,15,19
239512,1,3,1,1,5,5,5,1,3,1436,575,861,828,313,515,124,66,58,124,66,58,0,0,0,21,17,62,50,510,590,500,570,20,27,19,26,18,27
239628,5,5,1,2,2,3,5,1,3,2486,1377,1109,1983,1058,925,247,128,119,247,128,119,0,0,0,25,10,152,62,490,570,450,590,20,27,20,27,20,27
239716,1,2,1,2,2,3,5,1,3,4067,1934,2133,3463,1573,1890,584,262,322,584,262,322,0,0,0,25,4,210,36,550,650,550,630,25,29,24,31,23,29
240107,1,2,1,2,2,2,5,2,3,1282,346,936,993,226,767,261,68,193,261,68,193,0,0,0,7,3,126,48,510,630,410,660,20,26,20,24,19,27
240189,1,2,1,2,2,3,5,3,3,8930,4182,4748,7409,3433,3976,2127,1131,996,2077,1106,971,50,25,25,,,1626,76,,,,,18,24,16,24,17,25
240268,1,2,1,1,3,3,5,1,3,9420,3292,6128,7297,2436,4861,2253,825,1428,2233,818,1415,20,7,13,,,1418,63,,,,,21,26,20,26,19,26
240277,1,3,1,1,3,3,5,1,3,5486,1943,3543,5016,1738,3278,1208,455,753,1147,440,707,61,15,46,,,817,68,,,,,18,25,17,24,17,25
240329,1,1,1,1,2,2,5,1,3,7067,2798,4269,5219,1908,3311,2217,880,1337,2210,877,1333,7,3,4,,,1616,73,,,,,21,26,20,25,21,27
240338,1,3,1,2,2,3,5,5,3,1363,802,561,1336,785,551,274,109,165,274,109,165,0,0,0,21,8,170,62,510,570,500,600,21,28,20,28,20,27
240365,1,1,1,1,3,3,5,1,3,8524,3336,5188,7662,2918,4744,1786,756,1030,1709,725,984,77,31,46,,,1058,59,,,,,18,23,16,23,17,24
240374,1,2,1,1,3,3,5,1,3,2285,925,1360,1713,671,1042,467,177,290,443,165,278,24,12,12,,,348,75,,,,,18,24,16,24,16,24
240392,2,3,2,3,3,3,3,2,1,435,65,370,410,61,349,283,42,241,197,31,166,86,11,75,,,,,,,,,,,,,,
240417,1,1,1,1,2,3,5,1,3,4890,2567,2323,4469,2348,2121,1324,772,552,1292,753,539,32,19,13,,,840,63,,,,,20,26,19,25,19,26
240426,1,1,1,1,3,3,5,1,3,1805,705,1100,1376,533,843,341,148,193,334,145,189,7,3,4,,,143,42,,,,,18,24,16,23,18,24
240444,1,2,1,1,1,3,5,1,3,53781,26091,27690,32459,14690,17769,8465,3787,4678,8442,3779,4663,23,8,15,1279,15,4677,55,640,720,680,780,26,32,24,33,25,31
240453,1,2,1,2,3,3,5,1,3,14859,6017,8842,13218,5298,7920,3358,1521,1837,3250,1475,1775,108,46,62,,,2760,82,,,,,18,25,17,24,17,25
240462,1,1,1,1,3,3,5,1,3,5156,2911,2245,4515,2570,1945,1265,802,463,1242,792,450,23,10,13,,,735,58,,,,,20,26,19,25,19,28
240471,1,1,1,1,3,3,5,1,3,3933,1327,2606,3392,1097,2295,1016,332,684,995,324,671,21,8,13,,,588,58,,,,,19,25,17,24,17,25
240480,1,1,1,1,2,3,5,1,3,8100,3016,5084,7303,2668,4635,1810,783,1027,1767,762,1005,43,21,22,,,1250,69,,,,,19,25,18,24,17,25
240727,1,3,1,1,3,3,3,1,3,5645,2782,2844,5463,2671,2773,1477,733,744,1451,722,729,26,11,15,,,,,,,,,,,,,,
241191,1,3,1,2,2,2,2,2,3,137,49,88,137,49,88,81,36,45,71,31,40,10,5,5,,,,,,,,,,,,,,
241225,1,3,1,3,3,3,2,3,1,117,40,77,115,40,75,103,32,71,96,28,68,7,4,3,,,,,,,,,,,,,,
241331,1,3,1,3,1,3,2,3,5,167,18,149,156,15,141,118,12,106,118,12,106,0,0,0,,,,,,,,,,,,,,
241395,1,3,1,3,2,2,2,2,3,89,26,63,87,26,61,40,10,30,40,10,30,0,0,0,,,,,,,,,,,,,,
241410,1,3,1,3,2,2,2,2,3,1834,529,1305,1564,446,1118,751,214,537,750,214,536,1,0,1,,,,,,,,,,,,,,
241720,1,3,1,3,2,3,3,3,1,52,23,29,40,19,21,40,19,21,38,19,19,2,0,2,,,,,,,,,,,,,,
241766,1,3,1,3,3,1,3,3,3,65,35,30,33,16,17,33,16,17,12,5,7,21,11,10,,,,,,,,,,,,,,
241836,1,3,1,3,3,2,3,3,3,172,57,115,158,49,109,158,49,109,109,41,68,49,8,41,,,,,,,,,,,,,,
241951,1,3,1,1,3,1,2,3,3,113,22,91,112,22,90,107,20,87,103,20,83,4,0,4,,,,,,,,,,,,,,
242042,1,3,1,3,3,3,3,3,2,133,93,40,123,90,33,117,86,31,115,86,29,2,0,2,,,,,,,,,,,,,,
242556,1,3,1,1,3,3,3,3,3,83,59,24,83,59,24,83,59,24,79,56,23,4,3,1,,,,,,,,,,,,,,
242565,1,3,1,3,2,3,3,3,1,31,28,3,31,28,3,28,25,3,28,25,3,0,0,0,,,,,,,,,,,,,,
242583,1,2,1,3,3,3,3,3,3,175,108,67,110,69,41,88,65,23,75,55,20,13,10,3,,,,,,,,,,,,,,
242617,1,3,1,3,2,2,3,3,1,1050,414,636,575,244,331,518,226,292,502,215,287,16,11,5,,,,,,,,,,,,,,
242626,1,3,1,3,3,3,3,3,1,1104,392,712,628,254,374,592,244,348,570,232,338,22,12,10,,,,,,,,,,,,,,
242635,1,3,1,3,3,3,3,3,1,732,262,470,387,153,234,381,151,230,377,149,228,4,2,2,,,,,,,,,,,,,,
242644,1,3,1,3,2,3,3,3,1,658,254,404,523,216,307,240,105,135,235,103,132,5,2,3,,,,,,,,,,,,,,
242653,1,3,1,3,3,3,3,3,1,1198,423,775,783,280,503,417,170,247,399,163,236,18,7,11,,,,,,,,,,,,,,
242662,1,3,1,3,3,3,3,3,1,860,309,551,530,213,317,487,200,287,466,190,276,21,10,11,,,,,,,,,,,,,,
242680,1,3,1,3,3,3,3,3,1,465,176,289,247,111,136,232,105,127,227,104,123,5,1,4,,,,,,,,,,,,,,
242699,1,3,1,3,2,3,3,3,1,307,104,203,282,99,183,246,87,159,242,84,158,4,3,1,,,,,,,,,,,,,,
242705,1,3,1,3,3,3,3,3,1,1103,536,567,745,381,364,721,368,353,708,362,346,13,6,7,,,,,,,,,,,,,,
242945,1,3,3,3,3,3,3,3,3,165,50,115,147,42,105,137,39,98,108,30,78,29,9,20,,,,,,,,,,,,,,
242954,1,3,3,3,3,3,3,3,3,95,35,60,80,28,52,70,21,49,59,16,43,11,5,6,,,,,,,,,,,,,,
243106,1,3,1,3,3,3,1,3,3,719,276,443,645,249,396,545,201,344,545,201,344,0,0,0,545,100,0,0,448,549,420,529,,,,,,
243115,1,3,1,2,3,3,3,3,1,1589,630,959,887,340,547,706,287,419,706,287,419,0,0,0,,,,,,,,,,,,,,
243133,1,3,1,3,3,3,3,3,1,1145,600,545,903,494,409,817,453,364,815,452,363,2,1,1,,,,,,,,,,,,,,
243142,1,3,1,3,3,3,1,2,1,1908,644,1264,853,321,532,621,238,383,620,238,382,1,0,1,621,100,0,0,424,539,398,518,,,,,,
243151,1,3,1,3,3,3,1,3,3,1451,471,980,697,217,480,577,177,400,576,177,399,1,0,1,577,100,0,0,474,569,431,562,,,,,,
243179,1,3,1,3,3,3,3,3,1,1593,538,1019,790,277,513,686,237,449,684,237,447,2,0,2,,,,,,,,,,,,,,
243188,1,3,1,3,3,3,3,3,1,296,141,155,186,86,100,124,58,66,124,58,66,,,,,,,,,,,,,,,,,
243197,1,3,1,3,3,3,3,3,1,4755,2277,2424,2348,1238,1105,1809,1006,803,1805,1002,803,4,4,0,,,,,,,,,,,,,,
243212,1,3,1,3,3,3,3,3,1,1575,674,901,765,359,406,605,297,308,605,297,308,,,,,,,,,,,,,,,,,
243221,1,3,1,3,3,1,3,3,1,5677,2062,3615,2853,1062,1791,2143,792,1351,2134,790,1344,9,2,7,,,,,,,,,,,,,,
243443,1,3,1,3,1,3,3,3,1,2188,726,1462,1347,474,873,506,187,319,483,180,303,23,7,16,,,,,,,,,,,,,,
243568,1,3,1,1,1,2,2,3,3,12,5,7,7,3,4,7,3,4,7,3,4,,,,,,,,,,,,,,,,,
243586,1,3,1,3,2,2,2,2,3,263,71,192,251,68,183,92,23,69,90,22,68,2,1,1,,,,,,,,,,,,,,
243638,1,3,3,3,3,3,2,2,1,1268,591,677,980,439,541,638,275,363,542,230,312,96,45,51,,,,,,,,,,,,,,
243665,1,1,1,2,3,3,5,1,3,567,169,398,558,164,394,232,76,156,181,60,121,51,16,35,81,36,17,8,440,540,390,490,14,20,12,21,15,19
243744,2,3,1,2,1,3,5,2,3,55471,28332,27139,2190,1068,1122,1757,861,896,1757,861,896,,,,271,15,186,11,720,770,750,800,34,35,35,36,31,33
243780,1,2,1,1,1,3,5,3,3,59436,36163,23273,40898,22847,18051,10278,5972,4306,10219,5948,4271,59,24,35,6405,62,3149,31,590,690,600,740,26,33,25,34,26,33
243799,3,3,1,3,1,1,3,1,1,13,3,10,8,3,5,6,2,4,6,2,4,,,,,,,,,,,,,,,,,
243832,1,3,1,3,3,2,3,3,3,424,121,303,182,48,134,138,35,103,73,15,58,65,20,45,,,,,,,,,,,,,,
244233,3,3,3,3,3,1,3,3,1,16,6,10,15,5,10,14,5,9,14,5,9,0,0,0,,,,,,,,,,,,,,
244437,1,3,1,2,3,3,3,1,1,7570,2923,4647,7409,2861,4548,3004,1280,1724,2174,916,1258,830,364,466,,,,,,,,,,,,,,
245652,2,2,1,2,1,3,5,1,3,456,198,258,286,121,165,119,61,58,119,61,58,,,,27,23,8,7,670,750,610,720,25,30,26,32,21,25
245777,3,3,2,1,1,3,3,3,3,7,7,0,7,7,,7,7,,7,7,,,,,,,,,,,,,,,,,,
246071,5,3,1,3,1,3,3,2,1,9,0,9,9,,9,9,,9,9,,9,,,,,,,,,,,,,,,,,
247649,2,3,1,2,1,2,5,1,1,469,296,173,248,165,83,98,65,33,92,63,29,6,2,4,,,,,,,,,,,,,,
247773,3,3,2,1,1,3,3,3,3,22,22,0,19,19,,19,19,,19,19,,,,,,,,,,,,,,,,,,
248633,1,5,1,3,3,1,3,1,1,19,0,19,11,,11,9,,9,9,,9,,,,,,,,,,,,,,,,,
248934,3,3,2,3,3,3,3,3,1,4802,1765,3037,3960,1516,2444,1008,420,588,1008,420,588,,,,,,,,,,,,,,,,,
250027,3,3,1,3,3,3,3,3,1,176,45,131,160,41,119,114,31,83,113,31,82,1,0,1,,,,,,,,,,,,,,
260336,3,3,3,3,1,1,3,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
260363,1,3,1,3,1,3,3,3,1,12,2,10,12,2,10,12,2,10,12,2,10,,,,,,,,,,,,,,,,,
260813,3,3,1,3,3,3,2,1,1,12,1,11,7,0,7,7,,7,7,,7,,,,,,,,,,,,,,,,,
262086,1,3,1,3,3,1,3,3,3,168,73,95,156,68,88,76,28,48,39,16,23,37,12,25,,,,,,,,,,,,,,
262129,1,2,1,1,5,3,1,1,3,1650,497,1153,1224,356,868,160,47,113,160,47,113,,,,132,83,55,35,590,700,530,640,23,29,24,30,19,26
262466,5,3,3,2,3,3,3,1,3,2,1,1,2,1,1,2,1,1,2,1,1,,,,,,,,,,,,,,,,,
363439,3,3,1,3,3,3,3,5,1,2,1,1,2,1,1,1,0,1,1,,1,,,,,,,,,,,,,,,,,
363934,1,3,1,2,2,2,2,1,3,737,538,199,672,494,178,160,128,32,100,84,16,60,44,16,,,,,,,,,,,,,,
365213,1,3,3,3,1,3,5,3,1,422,113,134,185,89,81,185,89,81,34,20,9,151,69,72,0,0,0,0,,,,,,,,,,
365383,5,5,5,5,1,1,3,5,1,111,11,100,84,10,74,8,1,7,8,1,7,,,,,,,,,,,,,,,,,
365763,3,3,3,3,1,3,3,3,1,24,7,17,24,7,17,24,7,17,24,7,17,,,,,,,,,,,,,,,,,
366711,1,3,1,1,3,3,3,3,3,13986,5273,8713,13049,4858,8191,2413,969,1444,2236,893,1343,177,76,101,,,,,,,,,,,,,,
368443,3,3,1,3,3,3,3,5,1,437,150,287,268,57,211,236,44,192,236,44,192,,,,,,,,,,,,,,,,,
368452,2,3,1,2,2,1,2,2,3,543,188,355,254,85,169,82,24,58,82,24,58,,,,,,,,,,,,,,,,,
368647,1,3,1,2,1,1,3,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
369455,5,5,5,5,1,3,5,3,5,32,10,22,25,6,19,19,4,15,19,4,15,,,,5,26,7,37,520,560,480,530,22,25,23,24,20,22
369668,3,3,1,3,3,3,3,3,1,141,69,72,110,55,55,110,55,55,110,55,55,0,0,0,,,,,,,,,,,,,,
372462,3,3,1,3,3,3,3,3,3,15,4,11,15,4,11,15,4,11,15,4,11,,,,,,,,,,,,,,,,,
373711,3,3,1,3,1,3,3,3,1,32,1,31,29,1,28,29,1,28,29,1,28,,,,,,,,,,,,,,,,,
375966,5,3,1,3,1,3,3,3,1,7,1,6,7,1,6,7,1,6,7,1,6,0,0,0,,,,,,,,,,,,,,
377218,3,3,1,3,3,3,3,3,1,15,15,0,14,14,,11,11,,11,11,,,,,,,,,,,,,,,,,,
377546,1,3,1,5,5,1,3,1,3,146,44,102,105,34,71,34,15,19,34,15,19,,,,,,,,,,,,,,,,,
377555,1,3,1,1,3,2,3,1,3,4423,2130,2293,3672,1738,1934,900,504,396,868,485,383,32,19,13,,,,,,,,,,,,,,
377564,1,3,1,1,3,2,3,1,3,2233,989,1244,1851,806,1045,628,309,319,589,293,296,39,16,23,,,,,,,,,,,,,,
379621,3,3,1,3,1,1,3,3,1,11,1,10,9,1,8,8,1,7,8,1,7,0,0,0,,,,,,,,,,,,,,
382416,3,3,1,3,1,3,3,3,1,13,4,9,13,4,9,13,4,9,13,4,9,,,,,,,,,,,,,,,,,
383525,1,5,5,1,1,1,3,2,1,307,33,274,30,0,30,6,,6,6,,6,,,,,,,,,,,,,,,,,
384254,1,3,1,2,1,3,3,5,1,472,312,160,268,204,64,101,72,29,98,69,29,3,3,0,,,,,,,,,,,,,,
384421,3,3,2,1,1,3,3,3,3,35,35,0,29,29,,29,29,,29,29,,,,,,,,,,,,,,,,,,
385619,3,3,1,2,3,3,2,2,1,854,437,417,516,245,271,258,120,138,258,120,138,,,,,,,,,,,,,,,,,
386153,3,3,2,1,1,3,3,3,3,562,0,562,487,,487,305,,305,305,,305,,,,,,,,,,,,,,,,,
386472,2,3,2,3,3,3,3,2,1,142,27,115,134,25,109,92,17,75,62,12,50,30,5,25,,,,,,,,,,,,,,
392354,3,3,1,3,1,1,3,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
399911,1,2,1,1,1,5,5,1,3,519,167,352,272,80,192,133,50,83,133,50,83,,,,58,44,10,8,560,645,645,755,24,28,24,32,25,28
400558,5,3,1,3,2,3,3,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
405058,3,3,2,1,1,3,3,3,3,50,50,0,43,43,,43,43,,43,43,,,,,,,,,,,,,,,,,,
406422,2,3,1,3,1,3,3,3,1,41,3,38,28,2,26,24,2,22,24,2,22,,,,,,,,,,,,,,,,,
406547,3,3,3,3,3,3,3,3,1,12,2,10,10,1,9,10,1,9,5,0,5,5,1,4,,,,,,,,,,,,,,
408729,3,3,1,3,3,3,3,3,1,80,8,72,73,6,67,61,5,56,51,5,46,10,0,10,,,,,,,,,,,,,,
409698,1,3,1,1,3,3,3,3,3,10026,3822,6204,9305,3481,5824,779,282,497,767,278,489,12,4,8,,,,,,,,,,,,,,
414878,1,3,3,3,3,3,3,1,3,5,4,1,3,3,0,3,3,,2,2,,1,1,,,,,,,,,,,,,,,
417327,3,3,3,3,3,3,3,3,1,30,5,25,24,4,20,20,4,16,18,4,14,2,0,2,,,,,,,,,,,,,,
417628,1,3,1,3,1,3,3,3,1,14,1,13,13,1,12,13,1,12,12,1,11,1,0,1,,,,,,,,,,,,,,
417646,3,3,1,3,1,3,3,2,1,9,0,9,9,,9,9,,9,9,,9,,,,,,,,,,,,,,,,,
417655,2,2,1,2,1,2,3,3,1,23,0,23,23,,23,23,,23,23,,23,,,,,,,,,,,,,,,,,
417682,3,3,3,3,1,3,3,3,1,4,2,2,4,2,2,4,2,2,4,2,2,,,,,,,,,,,,,,,,,
417716,3,3,3,3,3,3,3,3,1,26,3,23,12,1,11,12,1,11,12,1,11,,,,,,,,,,,,,,,,,
417734,1,3,1,3,3,3,5,3,5,48,7,41,16,2,14,12,2,10,6,1,5,6,1,5,0,0,10,83,,,,,21,23,21,23,16,25
417752,1,3,1,3,1,3,2,1,3,8,3,5,8,3,5,7,2,5,7,2,5,0,0,0,,,,,,,,,,,,,,
417868,1,3,1,3,1,3,3,3,1,158,18,140,42,13,29,42,13,29,28,6,22,14,7,7,,,,,,,,,,,,,,
417992,3,3,1,3,1,1,3,3,1,17,1,16,17,1,16,11,1,10,11,1,10,0,0,0,,,,,,,,,,,,,,
418010,3,3,3,3,1,1,3,3,3,34,4,30,34,4,30,31,3,28,19,2,17,12,1,11,,,,,,,,,,,,,,
418029,5,3,1,2,1,1,3,3,2,9,0,9,9,,9,9,,9,9,,9,,,,,,,,,,,,,,,,,
418056,3,3,1,3,1,3,3,3,1,6,1,5,4,0,4,4,,4,4,,4,,,,,,,,,,,,,,,,,
418065,3,3,1,2,1,3,3,3,1,90,14,76,69,11,58,63,9,54,39,6,33,24,3,21,,,,,,,,,,,,,,
418427,2,2,1,3,1,3,3,3,1,46,4,42,22,1,21,14,0,14,9,,9,5,,5,,,,,,,,,,,,,,
418445,3,3,1,3,1,1,3,3,1,12,0,12,10,,10,10,,10,10,,10,,,,,,,,,,,,,,,,,
418524,3,3,1,3,1,3,3,3,1,109,6,103,48,3,45,30,2,28,30,2,28,,,,,,,,,,,,,,,,,
418588,2,2,1,3,5,3,2,3,1,29,2,27,20,1,19,17,1,16,17,1,16,,,,,,,,,,,,,,,,,
419031,1,3,1,3,1,1,3,3,1,8,1,7,8,1,7,4,0,4,4,,4,,,,,,,,,,,,,,,,,
419217,1,3,1,2,3,3,3,3,1,2,1,1,2,1,1,2,1,1,2,1,1,,,,,,,,,,,,,,,,,
420325,3,3,2,1,1,1,3,3,3,59,59,0,22,22,,20,20,,20,20,,,,,,,,,,,,,,,,,,
421708,1,3,1,3,3,3,3,3,1,78,10,43,78,10,43,32,5,17,13,3,6,19,2,11,,,,,,,,,,,,,,
421832,5,5,1,3,5,3,3,5,1,58,24,34,27,12,15,27,12,15,26,12,14,1,0,1,,,,,,,,,,,,,,
421841,1,2,1,3,1,1,2,5,3,332,126,206,298,108,190,102,39,63,102,39,63,,,,,,,,,,,,,,,,,
422695,3,3,1,3,3,3,3,5,1,7,3,4,5,2,3,4,2,2,4,2,2,,,,,,,,,,,,,,,,,
426314,5,5,1,2,5,3,2,1,3,1278,1091,187,889,786,103,518,447,71,124,105,19,394,342,52,,,,,,,,,,,,,,
427308,3,3,2,3,3,1,3,2,3,11,2,9,9,1,8,5,0,5,5,,5,,,,,,,,,,,,,,,,,
428170,1,5,5,5,5,5,2,5,5,444,40,404,410,40,370,223,27,196,150,17,133,73,10,63,,,,,,,,,,,,,,
430670,1,3,1,3,3,3,3,3,3,22,9,13,17,6,11,17,6,11,17,6,11,,,,,,,,,,,,,,,,,
430883,5,5,1,5,1,1,3,5,1,2,0,2,2,,2,2,,2,2,,2,,,,,,,,,,,,,,,,,
430971,3,3,1,3,1,3,3,3,1,25,9,16,25,9,16,25,9,16,25,9,16,,,,,,,,,,,,,,,,,
431105,1,3,1,3,1,3,3,3,1,83,8,75,72,7,65,72,7,65,32,5,27,40,2,38,,,,,,,,,,,,,,
431266,1,3,1,3,1,3,3,3,1,131,3,128,64,2,62,59,2,57,,,,59,2,57,,,,,,,,,,,,,,
431600,3,3,1,3,1,3,3,3,1,16,2,14,13,2,11,12,1,11,12,1,11,,,,,,,,,,,,,,,,,
431983,3,3,2,1,1,3,3,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
432524,1,3,1,3,2,1,2,1,3,148,40,108,145,38,107,55,17,38,54,16,38,1,1,0,,,,,,,,,,,,,,
433040,3,3,1,3,1,3,3,3,1,18,1,17,18,1,17,18,1,17,18,1,17,,,,,,,,,,,,,,,,,
433174,1,3,1,5,3,3,1,1,1,18,2,16,11,0,11,6,,6,1,,1,5,,5,5,83,1,17,470,570,450,540,,,,,,
433536,2,3,2,3,3,3,3,2,1,34,5,29,32,4,28,22,3,19,13,3,10,9,0,9,,,,,,,,,,,,,,
433660,1,2,1,1,3,3,1,1,3,14462,5431,9031,12901,4768,8133,3125,1282,1843,3050,1248,1802,75,34,41,2456,79,1407,45,520,600,490,580,19,25,19,25,17,24
434362,3,3,1,3,3,3,3,3,3,40,39,1,40,39,1,22,22,0,22,22,,,,,,,,,,,,,,,,,,
434539,3,3,3,3,3,3,3,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
436818,1,5,1,1,2,3,2,1,3,1445,682,763,1199,564,635,272,134,138,269,133,136,3,1,2,128,47,6,2,510,620,500,610,17,29,14,26,18,29
436827,1,5,1,1,2,3,2,1,3,1018,539,479,819,421,398,209,138,71,207,136,71,2,2,0,94,45,9,4,510,645,525,615,21,28,18,28,20,26
436836,1,5,1,1,2,3,2,1,3,5673,2578,3095,4299,1950,2349,764,410,354,754,404,350,10,6,4,257,34,25,3,530,640,510,620,20,29,18,28,18,26
437237,3,3,1,3,1,2,3,1,3,29,27,2,17,15,2,11,10,1,11,10,1,,,,,,,,,,,,,,,,,
437732,3,3,1,3,3,3,2,3,1,141,15,126,21,1,20,17,1,16,17,1,16,0,0,0,,,,,,,,,,,,,,
438337,1,3,3,3,3,3,3,3,3,172,70,102,155,60,95,140,52,88,112,42,70,28,10,18,,,,,,,,,,,,,,
439455,3,3,1,3,3,3,3,3,1,19,1,18,16,1,15,11,0,11,4,,4,7,,7,,,,,,,,,,,,,,
439701,1,3,1,3,5,5,5,5,5,13,13,0,13,13,,9,9,,6,6,,3,3,,4,44,0,0,470,540,400,590,,,,,,
439862,3,3,1,2,1,3,3,3,3,23,10,13,17,8,9,8,4,4,6,2,4,2,2,0,,,,,,,,,,,,,,
440828,1,2,1,1,3,2,5,1,3,3439,1392,2047,2951,1149,1802,158,72,86,123,57,66,35,15,20,28,18,21,13,555,680,550,660,21,28,17,27,21,27
441487,3,3,2,3,3,3,3,3,1,20,1,19,14,1,13,12,1,11,12,1,11,0,0,0,,,,,,,,,,,,,,
441593,3,3,1,3,3,3,3,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
441609,3,3,3,1,1,3,3,3,3,18,18,0,10,10,,6,6,,6,6,,,,,,,,,,,,,,,,,,
441636,3,3,1,3,3,3,3,1,1,76,11,65,76,11,65,71,11,60,63,10,53,8,1,7,,,,,,,,,,,,,,
441742,3,3,1,3,2,3,3,3,1,337,28,309,322,25,297,233,22,211,207,19,188,26,3,23,,,,,,,,,,,,,,
441858,5,3,1,3,5,1,3,3,1,17,2,15,9,1,8,9,1,8,9,1,8,0,0,0,,,,,,,,,,,,,,
441900,1,3,1,2,3,3,2,3,3,1230,307,923,972,233,739,348,72,276,286,59,227,62,13,49,,,,,,,,,,,,,,
441937,1,3,1,1,3,3,3,3,3,9244,3405,5839,8597,3122,5475,566,164,402,540,154,386,26,10,16,,,,,,,,,,,,,,
